time
62864.48289375374
62865.42304601568
62865.776866759414
62866.32276162118
62867.32356886776
62867.69760793971
62868.30415778613
62868.64786936576
62869.213982555746
62870.12380732536
62870.4776280691
62870.82133964873
62871.75138274657
62872.56011587511
62873.37895816776
62874.28878293739
62875.17838937879
62876.0781049843
62877.008148082125
62877.91797285174
62878.80757929315
62879.68707657045
62880.47559137078
62881.25399700701
62882.1334942843
62883.05342821802
62883.983471315856
62884.91351441369
62885.80312085509
62886.74327311703
62887.65309788664
62887.97659113806
62888.350630210014
62889.34132829249
62890.12984309282
62890.85770290851
62891.74730934992
62892.08091176544
62892.63691579132
62893.53663139683
62894.426237838234
62895.346171771955
62896.28632403389
62897.19614880351
62898.04531858849
62898.8035058965
62899.59202069684
62900.28955302021
62901.04774032822
62901.85647345677
62902.74607989818
62903.63568633958
62904.575838601515
62905.52610002756
62906.50668894593
62907.45695037197
62908.35666597748
62909.205835762456
62910.014568891
62910.64133706562
62911.43996103007
62912.32956747147
62913.239392241085
62914.23009032356
62915.12980592907
62916.110394847434
62917.05054710937
62917.93004438667
62918.82975999218
62919.61827479251
62920.43711708517
62921.367160183
62922.2567666244
62922.59036903993
62923.17670055812
62924.10674365595
62925.04689591789
62925.95672068751
62926.8362179648
62927.564077780495
62928.36270174494
62929.181544037594
62930.071150478994
62930.95064775629
62931.87058169002
62932.80062478785
62933.73066788568
62934.13503444995
62934.69103847583
62935.61097240955
62936.43992386632
62936.80385377416
62937.27898448718
62938.077608451626
62938.967214893026
62939.72540220104
62940.64533613477
62941.57537923259
62942.505422330425
62943.30404629487
62944.14310691573
62944.94173088018
62945.29555162392
62945.74035484462
62946.55919713728
62947.39825775814
62948.29797336365
62949.217907297374
62950.12773206699
62951.0274476725
62951.957490770335
62952.28098402175
62952.83698804763
62953.63561201207
62954.40390848419
62955.18231412042
62956.021374741285
62956.91098118269
62957.80058762409
62958.74073988603
62959.620237163326
62959.99427623528
62960.58060775348
62961.48032335899
62962.32949314397
62963.128117108405
62963.936850236954
62964.72536503729
62965.56442565816
62966.43381377135
62967.343638540966
62968.24335414647
62969.14306975198
62970.03267619338
62970.851518486044
62971.73101576334
62972.52963972778
62973.31815452811
62974.14710598488
62974.97605744163
62975.85555471893
62976.70472450391
62977.61454927352
62978.54459237136
62979.43419881275
62980.37435107469
62980.73828098254
62981.274066680206
62982.11312730107
62982.87131460909
62983.781139378705
62984.589872507255
62985.37838730759
62986.25788458488
62987.17781851861
62988.11797078055
62989.03790471427
62989.998275304424
62990.90810007404
62991.8886889924
62992.758077105595
62993.617356054674
62994.486744167865
62995.295477296415
62996.154756245494
62997.03425352279
62997.97440578473
62998.914558046665
62999.88503780092
63000.23885854466
63000.82519006286
