time,ppg
63011.66170686454,154704.0
63011.671800732605,154685.0
63011.68189460066,154689.0
63011.691988468716,154701.0
63011.70208233677,154701.0
63011.712176204834,154698.0
63011.72227007289,154710.0
63011.732363940944,154721.0
63011.742457809,154710.0
63011.752551677055,154712.0
63011.76264554512,154743.0
63011.77273941317,154685.0
63011.78283328123,154729.0
63011.79292714928,154719.0
63011.803021017346,154741.0
63011.8131148854,154785.0
63011.823208753456,154754.0
63011.83330262151,154788.0
63011.843396489574,154733.0
63011.85349035763,154744.0
63011.863584225684,154779.0
63011.87367809374,154762.0
63011.8837719618,154792.0
63011.89386582986,154757.0
63011.90395969791,154768.0
63011.91405356597,154724.0
63011.92414743402,154733.0
63011.934241302086,154669.0
63011.94433517014,154650.0
63011.9544290382,154649.0
63011.96452290625,154599.0
63011.974616774314,154593.0
63011.98471064237,154583.0
63011.994804510425,154557.0
63012.00489837848,154547.0
63012.01499224654,154545.0
63012.0250861146,154570.0
63012.03517998265,154544.0
63012.04527385071,154583.0
63012.05536771876,154595.0
63012.065461586826,154569.0
63012.07555545488,154545.0
63012.08564932294,154590.0
63012.09574319099,154597.0
63012.105837059054,154576.0
63012.11593092711,154577.0
63012.126024795165,154560.0
63012.13611866322,154568.0
63012.14621253128,154597.0
63012.15630639934,154580.0
63012.16640026739,154550.0
63012.17649413545,154596.0
63012.18658800351,154588.0
63012.19668187157,154569.0
63012.20677573962,154584.0
63012.21686960768,154579.0
63012.22696347573,154580.0
63012.237057343795,154571.0
63012.24715121185,154578.0
63012.257245079905,154558.0
63012.26733894796,154566.0
63012.27743281602,154528.0
63012.28752668408,154538.0
63012.29762055213,154564.0
63012.30771442019,154578.0
63012.31780828825,154567.0
63012.32790215631,154559.0
63012.33799602436,154566.0
63012.34808989242,154573.0
63012.35818376048,154592.0
63012.368277628535,154617.0
63012.37837149659,154605.0
63012.388465364646,154606.0
63012.3985592327,154608.0
63012.40865310076,154595.0
63012.41874696882,154629.0
63012.428840836874,154620.0
63012.43893470493,154630.0
63012.44902857299,154648.0
63012.45912244105,154615.0
63012.4692163091,154620.0
63012.47931017716,154632.0
