window_start,window_end,window_mid,mean_pairwise_corr,median_pairwise_corr,segment,cluster_467_mean_corr
26.694946547948348,56.69494654794835,41.69494654794835,0.003779195759425476,0.02385647984989092,main_meditation,-0.05601206074415382
31.694946547948348,61.69494654794835,46.69494654794835,0.020016427997470283,0.06444593017782876,main_meditation,0.1670028700031528
36.69494654794835,66.69494654794835,51.69494654794835,0.022301131756721125,0.1462708678442872,main_meditation,0.24616192055443256
41.69494654794835,71.69494654794835,56.69494654794835,-0.0173114208482373,-0.019737229737532058,main_meditation,0.20369548894348347
46.69494654794835,76.69494654794835,61.69494654794835,-0.04901330303969263,-0.0027023272096328432,main_meditation,0.07111621668541211
51.69494654794835,81.69494654794835,66.69494654794835,-0.05979236400366947,-0.09429767443920141,main_meditation,0.11186999903662687
56.69494654794835,86.69494654794835,71.69494654794835,-0.03002466606688329,-0.0691960146192098,main_meditation,0.13843842446366592
61.69494654794835,91.69494654794835,76.69494654794835,-0.06900373165297588,0.021935935784653443,main_meditation,0.01889695748866722
66.69494654794835,96.69494654794835,81.69494654794835,-0.10778324194890374,-0.11861380920944481,main_meditation,-0.18434724769645514
71.69494654794835,101.69494654794835,86.69494654794835,-0.0765836640972492,-0.0772894226815854,main_meditation,-0.15973951572215847
76.69494654794835,106.69494654794835,91.69494654794835,-0.014742745609641218,0.022745720943375663,main_meditation,-0.1711433381892706
81.69494654794835,111.69494654794835,96.69494654794835,-0.04489035426863759,-0.03200699027673518,main_meditation,-0.18587993180226514
86.69494654794835,116.69494654794835,101.69494654794835,-0.037389987591458305,-0.04803174535113787,main_meditation,-0.23768213049533338
91.69494654794835,121.69494654794835,106.69494654794835,-0.06144682327521692,0.027283444459729654,main_meditation,-0.24621833957562544
96.69494654794835,126.69494654794835,111.69494654794835,-0.030340030694058454,-0.018268013386127477,main_meditation,-0.009496756240605678
101.69494654794835,131.69494654794835,116.69494654794835,0.009107842224667196,0.08425595594982156,main_meditation,0.21391204019018076
106.69494654794835,136.69494654794835,121.69494654794835,0.024675629836592737,0.027348212239838444,main_meditation,0.20249704845927272
111.69494654794835,141.69494654794835,126.69494654794835,0.005149244352380511,-0.058378355314520354,main_meditation,0.21149345548778176
116.69494654794835,146.69494654794835,131.69494654794835,0.05196179046764877,0.03723806018388141,main_meditation,0.35207642071161965
121.69494654794835,151.69494654794835,136.69494654794835,0.0576712654278589,0.04886038421391948,main_meditation,0.3750886070733341
126.69494654794835,156.69494654794835,141.69494654794835,0.053079636639146596,0.041662946116368595,main_meditation,0.3434733205601832
131.69494654794835,161.69494654794835,146.69494654794835,-0.00608562928056997,-0.04113687439860989,main_meditation,0.11498313330955277
136.69494654794835,166.69494654794835,151.69494654794835,0.02284203693778483,0.004384607790170912,main_meditation,0.21049205839695076
141.69494654794835,171.69494654794835,156.69494654794835,0.13416188139824417,0.061975523645022346,main_meditation,0.162264246661766
146.69494654794835,176.69494654794835,161.69494654794835,0.10339438009726834,0.05714699464487308,main_meditation,0.07529150679398054
151.69494654794835,181.69494654794835,166.69494654794835,0.05871372183937539,0.07706648119974491,main_meditation,0.039153728424680324
156.69494654794835,186.69494654794835,171.69494654794835,0.06533254834512853,0.09210934849569974,main_meditation,0.035261471502012295
161.69494654794835,191.69494654794835,176.69494654794835,0.07346303189280438,0.07944090065749941,main_meditation,0.029437266513277955
166.69494654794835,196.69494654794835,181.69494654794835,0.05171847377931386,0.08340178186567256,main_meditation,-0.127201452133797
171.69494654794835,201.69494654794835,186.69494654794835,-0.026413715987890347,-0.09636988375833512,main_meditation,-0.15402435683459956
176.69494654794835,206.69494654794835,191.69494654794835,-0.019067014359095653,-0.03226993928674799,main_meditation,-0.050356617730201725
181.69494654794835,211.69494654794835,196.69494654794835,-0.005646641555667116,-0.03413019891835979,main_meditation,-0.05451116581444876
186.69494654794835,216.69494654794835,201.69494654794835,-0.0015623297211784515,-0.005068946782351582,main_meditation,-0.12621641400365077
191.69494654794835,221.69494654794835,206.69494654794835,0.02115751455834799,0.08265311890586576,main_meditation,-0.12109160652517093
196.69494654794835,226.69494654794835,211.69494654794835,-0.009349267954941797,0.021823026618915654,main_meditation,-0.1983737823630434
201.69494654794835,231.69494654794835,216.69494654794835,-0.01313560307103368,-0.03270649389456412,main_meditation,-0.19352118007900468
206.69494654794835,236.69494654794835,221.69494654794835,-0.0013839903754158777,0.03484327226027155,main_meditation,-0.19916537286544034
211.69494654794835,241.69494654794835,226.69494654794835,0.03286046039876335,0.07575180278335907,main_meditation,-0.19990743498376282
216.69494654794835,246.69494654794835,231.69494654794835,0.030677295579177033,0.07061844971829459,main_meditation,-0.13617296695284134
221.69494654794835,251.69494654794835,236.69494654794835,0.004477610756629633,0.02552215130485386,main_meditation,-0.0018235924261496006
226.69494654794835,256.69494654794835,241.69494654794835,-0.0002395243983973061,0.05239421291354917,main_meditation,0.10085368034752035
231.69494654794835,261.69494654794835,246.69494654794835,-0.049701164351777,-0.02271710390429307,main_meditation,-0.03143257432781345
236.69494654794835,266.69494654794835,251.69494654794835,-0.07165134567440662,-0.07479034694448489,main_meditation,-0.0840419668822942
241.69494654794835,271.69494654794835,256.69494654794835,-0.07011932378873491,-0.10049183857595072,main_meditation,-0.12898656914331946
246.69494654794835,276.69494654794835,261.69494654794835,-0.06885087982459952,-0.09633954036690917,main_meditation,-0.27468743540508594
251.69494654794835,281.69494654794835,266.69494654794835,-0.06513537510120919,-0.09833518830655122,main_meditation,-0.23209407903185916
256.69494654794835,286.69494654794835,271.69494654794835,-0.06936034237586419,-0.06443781113813025,main_meditation,-0.2371580003059497
261.69494654794835,291.69494654794835,276.69494654794835,-0.08489320333382039,-0.16951882103710889,main_meditation,-0.15142413217956763
266.69494654794835,296.69494654794835,281.69494654794835,-0.08621574798531505,-0.1331365221071328,main_meditation,-0.1909290803305392
271.69494654794835,301.69494654794835,286.69494654794835,-0.09781528549819249,-0.11626411313718767,main_meditation,-0.08416407240855317
276.69494654794835,306.69494654794835,291.69494654794835,-0.05762093995871165,-0.10948271401891516,main_meditation,0.17118552549824417
281.69494654794835,311.69494654794835,296.69494654794835,-0.03659283514651966,-0.012603901457895897,main_meditation,0.21170203678152213
286.69494654794835,316.69494654794835,301.69494654794835,-0.022139753398347863,0.0620815949906953,main_meditation,0.25212343626341704
291.69494654794835,321.69494654794835,306.69494654794835,-0.033495912969061806,-0.011653389137151523,main_meditation,0.17612572448025066
296.69494654794835,326.69494654794835,311.69494654794835,-0.04184214714492569,-0.06630724599463325,main_meditation,0.1461932958687175
301.69494654794835,331.69494654794835,316.69494654794835,-0.048074703784686444,-0.03045340725018237,main_meditation,0.11357113031758874
306.69494654794835,336.69494654794835,321.69494654794835,-0.032543149780745746,-0.03317922184647643,main_meditation,0.007493126871078598
311.69494654794835,341.69494654794835,326.69494654794835,-0.02159947785559461,-0.029259848024430716,main_meditation,-0.08473822139282129
