LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1201894.898866,1201894.898866,1760631824.622310,20775.200,1220,10,PG,1,100,7436
1201894.908266,1201894.908266,1760631824.631710,20784.600,1220,10,PG,1,100,7433
1201894.917666,1201894.917666,1760631824.641110,20794.000,1220,10,PG,1,100,7427
1201894.927066,1201894.927066,1760631824.650510,20803.400,1220,10,PG,1,100,7464
1201894.936466,1201894.936466,1760631824.659910,20812.800,1220,10,PG,1,100,7426
1201894.945866,1201894.945866,1760631824.669310,20822.200,1220,10,PG,1,100,7453
1201894.955266,1201894.955266,1760631824.678710,20831.600,1220,10,PG,1,100,7418
1201894.964666,1201894.964666,1760631824.688110,20841.000,1220,10,PG,1,100,7456
1201894.975266,1201894.975266,1760631824.698710,20851.600,1236,10,PG,1,100,7433
1201894.985866,1201894.985866,1760631824.709310,20862.200,1236,10,PG,1,100,7425
1201894.996466,1201894.996466,1760631824.719910,20872.800,1236,10,PG,1,100,7419
1201895.007066,1201895.007065,1760631824.730510,20883.400,1236,10,PG,1,100,7422
1201895.017666,1201895.017665,1760631824.741110,20894.000,1236,10,PG,1,100,7422
1201895.028266,1201895.028265,1760631824.751709,20904.600,1236,10,PG,1,100,7427
1201895.038866,1201895.038865,1760631824.762310,20915.200,1236,10,PG,1,100,7420
1201895.049466,1201895.049465,1760631824.772909,20925.800,1236,10,PG,1,100,7436
1201895.060065,1201895.060065,1760631824.783509,20936.400,1236,10,PG,1,100,7404
1201895.070665,1201895.070665,1760631824.794109,20947.000,1236,10,PG,1,100,7412
1201895.080393,1201895.080392,1760631824.803837,20956.727,1252,11,PG,1,100,7395
1201895.090120,1201895.090120,1760631824.813564,20966.455,1252,11,PG,1,100,7416
1201895.099847,1201895.099847,1760631824.823291,20976.182,1252,11,PG,1,100,7388
1201895.109574,1201895.109574,1760631824.833018,20985.909,1252,11,PG,1,100,7411
1201895.119302,1201895.119301,1760631824.842746,20995.636,1252,11,PG,1,100,7402
1201895.129029,1201895.129028,1760631824.852473,21005.364,1252,11,PG,1,100,7401
1201895.138756,1201895.138756,1760631824.862200,21015.091,1252,11,PG,1,100,7386
1201895.148483,1201895.148483,1760631824.871927,21024.818,1252,11,PG,1,100,7393
1201895.158210,1201895.158210,1760631824.881655,21034.545,1252,11,PG,1,100,7372
1201895.167938,1201895.167937,1760631824.891382,21044.273,1252,11,PG,1,100,7383
1201895.177665,1201895.177665,1760631824.901109,21054.000,1252,11,PG,1,100,7407
1201895.187998,1201895.187998,1760631824.911442,21064.333,1267,9,PG,1,100,7382
1201895.198331,1201895.198331,1760631824.921776,21074.667,1267,9,PG,1,100,7380
1201895.208665,1201895.208664,1760631824.932109,21085.000,1267,9,PG,1,100,7403
1201895.218998,1201895.218998,1760631824.942442,21095.333,1267,9,PG,1,100,7378
1201895.229331,1201895.229331,1760631824.952775,21105.667,1267,9,PG,1,100,7386
1201895.239665,1201895.239664,1760631824.963109,21116.000,1267,9,PG,1,100,7377
1201895.249998,1201895.249998,1760631824.973442,21126.333,1267,9,PG,1,100,7399
1201895.260331,1201895.260331,1760631824.983775,21136.667,1267,9,PG,1,100,7384
1201895.270664,1201895.270664,1760631824.994109,21147.000,1267,9,PG,1,100,7380
1201895.280392,1201895.280391,1760631825.003836,21156.727,1282,11,PG,1,100,7372
1201895.290119,1201895.290119,1760631825.013563,21166.455,1282,11,PG,1,100,7402
1201895.299846,1201895.299846,1760631825.023290,21176.182,1282,11,PG,1,100,7408
1201895.309573,1201895.309573,1760631825.033018,21185.909,1282,11,PG,1,100,7371
1201895.319300,1201895.319300,1760631825.042745,21195.636,1282,11,PG,1,100,7353
1201895.329028,1201895.329027,1760631825.052472,21205.364,1282,11,PG,1,100,7358
1201895.338755,1201895.338755,1760631825.062199,21215.091,1282,11,PG,1,100,7388
1201895.348482,1201895.348482,1760631825.071926,21224.818,1282,11,PG,1,100,7382
1201895.358209,1201895.358209,1760631825.081654,21234.545,1282,11,PG,1,100,7374
1201895.367937,1201895.367936,1760631825.091381,21244.273,1282,11,PG,1,100,7395
1201895.377664,1201895.377664,1760631825.101108,21254.000,1282,11,PG,1,100,7395
1201895.387997,1201895.387997,1760631825.111441,21264.333,1299,9,PG,1,100,7375
1201895.398330,1201895.398330,1760631825.121775,21274.667,1299,9,PG,1,100,7371
1201895.408664,1201895.408663,1760631825.132108,21285.000,1299,9,PG,1,100,7386
1201895.418997,1201895.418997,1760631825.142441,21295.333,1299,9,PG,1,100,7380
1201895.429330,1201895.429330,1760631825.152775,21305.667,1299,9,PG,1,100,7373
1201895.439664,1201895.439663,1760631825.163108,21316.000,1299,9,PG,1,100,7377
1201895.449997,1201895.449997,1760631825.173441,21326.333,1299,9,PG,1,100,7407
1201895.460330,1201895.460330,1760631825.183774,21336.667,1299,9,PG,1,100,7393
1201895.470663,1201895.470663,1760631825.194108,21347.000,1299,9,PG,1,100,7367
1201895.480391,1201895.480390,1760631825.203835,21356.727,1314,11,PG,1,100,7353
1201895.490118,1201895.490118,1760631825.213562,21366.455,1314,11,PG,1,100,7353
1201895.499845,1201895.499845,1760631825.223289,21376.182,1314,11,PG,1,100,7371
1201895.509572,1201895.509572,1760631825.233017,21385.909,1314,11,PG,1,100,7381
1201895.519299,1201895.519299,1760631825.242744,21395.636,1314,11,PG,1,100,7365
1201895.529027,1201895.529026,1760631825.252471,21405.364,1314,11,PG,1,100,7400
1201895.538754,1201895.538754,1760631825.262198,21415.091,1314,11,PG,1,100,7364
1201895.548481,1201895.548481,1760631825.271926,21424.818,1314,11,PG,1,100,7387
1201895.558208,1201895.558208,1760631825.281653,21434.545,1314,11,PG,1,100,7359
1201895.567936,1201895.567935,1760631825.291380,21444.273,1314,11,PG,1,100,7377
1201895.577663,1201895.577663,1760631825.301107,21454.000,1314,11,PG,1,100,7392
1201895.588263,1201895.588262,1760631825.311707,21464.600,1330,10,PG,1,100,7362
1201895.598863,1201895.598862,1760631825.322307,21475.200,1330,10,PG,1,100,7416
1201895.609463,1201895.609462,1760631825.332907,21485.800,1330,10,PG,1,100,7406
1201895.620063,1201895.620062,1760631825.343507,21496.400,1330,10,PG,1,100,7403
1201895.630663,1201895.630662,1760631825.354107,21507.000,1330,10,PG,1,100,7365
1201895.641262,1201895.641262,1760631825.364707,21517.600,1330,10,PG,1,100,7397
1201895.651862,1201895.651862,1760631825.375307,21528.200,1330,10,PG,1,100,7401
1201895.662462,1201895.662462,1760631825.385907,21538.800,1330,10,PG,1,100,7378
1201895.673062,1201895.673062,1760631825.396507,21549.400,1330,10,PG,1,100,7368
1201895.683662,1201895.683662,1760631825.407107,21560.000,1330,10,PG,1,100,7383
1201895.694107,1201895.694106,1760631825.417552,21570.444,1344,9,PG,1,100,7384
1201895.704551,1201895.704551,1760631825.427996,21580.889,1344,9,PG,1,100,7394
1201895.714995,1201895.714995,1760631825.438440,21591.333,1344,9,PG,1,100,7357
1201895.725440,1201895.725440,1760631825.448885,21601.778,1344,9,PG,1,100,7364
1201895.735884,1201895.735884,1760631825.459329,21612.222,1344,9,PG,1,100,7389
1201895.746329,1201895.746328,1760631825.469774,21622.667,1344,9,PG,1,100,7372
1201895.756773,1201895.756773,1760631825.480218,21633.111,1344,9,PG,1,100,7362
1201895.767217,1201895.767217,1760631825.490662,21643.556,1344,9,PG,1,100,7351
1201895.777662,1201895.777661,1760631825.501107,21654.000,1344,9,PG,1,100,7356
1201895.787298,1201895.787298,1760631825.510743,21663.636,1361,11,PG,1,100,7342
1201895.796934,1201895.796934,1760631825.520379,21673.273,1361,11,PG,1,100,7324
1201895.806571,1201895.806570,1760631825.530016,21682.909,1361,11,PG,1,100,7349
1201895.816207,1201895.816207,1760631825.539652,21692.545,1361,11,PG,1,100,7350
1201895.825843,1201895.825843,1760631825.549288,21702.182,1361,11,PG,1,100,7378
1201895.835480,1201895.835479,1760631825.558925,21711.818,1361,11,PG,1,100,7339
1201895.845116,1201895.845116,1760631825.568561,21721.455,1361,11,PG,1,100,7336
1201895.854752,1201895.854752,1760631825.578197,21731.091,1361,11,PG,1,100,7343
1201895.864389,1201895.864388,1760631825.587834,21740.727,1361,11,PG,1,100,7367
1201895.874025,1201895.874025,1760631825.597470,21750.364,1361,11,PG,1,100,7338
1201895.883661,1201895.883661,1760631825.607106,21760.000,1361,11,PG,1,100,7342
1201895.894106,1201895.894105,1760631825.617551,21770.444,1376,9,PG,1,100,7328
1201895.904550,1201895.904550,1760631825.627995,21780.889,1376,9,PG,1,100,7355
1201895.914994,1201895.914994,1760631825.638439,21791.333,1376,9,PG,1,100,7321
1201895.925439,1201895.925439,1760631825.648884,21801.778,1376,9,PG,1,100,7346
1201895.935883,1201895.935883,1760631825.659328,21812.222,1376,9,PG,1,100,7363
1201895.946328,1201895.946327,1760631825.669773,21822.667,1376,9,PG,1,100,7362
1201895.956772,1201895.956772,1760631825.680217,21833.111,1376,9,PG,1,100,7319
1201895.967216,1201895.967216,1760631825.690661,21843.556,1376,9,PG,1,100,7343
1201895.977661,1201895.977660,1760631825.701106,21854.000,1376,9,PG,1,100,7333
1201895.987388,1201895.987388,1760631825.710833,21863.727,1392,11,PG,1,100,7371
1201895.997115,1201895.997115,1760631825.720560,21873.455,1392,11,PG,1,100,7328
1201896.006842,1201896.006842,1760631825.730288,21883.182,1392,11,PG,1,100,7323
1201896.016570,1201896.016569,1760631825.740015,21892.909,1392,11,PG,1,100,7349
1201896.026297,1201896.026297,1760631825.749742,21902.636,1392,11,PG,1,100,7358
1201896.036024,1201896.036024,1760631825.759469,21912.364,1392,11,PG,1,100,7334
1201896.045751,1201896.045751,1760631825.769197,21922.091,1392,11,PG,1,100,7363
1201896.055478,1201896.055478,1760631825.778924,21931.818,1392,11,PG,1,100,7346
1201896.065206,1201896.065205,1760631825.788651,21941.545,1392,11,PG,1,100,7370
1201896.074933,1201896.074933,1760631825.798378,21951.273,1392,11,PG,1,100,7326
1201896.084660,1201896.084660,1760631825.808105,21961.000,1392,11,PG,1,100,7336
1201896.095260,1201896.095260,1760631825.818706,21971.600,1411,10,PG,1,100,7361
1201896.105860,1201896.105860,1760631825.829305,21982.200,1411,10,PG,1,100,7351
1201896.116460,1201896.116460,1760631825.839905,21992.800,1411,10,PG,1,100,7345
1201896.127060,1201896.127060,1760631825.850505,22003.400,1411,10,PG,1,100,7339
1201896.137660,1201896.137660,1760631825.861105,22014.000,1411,10,PG,1,100,7367
1201896.148260,1201896.148260,1760631825.871705,22024.600,1411,10,PG,1,100,7363
1201896.158860,1201896.158860,1760631825.882305,22035.200,1411,10,PG,1,100,7335
1201896.169460,1201896.169459,1760631825.892905,22045.800,1411,10,PG,1,100,7371
1201896.180060,1201896.180059,1760631825.903505,22056.400,1411,10,PG,1,100,7354
1201896.190660,1201896.190659,1760631825.914105,22067.000,1411,10,PG,1,100,7363
1201896.199960,1201896.199959,1760631825.923405,22076.300,1427,10,PG,1,100,7355
1201896.209260,1201896.209259,1760631825.932705,22085.600,1427,10,PG,1,100,7360
1201896.218559,1201896.218559,1760631825.942005,22094.900,1427,10,PG,1,100,7362
1201896.227859,1201896.227859,1760631825.951305,22104.200,1427,10,PG,1,100,7377
1201896.237159,1201896.237159,1760631825.960605,22113.500,1427,10,PG,1,100,7369
1201896.246459,1201896.246459,1760631825.969905,22122.800,1427,10,PG,1,100,7370
1201896.255759,1201896.255759,1760631825.979205,22132.100,1427,10,PG,1,100,7370
1201896.265059,1201896.265059,1760631825.988505,22141.400,1427,10,PG,1,100,7370
1201896.274359,1201896.274359,1760631825.997805,22150.700,1427,10,PG,1,100,7364
1201896.283659,1201896.283659,1760631826.007105,22160.000,1427,10,PG,1,100,7393
1201896.294359,1201896.294359,1760631826.017805,22170.700,1442,10,PG,1,100,7394
1201896.305059,1201896.305059,1760631826.028505,22181.400,1442,10,PG,1,100,7429
1201896.315759,1201896.315759,1760631826.039205,22192.100,1442,10,PG,1,100,7382
1201896.326459,1201896.326459,1760631826.049905,22202.800,1442,10,PG,1,100,7375
1201896.337159,1201896.337159,1760631826.060605,22213.500,1442,10,PG,1,100,7400
1201896.347859,1201896.347859,1760631826.071305,22224.200,1442,10,PG,1,100,7392
1201896.358559,1201896.358558,1760631826.082005,22234.900,1442,10,PG,1,100,7399
1201896.369259,1201896.369258,1760631826.092704,22245.600,1442,10,PG,1,100,7397
1201896.379959,1201896.379958,1760631826.103404,22256.300,1442,10,PG,1,100,7413
1201896.390659,1201896.390658,1760631826.114104,22267.000,1442,10,PG,1,100,7432
1201896.400386,1201896.400386,1760631826.123832,22276.727,1459,11,PG,1,100,7414
1201896.410113,1201896.410113,1760631826.133559,22286.455,1459,11,PG,1,100,7418
1201896.419840,1201896.419840,1760631826.143286,22296.182,1459,11,PG,1,100,7418
1201896.429567,1201896.429567,1760631826.153013,22305.909,1459,11,PG,1,100,7414
1201896.439295,1201896.439294,1760631826.162740,22315.636,1459,11,PG,1,100,7413
1201896.449022,1201896.449022,1760631826.172468,22325.364,1459,11,PG,1,100,7404
1201896.458749,1201896.458749,1760631826.182195,22335.091,1459,11,PG,1,100,7434
1201896.468476,1201896.468476,1760631826.191922,22344.818,1459,11,PG,1,100,7415
1201896.478204,1201896.478203,1760631826.201649,22354.545,1459,11,PG,1,100,7387
1201896.487931,1201896.487931,1760631826.211377,22364.273,1459,11,PG,1,100,7390
1201896.497658,1201896.497658,1760631826.221104,22374.000,1459,11,PG,1,100,7419
1201896.507991,1201896.507991,1760631826.231437,22384.333,1475,9,PG,1,100,7420
1201896.518325,1201896.518324,1760631826.241771,22394.667,1475,9,PG,1,100,7412
1201896.528658,1201896.528658,1760631826.252104,22405.000,1475,9,PG,1,100,7405
1201896.538991,1201896.538991,1760631826.262437,22415.333,1475,9,PG,1,100,7418
1201896.549324,1201896.549324,1760631826.272770,22425.667,1475,9,PG,1,100,7415
1201896.559658,1201896.559657,1760631826.283104,22436.000,1475,9,PG,1,100,7417
1201896.569991,1201896.569991,1760631826.293437,22446.333,1475,9,PG,1,100,7419
1201896.580324,1201896.580324,1760631826.303770,22456.667,1475,9,PG,1,100,7410
1201896.590658,1201896.590657,1760631826.314104,22467.000,1475,9,PG,1,100,7427
1201896.600385,1201896.600384,1760631826.323831,22476.727,1491,11,PG,1,100,7431
1201896.610112,1201896.610112,1760631826.333558,22486.455,1491,11,PG,1,100,7426
1201896.619839,1201896.619839,1760631826.343285,22496.182,1491,11,PG,1,100,7452
1201896.629566,1201896.629566,1760631826.353013,22505.909,1491,11,PG,1,100,7419
1201896.639294,1201896.639293,1760631826.362740,22515.636,1491,11,PG,1,100,7446
1201896.649021,1201896.649021,1760631826.372467,22525.364,1491,11,PG,1,100,7463
1201896.658748,1201896.658748,1760631826.382194,22535.091,1491,11,PG,1,100,7476
1201896.668475,1201896.668475,1760631826.391922,22544.818,1491,11,PG,1,100,7464
1201896.678203,1201896.678202,1760631826.401649,22554.545,1491,11,PG,1,100,7459
1201896.687930,1201896.687929,1760631826.411376,22564.273,1491,11,PG,1,100,7413
1201896.697657,1201896.697657,1760631826.421103,22574.000,1491,11,PG,1,100,7459
1201896.708257,1201896.708257,1760631826.431703,22584.600,1509,10,PG,1,100,7460
1201896.718857,1201896.718857,1760631826.442303,22595.200,1509,10,PG,1,100,7484
1201896.729457,1201896.729457,1760631826.452903,22605.800,1509,10,PG,1,100,7453
1201896.740057,1201896.740057,1760631826.463503,22616.400,1509,10,PG,1,100,7477
1201896.750657,1201896.750656,1760631826.474103,22627.000,1509,10,PG,1,100,7468
1201896.761257,1201896.761256,1760631826.484703,22637.600,1509,10,PG,1,100,7464
1201896.771857,1201896.771856,1760631826.495303,22648.200,1509,10,PG,1,100,7451
1201896.782457,1201896.782456,1760631826.505903,22658.800,1509,10,PG,1,100,7494
1201896.793056,1201896.793056,1760631826.516503,22669.400,1509,10,PG,1,100,7472
1201896.803656,1201896.803656,1760631826.527103,22680.000,1509,10,PG,1,100,7473
1201896.813990,1201896.813989,1760631826.537436,22690.333,1525,9,PG,1,100,7467
1201896.824323,1201896.824323,1760631826.547769,22700.667,1525,9,PG,1,100,7492
1201896.834656,1201896.834656,1760631826.558103,22711.000,1525,9,PG,1,100,7487
1201896.844990,1201896.844989,1760631826.568436,22721.333,1525,9,PG,1,100,7472
1201896.855323,1201896.855323,1760631826.578769,22731.667,1525,9,PG,1,100,7487
1201896.865656,1201896.865656,1760631826.589103,22742.000,1525,9,PG,1,100,7485
1201896.875989,1201896.875989,1760631826.599436,22752.333,1525,9,PG,1,100,7520
1201896.886323,1201896.886322,1760631826.609769,22762.667,1525,9,PG,1,100,7517
1201896.896656,1201896.896656,1760631826.620102,22773.000,1525,9,PG,1,100,7487
1201896.906383,1201896.906383,1760631826.629830,22782.727,1539,11,PG,1,100,7520
1201896.916110,1201896.916110,1760631826.639557,22792.455,1539,11,PG,1,100,7532
1201896.925838,1201896.925837,1760631826.649284,22802.182,1539,11,PG,1,100,7533
1201896.935565,1201896.935565,1760631826.659011,22811.909,1539,11,PG,1,100,7504
1201896.945292,1201896.945292,1760631826.668739,22821.636,1539,11,PG,1,100,7539
1201896.955019,1201896.955019,1760631826.678466,22831.364,1539,11,PG,1,100,7521
1201896.964746,1201896.964746,1760631826.688193,22841.091,1539,11,PG,1,100,7549
1201896.974474,1201896.974473,1760631826.697920,22850.818,1539,11,PG,1,100,7550
1201896.984201,1201896.984201,1760631826.707648,22860.545,1539,11,PG,1,100,7541
1201896.993928,1201896.993928,1760631826.717375,22870.273,1539,11,PG,1,100,7570
1201897.003655,1201897.003655,1760631826.727102,22880.000,1539,11,PG,1,100,7576
1201897.014100,1201897.014100,1760631826.737546,22890.444,1555,9,PG,1,100,7569
1201897.024544,1201897.024544,1760631826.747991,22900.889,1555,9,PG,1,100,7578
1201897.034989,1201897.034988,1760631826.758435,22911.333,1555,9,PG,1,100,7601
1201897.045433,1201897.045433,1760631826.768880,22921.778,1555,9,PG,1,100,7598
1201897.055877,1201897.055877,1760631826.779324,22932.222,1555,9,PG,1,100,7604
1201897.066322,1201897.066321,1760631826.789768,22942.667,1555,9,PG,1,100,7639
1201897.076766,1201897.076766,1760631826.800213,22953.111,1555,9,PG,1,100,7668
1201897.087210,1201897.087210,1760631826.810657,22963.556,1555,9,PG,1,100,7614
1201897.097655,1201897.097655,1760631826.821102,22974.000,1555,9,PG,1,100,7617
1201897.107291,1201897.107291,1760631826.830738,22983.636,1571,11,PG,1,100,7632
1201897.116928,1201897.116927,1760631826.840374,22993.273,1571,11,PG,1,100,7648
1201897.126564,1201897.126564,1760631826.850011,23002.909,1571,11,PG,1,100,7644
1201897.136200,1201897.136200,1760631826.859647,23012.545,1571,11,PG,1,100,7653
1201897.145836,1201897.145836,1760631826.869283,23022.182,1571,11,PG,1,100,7679
1201897.155473,1201897.155473,1760631826.878920,23031.818,1571,11,PG,1,100,7663
1201897.165109,1201897.165109,1760631826.888556,23041.455,1571,11,PG,1,100,7669
1201897.174745,1201897.174745,1760631826.898192,23051.091,1571,11,PG,1,100,7656
1201897.184382,1201897.184381,1760631826.907829,23060.727,1571,11,PG,1,100,7675
1201897.194018,1201897.194018,1760631826.917465,23070.364,1571,11,PG,1,100,7665
1201897.203654,1201897.203654,1760631826.927101,23080.000,1571,11,PG,1,100,7705
1201897.213988,1201897.213987,1760631826.937434,23090.333,1587,9,PG,1,100,7668
1201897.224321,1201897.224321,1760631826.947768,23100.667,1587,9,PG,1,100,7652
1201897.234654,1201897.234654,1760631826.958101,23111.000,1587,9,PG,1,100,7662
1201897.244987,1201897.244987,1760631826.968434,23121.333,1587,9,PG,1,100,7684
1201897.255321,1201897.255320,1760631826.978768,23131.667,1587,9,PG,1,100,7674
1201897.265654,1201897.265654,1760631826.989101,23142.000,1587,9,PG,1,100,7696
1201897.275987,1201897.275987,1760631826.999434,23152.333,1587,9,PG,1,100,7683
1201897.286321,1201897.286320,1760631827.009768,23162.667,1587,9,PG,1,100,7708
1201897.296654,1201897.296654,1760631827.020101,23173.000,1587,9,PG,1,100,7692
1201897.306381,1201897.306381,1760631827.029828,23182.727,1606,11,PG,1,100,7691
1201897.316108,1201897.316108,1760631827.039555,23192.455,1606,11,PG,1,100,7703
1201897.325836,1201897.325835,1760631827.049283,23202.182,1606,11,PG,1,100,7730
1201897.335563,1201897.335563,1760631827.059010,23211.909,1606,11,PG,1,100,7721
1201897.345290,1201897.345290,1760631827.068737,23221.636,1606,11,PG,1,100,7709
1201897.355017,1201897.355017,1760631827.078464,23231.364,1606,11,PG,1,100,7726
1201897.364744,1201897.364744,1760631827.088192,23241.091,1606,11,PG,1,100,7708
1201897.374472,1201897.374471,1760631827.097919,23250.818,1606,11,PG,1,100,7713
1201897.384199,1201897.384199,1760631827.107646,23260.545,1606,11,PG,1,100,7740
1201897.393926,1201897.393926,1760631827.117373,23270.273,1606,11,PG,1,100,7721
1201897.403653,1201897.403653,1760631827.127100,23280.000,1606,11,PG,1,100,7715
1201897.414353,1201897.414353,1760631827.137800,23290.700,1623,10,PG,1,100,7735
1201897.425053,1201897.425053,1760631827.148500,23301.400,1623,10,PG,1,100,7715
1201897.435753,1201897.435753,1760631827.159200,23312.100,1623,10,PG,1,100,7731
1201897.446453,1201897.446453,1760631827.169900,23322.800,1623,10,PG,1,100,7716
1201897.457153,1201897.457153,1760631827.180600,23333.500,1623,10,PG,1,100,7736
1201897.467853,1201897.467853,1760631827.191300,23344.200,1623,10,PG,1,100,7763
1201897.478553,1201897.478553,1760631827.202000,23354.900,1623,10,PG,1,100,7736
1201897.489253,1201897.489253,1760631827.212700,23365.600,1623,10,PG,1,100,7760
1201897.499953,1201897.499953,1760631827.223400,23376.300,1623,10,PG,1,100,7746
1201897.510653,1201897.510653,1760631827.234100,23387.000,1623,10,PG,1,100,7741
1201897.519953,1201897.519952,1760631827.243400,23396.300,1638,10,PG,1,100,7743
1201897.529253,1201897.529252,1760631827.252700,23405.600,1638,10,PG,1,100,7780
1201897.538553,1201897.538552,1760631827.262000,23414.900,1638,10,PG,1,100,7746
1201897.547853,1201897.547852,1760631827.271300,23424.200,1638,10,PG,1,100,7773
1201897.557153,1201897.557152,1760631827.280600,23433.500,1638,10,PG,1,100,7735
1201897.566452,1201897.566452,1760631827.289900,23442.800,1638,10,PG,1,100,7761
1201897.575752,1201897.575752,1760631827.299200,23452.100,1638,10,PG,1,100,7765
1201897.585052,1201897.585052,1760631827.308500,23461.400,1638,10,PG,1,100,7740
1201897.594352,1201897.594352,1760631827.317800,23470.700,1638,10,PG,1,100,7731
1201897.603652,1201897.603652,1760631827.327100,23480.000,1638,10,PG,1,100,7774
1201897.614352,1201897.614352,1760631827.337800,23490.700,1654,10,PG,1,100,7770
1201897.625052,1201897.625052,1760631827.348500,23501.400,1654,10,PG,1,100,7761
1201897.635752,1201897.635752,1760631827.359200,23512.100,1654,10,PG,1,100,7764
1201897.646452,1201897.646452,1760631827.369900,23522.800,1654,10,PG,1,100,7805
1201897.657152,1201897.657152,1760631827.380599,23533.500,1654,10,PG,1,100,7786
1201897.667852,1201897.667852,1760631827.391299,23544.200,1654,10,PG,1,100,7783
1201897.678552,1201897.678552,1760631827.401999,23554.900,1654,10,PG,1,100,7788
1201897.689252,1201897.689252,1760631827.412699,23565.600,1654,10,PG,1,100,7801
1201897.699952,1201897.699952,1760631827.423399,23576.300,1654,10,PG,1,100,7782
1201897.710652,1201897.710651,1760631827.434099,23587.000,1654,10,PG,1,100,7807
1201897.720985,1201897.720985,1760631827.444433,23597.333,1669,9,PG,1,100,7795
1201897.731318,1201897.731318,1760631827.454766,23607.667,1669,9,PG,1,100,7820
1201897.741652,1201897.741651,1760631827.465099,23618.000,1669,9,PG,1,100,7790
1201897.751985,1201897.751985,1760631827.475432,23628.333,1669,9,PG,1,100,7812
1201897.762318,1201897.762318,1760631827.485766,23638.667,1669,9,PG,1,100,7788
