LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1759437248.837856,180088.000,25702,1,T1,1,100,32.272
1759437248.970860,180221.000,25718,1,T1,1,100,32.295
1759437249.104865,180355.000,25751,1,T1,1,100,32.163
1759437249.237870,180488.000,25766,1,T1,1,100,32.283
1759437249.370874,180621.000,25783,1,T1,1,100,32.300
1759437249.504879,180755.000,25798,1,T1,1,100,32.272
1759437249.637883,180888.000,25828,1,T1,1,100,32.224
1759437249.770888,181021.000,25845,1,T1,1,100,32.310
1759437249.903893,181154.000,25862,1,T1,1,100,32.382
1759437250.037897,181288.000,25893,1,T1,1,100,32.165
1759437250.170902,181421.000,25909,1,T1,1,100,32.249
1759437250.303907,181554.000,25924,1,T1,1,100,32.214
1759437250.437911,181688.000,25955,1,T1,1,100,32.199
1759437250.570916,181821.000,25971,1,T1,1,100,32.228
1759437250.703921,181954.000,25987,1,T1,1,100,32.311
1759437250.837925,182088.000,26017,1,T1,1,100,32.206
1759437250.970930,182221.000,26033,1,T1,1,100,32.266
1759437251.103935,182354.000,26049,1,T1,1,100,32.363
1759437251.237939,182488.000,26081,1,T1,1,100,32.157
1759437251.370944,182621.000,26098,1,T1,1,100,32.245
1759437251.503948,182754.000,26115,1,T1,1,100,32.319
1759437251.637953,182888.000,26146,1,T1,1,100,32.209
1759437251.770958,183021.000,26162,1,T1,1,100,32.268
1759437251.903962,183154.000,26177,1,T1,1,100,32.329
1759437252.037967,183288.000,26193,1,T1,1,100,32.213
1759437252.170972,183421.000,26224,1,T1,1,100,32.269
1759437252.303976,183554.000,26239,1,T1,1,100,32.258
1759437252.437981,183688.000,26256,1,T1,1,100,32.218
1759437252.570986,183821.000,26288,1,T1,1,100,32.165
1759437252.703990,183954.000,26304,1,T1,1,100,32.284
1759437252.837995,184088.000,26322,1,T1,1,100,32.300
1759437252.970999,184221.000,26353,1,T1,1,100,32.343
1759437253.104004,184354.000,26368,1,T1,1,100,32.361
1759437253.237009,184487.000,26384,1,T1,1,100,32.298
1759437253.371013,184621.000,26415,1,T1,1,100,32.271
1759437253.504018,184754.000,26430,1,T1,1,100,32.294
1759437253.637023,184887.000,26446,1,T1,1,100,32.340
1759437253.771028,185021.000,26477,1,T1,1,100,32.395
1759437253.904032,185154.000,26492,1,T1,1,100,32.313
1759437254.037037,185287.000,26509,1,T1,1,100,32.277
1759437254.171041,185421.000,26539,1,T1,1,100,32.333
1759437254.304046,185554.000,26554,1,T1,1,100,32.357
1759437254.437051,185687.000,26571,1,T1,1,100,32.225
1759437254.571055,185821.000,26586,1,T1,1,100,32.310
1759437254.704060,185954.000,26617,1,T1,1,100,32.312
1759437254.837065,186087.000,26633,1,T1,1,100,32.241
1759437254.971069,186221.000,26648,1,T1,1,100,32.211
1759437255.104074,186354.000,26679,1,T1,1,100,32.304
1759437255.237078,186487.000,26695,1,T1,1,100,32.273
1759437255.371083,186621.000,26711,1,T1,1,100,32.225
1759437255.504088,186754.000,26741,1,T1,1,100,32.204
1759437255.637092,186887.000,26757,1,T1,1,100,32.301
1759437255.771097,187021.000,26773,1,T1,1,100,32.237
1759437255.904102,187154.000,26803,1,T1,1,100,32.315
1759437256.037106,187287.000,26820,1,T1,1,100,32.349
1759437256.171111,187421.000,26835,1,T1,1,100,32.257
1759437256.304116,187554.000,26866,1,T1,1,100,32.395
1759437256.437120,187687.000,26882,1,T1,1,100,32.384
1759437256.571125,187821.000,26897,1,T1,1,100,32.379
1759437256.704130,187954.000,26913,1,T1,1,100,32.341
1759437256.837134,188087.000,26944,1,T1,1,100,32.360
1759437256.970139,188220.000,26959,1,T1,1,100,32.227
1759437257.104144,188354.000,26976,1,T1,1,100,32.275
1759437257.237148,188487.000,27010,1,T1,1,100,32.226
1759437257.370153,188620.000,27026,1,T1,1,100,32.381
1759437257.504158,188754.000,27042,1,T1,1,100,32.378
1759437257.637162,188887.000,27073,1,T1,1,100,32.305
1759437257.770167,189020.000,27090,1,T1,1,100,32.309
1759437257.904171,189154.000,27106,1,T1,1,100,32.311
1759437258.037176,189287.000,27137,1,T1,1,100,32.241
1759437258.170181,189420.000,27152,1,T1,1,100,32.282
1759437258.304185,189554.000,27168,1,T1,1,100,32.335
1759437258.437190,189687.000,27199,1,T1,1,100,32.287
1759437258.570195,189820.000,27214,1,T1,1,100,32.230
1759437258.704199,189954.000,27231,1,T1,1,100,32.206
1759437258.837204,190087.000,27261,1,T1,1,100,32.337
1759437258.970209,190220.000,27276,1,T1,1,100,32.394
1759437259.104213,190354.000,27293,1,T1,1,100,32.312
1759437259.237218,190487.000,27308,1,T1,1,100,32.242
1759437259.370223,190620.000,27339,1,T1,1,100,32.353
1759437259.504227,190754.000,27355,1,T1,1,100,32.365
1759437259.637232,190887.000,27370,1,T1,1,100,32.371
1759437259.770236,191020.000,27401,1,T1,1,100,32.231
1759437259.903241,191153.000,27417,1,T1,1,100,32.348
1759437260.037246,191287.000,27433,1,T1,1,100,32.363
1759437260.170250,191420.000,27463,1,T1,1,100,32.370
1759437260.303255,191553.000,27479,1,T1,1,100,32.337
1759437260.437260,191687.000,27495,1,T1,1,100,32.430
1759437260.570264,191820.000,27525,1,T1,1,100,32.399
1759437260.703269,191953.000,27542,1,T1,1,100,32.421
1759437260.837274,192087.000,27557,1,T1,1,100,32.537
1759437260.970278,192220.000,27588,1,T1,1,100,32.339
1759437261.103283,192353.000,27604,1,T1,1,100,32.217
1759437261.237288,192487.000,27619,1,T1,1,100,32.271
1759437261.370292,192620.000,27650,1,T1,1,100,32.224
1759437261.503297,192753.000,27666,1,T1,1,100,32.203
1759437261.637301,192887.000,27681,1,T1,1,100,32.265
1759437261.770306,193020.000,27698,1,T1,1,100,32.221
1759437261.903311,193153.000,27728,1,T1,1,100,32.202
1759437262.037315,193287.000,27744,1,T1,1,100,32.300
1759437262.170320,193420.000,27760,1,T1,1,100,32.307
1759437262.303325,193553.000,27791,1,T1,1,100,32.275
1759437262.437329,193687.000,27806,1,T1,1,100,32.438
1759437262.570334,193820.000,27822,1,T1,1,100,32.402
1759437262.703339,193953.000,27855,1,T1,1,100,32.458
1759437262.837343,194087.000,27870,1,T1,1,100,32.340
1759437262.970348,194220.000,27886,1,T1,1,100,32.360
1759437263.103353,194353.000,27917,1,T1,1,100,32.333
1759437263.236357,194486.000,27932,1,T1,1,100,32.392
1759437263.370362,194620.000,27949,1,T1,1,100,32.418
1759437263.503366,194753.000,27979,1,T1,1,100,32.252
1759437263.636371,194886.000,27994,1,T1,1,100,32.251
1759437263.770376,195020.000,28011,1,T1,1,100,32.392
1759437263.903380,195153.000,28041,1,T1,1,100,32.382
1759437264.036385,195286.000,28057,1,T1,1,100,32.449
1759437264.170390,195420.000,28073,1,T1,1,100,32.372
1759437264.303394,195553.000,28088,1,T1,1,100,32.338
1759437264.436399,195686.000,28119,1,T1,1,100,32.359
1759437264.570404,195820.000,28135,1,T1,1,100,32.368
1759437264.703408,195953.000,28151,1,T1,1,100,32.337
1759437264.836413,196086.000,28181,1,T1,1,100,32.394
1759437264.970417,196220.000,28197,1,T1,1,100,32.383
1759437265.103422,196353.000,28213,1,T1,1,100,32.272
1759437265.236427,196486.000,28243,1,T1,1,100,32.331
1759437265.370431,196620.000,28260,1,T1,1,100,32.356
1759437265.503436,196753.000,28275,1,T1,1,100,32.331
1759437265.636441,196886.000,28308,1,T1,1,100,32.427
1759437265.770445,197020.000,28324,1,T1,1,100,32.468
1759437265.903450,197153.000,28339,1,T1,1,100,32.309
1759437266.036455,197286.000,28370,1,T1,1,100,32.382
1759437266.170459,197420.000,28386,1,T1,1,100,32.378
1759437266.303464,197553.000,28401,1,T1,1,100,32.412
1759437266.436469,197686.000,28418,1,T1,1,100,32.497
1759437266.570473,197820.000,28448,1,T1,1,100,32.499
1759437266.703478,197953.000,28464,1,T1,1,100,32.429
1759437266.836483,198086.000,28480,1,T1,1,100,32.398
1759437266.969487,198219.000,28511,1,T1,1,100,32.420
1759437267.103492,198353.000,28526,1,T1,1,100,32.466
1759437267.236496,198486.000,28542,1,T1,1,100,32.379
1759437267.369501,198619.000,28573,1,T1,1,100,32.341
1759437267.503506,198753.000,28588,1,T1,1,100,32.467
1759437267.636510,198886.000,28604,1,T1,1,100,32.415
1759437267.769515,199019.000,28637,1,T1,1,100,32.499
1759437267.903520,199153.000,28652,1,T1,1,100,32.322
1759437268.036524,199286.000,28669,1,T1,1,100,32.210
1759437268.169529,199419.000,28699,1,T1,1,100,32.304
1759437268.303534,199553.000,28714,1,T1,1,100,32.415
1759437268.436538,199686.000,28731,1,T1,1,100,32.321
1759437268.569543,199819.000,28761,1,T1,1,100,32.458
1759437268.703548,199953.000,28777,1,T1,1,100,32.411
1759437268.836552,200086.000,28793,1,T1,1,100,32.284
1759437268.969557,200219.000,28808,1,T1,1,100,32.336
1759437269.103562,200353.000,28839,1,T1,1,100,32.393
1759437269.236566,200486.000,28855,1,T1,1,100,32.348
1759437269.369571,200619.000,28870,1,T1,1,100,32.434
1759437269.503576,200753.000,28901,1,T1,1,100,32.471
1759437269.636580,200886.000,28919,1,T1,1,100,32.346
1759437269.769585,201019.000,28935,1,T1,1,100,32.327
1759437269.903589,201153.000,28950,1,T1,1,100,32.354
1759437270.036594,201286.000,28967,1,T1,1,100,32.224
1759437270.169599,201419.000,28982,1,T1,1,100,32.487
1759437270.303603,201553.000,29012,1,T1,1,100,32.494
1759437270.436608,201686.000,29029,1,T1,1,100,32.391
1759437270.569613,201819.000,29044,1,T1,1,100,32.347
1759437270.702617,201952.000,29075,1,T1,1,100,32.363
1759437270.836622,202086.000,29091,1,T1,1,100,32.405
1759437270.969627,202219.000,29106,1,T1,1,100,32.494
1759437271.102631,202352.000,29139,1,T1,1,100,32.427
1759437271.236636,202486.000,29155,1,T1,1,100,32.433
1759437271.369641,202619.000,29171,1,T1,1,100,32.471
1759437271.502645,202752.000,29201,1,T1,1,100,32.523
1759437271.636650,202886.000,29217,1,T1,1,100,32.368
1759437271.769655,203019.000,29233,1,T1,1,100,32.372
1759437271.902659,203152.000,29263,1,T1,1,100,32.303
1759437272.036664,203286.000,29280,1,T1,1,100,32.379
1759437272.169668,203419.000,29295,1,T1,1,100,32.377
1759437272.302673,203552.000,29326,1,T1,1,100,32.376
1759437272.436678,203686.000,29342,1,T1,1,100,32.340
1759437272.569682,203819.000,29357,1,T1,1,100,32.537
1759437272.702687,203952.000,29373,1,T1,1,100,32.516
1759437272.836692,204086.000,29406,1,T1,1,100,32.436
1759437272.969696,204219.000,29421,1,T1,1,100,32.437
1759437273.102701,204352.000,29438,1,T1,1,100,32.295
1759437273.235705,204485.000,29468,1,T1,1,100,32.270
1759437273.369710,204619.000,29484,1,T1,1,100,32.223
1759437273.502715,204752.000,29500,1,T1,1,100,32.380
1759437273.636719,204886.000,29533,1,T1,1,100,32.484
1759437273.769724,205019.000,29548,1,T1,1,100,32.422
1759437273.902729,205152.000,29564,1,T1,1,100,32.537
1759437274.035733,205285.000,29595,1,T1,1,100,32.445
1759437274.169738,205419.000,29610,1,T1,1,100,32.370
1759437274.302743,205552.000,29626,1,T1,1,100,32.515
1759437274.436747,205686.000,29657,1,T1,1,100,32.506
1759437274.569752,205819.000,29674,1,T1,1,100,32.538
1759437274.702757,205952.000,29691,1,T1,1,100,32.446
1759437274.835761,206085.000,29726,1,T1,1,100,32.441
1759437274.969766,206219.000,29741,1,T1,1,100,32.404
1759437275.102771,206352.000,29758,1,T1,1,100,32.387
1759437275.235775,206485.000,29773,1,T1,1,100,32.451
1759437275.369780,206619.000,29806,1,T1,1,100,32.373
1759437275.502784,206752.000,29822,1,T1,1,100,32.374
1759437275.635789,206885.000,29837,1,T1,1,100,32.375
1759437275.769794,207019.000,29868,1,T1,1,100,32.339
1759437275.902798,207152.000,29884,1,T1,1,100,32.395
1759437276.035803,207285.000,29900,1,T1,1,100,32.419
1759437276.169808,207419.000,29930,1,T1,1,100,32.323
1759437276.302812,207552.000,29946,1,T1,1,100,32.388
1759437276.435817,207685.000,29962,1,T1,1,100,32.558
1759437276.569822,207819.000,29992,1,T1,1,100,32.454
1759437276.702826,207952.000,30009,1,T1,1,100,32.409
1759437276.835831,208085.000,30024,1,T1,1,100,32.532
1759437276.968836,208218.000,30055,1,T1,1,100,32.514
1759437277.102840,208352.000,30071,1,T1,1,100,32.506
1759437277.235845,208485.000,30086,1,T1,1,100,32.538
1759437277.369849,208619.000,30117,1,T1,1,100,32.375
1759437277.502854,208752.000,30133,1,T1,1,100,32.481
1759437277.635859,208885.000,30148,1,T1,1,100,32.492
1759437277.768863,209018.000,30165,1,T1,1,100,32.461
1759437277.902868,209152.000,30197,1,T1,1,100,32.448
1759437278.035873,209285.000,30213,1,T1,1,100,32.406
1759437278.168877,209418.000,30229,1,T1,1,100,32.460
1759437278.302882,209552.000,30260,1,T1,1,100,32.412
1759437278.435887,209685.000,30275,1,T1,1,100,32.462
1759437278.568891,209818.000,30291,1,T1,1,100,32.413
1759437278.702896,209952.000,30322,1,T1,1,100,32.427
1759437278.835901,210085.000,30337,1,T1,1,100,32.397
1759437278.968905,210218.000,30353,1,T1,1,100,32.491
1759437279.102910,210352.000,30384,1,T1,1,100,32.496
1759437279.235914,210485.000,30399,1,T1,1,100,32.463
1759437279.368919,210618.000,30416,1,T1,1,100,32.448
1759437279.502924,210752.000,30446,1,T1,1,100,32.442
1759437279.635928,210885.000,30461,1,T1,1,100,32.510
1759437279.768933,211018.000,30478,1,T1,1,100,32.540
1759437279.902938,211152.000,30498,1,T1,1,100,32.446
1759437280.035942,211285.000,30529,1,T1,1,100,32.406
1759437280.168947,211418.000,30545,1,T1,1,100,32.388
1759437280.301952,211551.000,30560,1,T1,1,100,32.487
1759437280.435956,211685.000,30591,1,T1,1,100,32.565
1759437280.568961,211818.000,30607,1,T1,1,100,32.493
1759437280.701966,211951.000,30623,1,T1,1,100,32.391
1759437280.835970,212085.000,30653,1,T1,1,100,32.488
1759437280.968975,212218.000,30669,1,T1,1,100,32.495
1759437281.101979,212351.000,30685,1,T1,1,100,32.462
1759437281.235984,212485.000,30715,1,T1,1,100,32.413
1759437281.368989,212618.000,30732,1,T1,1,100,32.498
1759437281.501993,212751.000,30747,1,T1,1,100,32.464
1759437281.635998,212885.000,30778,1,T1,1,100,32.449
1759437281.769003,213018.000,30794,1,T1,1,100,32.442
1759437281.902007,213151.000,30809,1,T1,1,100,32.404
1759437282.036012,213285.000,30825,1,T1,1,100,32.459
1759437282.169017,213418.000,30856,1,T1,1,100,32.482
1759437282.302021,213551.000,30871,1,T1,1,100,32.421
1759437282.436026,213685.000,30888,1,T1,1,100,32.572
1759437282.569031,213818.000,30918,1,T1,1,100,32.602
1759437282.702035,213951.000,30934,1,T1,1,100,32.473
1759437282.836040,214085.000,30952,1,T1,1,100,32.524
1759437282.969044,214218.000,30983,1,T1,1,100,32.581
1759437283.102049,214351.000,30998,1,T1,1,100,32.464
1759437283.236054,214485.000,31014,1,T1,1,100,32.591
1759437283.369058,214618.000,31045,1,T1,1,100,32.539
1759437283.502063,214751.000,31060,1,T1,1,100,32.517
1759437283.635068,214884.000,31078,1,T1,1,100,32.614
1759437283.769072,215018.000,31109,1,T1,1,100,32.691
1759437283.902077,215151.000,31124,1,T1,1,100,32.476
1759437284.035082,215284.000,31141,1,T1,1,100,32.454
1759437284.169086,215418.000,31156,1,T1,1,100,32.445
1759437284.302091,215551.000,31186,1,T1,1,100,32.476
1759437284.435096,215684.000,31203,1,T1,1,100,32.525
1759437284.569100,215818.000,31218,1,T1,1,100,32.511
1759437284.702105,215951.000,31249,1,T1,1,100,32.505
1759437284.835109,216084.000,31265,1,T1,1,100,32.502
1759437284.969114,216218.000,31280,1,T1,1,100,32.572
1759437285.102119,216351.000,31318,1,T1,1,100,32.637
1759437285.235123,216484.000,31334,1,T1,1,100,32.524
1759437285.369128,216618.000,31350,1,T1,1,100,32.475
1759437285.502133,216751.000,31380,1,T1,1,100,32.418
1759437285.635137,216884.000,31396,1,T1,1,100,32.358
1759437285.769142,217018.000,31412,1,T1,1,100,32.474
1759437285.902147,217151.000,31442,1,T1,1,100,32.595
1759437286.035151,217284.000,31459,1,T1,1,100,32.470
1759437286.169156,217418.000,31474,1,T1,1,100,32.629
1759437286.302161,217551.000,31505,1,T1,1,100,32.520
1759437286.435165,217684.000,31523,1,T1,1,100,32.580
1759437286.569170,217818.000,31538,1,T1,1,100,32.534
