LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1759437236.246417,167497.000,23762,3,PR,1,100,105152
1759437236.286418,167537.000,23762,3,PR,1,100,105161
1759437236.326420,167577.000,23762,3,PR,1,100,105147
1759437236.366421,167617.000,23779,2,PR,1,100,105154
1759437236.406423,167657.000,23779,2,PR,1,100,105153
1759437236.446424,167697.000,23793,3,PR,1,100,105151
1759437236.486425,167737.000,23793,3,PR,1,100,105173
1759437236.526427,167777.000,23793,3,PR,1,100,105166
1759437236.566428,167817.000,23809,2,PR,1,100,105162
1759437236.606430,167857.000,23809,2,PR,1,100,105146
1759437236.646431,167897.000,23825,3,PR,1,100,105144
1759437236.686432,167937.000,23825,3,PR,1,100,105181
1759437236.726434,167977.000,23825,3,PR,1,100,105165
1759437236.766435,168017.000,23841,2,PR,1,100,105158
1759437236.806437,168057.000,23841,2,PR,1,100,105178
1759437236.846438,168097.000,23856,3,PR,1,100,105163
1759437236.886439,168137.000,23856,3,PR,1,100,105178
1759437236.926441,168177.000,23856,3,PR,1,100,105180
1759437236.966442,168217.000,23872,3,PR,1,100,105172
1759437237.006444,168257.000,23872,3,PR,1,100,105171
1759437237.046445,168297.000,23872,3,PR,1,100,105185
1759437237.086446,168337.000,23887,2,PR,1,100,105185
1759437237.126448,168377.000,23887,2,PR,1,100,105164
1759437237.166449,168417.000,23903,3,PR,1,100,105163
1759437237.206450,168457.000,23903,3,PR,1,100,105171
1759437237.246452,168497.000,23903,3,PR,1,100,105176
1759437237.286453,168537.000,23918,2,PR,1,100,105178
1759437237.326455,168577.000,23918,2,PR,1,100,105166
1759437237.366456,168617.000,23934,3,PR,1,100,105171
1759437237.406457,168657.000,23934,3,PR,1,100,105165
1759437237.446459,168697.000,23934,3,PR,1,100,105168
1759437237.486460,168737.000,23949,2,PR,1,100,105176
1759437237.526462,168777.000,23949,2,PR,1,100,105182
1759437237.566463,168817.000,23965,3,PR,1,100,105160
1759437237.606464,168857.000,23965,3,PR,1,100,105158
1759437237.646466,168897.000,23965,3,PR,1,100,105176
1759437237.686467,168937.000,23981,2,PR,1,100,105165
1759437237.726469,168977.000,23981,2,PR,1,100,105160
1759437237.766470,169017.000,23998,3,PR,1,100,105167
1759437237.806471,169057.000,23998,3,PR,1,100,105160
1759437237.846473,169097.000,23998,3,PR,1,100,105141
1759437237.886474,169137.000,24013,2,PR,1,100,105172
1759437237.926476,169177.000,24013,2,PR,1,100,105182
1759437237.971144,169221.667,24030,3,PR,1,100,105163
1759437238.015812,169266.333,24030,3,PR,1,100,105175
1759437238.060480,169311.000,24030,3,PR,1,100,105155
1759437238.099982,169350.500,24045,2,PR,1,100,105160
1759437238.139483,169390.000,24045,2,PR,1,100,105161
1759437238.179484,169430.000,24060,3,PR,1,100,105148
1759437238.219486,169470.000,24060,3,PR,1,100,105140
1759437238.259487,169510.000,24060,3,PR,1,100,105146
1759437238.299489,169550.000,24075,2,PR,1,100,105163
1759437238.339490,169590.000,24075,2,PR,1,100,105155
1759437238.379491,169630.000,24092,3,PR,1,100,105156
1759437238.419493,169670.000,24092,3,PR,1,100,105164
1759437238.459494,169710.000,24092,3,PR,1,100,105162
1759437238.499496,169750.000,24107,2,PR,1,100,105140
1759437238.539497,169790.000,24107,2,PR,1,100,105134
1759437238.579498,169830.000,24122,3,PR,1,100,105138
1759437238.619500,169870.000,24122,3,PR,1,100,105150
1759437238.659501,169910.000,24122,3,PR,1,100,105126
1759437238.699502,169950.000,24140,2,PR,1,100,105129
1759437238.739504,169990.000,24140,2,PR,1,100,105122
1759437238.779505,170030.000,24156,3,PR,1,100,105135
1759437238.819507,170070.000,24156,3,PR,1,100,105120
1759437238.859508,170110.000,24156,3,PR,1,100,105119
1759437238.899509,170150.000,24171,2,PR,1,100,105111
1759437238.939511,170190.000,24171,2,PR,1,100,105108
1759437238.979512,170230.000,24188,3,PR,1,100,105125
1759437239.019514,170270.000,24188,3,PR,1,100,105121
1759437239.059515,170310.000,24188,3,PR,1,100,105108
1759437239.099516,170350.000,24202,2,PR,1,100,105103
1759437239.139518,170390.000,24202,2,PR,1,100,105112
1759437239.179519,170430.000,24220,3,PR,1,100,105113
1759437239.219521,170470.000,24220,3,PR,1,100,105095
1759437239.259522,170510.000,24220,3,PR,1,100,105091
1759437239.299523,170550.000,24236,3,PR,1,100,105086
1759437239.339525,170590.000,24236,3,PR,1,100,105089
1759437239.379526,170630.000,24236,3,PR,1,100,105085
1759437239.419528,170670.000,24252,2,PR,1,100,105097
1759437239.459529,170710.000,24252,2,PR,1,100,105091
1759437239.499530,170750.000,24266,3,PR,1,100,105095
1759437239.539532,170790.000,24266,3,PR,1,100,105095
1759437239.579533,170830.000,24266,3,PR,1,100,105073
1759437239.619534,170870.000,24282,2,PR,1,100,105075
1759437239.659536,170910.000,24282,2,PR,1,100,105070
1759437239.699537,170950.000,24298,3,PR,1,100,105089
1759437239.739539,170990.000,24298,3,PR,1,100,105069
1759437239.779540,171030.000,24298,3,PR,1,100,105066
1759437239.819541,171070.000,24314,2,PR,1,100,105080
1759437239.859543,171110.000,24314,2,PR,1,100,105060
1759437239.899544,171150.000,24328,3,PR,1,100,105074
1759437239.939546,171190.000,24328,3,PR,1,100,105065
1759437239.979547,171230.000,24328,3,PR,1,100,105059
1759437240.019548,171270.000,24346,4,PR,1,100,105069
1759437240.059550,171310.000,24346,4,PR,1,100,105070
1759437240.099551,171350.000,24346,4,PR,1,100,105065
1759437240.139553,171390.000,24346,4,PR,1,100,105060
1759437240.179554,171430.000,24362,3,PR,1,100,105060
1759437240.219555,171470.000,24362,3,PR,1,100,105057
1759437240.259557,171510.000,24362,3,PR,1,100,105062
1759437240.299558,171550.000,24377,2,PR,1,100,105050
1759437240.339560,171590.000,24377,2,PR,1,100,105027
1759437240.379561,171630.000,24394,3,PR,1,100,105021
1759437240.419562,171670.000,24394,3,PR,1,100,105054
1759437240.459564,171710.000,24394,3,PR,1,100,105039
1759437240.499565,171750.000,24409,2,PR,1,100,105046
1759437240.539567,171790.000,24409,2,PR,1,100,105040
1759437240.579568,171830.000,24425,3,PR,1,100,105029
1759437240.619569,171870.000,24425,3,PR,1,100,105034
1759437240.659571,171910.000,24425,3,PR,1,100,105028
1759437240.699572,171950.000,24442,3,PR,1,100,105029
1759437240.739573,171990.000,24442,3,PR,1,100,105026
1759437240.779575,172030.000,24442,3,PR,1,100,105035
1759437240.819576,172070.000,24458,2,PR,1,100,105033
1759437240.859578,172110.000,24458,2,PR,1,100,105033
1759437240.899579,172150.000,24473,3,PR,1,100,105024
1759437240.939580,172190.000,24473,3,PR,1,100,105030
1759437240.979582,172230.000,24473,3,PR,1,100,105022
1759437241.019583,172270.000,24490,2,PR,1,100,105017
1759437241.059585,172310.000,24490,2,PR,1,100,105006
1759437241.099586,172350.000,24504,3,PR,1,100,105007
1759437241.139587,172390.000,24504,3,PR,1,100,105017
1759437241.179589,172430.000,24504,3,PR,1,100,105016
1759437241.219590,172470.000,24520,2,PR,1,100,105007
1759437241.259592,172510.000,24520,2,PR,1,100,105006
1759437241.299593,172550.000,24536,3,PR,1,100,105002
1759437241.339594,172590.000,24536,3,PR,1,100,105014
1759437241.379596,172630.000,24536,3,PR,1,100,105002
1759437241.419597,172670.000,24552,2,PR,1,100,105002
1759437241.459599,172710.000,24552,2,PR,1,100,104989
1759437241.499600,172750.000,24566,3,PR,1,100,104996
1759437241.539601,172790.000,24566,3,PR,1,100,105006
1759437241.579603,172830.000,24566,3,PR,1,100,105018
1759437241.619604,172870.000,24584,2,PR,1,100,105005
1759437241.659606,172910.000,24584,2,PR,1,100,105016
1759437241.699607,172950.000,24600,3,PR,1,100,105019
1759437241.739608,172990.000,24600,3,PR,1,100,105003
1759437241.779610,173030.000,24600,3,PR,1,100,105002
1759437241.819611,173070.000,24616,2,PR,1,100,104999
1759437241.859612,173110.000,24616,2,PR,1,100,104992
1759437241.899614,173150.000,24630,3,PR,1,100,105001
1759437241.939615,173190.000,24630,3,PR,1,100,104985
1759437241.979617,173230.000,24630,3,PR,1,100,104981
1759437242.019618,173270.000,24647,3,PR,1,100,105001
1759437242.059619,173310.000,24647,3,PR,1,100,104999
1759437242.099621,173350.000,24647,3,PR,1,100,104986
1759437242.139622,173390.000,24662,2,PR,1,100,104991
1759437242.179624,173430.000,24662,2,PR,1,100,104988
1759437242.219625,173470.000,24678,3,PR,1,100,104993
1759437242.259626,173510.000,24678,3,PR,1,100,104987
1759437242.299628,173550.000,24678,3,PR,1,100,104992
1759437242.339629,173590.000,24693,2,PR,1,100,104987
1759437242.379631,173630.000,24693,2,PR,1,100,104988
1759437242.419632,173670.000,24709,3,PR,1,100,105003
1759437242.459633,173710.000,24709,3,PR,1,100,105008
1759437242.499635,173750.000,24709,3,PR,1,100,104999
1759437242.539636,173790.000,24724,2,PR,1,100,104994
1759437242.579638,173830.000,24724,2,PR,1,100,104994
1759437242.619639,173870.000,24741,3,PR,1,100,105012
1759437242.659640,173910.000,24741,3,PR,1,100,104992
1759437242.699642,173950.000,24741,3,PR,1,100,104993
1759437242.739643,173990.000,24759,2,PR,1,100,105020
1759437242.779644,174030.000,24759,2,PR,1,100,105017
1759437242.819646,174070.000,24776,3,PR,1,100,105013
1759437242.859647,174110.000,24776,3,PR,1,100,105013
1759437242.899649,174150.000,24776,3,PR,1,100,104997
1759437242.939650,174190.000,24791,2,PR,1,100,105022
1759437242.979651,174230.000,24791,2,PR,1,100,105029
1759437243.019653,174270.000,24808,3,PR,1,100,105017
1759437243.059654,174310.000,24808,3,PR,1,100,105023
1759437243.099656,174350.000,24808,3,PR,1,100,105031
