LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1759437230.779227,162030.000,22921,2,EL,1,100,-4840.000000
1759437230.846229,162097.000,22921,2,EL,1,100,-4829.000000
1759437230.912231,162163.000,22937,1,EL,1,100,-4816.399902
1759437230.979234,162230.000,22952,2,EL,1,100,-4803.000000
1759437231.046236,162297.000,22952,2,EL,1,100,-4789.399902
1759437231.112238,162363.000,22968,1,EL,1,100,-4774.600098
1759437231.179240,162430.000,22983,2,EL,1,100,-4757.799805
1759437231.246243,162497.000,22983,2,EL,1,100,-4741.000000
1759437231.312245,162563.000,22999,1,EL,1,100,-4725.399902
1759437231.379247,162630.000,23014,2,EL,1,100,-4706.399902
1759437231.446250,162697.000,23014,2,EL,1,100,-4686.000000
1759437231.512252,162763.000,23030,1,EL,1,100,-4667.200195
1759437231.579254,162830.000,23045,2,EL,1,100,-4649.399902
1759437231.646257,162897.000,23045,2,EL,1,100,-4629.200195
1759437231.712259,162963.000,23062,1,EL,1,100,-4610.000000
1759437231.778761,163029.500,23076,2,EL,1,100,-4589.200195
1759437231.845264,163096.000,23076,2,EL,1,100,-4569.399902
1759437231.912266,163163.000,23092,1,EL,1,100,-4549.600098
1759437231.979268,163230.000,23108,2,EL,1,100,-4529.000000
1759437232.046271,163297.000,23108,2,EL,1,100,-4509.600098
1759437232.112273,163363.000,23124,1,EL,1,100,-4490.799805
1759437232.178775,163429.500,23139,2,EL,1,100,-4472.399902
1759437232.245278,163496.000,23139,2,EL,1,100,-4453.200195
1759437232.312280,163563.000,23155,2,EL,1,100,-4436.600098
1759437232.379282,163630.000,23155,2,EL,1,100,-4421.399902
1759437232.445285,163696.000,23170,1,EL,1,100,-4409.399902
1759437232.512287,163763.000,23186,2,EL,1,100,-4398.000000
1759437232.579289,163830.000,23186,2,EL,1,100,-4385.399902
1759437232.645292,163896.000,23201,1,EL,1,100,-4373.399902
1759437232.712294,163963.000,23219,2,EL,1,100,-4362.799805
1759437232.779296,164030.000,23219,2,EL,1,100,-4350.000000
1759437232.845299,164096.000,23234,1,EL,1,100,-4338.399902
1759437232.912301,164163.000,23250,2,EL,1,100,-4326.000000
1759437232.979303,164230.000,23250,2,EL,1,100,-4314.799805
1759437233.045305,164296.000,23266,1,EL,1,100,-4304.000000
1759437233.112308,164363.000,23281,2,EL,1,100,-4295.200195
1759437233.179310,164430.000,23281,2,EL,1,100,-4290.000000
1759437233.245312,164496.000,23296,1,EL,1,100,-4283.000000
1759437233.312315,164563.000,23313,2,EL,1,100,-4272.600098
1759437233.379317,164630.000,23313,2,EL,1,100,-4263.799805
1759437233.445319,164696.000,23328,1,EL,1,100,-4255.799805
1759437233.512322,164763.000,23343,2,EL,1,100,-4249.399902
1759437233.579324,164830.000,23343,2,EL,1,100,-4241.000000
1759437233.645326,164896.000,23358,1,EL,1,100,-4232.799805
1759437233.712329,164963.000,23375,2,EL,1,100,-4225.600098
1759437233.779331,165030.000,23375,2,EL,1,100,-4216.000000
1759437233.845333,165096.000,23390,1,EL,1,100,-4208.200195
1759437233.912336,165163.000,23405,2,EL,1,100,-4201.200195
1759437233.979338,165230.000,23405,2,EL,1,100,-4195.799805
1759437234.045340,165296.000,23421,1,EL,1,100,-4188.600098
1759437234.112343,165363.000,23437,2,EL,1,100,-4185.799805
1759437234.179345,165430.000,23437,2,EL,1,100,-4181.600098
1759437234.245347,165496.000,23452,1,EL,1,100,-4176.600098
1759437234.312350,165563.000,23469,2,EL,1,100,-4174.200195
1759437234.379352,165630.000,23469,2,EL,1,100,-4169.600098
1759437234.445354,165696.000,23483,1,EL,1,100,-4163.200195
1759437234.512357,165763.000,23499,2,EL,1,100,-4157.600098
1759437234.579359,165830.000,23499,2,EL,1,100,-4155.000000
1759437234.645861,165896.500,23515,2,EL,1,100,-4151.399902
1759437234.712363,165963.000,23515,2,EL,1,100,-4147.200195
1759437234.779366,166030.000,23531,1,EL,1,100,-4144.000000
1759437234.845868,166096.500,23545,2,EL,1,100,-4142.200195
1759437234.912370,166163.000,23545,2,EL,1,100,-4138.000000
1759437234.979373,166230.000,23561,1,EL,1,100,-4133.200195
1759437235.045875,166296.500,23577,2,EL,1,100,-4129.600098
1759437235.112377,166363.000,23577,2,EL,1,100,-4126.000000
1759437235.178380,166429.000,23593,1,EL,1,100,-4129.399902
1759437235.245382,166496.000,23607,2,EL,1,100,-4168.200195
1759437235.312384,166563.000,23607,2,EL,1,100,-4237.000000
1759437235.378387,166629.000,23624,1,EL,1,100,-4289.399902
1759437235.445389,166696.000,23639,2,EL,1,100,-4320.600098
1759437235.512391,166763.000,23639,2,EL,1,100,-4342.399902
1759437235.578394,166829.000,23655,1,EL,1,100,-4361.399902
1759437235.645396,166896.000,23670,2,EL,1,100,-4377.399902
1759437235.712398,166963.000,23670,2,EL,1,100,-4392.600098
1759437235.778401,167029.000,23686,1,EL,1,100,-4410.799805
1759437235.845403,167096.000,23701,2,EL,1,100,-4429.000000
1759437235.912405,167163.000,23701,2,EL,1,100,-4447.200195
1759437235.978408,167229.000,23717,1,EL,1,100,-4464.399902
1759437236.045410,167296.000,23732,2,EL,1,100,-4481.200195
1759437236.112412,167363.000,23732,2,EL,1,100,-4496.000000
1759437236.178415,167429.000,23748,1,EL,1,100,-4510.399902
1759437236.245417,167496.000,23765,2,EL,1,100,-4522.399902
1759437236.312419,167563.000,23765,2,EL,1,100,-4533.200195
1759437236.378422,167629.000,23782,1,EL,1,100,-4542.600098
1759437236.445424,167696.000,23796,2,EL,1,100,-4549.600098
1759437236.512426,167763.000,23796,2,EL,1,100,-4555.000000
1759437236.578429,167829.000,23812,1,EL,1,100,-4559.000000
1759437236.645431,167896.000,23828,2,EL,1,100,-4563.799805
1759437236.712433,167963.000,23828,2,EL,1,100,-4569.000000
1759437236.778435,168029.000,23844,1,EL,1,100,-4573.600098
1759437236.845438,168096.000,23859,2,EL,1,100,-4578.600098
1759437236.912440,168163.000,23859,2,EL,1,100,-4582.200195
1759437236.978942,168229.500,23875,2,EL,1,100,-4587.000000
1759437237.045445,168296.000,23875,2,EL,1,100,-4592.000000
1759437237.112447,168363.000,23890,1,EL,1,100,-4598.399902
1759437237.178949,168429.500,23906,2,EL,1,100,-4605.000000
1759437237.245452,168496.000,23906,2,EL,1,100,-4607.799805
1759437237.312454,168563.000,23921,1,EL,1,100,-4610.000000
1759437237.378957,168629.500,23937,2,EL,1,100,-4612.600098
1759437237.445459,168696.000,23937,2,EL,1,100,-4614.399902
1759437237.512461,168763.000,23952,1,EL,1,100,-4617.000000
1759437237.578964,168829.500,23968,2,EL,1,100,-4619.000000
1759437237.645466,168896.000,23968,2,EL,1,100,-4621.399902
1759437237.712468,168963.000,23984,1,EL,1,100,-4624.600098
1759437237.778970,169029.500,24001,2,EL,1,100,-4628.000000
1759437237.845473,169096.000,24001,2,EL,1,100,-4631.200195
1759437237.912475,169163.000,24016,1,EL,1,100,-4633.399902
1759437237.978977,169229.500,24033,2,EL,1,100,-4635.399902
1759437238.045480,169296.000,24033,2,EL,1,100,-4635.600098
1759437238.112482,169363.000,24048,1,EL,1,100,-4639.000000
1759437238.178984,169429.500,24063,2,EL,1,100,-4644.600098
1759437238.245487,169496.000,24063,2,EL,1,100,-4678.200195
1759437238.312489,169563.000,24078,1,EL,1,100,-4786.000000
1759437238.378991,169629.500,24095,2,EL,1,100,-4863.200195
1759437238.445494,169696.000,24095,2,EL,1,100,-4897.600098
1759437238.511496,169762.000,24110,1,EL,1,100,-4916.600098
1759437238.578498,169829.000,24125,2,EL,1,100,-4927.399902
1759437238.645501,169896.000,24125,2,EL,1,100,-4933.799805
1759437238.711503,169962.000,24143,1,EL,1,100,-4938.200195
1759437238.778505,170029.000,24159,2,EL,1,100,-4943.399902
1759437238.845508,170096.000,24159,2,EL,1,100,-4947.000000
1759437238.911510,170162.000,24174,1,EL,1,100,-4948.799805
1759437238.978512,170229.000,24191,2,EL,1,100,-4951.200195
1759437239.045515,170296.000,24191,2,EL,1,100,-4952.600098
1759437239.111517,170362.000,24205,1,EL,1,100,-4956.600098
1759437239.178519,170429.000,24223,2,EL,1,100,-4961.799805
1759437239.245522,170496.000,24223,2,EL,1,100,-4967.600098
1759437239.312024,170562.500,24239,2,EL,1,100,-4974.399902
1759437239.378526,170629.000,24239,2,EL,1,100,-4980.200195
1759437239.445529,170696.000,24255,1,EL,1,100,-4985.000000
1759437239.512031,170762.500,24269,2,EL,1,100,-4989.200195
1759437239.578533,170829.000,24269,2,EL,1,100,-4993.399902
1759437239.645535,170896.000,24285,1,EL,1,100,-4996.799805
1759437239.712038,170962.500,24301,2,EL,1,100,-5000.399902
1759437239.778540,171029.000,24301,2,EL,1,100,-5004.000000
1759437239.845542,171096.000,24317,1,EL,1,100,-5007.600098
1759437239.912045,171162.500,24331,2,EL,1,100,-5010.600098
1759437239.978547,171229.000,24331,2,EL,1,100,-5014.399902
1759437240.045049,171295.500,24349,2,EL,1,100,-5018.200195
1759437240.111552,171362.000,24349,2,EL,1,100,-5022.600098
1759437240.178554,171429.000,24365,2,EL,1,100,-5026.200195
1759437240.245556,171496.000,24365,2,EL,1,100,-5031.000000
1759437240.311558,171562.000,24380,1,EL,1,100,-5035.799805
1759437240.378561,171629.000,24397,2,EL,1,100,-5041.399902
1759437240.445563,171696.000,24397,2,EL,1,100,-5047.799805
1759437240.511565,171762.000,24412,1,EL,1,100,-5054.399902
1759437240.578568,171829.000,24428,2,EL,1,100,-5061.399902
1759437240.645570,171896.000,24428,2,EL,1,100,-5067.600098
1759437240.712073,171962.500,24445,2,EL,1,100,-5072.399902
1759437240.778575,172029.000,24445,2,EL,1,100,-5078.200195
1759437240.845577,172096.000,24461,1,EL,1,100,-5084.000000
1759437240.912080,172162.500,24476,2,EL,1,100,-5091.000000
1759437240.978582,172229.000,24476,2,EL,1,100,-5098.200195
1759437241.045584,172296.000,24493,1,EL,1,100,-5105.000000
1759437241.112087,172362.500,24507,2,EL,1,100,-5110.600098
1759437241.178589,172429.000,24507,2,EL,1,100,-5117.399902
1759437241.245591,172496.000,24523,1,EL,1,100,-5125.399902
1759437241.312093,172562.500,24539,2,EL,1,100,-5133.600098
1759437241.378596,172629.000,24539,2,EL,1,100,-5141.200195
1759437241.445598,172696.000,24555,1,EL,1,100,-5149.200195
1759437241.512100,172762.500,24569,2,EL,1,100,-5157.799805
1759437241.578603,172829.000,24569,2,EL,1,100,-5165.600098
1759437241.645605,172896.000,24587,1,EL,1,100,-5169.600098
1759437241.712107,172962.500,24603,2,EL,1,100,-5170.200195
1759437241.778610,173029.000,24603,2,EL,1,100,-5172.399902
1759437241.844612,173095.000,24619,1,EL,1,100,-5175.200195
1759437241.911614,173162.000,24633,2,EL,1,100,-5176.200195
1759437241.978617,173229.000,24633,2,EL,1,100,-5176.600098
1759437242.044619,173295.000,24650,1,EL,1,100,-5178.000000
1759437242.111621,173362.000,24665,2,EL,1,100,-5183.000000
1759437242.178624,173429.000,24665,2,EL,1,100,-5187.399902
1759437242.244626,173495.000,24681,1,EL,1,100,-5192.000000
1759437242.311628,173562.000,24696,2,EL,1,100,-5197.600098
1759437242.378631,173629.000,24696,2,EL,1,100,-5203.200195
1759437242.445633,173696.000,24712,1,EL,1,100,-5211.600098
1759437242.512135,173762.500,24727,2,EL,1,100,-5220.200195
1759437242.578638,173829.000,24727,2,EL,1,100,-5228.799805
1759437242.645640,173896.000,24744,1,EL,1,100,-5238.799805
1759437242.712142,173962.500,24762,2,EL,1,100,-5247.399902
1759437242.778645,174029.000,24762,2,EL,1,100,-5251.600098
1759437242.844647,174095.000,24779,1,EL,1,100,-5252.399902
1759437242.911649,174162.000,24794,2,EL,1,100,-5251.600098
1759437242.978652,174229.000,24794,2,EL,1,100,-5252.200195
1759437243.045154,174295.500,24811,2,EL,1,100,-5254.600098
1759437243.111656,174362.000,24811,2,EL,1,100,-5259.000000
1759437243.178658,174429.000,24826,1,EL,1,100,-5263.399902
1759437243.245161,174495.500,24841,2,EL,1,100,-5269.799805
1759437243.311663,174562.000,24841,2,EL,1,100,-5277.200195
1759437243.378665,174629.000,24857,1,EL,1,100,-5285.799805
1759437243.445168,174695.500,24873,2,EL,1,100,-5295.799805
1759437243.511670,174762.000,24873,2,EL,1,100,-5305.000000
1759437243.578672,174829.000,24888,1,EL,1,100,-5315.000000
1759437243.645175,174895.500,24904,2,EL,1,100,-5324.600098
1759437243.711677,174962.000,24904,2,EL,1,100,-5333.200195
1759437243.778679,175029.000,24919,1,EL,1,100,-5342.600098
1759437243.845182,175095.500,24935,2,EL,1,100,-5352.200195
1759437243.911684,175162.000,24935,2,EL,1,100,-5361.399902
1759437243.978686,175229.000,24950,1,EL,1,100,-5369.200195
1759437244.045189,175295.500,24966,2,EL,1,100,-5377.600098
1759437244.111691,175362.000,24966,2,EL,1,100,-5384.399902
1759437244.178693,175429.000,24981,1,EL,1,100,-5391.399902
1759437244.245196,175495.500,24997,2,EL,1,100,-5398.399902
1759437244.311698,175562.000,24997,2,EL,1,100,-5405.200195
1759437244.378700,175629.000,25015,1,EL,1,100,-5412.200195
1759437244.445203,175695.500,25030,2,EL,1,100,-5417.799805
1759437244.511705,175762.000,25030,2,EL,1,100,-5420.200195
1759437244.578707,175829.000,25045,1,EL,1,100,-5422.200195
1759437244.645210,175895.500,25062,2,EL,1,100,-5426.600098
1759437244.711712,175962.000,25062,2,EL,1,100,-5430.399902
1759437244.778714,176029.000,25077,1,EL,1,100,-5435.799805
1759437244.845217,176095.500,25093,2,EL,1,100,-5440.200195
1759437244.911719,176162.000,25093,2,EL,1,100,-5445.399902
1759437244.978721,176229.000,25107,1,EL,1,100,-5451.600098
1759437245.045223,176295.500,25124,2,EL,1,100,-5458.399902
1759437245.111726,176362.000,25124,2,EL,1,100,-5464.200195
1759437245.178228,176428.500,25139,2,EL,1,100,-5468.799805
1759437245.244730,176495.000,25139,2,EL,1,100,-5473.399902
1759437245.311733,176562.000,25155,1,EL,1,100,-5476.399902
1759437245.378235,176628.500,25170,2,EL,1,100,-5479.799805
1759437245.444737,176695.000,25170,2,EL,1,100,-5483.200195
1759437245.511740,176762.000,25186,1,EL,1,100,-5484.600098
1759437245.578242,176828.500,25201,2,EL,1,100,-5486.600098
1759437245.644744,176895.000,25201,2,EL,1,100,-5488.799805
1759437245.711747,176962.000,25218,1,EL,1,100,-5490.399902
1759437245.778249,177028.500,25232,2,EL,1,100,-5491.000000
1759437245.844751,177095.000,25232,2,EL,1,100,-5490.399902
1759437245.911754,177162.000,25248,1,EL,1,100,-5489.600098
1759437245.978256,177228.500,25264,2,EL,1,100,-5488.600098
1759437246.044758,177295.000,25264,2,EL,1,100,-5487.200195
1759437246.111761,177362.000,25280,1,EL,1,100,-5487.000000
1759437246.178263,177428.500,25294,2,EL,1,100,-5487.000000
1759437246.244765,177495.000,25294,2,EL,1,100,-5486.600098
1759437246.311768,177562.000,25310,1,EL,1,100,-5485.399902
1759437246.378270,177628.500,25326,2,EL,1,100,-5483.799805
1759437246.444772,177695.000,25326,2,EL,1,100,-5483.000000
1759437246.511775,177762.000,25342,1,EL,1,100,-5482.000000
1759437246.578277,177828.500,25356,2,EL,1,100,-5480.600098
1759437246.644779,177895.000,25356,2,EL,1,100,-5478.200195
1759437246.711782,177962.000,25373,1,EL,1,100,-5477.799805
1759437246.778284,178028.500,25388,2,EL,1,100,-5477.799805
1759437246.844786,178095.000,25388,2,EL,1,100,-5477.799805
1759437246.911788,178162.000,25404,1,EL,1,100,-5477.600098
1759437246.978291,178228.500,25419,2,EL,1,100,-5477.600098
1759437247.044793,178295.000,25419,2,EL,1,100,-5477.200195
1759437247.111795,178362.000,25435,1,EL,1,100,-5477.799805
1759437247.178298,178428.500,25450,2,EL,1,100,-5478.600098
1759437247.244800,178495.000,25450,2,EL,1,100,-5480.399902
1759437247.311802,178562.000,25466,1,EL,1,100,-5482.799805
1759437247.378305,178628.500,25482,2,EL,1,100,-5484.600098
1759437247.444807,178695.000,25482,2,EL,1,100,-5487.200195
1759437247.511309,178761.500,25497,2,EL,1,100,-5489.799805
1759437247.577812,178828.000,25497,2,EL,1,100,-5491.799805
1759437247.644814,178895.000,25512,1,EL,1,100,-5494.600098
1759437247.711316,178961.500,25531,2,EL,1,100,-5496.799805
1759437247.777819,179028.000,25531,2,EL,1,100,-5499.399902
1759437247.844821,179095.000,25546,1,EL,1,100,-5502.200195
1759437247.911323,179161.500,25561,2,EL,1,100,-5505.799805
1759437247.977826,179228.000,25561,2,EL,1,100,-5508.000000
1759437248.044828,179295.000,25577,1,EL,1,100,-5512.200195
1759437248.111330,179361.500,25593,2,EL,1,100,-5515.799805
1759437248.177833,179428.000,25593,2,EL,1,100,-5519.399902
1759437248.244835,179495.000,25608,1,EL,1,100,-5523.799805
1759437248.311337,179561.500,25624,2,EL,1,100,-5527.799805
1759437248.377840,179628.000,25624,2,EL,1,100,-5532.000000
1759437248.444842,179695.000,25639,1,EL,1,100,-5535.399902
1759437248.511344,179761.500,25655,2,EL,1,100,-5539.000000
1759437248.577847,179828.000,25655,2,EL,1,100,-5542.799805
1759437248.644849,179895.000,25670,1,EL,1,100,-5546.399902
1759437248.711351,179961.500,25686,2,EL,1,100,-5550.799805
1759437248.777853,180028.000,25686,2,EL,1,100,-5554.000000
1759437248.844856,180095.000,25701,1,EL,1,100,-5557.799805
1759437248.911358,180161.500,25717,2,EL,1,100,-5562.399902
1759437248.977860,180228.000,25717,2,EL,1,100,-5568.000000
1759437249.044863,180295.000,25733,1,EL,1,100,-5573.600098
1759437249.111365,180361.500,25750,2,EL,1,100,-5579.200195
1759437249.177867,180428.000,25750,2,EL,1,100,-5584.000000
1759437249.244870,180495.000,25765,1,EL,1,100,-5589.200195
1759437249.311372,180561.500,25782,2,EL,1,100,-5594.399902
1759437249.377874,180628.000,25782,2,EL,1,100,-5599.799805
1759437249.444877,180695.000,25797,1,EL,1,100,-5606.000000
1759437249.511379,180761.500,25813,2,EL,1,100,-5611.600098
1759437249.577881,180828.000,25813,2,EL,1,100,-5617.000000
1759437249.644884,180895.000,25827,1,EL,1,100,-5621.600098
1759437249.711386,180961.500,25844,2,EL,1,100,-5625.399902
1759437249.777888,181028.000,25844,2,EL,1,100,-5629.600098
1759437249.844891,181095.000,25861,1,EL,1,100,-5632.600098
1759437249.911393,181161.500,25877,2,EL,1,100,-5636.799805
1759437249.977895,181228.000,25877,2,EL,1,100,-5640.600098
1759437250.044398,181294.500,25892,2,EL,1,100,-5644.000000
1759437250.110900,181361.000,25892,2,EL,1,100,-5646.000000
1759437250.177902,181428.000,25908,1,EL,1,100,-5648.799805
1759437250.244405,181494.500,25923,2,EL,1,100,-5651.200195
1759437250.310907,181561.000,25923,2,EL,1,100,-5653.000000
1759437250.377909,181628.000,25940,1,EL,1,100,-5655.799805
1759437250.444412,181694.500,25954,2,EL,1,100,-5657.200195
1759437250.510914,181761.000,25954,2,EL,1,100,-5657.600098
1759437250.577916,181828.000,25970,1,EL,1,100,-5656.799805
1759437250.644418,181894.500,25986,2,EL,1,100,-5656.799805
1759437250.710921,181961.000,25986,2,EL,1,100,-5656.399902
1759437250.777923,182028.000,26002,1,EL,1,100,-5656.399902
1759437250.844425,182094.500,26016,2,EL,1,100,-5657.200195
1759437250.910928,182161.000,26016,2,EL,1,100,-5658.600098
1759437250.977930,182228.000,26032,1,EL,1,100,-5659.600098
1759437251.044432,182294.500,26048,2,EL,1,100,-5659.799805
1759437251.110935,182361.000,26048,2,EL,1,100,-5661.600098
1759437251.177937,182428.000,26064,1,EL,1,100,-5663.600098
1759437251.244439,182494.500,26080,2,EL,1,100,-5665.200195
1759437251.310942,182561.000,26080,2,EL,1,100,-5666.399902
1759437251.377944,182628.000,26097,1,EL,1,100,-5668.200195
1759437251.444446,182694.500,26114,2,EL,1,100,-5670.600098
1759437251.510949,182761.000,26114,2,EL,1,100,-5672.200195
1759437251.577951,182828.000,26130,1,EL,1,100,-5674.000000
1759437251.644453,182894.500,26145,2,EL,1,100,-5677.000000
1759437251.710956,182961.000,26145,2,EL,1,100,-5679.799805
1759437251.777958,183028.000,26161,1,EL,1,100,-5683.000000
1759437251.844460,183094.500,26176,2,EL,1,100,-5686.000000
1759437251.910963,183161.000,26176,2,EL,1,100,-5688.799805
1759437251.977965,183228.000,26192,1,EL,1,100,-5691.799805
1759437252.044467,183294.500,26208,2,EL,1,100,-5695.600098
1759437252.110970,183361.000,26208,2,EL,1,100,-5700.000000
1759437252.177972,183428.000,26223,1,EL,1,100,-5704.000000
