LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1759437241.778610,173029.000,24602,2,EA,1,100,0.096058
1759437241.844612,173095.000,24618,1,EA,1,100,0.096077
1759437241.911614,173162.000,24632,2,EA,1,100,0.096084
1759437241.978617,173229.000,24632,2,EA,1,100,0.096086
1759437242.044619,173295.000,24649,1,EA,1,100,0.096096
1759437242.111621,173362.000,24664,2,EA,1,100,0.096129
1759437242.178624,173429.000,24664,2,EA,1,100,0.096158
1759437242.244626,173495.000,24680,1,EA,1,100,0.096189
1759437242.311628,173562.000,24695,2,EA,1,100,0.096227
1759437242.378631,173629.000,24695,2,EA,1,100,0.096264
1759437242.445633,173696.000,24711,1,EA,1,100,0.096321
1759437242.512135,173762.500,24726,2,EA,1,100,0.096378
1759437242.578638,173829.000,24726,2,EA,1,100,0.096436
1759437242.645640,173896.000,24743,1,EA,1,100,0.096503
1759437242.712142,173962.500,24761,2,EA,1,100,0.096561
1759437242.778645,174029.000,24761,2,EA,1,100,0.096590
1759437242.844647,174095.000,24778,1,EA,1,100,0.096595
1759437242.911649,174162.000,24793,2,EA,1,100,0.096590
1759437242.978652,174229.000,24793,2,EA,1,100,0.096594
1759437243.045154,174295.500,24810,2,EA,1,100,0.096610
1759437243.111656,174362.000,24810,2,EA,1,100,0.096640
1759437243.178658,174429.000,24825,1,EA,1,100,0.096669
1759437243.245161,174495.500,24840,2,EA,1,100,0.096713
1759437243.311663,174562.000,24840,2,EA,1,100,0.096763
1759437243.378665,174629.000,24856,1,EA,1,100,0.096821
1759437243.445168,174695.500,24872,2,EA,1,100,0.096889
1759437243.511670,174762.000,24872,2,EA,1,100,0.096951
1759437243.578672,174829.000,24887,1,EA,1,100,0.097020
1759437243.645175,174895.500,24903,2,EA,1,100,0.097085
1759437243.711677,174962.000,24903,2,EA,1,100,0.097144
1759437243.778679,175029.000,24918,1,EA,1,100,0.097208
1759437243.845182,175095.500,24934,2,EA,1,100,0.097273
1759437243.911684,175162.000,24934,2,EA,1,100,0.097336
1759437243.978686,175229.000,24949,1,EA,1,100,0.097390
1759437244.045189,175295.500,24965,2,EA,1,100,0.097448
1759437244.111691,175362.000,24965,2,EA,1,100,0.097494
1759437244.178693,175429.000,24980,1,EA,1,100,0.097542
1759437244.245196,175495.500,24996,2,EA,1,100,0.097591
1759437244.311698,175562.000,24996,2,EA,1,100,0.097638
1759437244.378700,175629.000,25014,1,EA,1,100,0.097686
1759437244.445203,175695.500,25029,2,EA,1,100,0.097725
1759437244.511705,175762.000,25029,2,EA,1,100,0.097741
1759437244.578707,175829.000,25044,1,EA,1,100,0.097755
1759437244.645210,175895.500,25061,2,EA,1,100,0.097785
1759437244.711712,175962.000,25061,2,EA,1,100,0.097812
1759437244.778714,176029.000,25076,1,EA,1,100,0.097849
1759437244.845217,176095.500,25092,2,EA,1,100,0.097879
1759437244.911719,176162.000,25092,2,EA,1,100,0.097916
1759437244.978721,176229.000,25106,1,EA,1,100,0.097959
1759437245.045223,176295.500,25123,2,EA,1,100,0.098006
1759437245.111726,176362.000,25123,2,EA,1,100,0.098046
1759437245.178228,176428.500,25138,2,EA,1,100,0.098078
1759437245.244730,176495.000,25138,2,EA,1,100,0.098110
1759437245.311733,176562.000,25154,1,EA,1,100,0.098131
1759437245.378235,176628.500,25169,2,EA,1,100,0.098155
1759437245.444737,176695.000,25169,2,EA,1,100,0.098178
1759437245.511740,176762.000,25185,1,EA,1,100,0.098188
1759437245.578242,176828.500,25200,2,EA,1,100,0.098202
1759437245.644744,176895.000,25200,2,EA,1,100,0.098217
1759437245.711747,176962.000,25217,1,EA,1,100,0.098229
1759437245.778249,177028.500,25231,2,EA,1,100,0.098233
1759437245.844751,177095.000,25231,2,EA,1,100,0.098229
1759437245.911754,177162.000,25247,1,EA,1,100,0.098223
1759437245.978256,177228.500,25263,2,EA,1,100,0.098216
1759437246.044758,177295.000,25263,2,EA,1,100,0.098206
1759437246.111761,177362.000,25279,1,EA,1,100,0.098205
1759437246.178263,177428.500,25293,2,EA,1,100,0.098205
1759437246.244765,177495.000,25293,2,EA,1,100,0.098202
1759437246.311768,177562.000,25309,1,EA,1,100,0.098194
1759437246.378270,177628.500,25325,2,EA,1,100,0.098183
1759437246.444772,177695.000,25325,2,EA,1,100,0.098177
1759437246.511775,177762.000,25341,1,EA,1,100,0.098170
1759437246.578277,177828.500,25355,2,EA,1,100,0.098160
1759437246.644779,177895.000,25355,2,EA,1,100,0.098144
1759437246.711782,177962.000,25372,1,EA,1,100,0.098141
1759437246.778284,178028.500,25387,2,EA,1,100,0.098141
1759437246.844786,178095.000,25387,2,EA,1,100,0.098141
1759437246.911788,178162.000,25403,1,EA,1,100,0.098139
1759437246.978291,178228.500,25418,2,EA,1,100,0.098139
1759437247.044793,178295.000,25418,2,EA,1,100,0.098137
1759437247.111795,178362.000,25434,1,EA,1,100,0.098141
1759437247.178298,178428.500,25449,2,EA,1,100,0.098146
1759437247.244800,178495.000,25449,2,EA,1,100,0.098159
1759437247.311802,178562.000,25465,1,EA,1,100,0.098176
1759437247.378305,178628.500,25481,2,EA,1,100,0.098188
1759437247.444807,178695.000,25481,2,EA,1,100,0.098206
1759437247.511309,178761.500,25496,2,EA,1,100,0.098224
1759437247.577812,178828.000,25496,2,EA,1,100,0.098238
1759437247.644814,178895.000,25511,1,EA,1,100,0.098258
1759437247.711316,178961.500,25530,2,EA,1,100,0.098273
1759437247.777819,179028.000,25530,2,EA,1,100,0.098291
1759437247.844821,179095.000,25545,1,EA,1,100,0.098311
1759437247.911323,179161.500,25560,2,EA,1,100,0.098336
1759437247.977826,179228.000,25560,2,EA,1,100,0.098352
1759437248.044828,179295.000,25576,1,EA,1,100,0.098381
1759437248.111330,179361.500,25592,2,EA,1,100,0.098406
1759437248.177833,179428.000,25592,2,EA,1,100,0.098431
1759437248.244835,179495.000,25607,1,EA,1,100,0.098462
1759437248.311337,179561.500,25623,2,EA,1,100,0.098490
1759437248.377840,179628.000,25623,2,EA,1,100,0.098520
1759437248.444842,179695.000,25638,1,EA,1,100,0.098544
1759437248.511344,179761.500,25654,2,EA,1,100,0.098569
1759437248.577847,179828.000,25654,2,EA,1,100,0.098596
1759437248.644849,179895.000,25669,1,EA,1,100,0.098621
1759437248.711351,179961.500,25685,2,EA,1,100,0.098652
1759437248.777853,180028.000,25685,2,EA,1,100,0.098674
1759437248.844856,180095.000,25700,1,EA,1,100,0.098701
1759437248.911358,180161.500,25716,2,EA,1,100,0.098734
1759437248.977860,180228.000,25716,2,EA,1,100,0.098773
1759437249.044863,180295.000,25732,1,EA,1,100,0.098813
1759437249.111365,180361.500,25749,2,EA,1,100,0.098852
1759437249.177867,180428.000,25749,2,EA,1,100,0.098886
1759437249.244870,180495.000,25764,1,EA,1,100,0.098923
1759437249.311372,180561.500,25781,2,EA,1,100,0.098960
1759437249.377874,180628.000,25781,2,EA,1,100,0.098998
1759437249.444877,180695.000,25796,1,EA,1,100,0.099042
1759437249.511379,180761.500,25812,2,EA,1,100,0.099082
1759437249.577881,180828.000,25812,2,EA,1,100,0.099120
1759437249.644884,180895.000,25826,1,EA,1,100,0.099153
1759437249.711386,180961.500,25843,2,EA,1,100,0.099180
1759437249.777888,181028.000,25843,2,EA,1,100,0.099210
1759437249.844891,181095.000,25860,1,EA,1,100,0.099231
1759437249.911393,181161.500,25876,2,EA,1,100,0.099261
1759437249.977895,181228.000,25876,2,EA,1,100,0.099288
1759437250.044398,181294.500,25891,2,EA,1,100,0.099312
1759437250.110900,181361.000,25891,2,EA,1,100,0.099327
1759437250.177902,181428.000,25907,1,EA,1,100,0.099347
1759437250.244405,181494.500,25922,2,EA,1,100,0.099364
1759437250.310907,181561.000,25922,2,EA,1,100,0.099377
1759437250.377909,181628.000,25939,1,EA,1,100,0.099397
1759437250.444412,181694.500,25953,2,EA,1,100,0.099407
1759437250.510914,181761.000,25953,2,EA,1,100,0.099410
1759437250.577916,181828.000,25969,1,EA,1,100,0.099404
1759437250.644418,181894.500,25985,2,EA,1,100,0.099404
1759437250.710921,181961.000,25985,2,EA,1,100,0.099401
1759437250.777923,182028.000,26001,1,EA,1,100,0.099401
1759437250.844425,182094.500,26015,2,EA,1,100,0.099407
1759437250.910928,182161.000,26015,2,EA,1,100,0.099417
1759437250.977930,182228.000,26031,1,EA,1,100,0.099424
1759437251.044432,182294.500,26047,2,EA,1,100,0.099425
1759437251.110935,182361.000,26047,2,EA,1,100,0.099438
1759437251.177937,182428.000,26063,1,EA,1,100,0.099452
1759437251.244439,182494.500,26079,2,EA,1,100,0.099464
1759437251.310942,182561.000,26079,2,EA,1,100,0.099472
1759437251.377944,182628.000,26096,1,EA,1,100,0.099485
1759437251.444446,182694.500,26113,2,EA,1,100,0.099503
1759437251.510949,182761.000,26113,2,EA,1,100,0.099514
1759437251.577951,182828.000,26129,1,EA,1,100,0.099527
1759437251.644453,182894.500,26144,2,EA,1,100,0.099548
1759437251.710956,182961.000,26144,2,EA,1,100,0.099568
1759437251.777958,183028.000,26160,1,EA,1,100,0.099591
1759437251.844460,183094.500,26175,2,EA,1,100,0.099613
1759437251.910963,183161.000,26175,2,EA,1,100,0.099633
1759437251.977965,183228.000,26191,1,EA,1,100,0.099655
1759437252.044467,183294.500,26207,2,EA,1,100,0.099682
1759437252.110970,183361.000,26207,2,EA,1,100,0.099714
1759437252.177972,183428.000,26222,1,EA,1,100,0.099742
1759437252.244474,183494.500,26237,2,EA,1,100,0.099770
1759437252.310977,183561.000,26237,2,EA,1,100,0.099793
1759437252.377979,183628.000,26254,1,EA,1,100,0.099819
1759437252.444481,183694.500,26269,2,EA,1,100,0.099845
1759437252.510983,183761.000,26269,2,EA,1,100,0.099863
1759437252.577486,183827.500,26286,2,EA,1,100,0.099881
1759437252.643988,183894.000,26286,2,EA,1,100,0.099894
1759437252.710990,183961.000,26302,1,EA,1,100,0.099905
1759437252.777493,184027.500,26320,2,EA,1,100,0.099914
1759437252.843995,184094.000,26320,2,EA,1,100,0.099908
1759437252.910997,184161.000,26335,1,EA,1,100,0.099910
1759437252.977500,184227.500,26351,2,EA,1,100,0.099914
1759437253.044002,184294.000,26351,2,EA,1,100,0.099918
1759437253.111004,184361.000,26366,1,EA,1,100,0.099923
1759437253.177507,184427.500,26382,2,EA,1,100,0.099923
1759437253.244009,184494.000,26382,2,EA,1,100,0.099923
1759437253.311011,184561.000,26397,1,EA,1,100,0.099923
1759437253.377514,184627.500,26413,2,EA,1,100,0.099920
1759437253.444016,184694.000,26413,2,EA,1,100,0.099912
1759437253.511018,184761.000,26428,1,EA,1,100,0.099905
1759437253.577521,184827.500,26444,2,EA,1,100,0.099895
1759437253.644023,184894.000,26444,2,EA,1,100,0.099894
1759437253.711025,184961.000,26460,1,EA,1,100,0.099892
1759437253.777528,185027.500,26475,2,EA,1,100,0.099894
1759437253.844030,185094.000,26475,2,EA,1,100,0.099886
1759437253.911032,185161.000,26490,1,EA,1,100,0.099881
