time,ppg
62863.8772737631,171064.0
62863.88737356484,171052.0
62863.89747336658,171104.0
62863.907573168326,171091.0
62863.91767297007,171071.0
62863.927772771814,171114.0
62863.93787257355,171070.0
62863.947972375296,171078.0
62863.95807217704,171094.0
62863.968171978784,171030.0
62863.97827178052,171046.0
62863.988371582265,171058.0
62863.99847138401,171071.0
62864.008571185754,171041.0
62864.0186709875,171047.0
62864.028770789235,171056.0
62864.03887059098,171095.0
62864.04897039272,171078.0
62864.05907019447,171091.0
62864.06916999621,171065.0
62864.07926979795,171058.0
62864.08936959969,171066.0
62864.09946940144,171088.0
62864.10956920318,171071.0
62864.11966900492,171045.0
62864.12976880666,171074.0
62864.13986860841,171045.0
62864.14996841015,171056.0
62864.160068211895,171087.0
62864.17016801363,171092.0
62864.180267815376,171085.0
62864.19036761712,171049.0
62864.200467418865,171033.0
62864.21056722061,171045.0
62864.220667022346,171047.0
62864.23076682409,171085.0
62864.240866625834,171061.0
62864.25096642758,171037.0
62864.261066229315,171028.0
62864.27116603106,171055.0
62864.281265832804,171065.0
62864.29136563455,171032.0
62864.30146543629,171051.0
62864.31156523803,171043.0
62864.32166503977,171052.0
62864.33176484152,171055.0
62864.34186464326,171017.0
62864.351964445006,171027.0
62864.36206424674,171038.0
62864.37216404849,171046.0
62864.38226385023,171060.0
62864.392363651976,171039.0
62864.40246345371,171050.0
62864.41256325546,171022.0
62864.4226630572,171023.0
62864.432762858945,171054.0
62864.44286266069,171017.0
62864.45296246243,171007.0
62864.46306226417,170978.0
62864.473162065915,170940.0
62864.48326186766,170965.0
62864.4933616694,170969.0
62864.50346147114,170953.0
62864.513561272885,170945.0
62864.52366107463,170961.0
62864.53376087637,170952.0
62864.54386067811,170924.0
62864.553960479854,170927.0
62864.5640602816,170953.0
62864.57416008334,170942.0
62864.58425988509,170959.0
62864.594359686824,170951.0
62864.60445948857,170942.0
62864.61455929031,170923.0
62864.62465909206,170949.0
62864.6347588938,170946.0
62864.64485869554,170965.0
62864.65495849728,170969.0
62864.665058299026,170970.0
62864.67515810077,170978.0
62864.68525790251,170962.0
62864.69535770425,170994.0
62864.705457505996,170994.0
62864.71555730774,170971.0
62864.725657109484,170963.0
62864.73575691122,170940.0
62864.745856712965,170926.0
62864.75595651471,170934.0
62864.76605631645,170915.0
62864.7761561182,170966.0
62864.786255919935,170948.0
62864.79635572168,170943.0
62864.80645552342,170985.0
62864.81655532517,170941.0
62864.826655126904,170945.0
62864.83675492865,170985.0
62864.84685473039,170968.0
62864.85695453214,170947.0
62864.86705433388,170948.0
62864.87715413562,170938.0
62864.88725393736,170977.0
62864.89735373911,170961.0
62864.90745354085,170997.0
62864.917553342595,170947.0
62864.92765314433,170962.0
62864.937752946076,170983.0
62864.94785274782,170937.0
62864.957952549565,170954.0
62864.9680523513,170939.0
62864.978152153046,170978.0
62864.98825195479,170975.0
62864.998351756534,170955.0
62865.00845155828,170997.0
62865.018551360015,170972.0
62865.02865116176,170940.0
62865.038750963504,170998.0
62865.04885076525,170966.0
62865.05895056699,170973.0
62865.06905036873,170978.0
62865.07915017047,170973.0
62865.08924997222,170978.0
62865.09934977396,170964.0
62865.1094495757,171001.0
62865.11954937744,170968.0
62865.12964917919,170987.0
62865.13974898093,170973.0
62865.149848782676,170939.0
62865.15994858441,170958.0
62865.17004838616,170950.0
62865.1801481879,170967.0
62865.190247989645,170962.0
62865.20034779139,170946.0
62865.21044759313,170977.0
62865.22054739487,170981.0
62865.230647196615,170970.0
62865.24074699836,170980.0
62865.250846800096,170960.0
62865.26094660184,170994.0
62865.271046403584,170978.0
62865.28114620533,170949.0
62865.29124600707,170932.0
62865.30134580881,170909.0
62865.311445610554,170912.0
62865.3215454123,170879.0
62865.33164521404,170896.0
62865.34174501579,170865.0
62865.351844817524,170884.0
62865.36194461927,170869.0
62865.37204442101,170931.0
62865.382144222756,170892.0
62865.39224402449,170932.0
62865.40234382624,170915.0
62865.41244362798,170898.0
