LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1032484.377627,1032484.377630,1760462414.190440,96497,12996,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032484.578630,1032484.578633,1760462414.391443,96698,13028,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032484.779633,1032484.779636,1760462414.592447,96899,13058,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032484.989636,1032484.989639,1760462414.802451,97109,13092,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032485.190639,1032485.190642,1760462415.003454,97310,13124,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032485.391642,1032485.391645,1760462415.204458,97511,13156,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032485.651646,1032485.651649,1760462415.464462,97771,13172,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032485.852649,1032485.852652,1760462415.665465,97972,13207,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032486.053651,1032486.053655,1760462415.866469,98173,13242,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032486.254654,1032486.254658,1760462416.067472,98374,13273,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032486.456657,1032486.456661,1760462416.269476,98576,13304,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032486.656660,1032486.656664,1760462416.469479,98776,13338,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032486.859663,1032486.859667,1760462416.672482,98979,13369,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032487.060666,1032487.060670,1760462416.873486,99180,13403,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032487.264669,1032487.264673,1760462417.077489,99384,13435,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032487.463672,1032487.463676,1760462417.276493,99583,13467,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032487.665675,1032487.665679,1760462417.478496,99785,13502,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032487.865678,1032487.865681,1760462417.678500,99985,13534,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032488.066681,1032488.066684,1760462417.879503,100186,13567,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032488.267684,1032488.267687,1760462418.080507,100387,13600,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032488.468687,1032488.468690,1760462418.281510,100588,13631,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032488.669690,1032488.669693,1760462418.482513,100789,13665,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032488.870693,1032488.870696,1760462418.683517,100990,13697,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032489.071696,1032489.071699,1760462418.884520,101191,13730,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032489.272699,1032489.272702,1760462419.085524,101392,13762,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032489.473702,1032489.473705,1760462419.286527,101593,13792,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032489.678705,1032489.678708,1760462419.491531,101798,13826,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032489.879708,1032489.879711,1760462419.692534,101999,13857,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032490.080711,1032490.080714,1760462419.893538,102200,13895,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032490.281714,1032490.281717,1760462420.094541,102401,13926,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032490.482717,1032490.482720,1760462420.295544,102602,13957,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032490.695720,1032490.695723,1760462420.508548,102815,13997,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032490.895723,1032490.895726,1760462420.708551,103015,14029,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032491.096726,1032491.096729,1760462420.909555,103216,14062,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032491.297729,1032491.297732,1760462421.110558,103417,14096,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032491.498732,1032491.498735,1760462421.311562,103618,14126,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032491.699734,1032491.699738,1760462421.512565,103819,14158,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032491.900737,1032491.900740,1760462421.713569,104020,14193,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032492.105740,1032492.105743,1760462421.918572,104225,14225,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032492.307743,1032492.307746,1760462422.120576,104427,14258,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032492.508746,1032492.508749,1760462422.321579,104628,14289,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032492.710749,1032492.710752,1760462422.523582,104830,14323,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032492.919752,1032492.919755,1760462422.732586,105039,14355,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032493.134756,1032493.134759,1760462422.947590,105254,14388,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032493.337759,1032493.337761,1760462423.150593,105457,14421,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032493.545762,1032493.545765,1760462423.358597,105665,14452,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032493.746765,1032493.746767,1760462423.559600,105866,14485,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032493.947768,1032493.947770,1760462423.760604,106067,14518,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032494.153771,1032494.153773,1760462423.966607,106273,14550,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032494.359774,1032494.359776,1760462424.172611,106479,14584,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032494.561777,1032494.561779,1760462424.374614,106681,14614,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032494.765780,1032494.765782,1760462424.578618,106885,14646,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032494.974783,1032494.974785,1760462424.787621,107094,14682,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032495.175786,1032495.175788,1760462424.988625,107295,14715,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032495.376789,1032495.376791,1760462425.189628,107496,14747,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032495.577791,1032495.577794,1760462425.390631,107697,14779,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032495.780794,1032495.780797,1760462425.593635,107900,14811,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032495.984797,1032495.984800,1760462425.797638,108104,14848,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032496.186800,1032496.186803,1760462425.999642,108306,14883,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032496.393803,1032496.393806,1760462426.206645,108513,14914,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032496.598806,1032496.598809,1760462426.411649,108718,14946,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032496.802809,1032496.802812,1760462426.615652,108922,14978,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032497.019813,1032497.019815,1760462426.832656,109139,15013,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032497.223816,1032497.223818,1760462427.036659,109343,15043,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032497.424819,1032497.424821,1760462427.237663,109544,15077,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032497.625822,1032497.625824,1760462427.438666,109745,15108,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032497.828825,1032497.828827,1760462427.641670,109948,15140,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
