LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1032487.275669,1032487.275673,1760462417.088490,99395.000,13441,2,EL,1,100,-12411.000000
1032487.342670,1032487.342674,1760462417.155491,99462.000,13456,1,EL,1,100,-12413.599609
1032487.409171,1032487.409175,1760462417.221992,99528.500,13474,2,EL,1,100,-12413.000000
1032487.475672,1032487.475676,1760462417.288493,99595.000,13474,2,EL,1,100,-12415.200195
1032487.542673,1032487.542677,1760462417.355494,99662.000,13492,1,EL,1,100,-12419.200195
1032487.609174,1032487.609178,1760462417.421995,99728.500,13507,2,EL,1,100,-12422.000000
1032487.675675,1032487.675679,1760462417.488497,99795.000,13507,2,EL,1,100,-12425.000000
1032487.742676,1032487.742680,1760462417.555498,99862.000,13523,1,EL,1,100,-12427.599609
1032487.809177,1032487.809181,1760462417.621999,99928.500,13540,2,EL,1,100,-12429.599609
1032487.875678,1032487.875682,1760462417.688500,99995.000,13540,2,EL,1,100,-12432.200195
1032487.942679,1032487.942683,1760462417.755501,100062.000,13557,1,EL,1,100,-12433.000000
1032488.009180,1032488.009184,1760462417.822002,100128.500,13572,2,EL,1,100,-12432.000000
1032488.075681,1032488.075685,1760462417.888503,100195.000,13572,2,EL,1,100,-12426.000000
1032488.142682,1032488.142685,1760462417.955504,100262.000,13589,1,EL,1,100,-12425.200195
1032488.209183,1032488.209186,1760462418.022006,100328.500,13606,2,EL,1,100,-12434.200195
1032488.275684,1032488.275687,1760462418.088507,100395.000,13606,2,EL,1,100,-12444.599609
1032488.342685,1032488.342688,1760462418.155508,100462.000,13621,1,EL,1,100,-12453.000000
1032488.409186,1032488.409189,1760462418.222009,100528.500,13636,2,EL,1,100,-12457.200195
1032488.475687,1032488.475690,1760462418.288510,100595.000,13636,2,EL,1,100,-12458.799805
1032488.542688,1032488.542691,1760462418.355511,100662.000,13654,1,EL,1,100,-12460.000000
1032488.609189,1032488.609192,1760462418.422012,100728.500,13670,2,EL,1,100,-12462.799805
1032488.675690,1032488.675693,1760462418.488513,100795.000,13670,2,EL,1,100,-12464.400391
1032488.742691,1032488.742694,1760462418.555515,100862.000,13686,2,EL,1,100,-12463.200195
1032488.809692,1032488.809695,1760462418.622516,100929.000,13686,2,EL,1,100,-12462.799805
1032488.875693,1032488.875696,1760462418.688517,100995.000,13703,1,EL,1,100,-12464.000000
1032488.942694,1032488.942697,1760462418.755518,101062.000,13719,2,EL,1,100,-12462.599609
1032489.009695,1032489.009698,1760462418.822519,101129.000,13719,2,EL,1,100,-12462.000000
1032489.075696,1032489.075699,1760462418.888520,101195.000,13735,1,EL,1,100,-12462.599609
1032489.142697,1032489.142700,1760462418.955522,101262.000,13751,2,EL,1,100,-12463.599609
1032489.209698,1032489.209701,1760462419.022523,101329.000,13751,2,EL,1,100,-12465.000000
1032489.275699,1032489.275702,1760462419.088524,101395.000,13767,1,EL,1,100,-12465.000000
1032489.342700,1032489.342703,1760462419.155525,101462.000,13781,2,EL,1,100,-12466.799805
1032489.409701,1032489.409704,1760462419.222526,101529.000,13781,2,EL,1,100,-12469.200195
1032489.475702,1032489.475705,1760462419.288527,101595.000,13799,1,EL,1,100,-12472.200195
1032489.542703,1032489.542706,1760462419.355528,101662.000,13815,2,EL,1,100,-12476.000000
1032489.609704,1032489.609707,1760462419.422529,101729.000,13815,2,EL,1,100,-12479.400391
1032489.675705,1032489.675708,1760462419.488531,101795.000,13831,1,EL,1,100,-12481.400391
1032489.742706,1032489.742709,1760462419.555532,101862.000,13846,2,EL,1,100,-12487.000000
1032489.809707,1032489.809710,1760462419.622533,101929.000,13846,2,EL,1,100,-12492.200195
1032489.875708,1032489.875711,1760462419.688534,101995.000,13863,1,EL,1,100,-12494.799805
1032489.942209,1032489.942212,1760462419.755035,102061.500,13884,2,EL,1,100,-12496.799805
1032490.008710,1032490.008713,1760462419.821536,102128.000,13884,2,EL,1,100,-12499.599609
1032490.075711,1032490.075714,1760462419.888537,102195.000,13900,1,EL,1,100,-12502.599609
1032490.142712,1032490.142715,1760462419.955539,102262.000,13915,2,EL,1,100,-12504.599609
1032490.209713,1032490.209716,1760462420.022540,102329.000,13915,2,EL,1,100,-12507.000000
1032490.275714,1032490.275717,1760462420.088541,102395.000,13931,1,EL,1,100,-12509.799805
1032490.342215,1032490.342218,1760462420.155042,102461.500,13946,2,EL,1,100,-12512.400391
1032490.408715,1032490.408719,1760462420.221543,102528.000,13946,2,EL,1,100,-12514.799805
1032490.475716,1032490.475720,1760462420.288544,102595.000,13964,1,EL,1,100,-12514.200195
1032490.542217,1032490.542221,1760462420.355045,102661.500,13982,2,EL,1,100,-12515.799805
1032490.608718,1032490.608722,1760462420.421546,102728.000,13982,2,EL,1,100,-12516.799805
1032490.675719,1032490.675723,1760462420.488548,102795.000,14002,1,EL,1,100,-12519.200195
1032490.742220,1032490.742224,1760462420.555049,102861.500,14018,2,EL,1,100,-12519.599609
1032490.808721,1032490.808724,1760462420.621550,102928.000,14018,2,EL,1,100,-12520.400391
1032490.875722,1032490.875725,1760462420.688551,102995.000,14035,2,EL,1,100,-12523.000000
1032490.942723,1032490.942726,1760462420.755552,103062.000,14035,2,EL,1,100,-12523.400391
1032491.008724,1032491.008727,1760462420.821553,103128.000,14052,1,EL,1,100,-12523.599609
1032491.075725,1032491.075728,1760462420.888555,103195.000,14069,2,EL,1,100,-12525.400391
1032491.142726,1032491.142729,1760462420.955556,103262.000,14069,2,EL,1,100,-12525.599609
1032491.208727,1032491.208730,1760462421.021557,103328.000,14085,1,EL,1,100,-12526.000000
1032491.275728,1032491.275731,1760462421.088558,103395.000,14101,2,EL,1,100,-12525.400391
1032491.342729,1032491.342732,1760462421.155559,103462.000,14101,2,EL,1,100,-12524.799805
1032491.408730,1032491.408733,1760462421.221560,103528.000,14116,1,EL,1,100,-12526.200195
1032491.475731,1032491.475734,1760462421.288561,103595.000,14132,2,EL,1,100,-12527.400391
1032491.542732,1032491.542735,1760462421.355562,103662.000,14132,2,EL,1,100,-12529.000000
1032491.608733,1032491.608736,1760462421.421564,103728.000,14147,1,EL,1,100,-12532.400391
1032491.675734,1032491.675737,1760462421.488565,103795.000,14165,2,EL,1,100,-12525.799805
1032491.742735,1032491.742738,1760462421.555566,103862.000,14165,2,EL,1,100,-12522.400391
1032491.808736,1032491.808739,1760462421.621567,103928.000,14183,1,EL,1,100,-12522.799805
1032491.875737,1032491.875740,1760462421.688568,103995.000,14199,2,EL,1,100,-12521.000000
1032491.942738,1032491.942741,1760462421.755569,104062.000,14199,2,EL,1,100,-12518.200195
1032492.008739,1032492.008742,1760462421.821570,104128.000,14214,1,EL,1,100,-12517.200195
1032492.075740,1032492.075743,1760462421.888572,104195.000,14232,2,EL,1,100,-12517.000000
1032492.142741,1032492.142744,1760462421.955573,104262.000,14232,2,EL,1,100,-12513.799805
1032492.208742,1032492.208745,1760462422.021574,104328.000,14248,1,EL,1,100,-12510.400391
1032492.275743,1032492.275746,1760462422.088575,104395.000,14263,2,EL,1,100,-12506.400391
1032492.342744,1032492.342747,1760462422.155576,104462.000,14263,2,EL,1,100,-12503.400391
1032492.408745,1032492.408748,1760462422.221577,104528.000,14278,1,EL,1,100,-12500.000000
1032492.475746,1032492.475749,1760462422.288579,104595.000,14295,2,EL,1,100,-12494.799805
1032492.542747,1032492.542750,1760462422.355580,104662.000,14295,2,EL,1,100,-12490.799805
1032492.608748,1032492.608751,1760462422.421581,104728.000,14312,1,EL,1,100,-12487.000000
1032492.675749,1032492.675752,1760462422.488582,104795.000,14328,2,EL,1,100,-12485.000000
1032492.742750,1032492.742753,1760462422.555583,104862.000,14328,2,EL,1,100,-12484.200195
1032492.809251,1032492.809254,1760462422.622084,104928.500,14344,2,EL,1,100,-12479.599609
1032492.875752,1032492.875755,1760462422.688585,104995.000,14344,2,EL,1,100,-12476.799805
1032492.942753,1032492.942756,1760462422.755586,105062.000,14362,1,EL,1,100,-12473.799805
1032493.009254,1032493.009257,1760462422.822088,105128.500,14377,2,EL,1,100,-12471.799805
1032493.075755,1032493.075758,1760462422.888589,105195.000,14377,2,EL,1,100,-12470.400391
1032493.142756,1032493.142759,1760462422.955590,105262.000,14395,1,EL,1,100,-12465.599609
1032493.209257,1032493.209260,1760462423.022091,105328.500,14410,2,EL,1,100,-12465.400391
1032493.275758,1032493.275761,1760462423.088592,105395.000,14410,2,EL,1,100,-12464.400391
1032493.342759,1032493.342762,1760462423.155593,105462.000,14426,1,EL,1,100,-12462.400391
1032493.409260,1032493.409263,1760462423.222094,105528.500,14441,2,EL,1,100,-12459.000000
1032493.475761,1032493.475764,1760462423.288595,105595.000,14441,2,EL,1,100,-12458.400391
1032493.542762,1032493.542764,1760462423.355597,105662.000,14458,1,EL,1,100,-12464.400391
1032493.609263,1032493.609265,1760462423.422098,105728.500,14475,2,EL,1,100,-12460.599609
1032493.675764,1032493.675766,1760462423.488599,105795.000,14475,2,EL,1,100,-12459.400391
1032493.741764,1032493.741767,1760462423.554600,105861.000,14491,1,EL,1,100,-12457.200195
1032493.808765,1032493.808768,1760462423.621601,105928.000,14507,2,EL,1,100,-12453.799805
1032493.875766,1032493.875769,1760462423.688602,105995.000,14507,2,EL,1,100,-12451.400391
1032493.942267,1032493.942270,1760462423.755104,106061.500,14525,2,EL,1,100,-12450.799805
1032494.008768,1032494.008771,1760462423.821605,106128.000,14525,2,EL,1,100,-12449.000000
1032494.075769,1032494.075772,1760462423.888606,106195.000,14540,1,EL,1,100,-12446.799805
1032494.142270,1032494.142273,1760462423.955107,106261.500,14556,2,EL,1,100,-12444.000000
1032494.208771,1032494.208774,1760462424.021608,106328.000,14556,2,EL,1,100,-12441.200195
1032494.275772,1032494.275775,1760462424.088609,106395.000,14573,1,EL,1,100,-12439.599609
1032494.342273,1032494.342276,1760462424.155110,106461.500,14589,2,EL,1,100,-12436.000000
1032494.408774,1032494.408777,1760462424.221611,106528.000,14589,2,EL,1,100,-12434.599609
1032494.475775,1032494.475778,1760462424.288613,106595.000,14604,1,EL,1,100,-12433.000000
1032494.542276,1032494.542279,1760462424.355114,106661.500,14620,2,EL,1,100,-12432.000000
1032494.608777,1032494.608780,1760462424.421615,106728.000,14620,2,EL,1,100,-12431.599609
1032494.675778,1032494.675781,1760462424.488616,106795.000,14635,1,EL,1,100,-12427.400391
1032494.742279,1032494.742282,1760462424.555117,106861.500,14652,2,EL,1,100,-12422.200195
1032494.808780,1032494.808783,1760462424.621618,106928.000,14652,2,EL,1,100,-12420.000000
1032494.875781,1032494.875784,1760462424.688619,106995.000,14670,1,EL,1,100,-12418.000000
1032494.942282,1032494.942285,1760462424.755121,107061.500,14689,2,EL,1,100,-12414.200195
1032495.008783,1032495.008786,1760462424.821622,107128.000,14689,2,EL,1,100,-12412.200195
1032495.075784,1032495.075787,1760462424.888623,107195.000,14704,1,EL,1,100,-12410.599609
1032495.142285,1032495.142288,1760462424.955124,107261.500,14721,2,EL,1,100,-12408.799805
1032495.208786,1032495.208789,1760462425.021625,107328.000,14721,2,EL,1,100,-12407.200195
1032495.275787,1032495.275790,1760462425.088626,107395.000,14736,1,EL,1,100,-12405.799805
1032495.342288,1032495.342291,1760462425.155127,107461.500,14754,2,EL,1,100,-12405.200195
1032495.408789,1032495.408792,1760462425.221628,107528.000,14754,2,EL,1,100,-12402.000000
1032495.475790,1032495.475793,1760462425.288630,107595.000,14768,1,EL,1,100,-12397.799805
1032495.542291,1032495.542294,1760462425.355131,107661.500,14785,2,EL,1,100,-12394.400391
1032495.608792,1032495.608795,1760462425.421632,107728.000,14785,2,EL,1,100,-12392.799805
1032495.675293,1032495.675296,1760462425.488133,107794.500,14800,2,EL,1,100,-12390.799805
1032495.741794,1032495.741797,1760462425.554634,107861.000,14800,2,EL,1,100,-12387.200195
1032495.808795,1032495.808798,1760462425.621635,107928.000,14822,1,EL,1,100,-12384.400391
1032495.875296,1032495.875299,1760462425.688137,107994.500,14837,2,EL,1,100,-12383.400391
1032495.941797,1032495.941800,1760462425.754638,108061.000,14837,2,EL,1,100,-12381.200195
1032496.008798,1032496.008801,1760462425.821639,108128.000,14855,1,EL,1,100,-12379.799805
1032496.075299,1032496.075302,1760462425.888140,108194.500,14872,2,EL,1,100,-12375.599609
1032496.141800,1032496.141803,1760462425.954641,108261.000,14872,2,EL,1,100,-12372.799805
1032496.208801,1032496.208803,1760462426.021642,108328.000,14889,1,EL,1,100,-12372.400391
1032496.275302,1032496.275304,1760462426.088143,108394.500,14903,2,EL,1,100,-12368.599609
1032496.341803,1032496.341805,1760462426.154644,108461.000,14903,2,EL,1,100,-12367.000000
1032496.408804,1032496.408806,1760462426.221646,108528.000,14919,1,EL,1,100,-12367.400391
1032496.475305,1032496.475307,1760462426.288147,108594.500,14935,2,EL,1,100,-12363.400391
1032496.541806,1032496.541808,1760462426.354648,108661.000,14935,2,EL,1,100,-12360.000000
1032496.608807,1032496.608809,1760462426.421649,108728.000,14951,1,EL,1,100,-12359.000000
1032496.675308,1032496.675310,1760462426.488150,108794.500,14967,2,EL,1,100,-12356.599609
1032496.741809,1032496.741811,1760462426.554651,108861.000,14967,2,EL,1,100,-12351.400391
1032496.808810,1032496.808812,1760462426.621652,108928.000,14984,1,EL,1,100,-12349.400391
1032496.875311,1032496.875313,1760462426.688154,108994.500,15000,2,EL,1,100,-12346.599609
1032496.941812,1032496.941814,1760462426.754655,109061.000,15000,2,EL,1,100,-12344.599609
1032497.008812,1032497.008815,1760462426.821656,109128.000,15018,1,EL,1,100,-12344.000000
1032497.075313,1032497.075316,1760462426.888157,109194.500,15032,2,EL,1,100,-12343.400391
1032497.141814,1032497.141817,1760462426.954658,109261.000,15032,2,EL,1,100,-12343.000000
1032497.208815,1032497.208818,1760462427.021659,109328.000,15049,1,EL,1,100,-12341.599609
1032497.275316,1032497.275319,1760462427.088161,109394.500,15066,2,EL,1,100,-12338.599609
1032497.341817,1032497.341820,1760462427.154661,109461.000,15066,2,EL,1,100,-12338.400391
1032497.408818,1032497.408821,1760462427.221663,109528.000,15082,1,EL,1,100,-12338.400391
1032497.475319,1032497.475322,1760462427.288164,109594.500,15098,2,EL,1,100,-12337.000000
1032497.541820,1032497.541823,1760462427.354665,109661.000,15098,2,EL,1,100,-12336.799805
1032497.608321,1032497.608324,1760462427.421166,109727.500,15113,2,EL,1,100,-12337.599609
1032497.674822,1032497.674825,1760462427.487667,109794.000,15113,2,EL,1,100,-12338.000000
1032497.741823,1032497.741826,1760462427.554668,109861.000,15128,1,EL,1,100,-12338.000000
1032497.808324,1032497.808327,1760462427.621170,109927.500,15146,2,EL,1,100,-12340.400391
1032497.874825,1032497.874828,1760462427.687671,109994.000,15146,2,EL,1,100,-12343.599609
1032497.941826,1032497.941829,1760462427.754672,110061.000,15161,1,EL,1,100,-12343.599609
1032498.008327,1032498.008330,1760462427.821173,110127.500,15178,2,EL,1,100,-12344.799805
1032498.074828,1032498.074831,1760462427.887674,110194.000,15178,2,EL,1,100,-12345.799805
1032498.141829,1032498.141832,1760462427.954675,110261.000,15193,1,EL,1,100,-12345.200195
1032498.208330,1032498.208333,1760462428.021176,110327.500,15210,2,EL,1,100,-12345.200195
1032498.274831,1032498.274834,1760462428.087677,110394.000,15210,2,EL,1,100,-12347.400391
1032498.341832,1032498.341835,1760462428.154679,110461.000,15225,1,EL,1,100,-12349.599609
1032498.408333,1032498.408336,1760462428.221180,110527.500,15242,2,EL,1,100,-12350.400391
1032498.474834,1032498.474837,1760462428.287681,110594.000,15242,2,EL,1,100,-12349.599609
1032498.541835,1032498.541838,1760462428.354682,110661.000,15258,2,EL,1,100,-12348.200195
1032498.608836,1032498.608839,1760462428.421683,110728.000,15258,2,EL,1,100,-12346.400391
1032498.674837,1032498.674840,1760462428.487684,110794.000,15274,1,EL,1,100,-12347.799805
1032498.741838,1032498.741841,1760462428.554685,110861.000,15290,2,EL,1,100,-12347.599609
1032498.808839,1032498.808842,1760462428.621687,110928.000,15290,2,EL,1,100,-12346.599609
1032498.874840,1032498.874843,1760462428.687688,110994.000,15307,1,EL,1,100,-12345.400391
1032498.941841,1032498.941843,1760462428.754689,111061.000,15325,2,EL,1,100,-12344.799805
1032499.008842,1032499.008844,1760462428.821690,111128.000,15325,2,EL,1,100,-12342.799805
1032499.074843,1032499.074845,1760462428.887691,111194.000,15341,1,EL,1,100,-12340.200195
1032499.141844,1032499.141846,1760462428.954692,111261.000,15357,2,EL,1,100,-12339.400391
1032499.208845,1032499.208847,1760462429.021693,111328.000,15357,2,EL,1,100,-12338.000000
1032499.274846,1032499.274848,1760462429.087695,111394.000,15373,1,EL,1,100,-12335.799805
1032499.341847,1032499.341849,1760462429.154696,111461.000,15387,2,EL,1,100,-12331.799805
1032499.408848,1032499.408850,1760462429.221697,111528.000,15387,2,EL,1,100,-12328.599609
1032499.474849,1032499.474851,1760462429.287698,111594.000,15405,1,EL,1,100,-12327.200195
1032499.541850,1032499.541852,1760462429.354699,111661.000,15421,2,EL,1,100,-12323.799805
1032499.608851,1032499.608853,1760462429.421700,111728.000,15421,2,EL,1,100,-12321.599609
1032499.674852,1032499.674854,1760462429.487701,111794.000,15437,1,EL,1,100,-12318.799805
1032499.741853,1032499.741855,1760462429.554703,111861.000,15453,2,EL,1,100,-12314.799805
1032499.808854,1032499.808856,1760462429.621704,111928.000,15453,2,EL,1,100,-12314.000000
1032499.874855,1032499.874857,1760462429.687705,111994.000,15469,1,EL,1,100,-12313.200195
1032499.941356,1032499.941358,1760462429.754206,112060.500,15490,2,EL,1,100,-12313.000000
1032500.007857,1032500.007859,1760462429.820707,112127.000,15490,2,EL,1,100,-12313.400391
1032500.074858,1032500.074860,1760462429.887708,112194.000,15506,2,EL,1,100,-12313.000000
1032500.141859,1032500.141861,1760462429.954709,112261.000,15506,2,EL,1,100,-12366.599609
1032500.207859,1032500.207862,1760462430.020710,112327.000,15522,1,EL,1,100,-12440.400391
1032500.274860,1032500.274863,1760462430.087712,112394.000,15537,2,EL,1,100,-12462.799805
1032500.341861,1032500.341864,1760462430.154713,112461.000,15537,2,EL,1,100,-12469.000000
1032500.407862,1032500.407865,1760462430.220714,112527.000,15552,1,EL,1,100,-12471.200195
1032500.474863,1032500.474866,1760462430.287715,112594.000,15573,2,EL,1,100,-12471.000000
1032500.541864,1032500.541867,1760462430.354716,112661.000,15573,2,EL,1,100,-12469.200195
1032500.607865,1032500.607868,1760462430.420717,112727.000,15588,1,EL,1,100,-12467.599609
1032500.674866,1032500.674869,1760462430.487718,112794.000,15603,2,EL,1,100,-12466.599609
1032500.741867,1032500.741870,1760462430.554720,112861.000,15603,2,EL,1,100,-12464.200195
1032500.807868,1032500.807871,1760462430.620721,112927.000,15619,1,EL,1,100,-12462.400391
1032500.874869,1032500.874872,1760462430.687722,112994.000,15641,2,EL,1,100,-12460.599609
1032500.941870,1032500.941873,1760462430.754723,113061.000,15641,2,EL,1,100,-12459.200195
1032501.007871,1032501.007874,1760462430.820724,113127.000,15660,1,EL,1,100,-12458.799805
1032501.074872,1032501.074875,1760462430.887725,113194.000,15675,2,EL,1,100,-12457.000000
1032501.141873,1032501.141876,1760462430.954726,113261.000,15675,2,EL,1,100,-12456.000000
1032501.207874,1032501.207877,1760462431.020728,113327.000,15691,1,EL,1,100,-12455.000000
1032501.274875,1032501.274878,1760462431.087729,113394.000,15707,2,EL,1,100,-12454.000000
1032501.341876,1032501.341879,1760462431.154730,113461.000,15707,2,EL,1,100,-12451.400391
1032501.407877,1032501.407880,1760462431.220731,113527.000,15722,1,EL,1,100,-12448.799805
1032501.474878,1032501.474881,1760462431.287732,113594.000,15738,2,EL,1,100,-12446.599609
1032501.541879,1032501.541882,1760462431.354733,113661.000,15738,2,EL,1,100,-12443.599609
1032501.607880,1032501.607882,1760462431.420734,113727.000,15755,1,EL,1,100,-12440.799805
1032501.674881,1032501.674883,1760462431.487736,113794.000,15771,2,EL,1,100,-12438.400391
1032501.741882,1032501.741884,1760462431.554737,113861.000,15771,2,EL,1,100,-12436.200195
1032501.808883,1032501.808885,1760462431.621738,113928.000,15787,1,EL,1,100,-12433.000000
1032501.875384,1032501.875386,1760462431.688239,113994.500,15804,2,EL,1,100,-12432.400391
1032501.941885,1032501.941887,1760462431.754740,114061.000,15804,2,EL,1,100,-12431.000000
1032502.007886,1032502.007888,1760462431.820741,114127.000,15820,1,EL,1,100,-12428.599609
1032502.074887,1032502.074889,1760462431.887742,114194.000,15836,2,EL,1,100,-12426.000000
1032502.141888,1032502.141890,1760462431.954743,114261.000,15836,2,EL,1,100,-12424.599609
1032502.208389,1032502.208391,1760462432.021245,114327.500,15854,2,EL,1,100,-12423.000000
1032502.274890,1032502.274892,1760462432.087746,114394.000,15854,2,EL,1,100,-12420.599609
1032502.341891,1032502.341893,1760462432.154747,114461.000,15870,1,EL,1,100,-12417.000000
1032502.408392,1032502.408394,1760462432.221248,114527.500,15884,2,EL,1,100,-12415.200195
1032502.474893,1032502.474895,1760462432.287749,114594.000,15884,2,EL,1,100,-12413.799805
1032502.541894,1032502.541896,1760462432.354750,114661.000,15901,1,EL,1,100,-12412.799805
1032502.608395,1032502.608397,1760462432.421252,114727.500,15916,2,EL,1,100,-12411.200195
1032502.674896,1032502.674898,1760462432.487753,114794.000,15916,2,EL,1,100,-12409.599609
1032502.741897,1032502.741899,1760462432.554754,114861.000,15932,1,EL,1,100,-12407.200195
1032502.808398,1032502.808400,1760462432.621255,114927.500,15950,2,EL,1,100,-12405.799805
1032502.874899,1032502.874901,1760462432.687756,114994.000,15950,2,EL,1,100,-12403.799805
1032502.941900,1032502.941902,1760462432.754757,115061.000,15966,1,EL,1,100,-12400.799805
1032503.008401,1032503.008403,1760462432.821258,115127.500,15983,2,EL,1,100,-12398.000000
1032503.074902,1032503.074904,1760462432.887759,115194.000,15983,2,EL,1,100,-12396.799805
1032503.141903,1032503.141905,1760462432.954761,115261.000,15999,1,EL,1,100,-12393.799805
1032503.208404,1032503.208406,1760462433.021262,115327.500,16014,2,EL,1,100,-12391.400391
1032503.274905,1032503.274907,1760462433.087763,115394.000,16014,2,EL,1,100,-12390.000000
1032503.341906,1032503.341908,1760462433.154764,115461.000,16032,1,EL,1,100,-12388.400391
1032503.408407,1032503.408409,1760462433.221265,115527.500,16047,2,EL,1,100,-12388.000000
1032503.474908,1032503.474910,1760462433.287766,115594.000,16047,2,EL,1,100,-12386.799805
1032503.541908,1032503.541911,1760462433.354767,115661.000,16064,1,EL,1,100,-12387.000000
1032503.608409,1032503.608412,1760462433.421268,115727.500,16078,2,EL,1,100,-12387.200195
1032503.674910,1032503.674913,1760462433.487770,115794.000,16078,2,EL,1,100,-12386.599609
1032503.741911,1032503.741914,1760462433.554771,115861.000,16094,1,EL,1,100,-12386.400391
1032503.808412,1032503.808415,1760462433.621272,115927.500,16111,2,EL,1,100,-12387.400391
1032503.874913,1032503.874916,1760462433.687773,115994.000,16111,2,EL,1,100,-12389.799805
1032503.941914,1032503.941917,1760462433.754774,116061.000,16127,1,EL,1,100,-12394.799805
1032504.008415,1032504.008418,1760462433.821275,116127.500,16146,2,EL,1,100,-12399.599609
1032504.074916,1032504.074919,1760462433.887777,116194.000,16146,2,EL,1,100,-12422.000000
1032504.141417,1032504.141420,1760462433.954278,116260.500,16162,2,EL,1,100,-12447.200195
1032504.207918,1032504.207921,1760462434.020779,116327.000,16162,2,EL,1,100,-12453.799805
1032504.274919,1032504.274922,1760462434.087780,116394.000,16177,1,EL,1,100,-12461.000000
1032504.341420,1032504.341422,1760462434.154281,116460.500,16193,2,EL,1,100,-12465.599609
1032504.407921,1032504.407923,1760462434.220782,116527.000,16193,2,EL,1,100,-12467.599609
1032504.474922,1032504.474924,1760462434.287783,116594.000,16208,1,EL,1,100,-12471.400391
1032504.541423,1032504.541425,1760462434.354285,116660.500,16226,2,EL,1,100,-12472.200195
1032504.607924,1032504.607926,1760462434.420786,116727.000,16226,2,EL,1,100,-12472.000000
1032504.674925,1032504.674927,1760462434.487787,116794.000,16243,1,EL,1,100,-12475.799805
1032504.741426,1032504.741428,1760462434.554288,116860.500,16259,2,EL,1,100,-12472.799805
1032504.807927,1032504.807929,1760462434.620789,116927.000,16259,2,EL,1,100,-12471.599609
1032504.874928,1032504.874930,1760462434.687790,116994.000,16278,1,EL,1,100,-12473.200195
1032504.941429,1032504.941431,1760462434.754291,117060.500,16295,2,EL,1,100,-12475.799805
1032505.007930,1032505.007932,1760462434.820792,117127.000,16295,2,EL,1,100,-12476.799805
1032505.074931,1032505.074933,1760462434.887794,117194.000,16310,1,EL,1,100,-12477.599609
1032505.141432,1032505.141434,1760462434.954295,117260.500,16327,2,EL,1,100,-12478.799805
1032505.207933,1032505.207935,1760462435.020796,117327.000,16327,2,EL,1,100,-12480.200195
1032505.274934,1032505.274936,1760462435.087797,117394.000,16344,1,EL,1,100,-12483.000000
1032505.341435,1032505.341437,1760462435.154298,117460.500,16359,2,EL,1,100,-12485.000000
1032505.407936,1032505.407938,1760462435.220799,117527.000,16359,2,EL,1,100,-12488.400391
1032505.474937,1032505.474939,1760462435.287800,117594.000,16374,1,EL,1,100,-12496.599609
1032505.541438,1032505.541440,1760462435.354301,117660.500,16391,2,EL,1,100,-12505.400391
1032505.607939,1032505.607941,1760462435.420803,117727.000,16391,2,EL,1,100,-12510.200195
1032505.674940,1032505.674942,1760462435.487804,117794.000,16406,1,EL,1,100,-12526.599609
1032505.741441,1032505.741443,1760462435.554305,117860.500,16423,2,EL,1,100,-12553.400391
1032505.807942,1032505.807944,1760462435.620806,117927.000,16423,2,EL,1,100,-12565.000000
1032505.874943,1032505.874945,1760462435.687807,117994.000,16440,1,EL,1,100,-12571.400391
1032505.941444,1032505.941446,1760462435.754308,118060.500,16465,2,EL,1,100,-12571.000000
1032506.007945,1032506.007947,1760462435.820810,118127.000,16465,2,EL,1,100,-12568.799805
1032506.074446,1032506.074448,1760462435.887311,118193.500,16480,2,EL,1,100,-12569.000000
1032506.140947,1032506.140949,1760462435.953812,118260.000,16480,2,EL,1,100,-12567.200195
1032506.207948,1032506.207950,1760462436.020813,118327.000,16499,1,EL,1,100,-12563.200195
1032506.274449,1032506.274451,1760462436.087314,118393.500,16513,2,EL,1,100,-12557.000000
1032506.340950,1032506.340952,1760462436.153815,118460.000,16513,2,EL,1,100,-12552.400391
1032506.407951,1032506.407953,1760462436.220816,118527.000,16529,1,EL,1,100,-12550.400391
1032506.474452,1032506.474454,1760462436.287318,118593.500,16545,2,EL,1,100,-12546.400391
1032506.540953,1032506.540955,1760462436.353819,118660.000,16545,2,EL,1,100,-12542.799805
1032506.607954,1032506.607956,1760462436.420820,118727.000,16561,1,EL,1,100,-12539.599609
1032506.674455,1032506.674457,1760462436.487321,118793.500,16575,2,EL,1,100,-12535.799805
1032506.740956,1032506.740958,1760462436.553822,118860.000,16575,2,EL,1,100,-12533.200195
1032506.807956,1032506.807959,1760462436.620823,118927.000,16594,1,EL,1,100,-12531.599609
1032506.874457,1032506.874460,1760462436.687324,118993.500,16610,2,EL,1,100,-12529.400391
1032506.940958,1032506.940961,1760462436.753825,119060.000,16610,2,EL,1,100,-12527.400391
1032507.007959,1032507.007962,1760462436.820827,119127.000,16628,1,EL,1,100,-12524.400391
1032507.074460,1032507.074462,1760462436.887328,119193.500,16642,2,EL,1,100,-12523.799805
1032507.140961,1032507.140963,1760462436.953829,119260.000,16642,2,EL,1,100,-12535.400391
1032507.207962,1032507.207964,1760462437.020830,119327.000,16659,1,EL,1,100,-12541.400391
1032507.274463,1032507.274465,1760462437.087331,119393.500,16676,2,EL,1,100,-12542.599609
1032507.340964,1032507.340966,1760462437.153832,119460.000,16676,2,EL,1,100,-12542.400391
