LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1032497.591221,1032497.591224,1760462427.404066,109710.400,15111,10,PG,1,100,6091
1032497.601921,1032497.601924,1760462427.414766,109721.100,15111,10,PG,1,100,6077
1032497.612621,1032497.612624,1760462427.425466,109731.800,15111,10,PG,1,100,6061
1032497.623322,1032497.623324,1760462427.436166,109742.500,15111,10,PG,1,100,6074
1032497.634022,1032497.634024,1760462427.446867,109753.200,15111,10,PG,1,100,6072
1032497.644722,1032497.644725,1760462427.457567,109763.900,15111,10,PG,1,100,6074
1032497.655422,1032497.655425,1760462427.468267,109774.600,15111,10,PG,1,100,6086
1032497.666122,1032497.666125,1760462427.478967,109785.300,15111,10,PG,1,100,6084
1032497.676822,1032497.676825,1760462427.489667,109796.000,15111,10,PG,1,100,6103
1032497.686122,1032497.686125,1760462427.498967,109805.300,15126,10,PG,1,100,6081
1032497.695423,1032497.695425,1760462427.508268,109814.600,15126,10,PG,1,100,6081
1032497.704723,1032497.704725,1760462427.517568,109823.900,15126,10,PG,1,100,6071
1032497.714023,1032497.714026,1760462427.526868,109833.200,15126,10,PG,1,100,6056
1032497.723323,1032497.723326,1760462427.536168,109842.500,15126,10,PG,1,100,6084
1032497.732623,1032497.732626,1760462427.545468,109851.800,15126,10,PG,1,100,6091
1032497.741923,1032497.741926,1760462427.554768,109861.100,15126,10,PG,1,100,6074
1032497.751223,1032497.751226,1760462427.564069,109870.400,15126,10,PG,1,100,6075
1032497.760524,1032497.760526,1760462427.573369,109879.700,15126,10,PG,1,100,6054
1032497.769824,1032497.769826,1760462427.582669,109889.000,15126,10,PG,1,100,6064
1032497.780524,1032497.780526,1760462427.593369,109899.700,15144,10,PG,1,100,6072
1032497.791224,1032497.791227,1760462427.604069,109910.400,15144,10,PG,1,100,6063
1032497.801924,1032497.801927,1760462427.614769,109921.100,15144,10,PG,1,100,6064
1032497.812624,1032497.812627,1760462427.625470,109931.800,15144,10,PG,1,100,6070
1032497.823324,1032497.823327,1760462427.636170,109942.500,15144,10,PG,1,100,6109
1032497.834025,1032497.834027,1760462427.646870,109953.200,15144,10,PG,1,100,6081
1032497.844725,1032497.844727,1760462427.657570,109963.900,15144,10,PG,1,100,6084
1032497.855425,1032497.855428,1760462427.668270,109974.600,15144,10,PG,1,100,6090
1032497.866125,1032497.866128,1760462427.678971,109985.300,15144,10,PG,1,100,6099
1032497.876825,1032497.876828,1760462427.689671,109996.000,15144,10,PG,1,100,6072
1032497.887159,1032497.887161,1760462427.700004,110006.333,15159,9,PG,1,100,6056
1032497.897492,1032497.897495,1760462427.710338,110016.667,15159,9,PG,1,100,6061
1032497.907826,1032497.907828,1760462427.720671,110027.000,15159,9,PG,1,100,6054
1032497.918159,1032497.918162,1760462427.731005,110037.333,15159,9,PG,1,100,6058
1032497.928493,1032497.928495,1760462427.741338,110047.667,15159,9,PG,1,100,6062
1032497.938826,1032497.938829,1760462427.751672,110058.000,15159,9,PG,1,100,6016
1032497.949160,1032497.949162,1760462427.762005,110068.333,15159,9,PG,1,100,6037
1032497.959493,1032497.959496,1760462427.772339,110078.667,15159,9,PG,1,100,6026
1032497.969827,1032497.969829,1760462427.782672,110089.000,15159,9,PG,1,100,6027
1032497.979554,1032497.979557,1760462427.792400,110098.727,15176,11,PG,1,100,5994
1032497.989281,1032497.989284,1760462427.802127,110108.455,15176,11,PG,1,100,5997
1032497.999009,1032497.999012,1760462427.811855,110118.182,15176,11,PG,1,100,6005
1032498.008736,1032498.008739,1760462427.821582,110127.909,15176,11,PG,1,100,5976
1032498.018464,1032498.018466,1760462427.831310,110137.636,15176,11,PG,1,100,6002
1032498.028191,1032498.028194,1760462427.841037,110147.364,15176,11,PG,1,100,6001
1032498.037919,1032498.037921,1760462427.850764,110157.091,15176,11,PG,1,100,5996
1032498.047646,1032498.047649,1760462427.860492,110166.818,15176,11,PG,1,100,5999
1032498.057373,1032498.057376,1760462427.870219,110176.545,15176,11,PG,1,100,6036
1032498.067101,1032498.067103,1760462427.879947,110186.273,15176,11,PG,1,100,5995
1032498.076828,1032498.076831,1760462427.889674,110196.000,15176,11,PG,1,100,5995
1032498.086556,1032498.086558,1760462427.899401,110205.727,15191,11,PG,1,100,6005
1032498.096283,1032498.096286,1760462427.909129,110215.455,15191,11,PG,1,100,6000
1032498.106010,1032498.106013,1760462427.918856,110225.182,15191,11,PG,1,100,6002
1032498.115738,1032498.115740,1760462427.928584,110234.909,15191,11,PG,1,100,5996
1032498.125465,1032498.125468,1760462427.938311,110244.636,15191,11,PG,1,100,5988
1032498.135193,1032498.135195,1760462427.948039,110254.364,15191,11,PG,1,100,6019
1032498.144920,1032498.144923,1760462427.957766,110264.091,15191,11,PG,1,100,6002
1032498.154648,1032498.154650,1760462427.967494,110273.818,15191,11,PG,1,100,5979
1032498.164375,1032498.164378,1760462427.977221,110283.545,15191,11,PG,1,100,5993
1032498.174102,1032498.174105,1760462427.986948,110293.273,15191,11,PG,1,100,5986
1032498.183830,1032498.183832,1760462427.996676,110303.000,15191,11,PG,1,100,6003
1032498.194163,1032498.194166,1760462428.007010,110313.333,15208,9,PG,1,100,5975
1032498.204497,1032498.204499,1760462428.017343,110323.667,15208,9,PG,1,100,6014
1032498.214830,1032498.214833,1760462428.027676,110334.000,15208,9,PG,1,100,6015
1032498.225164,1032498.225166,1760462428.038010,110344.333,15208,9,PG,1,100,5979
1032498.235497,1032498.235500,1760462428.048343,110354.667,15208,9,PG,1,100,5976
1032498.245831,1032498.245833,1760462428.058677,110365.000,15208,9,PG,1,100,5987
1032498.256164,1032498.256167,1760462428.069010,110375.333,15208,9,PG,1,100,5968
1032498.266498,1032498.266500,1760462428.079344,110385.667,15208,9,PG,1,100,6009
1032498.276831,1032498.276834,1760462428.089678,110396.000,15208,9,PG,1,100,5990
1032498.287431,1032498.287434,1760462428.100278,110406.600,15223,10,PG,1,100,6010
1032498.298031,1032498.298034,1760462428.110878,110417.200,15223,10,PG,1,100,5984
1032498.308632,1032498.308634,1760462428.121478,110427.800,15223,10,PG,1,100,6017
1032498.319232,1032498.319234,1760462428.132078,110438.400,15223,10,PG,1,100,6005
1032498.329832,1032498.329835,1760462428.142678,110449.000,15223,10,PG,1,100,5995
1032498.340432,1032498.340435,1760462428.153279,110459.600,15223,10,PG,1,100,5973
1032498.351032,1032498.351035,1760462428.163879,110470.200,15223,10,PG,1,100,6007
1032498.361632,1032498.361635,1760462428.174479,110480.800,15223,10,PG,1,100,6005
1032498.372233,1032498.372235,1760462428.185079,110491.400,15223,10,PG,1,100,6001
1032498.382833,1032498.382835,1760462428.195679,110502.000,15223,10,PG,1,100,5979
1032498.392560,1032498.392563,1760462428.205407,110511.727,15240,11,PG,1,100,6016
1032498.402288,1032498.402290,1760462428.215134,110521.455,15240,11,PG,1,100,6019
1032498.412015,1032498.412018,1760462428.224862,110531.182,15240,11,PG,1,100,5988
1032498.421742,1032498.421745,1760462428.234589,110540.909,15240,11,PG,1,100,5965
1032498.431470,1032498.431472,1760462428.244317,110550.636,15240,11,PG,1,100,5988
1032498.441197,1032498.441200,1760462428.254044,110560.364,15240,11,PG,1,100,6000
1032498.450925,1032498.450927,1760462428.263771,110570.091,15240,11,PG,1,100,5973
1032498.460652,1032498.460655,1760462428.273499,110579.818,15240,11,PG,1,100,5991
1032498.470379,1032498.470382,1760462428.283226,110589.545,15240,11,PG,1,100,5942
1032498.480107,1032498.480109,1760462428.292954,110599.273,15240,11,PG,1,100,5945
1032498.489834,1032498.489837,1760462428.302681,110609.000,15240,11,PG,1,100,5942
1032498.499834,1032498.499837,1760462428.312681,110619.000,15256,12,PG,1,100,5945
1032498.509835,1032498.509837,1760462428.322681,110629.000,15256,12,PG,1,100,5920
1032498.519835,1032498.519837,1760462428.332682,110639.000,15256,12,PG,1,100,5914
1032498.529835,1032498.529837,1760462428.342682,110649.000,15256,12,PG,1,100,5916
1032498.539835,1032498.539838,1760462428.352682,110659.000,15256,12,PG,1,100,5931
1032498.549835,1032498.549838,1760462428.362682,110669.000,15256,12,PG,1,100,5874
1032498.559835,1032498.559838,1760462428.372682,110679.000,15256,12,PG,1,100,5913
1032498.569835,1032498.569838,1760462428.382683,110689.000,15256,12,PG,1,100,5883
1032498.579836,1032498.579838,1760462428.392683,110699.000,15256,12,PG,1,100,5904
1032498.589836,1032498.589838,1760462428.402683,110709.000,15256,12,PG,1,100,5933
1032498.599836,1032498.599838,1760462428.412683,110719.000,15256,12,PG,1,100,5900
1032498.609836,1032498.609839,1760462428.422683,110729.000,15256,12,PG,1,100,5893
1032498.620170,1032498.620172,1760462428.433017,110739.333,15272,9,PG,1,100,5903
1032498.630503,1032498.630506,1760462428.443350,110749.667,15272,9,PG,1,100,5919
1032498.640836,1032498.640839,1760462428.453684,110760.000,15272,9,PG,1,100,5896
1032498.651170,1032498.651173,1760462428.464017,110770.333,15272,9,PG,1,100,5920
1032498.661503,1032498.661506,1760462428.474351,110780.667,15272,9,PG,1,100,5918
1032498.671837,1032498.671840,1760462428.484684,110791.000,15272,9,PG,1,100,5908
1032498.682170,1032498.682173,1760462428.495018,110801.333,15272,9,PG,1,100,5891
1032498.692504,1032498.692507,1760462428.505351,110811.667,15272,9,PG,1,100,5852
1032498.702837,1032498.702840,1760462428.515685,110822.000,15272,9,PG,1,100,5907
1032498.712565,1032498.712567,1760462428.525412,110831.727,15288,11,PG,1,100,5921
1032498.722292,1032498.722295,1760462428.535140,110841.455,15288,11,PG,1,100,5913
1032498.732020,1032498.732022,1760462428.544867,110851.182,15288,11,PG,1,100,5933
1032498.741747,1032498.741750,1760462428.554595,110860.909,15288,11,PG,1,100,5906
1032498.751474,1032498.751477,1760462428.564322,110870.636,15288,11,PG,1,100,5915
1032498.761202,1032498.761204,1760462428.574049,110880.364,15288,11,PG,1,100,5883
1032498.770929,1032498.770932,1760462428.583777,110890.091,15288,11,PG,1,100,5879
1032498.780657,1032498.780659,1760462428.593504,110899.818,15288,11,PG,1,100,5901
1032498.790384,1032498.790387,1760462428.603232,110909.545,15288,11,PG,1,100,5900
1032498.800112,1032498.800114,1760462428.612959,110919.273,15288,11,PG,1,100,5891
1032498.809839,1032498.809842,1760462428.622687,110929.000,15288,11,PG,1,100,5889
1032498.820539,1032498.820542,1760462428.633387,110939.700,15305,10,PG,1,100,5874
1032498.831239,1032498.831242,1760462428.644087,110950.400,15305,10,PG,1,100,5902
1032498.841939,1032498.841942,1760462428.654787,110961.100,15305,10,PG,1,100,5888
1032498.852640,1032498.852642,1760462428.665487,110971.800,15305,10,PG,1,100,5901
1032498.863340,1032498.863342,1760462428.676188,110982.500,15305,10,PG,1,100,5907
1032498.874040,1032498.874042,1760462428.686888,110993.200,15305,10,PG,1,100,5906
1032498.884740,1032498.884743,1760462428.697588,111003.900,15305,10,PG,1,100,5932
1032498.895440,1032498.895443,1760462428.708288,111014.600,15305,10,PG,1,100,5925
1032498.906140,1032498.906143,1760462428.718988,111025.300,15305,10,PG,1,100,5906
1032498.916841,1032498.916843,1760462428.729688,111036.000,15305,10,PG,1,100,5900
1032498.926568,1032498.926571,1760462428.739416,111045.727,15323,11,PG,1,100,5923
1032498.936295,1032498.936298,1760462428.749143,111055.455,15323,11,PG,1,100,5926
1032498.946023,1032498.946025,1760462428.758871,111065.182,15323,11,PG,1,100,5912
1032498.955750,1032498.955753,1760462428.768598,111074.909,15323,11,PG,1,100,5880
1032498.965478,1032498.965480,1760462428.778326,111084.636,15323,11,PG,1,100,5934
1032498.975205,1032498.975208,1760462428.788053,111094.364,15323,11,PG,1,100,5941
1032498.984932,1032498.984935,1760462428.797781,111104.091,15323,11,PG,1,100,5902
1032498.994660,1032498.994662,1760462428.807508,111113.818,15323,11,PG,1,100,5894
1032499.004387,1032499.004390,1760462428.817235,111123.545,15323,11,PG,1,100,5881
1032499.014115,1032499.014117,1760462428.826963,111133.273,15323,11,PG,1,100,5935
1032499.023842,1032499.023845,1760462428.836690,111143.000,15323,11,PG,1,100,5866
1032499.034176,1032499.034178,1760462428.847024,111153.333,15339,9,PG,1,100,5874
1032499.044509,1032499.044512,1760462428.857357,111163.667,15339,9,PG,1,100,5849
1032499.054843,1032499.054845,1760462428.867691,111174.000,15339,9,PG,1,100,5879
1032499.065176,1032499.065179,1760462428.878024,111184.333,15339,9,PG,1,100,5843
1032499.075510,1032499.075512,1760462428.888358,111194.667,15339,9,PG,1,100,5853
1032499.085843,1032499.085846,1760462428.898691,111205.000,15339,9,PG,1,100,5850
1032499.096176,1032499.096179,1760462428.909025,111215.333,15339,9,PG,1,100,5869
1032499.106510,1032499.106513,1760462428.919358,111225.667,15339,9,PG,1,100,5854
1032499.116843,1032499.116846,1760462428.929692,111236.000,15339,9,PG,1,100,5841
1032499.126480,1032499.126483,1760462428.939328,111245.636,15355,11,PG,1,100,5826
1032499.136116,1032499.136119,1760462428.948965,111255.273,15355,11,PG,1,100,5833
1032499.145753,1032499.145756,1760462428.958601,111264.909,15355,11,PG,1,100,5866
1032499.155389,1032499.155392,1760462428.968238,111274.545,15355,11,PG,1,100,5850
1032499.165026,1032499.165029,1760462428.977875,111284.182,15355,11,PG,1,100,5833
1032499.174662,1032499.174665,1760462428.987511,111293.818,15355,11,PG,1,100,5855
1032499.184299,1032499.184302,1760462428.997148,111303.455,15355,11,PG,1,100,5871
1032499.193936,1032499.193938,1760462429.006784,111313.091,15355,11,PG,1,100,5850
1032499.203572,1032499.203575,1760462429.016421,111322.727,15355,11,PG,1,100,5870
1032499.213209,1032499.213211,1760462429.026057,111332.364,15355,11,PG,1,100,5818
1032499.222845,1032499.222848,1760462429.035694,111342.000,15355,11,PG,1,100,5840
1032499.233545,1032499.233548,1760462429.046394,111352.700,15371,10,PG,1,100,5857
1032499.244245,1032499.244248,1760462429.057094,111363.400,15371,10,PG,1,100,5885
1032499.254945,1032499.254948,1760462429.067794,111374.100,15371,10,PG,1,100,5847
1032499.265646,1032499.265648,1760462429.078494,111384.800,15371,10,PG,1,100,5883
1032499.276346,1032499.276348,1760462429.089195,111395.500,15371,10,PG,1,100,5857
1032499.287046,1032499.287049,1760462429.099895,111406.200,15371,10,PG,1,100,5878
1032499.297746,1032499.297749,1760462429.110595,111416.900,15371,10,PG,1,100,5844
1032499.308446,1032499.308449,1760462429.121295,111427.600,15371,10,PG,1,100,5841
1032499.319146,1032499.319149,1760462429.131995,111438.300,15371,10,PG,1,100,5843
1032499.329847,1032499.329849,1760462429.142695,111449.000,15371,10,PG,1,100,5843
1032499.340180,1032499.340183,1760462429.153029,111459.333,15385,9,PG,1,100,5874
1032499.350514,1032499.350516,1760462429.163363,111469.667,15385,9,PG,1,100,5845
1032499.360847,1032499.360850,1760462429.173696,111480.000,15385,9,PG,1,100,5855
1032499.371181,1032499.371183,1760462429.184030,111490.333,15385,9,PG,1,100,5868
1032499.381514,1032499.381517,1760462429.194363,111500.667,15385,9,PG,1,100,5865
1032499.391848,1032499.391850,1760462429.204696,111511.000,15385,9,PG,1,100,5846
1032499.402181,1032499.402184,1760462429.215030,111521.333,15385,9,PG,1,100,5878
1032499.412514,1032499.412517,1760462429.225363,111531.667,15385,9,PG,1,100,5872
1032499.422848,1032499.422851,1760462429.235697,111542.000,15385,9,PG,1,100,5867
1032499.432575,1032499.432578,1760462429.245425,111551.727,15403,11,PG,1,100,5879
1032499.442303,1032499.442305,1760462429.255152,111561.455,15403,11,PG,1,100,5863
1032499.452030,1032499.452033,1760462429.264879,111571.182,15403,11,PG,1,100,5878
1032499.461758,1032499.461760,1760462429.274607,111580.909,15403,11,PG,1,100,5884
1032499.471485,1032499.471488,1760462429.284334,111590.636,15403,11,PG,1,100,5871
1032499.481212,1032499.481215,1760462429.294062,111600.364,15403,11,PG,1,100,5876
1032499.490940,1032499.490942,1760462429.303789,111610.091,15403,11,PG,1,100,5894
1032499.500667,1032499.500670,1760462429.313517,111619.818,15403,11,PG,1,100,5901
1032499.510395,1032499.510397,1760462429.323244,111629.545,15403,11,PG,1,100,5895
1032499.520122,1032499.520125,1760462429.332971,111639.273,15403,11,PG,1,100,5884
1032499.529850,1032499.529852,1760462429.342699,111649.000,15403,11,PG,1,100,5893
1032499.540183,1032499.540186,1760462429.353032,111659.333,15419,9,PG,1,100,5918
1032499.550517,1032499.550519,1760462429.363366,111669.667,15419,9,PG,1,100,5913
1032499.560850,1032499.560853,1760462429.373699,111680.000,15419,9,PG,1,100,5878
1032499.571183,1032499.571186,1760462429.384033,111690.333,15419,9,PG,1,100,5882
1032499.581517,1032499.581520,1760462429.394367,111700.667,15419,9,PG,1,100,5859
1032499.591850,1032499.591853,1760462429.404700,111711.000,15419,9,PG,1,100,5894
1032499.602184,1032499.602186,1760462429.415034,111721.333,15419,9,PG,1,100,5879
1032499.612517,1032499.612520,1760462429.425367,111731.667,15419,9,PG,1,100,5863
1032499.622851,1032499.622853,1760462429.435700,111742.000,15419,9,PG,1,100,5873
1032499.632578,1032499.632581,1760462429.445428,111751.727,15435,11,PG,1,100,5850
1032499.642306,1032499.642308,1760462429.455155,111761.455,15435,11,PG,1,100,5869
1032499.652033,1032499.652036,1760462429.464883,111771.182,15435,11,PG,1,100,5840
1032499.661761,1032499.661763,1760462429.474610,111780.909,15435,11,PG,1,100,5820
1032499.671488,1032499.671491,1760462429.484338,111790.636,15435,11,PG,1,100,5820
1032499.681215,1032499.681218,1760462429.494065,111800.364,15435,11,PG,1,100,5859
1032499.690943,1032499.690945,1760462429.503793,111810.091,15435,11,PG,1,100,5843
1032499.700670,1032499.700673,1760462429.513520,111819.818,15435,11,PG,1,100,5818
1032499.710398,1032499.710400,1760462429.523247,111829.545,15435,11,PG,1,100,5807
1032499.720125,1032499.720128,1760462429.532975,111839.273,15435,11,PG,1,100,5861
1032499.729852,1032499.729855,1760462429.542702,111849.000,15435,11,PG,1,100,5846
1032499.740553,1032499.740555,1760462429.553402,111859.700,15451,10,PG,1,100,5847
1032499.751253,1032499.751255,1760462429.564103,111870.400,15451,10,PG,1,100,5834
1032499.761953,1032499.761955,1760462429.574803,111881.100,15451,10,PG,1,100,5860
1032499.772653,1032499.772656,1760462429.585503,111891.800,15451,10,PG,1,100,5878
1032499.783353,1032499.783356,1760462429.596203,111902.500,15451,10,PG,1,100,5855
1032499.794053,1032499.794056,1760462429.606903,111913.200,15451,10,PG,1,100,5850
1032499.804754,1032499.804756,1760462429.617604,111923.900,15451,10,PG,1,100,5869
1032499.815454,1032499.815456,1760462429.628304,111934.600,15451,10,PG,1,100,5871
1032499.826154,1032499.826156,1760462429.639004,111945.300,15451,10,PG,1,100,5845
1032499.836854,1032499.836857,1760462429.649704,111956.000,15451,10,PG,1,100,5870
1032499.846154,1032499.846157,1760462429.659004,111965.300,15467,10,PG,1,100,5844
1032499.855454,1032499.855457,1760462429.668304,111974.600,15467,10,PG,1,100,5865
1032499.864754,1032499.864757,1760462429.677605,111983.900,15467,10,PG,1,100,5866
1032499.874055,1032499.874057,1760462429.686905,111993.200,15467,10,PG,1,100,5851
1032499.883355,1032499.883357,1760462429.696205,112002.500,15467,10,PG,1,100,5861
1032499.892655,1032499.892657,1760462429.705505,112011.800,15467,10,PG,1,100,5867
1032499.901955,1032499.901958,1760462429.714805,112021.100,15467,10,PG,1,100,5861
1032499.911255,1032499.911258,1760462429.724105,112030.400,15467,10,PG,1,100,5882
1032499.920555,1032499.920558,1760462429.733406,112039.700,15467,10,PG,1,100,5873
1032499.929855,1032499.929858,1760462429.742706,112049.000,15467,10,PG,1,100,5861
1032499.940556,1032499.940558,1760462429.753406,112059.700,15488,10,PG,1,100,5875
1032499.951256,1032499.951258,1760462429.764106,112070.400,15488,10,PG,1,100,5855
1032499.961956,1032499.961958,1760462429.774806,112081.100,15488,10,PG,1,100,5865
1032499.972656,1032499.972659,1760462429.785506,112091.800,15488,10,PG,1,100,5874
1032499.983356,1032499.983359,1760462429.796207,112102.500,15488,10,PG,1,100,5883
1032499.994056,1032499.994059,1760462429.806907,112113.200,15488,10,PG,1,100,5893
1032500.004757,1032500.004759,1760462429.817607,112123.900,15488,10,PG,1,100,5865
1032500.015457,1032500.015459,1760462429.828307,112134.600,15488,10,PG,1,100,5869
1032500.026157,1032500.026159,1760462429.839007,112145.300,15488,10,PG,1,100,5887
1032500.036857,1032500.036860,1760462429.849708,112156.000,15488,10,PG,1,100,5874
1032500.046493,1032500.046496,1760462429.859344,112165.636,15504,11,PG,1,100,5894
1032500.056130,1032500.056133,1760462429.868981,112175.273,15504,11,PG,1,100,5885
1032500.065767,1032500.065769,1760462429.878617,112184.909,15504,11,PG,1,100,5900
1032500.075403,1032500.075406,1760462429.888254,112194.545,15504,11,PG,1,100,5906
1032500.085040,1032500.085042,1760462429.897890,112204.182,15504,11,PG,1,100,5889
1032500.094676,1032500.094679,1760462429.907527,112213.818,15504,11,PG,1,100,5878
1032500.104313,1032500.104315,1760462429.917163,112223.455,15504,11,PG,1,100,5912
1032500.113949,1032500.113952,1760462429.926800,112233.091,15504,11,PG,1,100,5926
1032500.123586,1032500.123588,1760462429.936436,112242.727,15504,11,PG,1,100,5930
1032500.133222,1032500.133225,1760462429.946073,112252.364,15504,11,PG,1,100,5915
1032500.142859,1032500.142861,1760462429.955709,112262.000,15504,11,PG,1,100,5901
1032500.153192,1032500.153195,1760462429.966043,112272.333,15520,9,PG,1,100,5927
1032500.163526,1032500.163528,1760462429.976376,112282.667,15520,9,PG,1,100,5922
1032500.173859,1032500.173862,1760462429.986710,112293.000,15520,9,PG,1,100,5903
1032500.184192,1032500.184195,1760462429.997043,112303.333,15520,9,PG,1,100,5915
1032500.194526,1032500.194528,1760462430.007377,112313.667,15520,9,PG,1,100,5908
1032500.204859,1032500.204862,1760462430.017710,112324.000,15520,9,PG,1,100,5902
1032500.215193,1032500.215195,1760462430.028044,112334.333,15520,9,PG,1,100,5901
1032500.225526,1032500.225529,1760462430.038378,112344.667,15520,9,PG,1,100,5871
1032500.235860,1032500.235862,1760462430.048711,112355.000,15520,9,PG,1,100,5883
1032500.245587,1032500.245590,1760462430.058438,112364.727,15535,11,PG,1,100,5895
1032500.255315,1032500.255317,1760462430.068166,112374.455,15535,11,PG,1,100,5874
1032500.265042,1032500.265045,1760462430.077893,112384.182,15535,11,PG,1,100,5872
1032500.274770,1032500.274772,1760462430.087621,112393.909,15535,11,PG,1,100,5896
1032500.284497,1032500.284499,1760462430.097348,112403.636,15535,11,PG,1,100,5848
1032500.294224,1032500.294227,1760462430.107076,112413.364,15535,11,PG,1,100,5880
1032500.303952,1032500.303954,1760462430.116803,112423.091,15535,11,PG,1,100,5908
1032500.313679,1032500.313682,1760462430.126530,112432.818,15535,11,PG,1,100,5895
1032500.323407,1032500.323409,1760462430.136258,112442.545,15535,11,PG,1,100,5915
1032500.333134,1032500.333137,1760462430.145985,112452.273,15535,11,PG,1,100,5882
1032500.342861,1032500.342864,1760462430.155713,112462.000,15535,11,PG,1,100,5925
1032500.353195,1032500.353197,1760462430.166046,112472.333,15550,9,PG,1,100,5903
1032500.363528,1032500.363531,1760462430.176380,112482.667,15550,9,PG,1,100,5904
1032500.373862,1032500.373864,1760462430.186713,112493.000,15550,9,PG,1,100,5917
1032500.384195,1032500.384198,1760462430.197047,112503.333,15550,9,PG,1,100,5920
1032500.394529,1032500.394531,1760462430.207380,112513.667,15550,9,PG,1,100,5911
1032500.404862,1032500.404865,1760462430.217714,112524.000,15550,9,PG,1,100,5880
1032500.415196,1032500.415198,1760462430.228047,112534.333,15550,9,PG,1,100,5931
1032500.425529,1032500.425532,1760462430.238381,112544.667,15550,9,PG,1,100,5926
1032500.435863,1032500.435865,1760462430.248714,112555.000,15550,9,PG,1,100,5923
1032500.445590,1032500.445593,1760462430.258442,112564.727,15571,11,PG,1,100,5935
1032500.455318,1032500.455320,1760462430.268169,112574.455,15571,11,PG,1,100,5924
1032500.465045,1032500.465048,1760462430.277897,112584.182,15571,11,PG,1,100,5900
1032500.474773,1032500.474775,1760462430.287624,112593.909,15571,11,PG,1,100,5924
1032500.484500,1032500.484502,1760462430.297352,112603.636,15571,11,PG,1,100,5903
1032500.494227,1032500.494230,1760462430.307079,112613.364,15571,11,PG,1,100,5899
1032500.503955,1032500.503957,1760462430.316806,112623.091,15571,11,PG,1,100,5912
1032500.513682,1032500.513685,1760462430.326534,112632.818,15571,11,PG,1,100,5929
1032500.523410,1032500.523412,1760462430.336261,112642.545,15571,11,PG,1,100,5914
1032500.533137,1032500.533139,1760462430.345989,112652.273,15571,11,PG,1,100,5912
1032500.542864,1032500.542867,1760462430.355716,112662.000,15571,11,PG,1,100,5938
1032500.553565,1032500.553567,1760462430.366416,112672.700,15586,10,PG,1,100,5925
1032500.564265,1032500.564267,1760462430.377116,112683.400,15586,10,PG,1,100,5942
1032500.574965,1032500.574967,1760462430.387817,112694.100,15586,10,PG,1,100,5922
1032500.585665,1032500.585668,1760462430.398517,112704.800,15586,10,PG,1,100,5960
1032500.596365,1032500.596368,1760462430.409217,112715.500,15586,10,PG,1,100,5928
1032500.607065,1032500.607068,1760462430.419917,112726.200,15586,10,PG,1,100,5958
1032500.617766,1032500.617768,1760462430.430618,112736.900,15586,10,PG,1,100,5975
1032500.628466,1032500.628468,1760462430.441318,112747.600,15586,10,PG,1,100,5945
1032500.639166,1032500.639168,1760462430.452018,112758.300,15586,10,PG,1,100,5949
1032500.649866,1032500.649868,1760462430.462718,112769.000,15586,10,PG,1,100,5957
1032500.660199,1032500.660202,1760462430.473052,112779.333,15601,9,PG,1,100,5954
1032500.670533,1032500.670535,1760462430.483385,112789.667,15601,9,PG,1,100,5948
1032500.680866,1032500.680869,1760462430.493719,112800.000,15601,9,PG,1,100,5955
1032500.691200,1032500.691202,1760462430.504052,112810.333,15601,9,PG,1,100,5970
1032500.701533,1032500.701536,1760462430.514385,112820.667,15601,9,PG,1,100,5944
1032500.711867,1032500.711869,1760462430.524719,112831.000,15601,9,PG,1,100,5992
1032500.722200,1032500.722203,1760462430.535053,112841.333,15601,9,PG,1,100,5985
1032500.732534,1032500.732536,1760462430.545386,112851.667,15601,9,PG,1,100,5977
1032500.742867,1032500.742870,1760462430.555720,112862.000,15601,9,PG,1,100,5973
1032500.752595,1032500.752597,1760462430.565447,112871.727,15617,11,PG,1,100,5973
1032500.762322,1032500.762325,1760462430.575175,112881.455,15617,11,PG,1,100,5974
1032500.772050,1032500.772052,1760462430.584902,112891.182,15617,11,PG,1,100,5956
1032500.781777,1032500.781779,1760462430.594629,112900.909,15617,11,PG,1,100,5956
1032500.791504,1032500.791507,1760462430.604357,112910.636,15617,11,PG,1,100,5943
1032500.801232,1032500.801234,1760462430.614084,112920.364,15617,11,PG,1,100,5938
1032500.810959,1032500.810962,1760462430.623812,112930.091,15617,11,PG,1,100,5956
1032500.820687,1032500.820689,1760462430.633539,112939.818,15617,11,PG,1,100,5983
1032500.830414,1032500.830417,1760462430.643266,112949.545,15617,11,PG,1,100,5931
1032500.840142,1032500.840144,1760462430.652994,112959.273,15617,11,PG,1,100,5978
1032500.849869,1032500.849871,1760462430.662721,112969.000,15617,11,PG,1,100,5964
1032500.860469,1032500.860472,1760462430.673322,112979.600,15639,10,PG,1,100,5970
1032500.871069,1032500.871072,1760462430.683922,112990.200,15639,10,PG,1,100,5986
1032500.881669,1032500.881672,1760462430.694522,113000.800,15639,10,PG,1,100,5936
1032500.892270,1032500.892272,1760462430.705122,113011.400,15639,10,PG,1,100,5955
1032500.902870,1032500.902872,1760462430.715722,113022.000,15639,10,PG,1,100,5951
1032500.913470,1032500.913472,1760462430.726322,113032.600,15639,10,PG,1,100,5952
1032500.924070,1032500.924072,1760462430.736923,113043.200,15639,10,PG,1,100,5970
