peak_time,peak_time_from_segment_start_sec,ibi_sec,hr_bpm,emotibit_id,segment
63858.041956197376,1.5779519822390284,0.8543052133099991,70.23251065919457,EmotiBit_1,recovery
63859.01686920551,2.552864990371745,0.9749130081327166,61.543952639343686,EmotiBit_1,recovery
63859.9415289658,3.477524750662269,0.924659760290524,64.88873267411168,EmotiBit_1,recovery
63860.85613807652,4.392133861379989,0.91460911071772,65.60179567084816,EmotiBit_1,recovery
63861.46922770019,5.005223485051829,0.61308962367184,97.86497386900056,EmotiBit_1,recovery
63862.55469785358,6.090693638441735,1.085470153389906,55.275587092487946,EmotiBit_1,recovery
63863.871332947034,7.407328731896996,1.316635093455261,45.57071302310596,EmotiBit_1,recovery
63866.43424858697,9.97024437183427,0.9146091107249958,65.60179567032628,EmotiBit_1,recovery
63867.37900964639,10.91500543125585,0.9447610594215804,63.50812134100272,EmotiBit_1,recovery
63868.313720056256,11.849715841119178,0.934710409863328,64.19100436548375,EmotiBit_1,recovery
63869.21827851741,12.75427430227137,0.9045584611521916,66.33070451143016,EmotiBit_1,recovery
63870.09268502986,13.6286808147197,0.8744065124483313,68.61797018414292,EmotiBit_1,recovery
63871.00729414058,14.543289925444697,0.9146091107249958,65.60179567032628,EmotiBit_1,recovery
63871.95205520001,15.488050984873553,0.9447610594288562,63.50812134051362,EmotiBit_1,recovery
63872.8767149603,16.412710745164077,0.924659760290524,64.88873267411168,EmotiBit_1,recovery
63873.77122277188,17.307218556743464,0.8945078115793876,67.07599332649875,EmotiBit_1,recovery
63874.78633837829,18.32233416315285,1.0151156064093811,59.10656837621595,EmotiBit_1,recovery
63875.78135268556,19.317348470423894,0.9950143072710488,60.30064046471603,EmotiBit_1,recovery
63876.736164394555,20.27216017941828,0.9548117089943844,62.83961480027565,EmotiBit_1,recovery
63877.71107740269,21.247073187550995,0.9749130081327166,61.543952639343686,EmotiBit_1,recovery
63878.70609170996,22.242087494822044,0.9950143072710488,60.30064046471603,EmotiBit_1,recovery
63879.69105536766,23.22705115252029,0.9849636576982448,60.915953122791976,EmotiBit_1,recovery
63880.70617097406,24.24216675892239,1.0151156064021052,59.1065683766396,EmotiBit_1,recovery
63881.600678785646,25.136674570509054,0.8945078115866636,67.07599332595315,EmotiBit_1,recovery
63882.68614893903,26.222144723891688,1.08547015338263,55.27558709285846,EmotiBit_1,recovery
