peak_index,peak_time,peak_time_from_segment_start_sec,peak_amplitude_filtered,emotibit_id,segment,selected_channel
56,63103.55451571684,0.5661131899832981,37.09752744025033,EmotiBit_3,main_meditation,PPG_1
145,63104.45423132235,1.4658287954953266,32.796923615412396,EmotiBit_3,main_meditation,PPG_1
227,63105.28318277911,2.294780252253986,25.76649565526245,EmotiBit_3,main_meditation,PPG_1
308,63106.10202507176,3.1136225449081394,13.507368890398626,EmotiBit_3,main_meditation,PPG_1
382,63106.85010321567,3.861700688816199,24.772681073518573,EmotiBit_3,main_meditation,PPG_1
451,63107.54763553904,4.559233012187178,22.961266989680514,EmotiBit_3,main_meditation,PPG_1
515,63108.19462204188,5.2062195150283515,27.29268939450407,EmotiBit_3,main_meditation,PPG_1
584,63108.892154365254,5.90375183839933,23.989035462674135,EmotiBit_3,main_meditation,PPG_1
669,63109.75143331434,6.763030787486059,32.96104400078268,EmotiBit_3,main_meditation,PPG_1
758,63110.651148919846,7.662746392990812,33.94049728953471,EmotiBit_3,main_meditation,PPG_1
845,63111.53064619714,8.542243670286553,34.25706699295746,EmotiBit_3,main_meditation,PPG_1
933,63112.42025263855,9.431850111694075,22.183305874425823,EmotiBit_3,main_meditation,PPG_1
1025,63113.350295736374,10.36189320951962,37.179923801123245,EmotiBit_3,main_meditation,PPG_1
1114,63114.25001134189,11.26160881503165,32.53644896247398,EmotiBit_3,main_meditation,PPG_1
1207,63115.190163603824,12.201761076968978,25.721054117392512,EmotiBit_3,main_meditation,PPG_1
1293,63116.059551717015,13.071149190160211,26.668819772784783,EmotiBit_3,main_meditation,PPG_1
1378,63116.918830666094,13.930428139239666,22.603889976625467,EmotiBit_3,main_meditation,PPG_1
1458,63117.72756379464,14.739161267789314,25.38723774443344,EmotiBit_3,main_meditation,PPG_1
1538,63118.536296923194,15.54789439633896,28.367764126375302,EmotiBit_3,main_meditation,PPG_1
1622,63119.38546670817,16.397064181313908,34.40747432375814,EmotiBit_3,main_meditation,PPG_1
1712,63120.295291477785,17.306888950930443,26.36048092914729,EmotiBit_3,main_meditation,PPG_1
1803,63121.215225411506,18.226822884651483,23.24567005187667,EmotiBit_3,main_meditation,PPG_1
1894,63122.135159345235,19.1467568183798,23.65937637430529,EmotiBit_3,main_meditation,PPG_1
1985,63123.05509327896,20.06669075210084,36.82165103699399,EmotiBit_3,main_meditation,PPG_1
2081,63124.025573033214,21.03717050635896,33.632208668073915,EmotiBit_3,main_meditation,PPG_1
2171,63124.93539780283,21.946995275975496,39.018685089106384,EmotiBit_3,main_meditation,PPG_1
2262,63125.85533173655,22.866929209696536,36.89349529283371,EmotiBit_3,main_meditation,PPG_1
2357,63126.815702326705,23.827299799850152,36.96511852199012,EmotiBit_3,main_meditation,PPG_1
2447,63127.72552709632,24.737124569466687,29.13869680243616,EmotiBit_3,main_meditation,PPG_1
2537,63128.63535186594,25.64694933908322,24.242206699366704,EmotiBit_3,main_meditation,PPG_1
2621,63129.48452165091,26.49611912405817,23.139420537224915,EmotiBit_3,main_meditation,PPG_1
2696,63130.242708958926,27.254306432070734,19.591234240458743,EmotiBit_3,main_meditation,PPG_1
2771,63131.000896266945,28.012493740090576,21.956289153093714,EmotiBit_3,main_meditation,PPG_1
2847,63131.76919273906,28.78079021220765,22.740694630574605,EmotiBit_3,main_meditation,PPG_1
2926,63132.56781670351,29.57941417665279,29.446295433109302,EmotiBit_3,main_meditation,PPG_1
3010,63133.41698648848,30.428583961627737,29.08510970086072,EmotiBit_3,main_meditation,PPG_1
3095,63134.27626543756,31.28786291070719,27.916552555564056,EmotiBit_3,main_meditation,PPG_1
3185,63135.18609020718,32.197687680323725,29.315799542533988,EmotiBit_3,main_meditation,PPG_1
3272,63136.065587484474,33.077184957619465,29.02072478512578,EmotiBit_3,main_meditation,PPG_1
3363,63136.9855214182,33.99711889134778,35.9764727906675,EmotiBit_3,main_meditation,PPG_1
3458,63137.94589200835,34.95748948149412,37.69472185055313,EmotiBit_3,main_meditation,PPG_1
3552,63138.8961534344,35.90775090754323,38.5602172559236,EmotiBit_3,main_meditation,PPG_1
3646,63139.84641486044,36.858012333585066,42.13494027928787,EmotiBit_3,main_meditation,PPG_1
3740,63140.79667628648,37.8082737596269,28.869788155343432,EmotiBit_3,main_meditation,PPG_1
3829,63141.696391891994,38.70798936513893,28.92964180821934,EmotiBit_3,main_meditation,PPG_1
3918,63142.596107497506,39.60770497065096,39.389350509133855,EmotiBit_3,main_meditation,PPG_1
4007,63143.49582310301,40.50742057615571,21.271337371646908,EmotiBit_3,main_meditation,PPG_1
4092,63144.3551020521,41.36669952524244,22.87305109015717,EmotiBit_3,main_meditation,PPG_1
4165,63145.09307103189,42.10466850503872,18.91069424553201,EmotiBit_3,main_meditation,PPG_1
4236,63145.81082168348,42.82241915662598,24.17764052186929,EmotiBit_3,main_meditation,PPG_1
4314,63146.599336483814,43.61093395695934,24.119967160899392,EmotiBit_3,main_meditation,PPG_1
4382,63147.28675964308,44.298357116225816,13.59801702074848,EmotiBit_3,main_meditation,PPG_1
4476,63148.23702106913,45.248618542274926,25.17331506711684,EmotiBit_3,main_meditation,PPG_1
4562,63149.106409182314,46.118006655458885,29.99542352685434,EmotiBit_3,main_meditation,PPG_1
4647,63149.9656881314,46.977285604545614,42.65541506475304,EmotiBit_3,main_meditation,PPG_1
4732,63150.82496708048,47.83656455362507,31.011946606326926,EmotiBit_3,main_meditation,PPG_1
