peak_index,peak_time,peak_time_from_segment_start_sec,peak_amplitude_filtered,emotibit_id,segment,selected_channel
19,63103.17675251166,0.1900526288809487,204.30422083739023,EmotiBit_7,main_meditation,PPG_1
122,63104.20703781559,1.2203379328129813,218.59818337571545,EmotiBit_7,main_meditation,PPG_1
227,63105.257328659405,2.270628776626836,235.40536001324375,EmotiBit_7,main_meditation,PPG_1
330,63106.28761396334,3.3009140805588686,228.9097329138778,EmotiBit_7,main_meditation,PPG_1
430,63107.28789095745,4.301191074671806,205.18229657881275,EmotiBit_7,main_meditation,PPG_1
527,63108.25815964174,5.271459758958372,183.1678974832376,EmotiBit_7,main_meditation,PPG_1
623,63109.21842555608,6.231725673300389,165.7413946249702,EmotiBit_7,main_meditation,PPG_1
716,63110.1486831606,7.16198327782331,152.29935213206656,EmotiBit_7,main_meditation,PPG_1
796,63110.94890475589,7.96220487311075,115.98218330677824,EmotiBit_7,main_meditation,PPG_1
871,63111.699112501476,8.712412618697272,151.8100676028857,EmotiBit_7,main_meditation,PPG_1
946,63112.449320247055,9.462620364276518,168.01277854503977,EmotiBit_7,main_meditation,PPG_1
1033,63113.31956123193,10.332861349153973,167.19874528562332,EmotiBit_7,main_meditation,PPG_1
1117,63114.15979390698,11.173094024205056,184.0891323765229,EmotiBit_7,main_meditation,PPG_1
1206,63115.05004043174,12.063340548964334,183.14129300362495,EmotiBit_7,main_meditation,PPG_1
1297,63115.96029249638,12.973592613598155,185.69112541129115,EmotiBit_7,main_meditation,PPG_1
1393,63116.920558410726,13.93385852794745,219.51600977871087,EmotiBit_7,main_meditation,PPG_1
1496,63117.95084371466,14.964143831879484,231.101175306202,EmotiBit_7,main_meditation,PPG_1
1600,63118.991131788534,16.004431905756064,237.05852288938348,EmotiBit_7,main_meditation,PPG_1
1705,63120.04142263235,17.05472274956992,197.557586411612,EmotiBit_7,main_meditation,PPG_1
1807,63121.061705166336,18.0750052835574,177.8752148165921,EmotiBit_7,main_meditation,PPG_1
1903,63122.021971080685,19.035271197906695,167.44877537631646,EmotiBit_7,main_meditation,PPG_1
1997,63122.962231455145,19.97553157236689,164.92360884503734,EmotiBit_7,main_meditation,PPG_1
2086,63123.852477979905,20.865778097126167,139.76881926909323,EmotiBit_7,main_meditation,PPG_1
2166,63124.65269957519,21.665999692413607,138.25213959994446,EmotiBit_7,main_meditation,PPG_1
2242,63125.41291009072,22.4262102079374,151.6389040251862,EmotiBit_7,main_meditation,PPG_1
2322,63126.213131686,23.22643180322484,159.76421255759635,EmotiBit_7,main_meditation,PPG_1
2412,63127.1133809807,24.12668109792139,173.20719327843034,EmotiBit_7,main_meditation,PPG_1
2500,63127.99362473552,25.006924852743396,155.0960651638079,EmotiBit_7,main_meditation,PPG_1
2591,63128.90387680016,25.917176917384495,147.74877231282863,EmotiBit_7,main_meditation,PPG_1
2676,63129.75411224515,26.767412362372852,136.54715768168307,EmotiBit_7,main_meditation,PPG_1
2765,63130.64435876991,27.65765888713213,164.66648644886,EmotiBit_7,main_meditation,PPG_1
2859,63131.58461914437,28.597919261592324,193.62291056616868,EmotiBit_7,main_meditation,PPG_1
2956,63132.55488782866,29.56818794587889,172.28086638304003,EmotiBit_7,main_meditation,PPG_1
3046,63133.45513712336,30.468437240582716,156.4871978340654,EmotiBit_7,main_meditation,PPG_1
3143,63134.42540580765,31.43870592486928,194.42001169504897,EmotiBit_7,main_meditation,PPG_1
3242,63135.415680031816,32.42898014903767,181.90635213387247,EmotiBit_7,main_meditation,PPG_1
3336,63136.35594040627,33.369240523497865,150.40019636767798,EmotiBit_7,main_meditation,PPG_1
3432,63137.316206320625,34.32950643784716,184.32390760854025,EmotiBit_7,main_meditation,PPG_1
3530,63138.29647777485,35.309777892071,192.9950577697033,EmotiBit_7,main_meditation,PPG_1
3631,63139.3067575389,36.32005765612121,193.88000292822977,EmotiBit_7,main_meditation,PPG_1
3726,63140.257020683304,37.27032080052595,137.54745315318613,EmotiBit_7,main_meditation,PPG_1
3812,63141.11725889824,38.13055901545886,147.70713604586058,EmotiBit_7,main_meditation,PPG_1
3902,63142.01750819294,39.03080831016268,178.61720217897584,EmotiBit_7,main_meditation,PPG_1
3997,63142.96777133734,39.98107145456015,194.9293798876625,EmotiBit_7,main_meditation,PPG_1
4094,63143.938040021625,40.95134013884672,173.42506861069856,EmotiBit_7,main_meditation,PPG_1
4192,63144.918311475856,41.93161159307783,185.96141005373295,EmotiBit_7,main_meditation,PPG_1
4298,63145.978605089615,42.99190520683624,205.03151861381772,EmotiBit_7,main_meditation,PPG_1
4403,63147.02889593343,44.04219605065009,193.93533339109624,EmotiBit_7,main_meditation,PPG_1
4507,63148.0691840073,45.0824841245194,192.84235563791935,EmotiBit_7,main_meditation,PPG_1
4607,63149.06946100141,46.082761118632334,193.9425430406924,EmotiBit_7,main_meditation,PPG_1
4702,63150.019724145815,47.03302426303708,158.98994821431316,EmotiBit_7,main_meditation,PPG_1
4785,63150.84995405093,47.86325416815089,144.33681057178077,EmotiBit_7,main_meditation,PPG_1
4866,63151.660178416154,48.6734785333756,151.28692879948483,EmotiBit_7,main_meditation,PPG_1
4950,63152.500411091205,49.513711208426685,167.7791081979469,EmotiBit_7,main_meditation,PPG_1
5046,63153.460677005554,50.47397712277598,233.52856467949005,EmotiBit_7,main_meditation,PPG_1
5152,63154.520970619305,51.534270736527105,224.62992452805537,EmotiBit_7,main_meditation,PPG_1
5257,63155.57126146313,52.58456158034824,213.15321361372403,EmotiBit_7,main_meditation,PPG_1
5357,63156.57153845723,53.5848385744539,196.85565706992733,EmotiBit_7,main_meditation,PPG_1
5457,63157.571815451345,54.585115568566835,189.966436270804,EmotiBit_7,main_meditation,PPG_1
5560,63158.60210075528,55.61540087249887,189.5619790140171,EmotiBit_7,main_meditation,PPG_1
5658,63159.5823722095,56.595672326722706,165.6034147364742,EmotiBit_7,main_meditation,PPG_1
5751,63160.512629814024,57.52592993124563,165.8432916547611,EmotiBit_7,main_meditation,PPG_1
5840,63161.40287633878,58.416176456004905,163.98487749342,EmotiBit_7,main_meditation,PPG_1
5929,63162.29312286354,59.30642298076418,177.979812967347,EmotiBit_7,main_meditation,PPG_1
6014,63163.14335830854,60.156658425759815,169.09627797141954,EmotiBit_7,main_meditation,PPG_1
6104,63164.043607603235,61.056907720456365,187.45521041694684,EmotiBit_7,main_meditation,PPG_1
6197,63164.97386520776,61.98716532497929,201.28660994441512,EmotiBit_7,main_meditation,PPG_1
6292,63165.92412835216,62.93742846938403,192.71113266654567,EmotiBit_7,main_meditation,PPG_1
6389,63166.89439703645,63.9076971536706,209.10560559416393,EmotiBit_7,main_meditation,PPG_1
6486,63167.864665720736,64.87796583795716,210.84755954585336,EmotiBit_7,main_meditation,PPG_1
6585,63168.854939944904,65.86824006212555,221.8014955811392,EmotiBit_7,main_meditation,PPG_1
6684,63169.84521416907,66.85851428629394,239.12680089262656,EmotiBit_7,main_meditation,PPG_1
6799,63170.995532712295,68.0088328295169,205.46287072551235,EmotiBit_7,main_meditation,PPG_1
6908,63172.08583463587,69.0991347530944,185.7207393658681,EmotiBit_7,main_meditation,PPG_1
7001,63173.0160922404,70.02939235761733,165.7922598339041,EmotiBit_7,main_meditation,PPG_1
7092,63173.92634430504,70.93964442225843,173.57093487656465,EmotiBit_7,main_meditation,PPG_1
7175,63174.75657421015,71.76987432737224,139.78671350701927,EmotiBit_7,main_meditation,PPG_1
7251,63175.516784725674,72.53008484289603,125.55692049318762,EmotiBit_7,main_meditation,PPG_1
7324,63176.24698693137,73.26028704859345,140.41939540138375,EmotiBit_7,main_meditation,PPG_1
7397,63176.97718913707,73.99048925429088,151.8617927323354,EmotiBit_7,main_meditation,PPG_1
