peak_index,peak_time,peak_time_from_segment_start_sec,peak_amplitude_filtered,emotibit_id,segment,selected_channel
82,63103.814677399256,0.8272953388805036,68.84041318891464,EmotiBit_6,main_meditation,PPG_2
168,63104.68232860832,1.694946547948348,62.85262887678466,EmotiBit_6,main_meditation,PPG_2
256,63105.57015775249,2.582775692113501,63.74940723009282,EmotiBit_6,main_meditation,PPG_2
336,63106.37727515627,3.3898930958966957,51.99468387932736,EmotiBit_6,main_meditation,PPG_2
420,63107.22474843025,4.237366369874508,55.3293563781795,EmotiBit_6,main_meditation,PPG_2
505,63108.082310671765,5.09492861139006,38.78819743021712,EmotiBit_6,main_meditation,PPG_2
582,63108.85916117291,5.871779112538206,51.35914097010751,EmotiBit_6,main_meditation,PPG_2
655,63109.59565580387,6.608273743491736,27.02287472813545,EmotiBit_6,main_meditation,PPG_2
724,63110.291794564626,7.304412504250649,59.53352683114756,EmotiBit_6,main_meditation,PPG_2
791,63110.967755390295,7.98037332991953,74.91985177208157,EmotiBit_6,main_meditation,PPG_2
861,63111.673983118606,8.686601058230735,50.78284671196467,EmotiBit_6,main_meditation,PPG_2
935,63112.42056671711,9.433184656736556,69.33582987129749,EmotiBit_6,main_meditation,PPG_2
1011,63113.18732825071,10.199946190332412,58.89682508550044,EmotiBit_6,main_meditation,PPG_2
1087,63113.9540897843,10.966707723928266,54.520586509036534,EmotiBit_6,main_meditation,PPG_2
1161,63114.7006733828,11.713291322426812,58.14288675075462,EmotiBit_6,main_meditation,PPG_2
1238,63115.47752388394,12.490141823567685,54.00396269621736,EmotiBit_6,main_meditation,PPG_2
1315,63116.25437438509,13.266992324708552,38.383332361900536,EmotiBit_6,main_meditation,PPG_2
1384,63116.95051314585,13.963131085474744,39.1726158394673,EmotiBit_6,main_meditation,PPG_2
1449,63117.60629603643,14.61891397605359,39.72081135261082,EmotiBit_6,main_meditation,PPG_2
1517,63118.29234582964,15.304963769267488,44.27933586290505,EmotiBit_6,main_meditation,PPG_2
1587,63118.998573557954,16.011191497578693,55.73358297648737,EmotiBit_6,main_meditation,PPG_2
1663,63119.76533509155,16.777953031174548,62.94661697762774,EmotiBit_6,main_meditation,PPG_2
1734,63120.481651787406,17.49426972703077,57.09423828759573,EmotiBit_6,main_meditation,PPG_2
1818,63121.329125061384,18.34174300100858,52.45020374587986,EmotiBit_6,main_meditation,PPG_2
1899,63122.14633143271,19.158949372336792,47.169891949873296,EmotiBit_6,main_meditation,PPG_2
1966,63122.82229225838,19.834910198005673,41.46283172647484,EmotiBit_6,main_meditation,PPG_2
2042,63123.58905379198,20.601671731601527,52.34045626497484,EmotiBit_6,main_meditation,PPG_2
2119,63124.36590429312,21.3785222327424,57.846347128937495,EmotiBit_6,main_meditation,PPG_2
