timestamp,PPG_1,PPG_2,PPG_3,time_from_segment_start_sec
62858.87673065645,129691.0,75883.0,4740.0,0.0
62858.88678130601,129711.0,75883.0,4698.0,0.010050649565528147
62858.89683195558,129692.0,75859.0,4698.0,0.020101299131056294
62858.90688260515,129701.0,75871.0,4722.0,0.0301519487038604
62858.91693325472,129704.0,75863.0,4715.0,0.040202598269388545
62858.92698390429,129706.0,75884.0,4747.0,0.05025324784219265
62858.937034553855,129691.0,75869.0,4716.0,0.0603038974077208
62858.94708520342,129704.0,75881.0,4726.0,0.07035454697324894
62858.957135852994,129722.0,75868.0,4714.0,0.08040519654605305
62858.96718650256,129701.0,75873.0,4717.0,0.0904558461115812
62858.97723715213,129678.0,75843.0,4706.0,0.1005064956843853
62858.9872878017,129695.0,75878.0,4718.0,0.11055714524991345
62858.99733845126,129709.0,75905.0,4729.0,0.1206077948154416
62859.007389100836,129689.0,75882.0,4727.0,0.1306584443882457
62859.0174397504,129705.0,75863.0,4727.0,0.14070909395377384
62859.027490399974,129703.0,75875.0,4723.0,0.15075974352657795
62859.03754104954,129698.0,75899.0,4744.0,0.1608103930921061
62859.047591699105,129671.0,75850.0,4725.0,0.17086104265763424
62859.05764234868,129694.0,75901.0,4722.0,0.18091169223043835
62859.067692998244,129703.0,75872.0,4711.0,0.1909623417959665
62859.07774364781,129699.0,75858.0,4705.0,0.20101299136149464
62859.08779429738,129698.0,75860.0,4696.0,0.21106364093429875
62859.09784494695,129691.0,75871.0,4712.0,0.2211142904998269
62859.10789559652,129706.0,75876.0,4719.0,0.231164940072631
62859.117946246086,129709.0,75872.0,4715.0,0.24121558963815914
62859.12799689565,129667.0,75908.0,4715.0,0.2512662392036873
62859.138047545224,129738.0,75882.0,4747.0,0.2613168887764914
62859.14809819479,129714.0,75884.0,4725.0,0.27136753834201954
62859.15814884436,129695.0,75863.0,4726.0,0.28141818791482365
62859.16819949393,129740.0,75874.0,4748.0,0.2914688374803518
62859.178250143494,129701.0,75859.0,4736.0,0.30151948704587994
62859.18830079307,129730.0,75880.0,4716.0,0.31157013661868405
62859.19835144263,129680.0,75870.0,4717.0,0.3216207861842122
62859.208402092205,129732.0,75889.0,4748.0,0.3316714357570163
62859.21845274177,129742.0,75881.0,4718.0,0.34172208532254444
62859.228503391336,129713.0,75875.0,4732.0,0.3517727348880726
62859.23855404091,129665.0,75879.0,4724.0,0.3618233844608767
62859.248604690474,129707.0,75875.0,4737.0,0.37187403402640484
62859.25865534005,129715.0,75880.0,4713.0,0.38192468359920895
62859.26870598961,129728.0,75883.0,4743.0,0.3919753331647371
62859.27875663918,129681.0,75881.0,4728.0,0.40202598273026524
62859.28880728875,129676.0,75852.0,4719.0,0.41207663230306935
62859.298857938316,129695.0,75894.0,4758.0,0.4221272818685975
62859.30890858788,129694.0,75904.0,4752.0,0.43217793143412564
62859.318959237455,129697.0,75893.0,4744.0,0.44222858100692974
62859.32900988702,129670.0,75871.0,4703.0,0.4522792305724579
62859.33906053659,129714.0,75907.0,4759.0,0.462329880145262
62859.34911118616,129710.0,75880.0,4724.0,0.47238052971079014
62859.359161835724,129671.0,75871.0,4725.0,0.4824311792763183
62859.3692124853,129680.0,75864.0,4720.0,0.4924818288491224
62859.37926313486,129731.0,75908.0,4736.0,0.5025324784146505
62859.389313784435,129696.0,75873.0,4722.0,0.5125831279874546
62859.399364434,129707.0,75900.0,4727.0,0.5226337775529828
62859.409415083566,129722.0,75895.0,4757.0,0.5326844271185109
62859.41946573314,129739.0,75908.0,4702.0,0.542735076691315
62859.429516382705,129707.0,75878.0,4719.0,0.5527857262568432
62859.43956703228,129696.0,75886.0,4724.0,0.5628363758296473
62859.44961768184,129718.0,75913.0,4708.0,0.5728870253951754
62859.45966833141,129676.0,75888.0,4736.0,0.5829376749607036
62859.46971898098,129680.0,75885.0,4745.0,0.5929883245335077
62859.47976963055,129674.0,75896.0,4722.0,0.6030389740990358
62859.48982028012,129692.0,75871.0,4746.0,0.61308962367184
62859.499870929685,129667.0,75881.0,4733.0,0.6231402732373681
62859.50992157925,129644.0,75898.0,4706.0,0.6331909228028962
62859.51997222882,129640.0,75875.0,4730.0,0.6432415723757003
62859.53002287839,129635.0,75882.0,4708.0,0.6532922219412285
62859.54007352796,129639.0,75868.0,4711.0,0.6633428715140326
62859.55012417753,129648.0,75896.0,4746.0,0.6733935210795607
62859.56017482709,129643.0,75884.0,4717.0,0.6834441706450889
62859.570225476666,129645.0,75892.0,4697.0,0.693494820217893
62859.58027612623,129650.0,75880.0,4718.0,0.7035454697834211
62859.5903267758,129647.0,75894.0,4738.0,0.7135961193489493
62859.60037742537,129640.0,75885.0,4723.0,0.7236467689217534
62859.610428074935,129630.0,75870.0,4699.0,0.7336974184872815
62859.62047872451,129655.0,75933.0,4736.0,0.7437480680600856
62859.63052937407,129590.0,75877.0,4705.0,0.7537987176256138
62859.64058002364,129632.0,75867.0,4718.0,0.7638493671911419
62859.65063067321,129620.0,75869.0,4708.0,0.773900016763946
62859.66068132278,129647.0,75888.0,4742.0,0.7839506663294742
62859.67073197235,129636.0,75891.0,4708.0,0.7940013159022783
62859.680782621916,129635.0,75875.0,4719.0,0.8040519654678064
62859.69083327148,129606.0,75912.0,4739.0,0.8141026150333346
62859.700883921054,129660.0,75878.0,4741.0,0.8241532646061387
62859.71093457062,129654.0,75897.0,4702.0,0.8342039141716668
62859.72098522019,129639.0,75881.0,4740.0,0.8442545637444709
62859.73103586976,129642.0,75899.0,4713.0,0.8543052133099991
62859.74108651932,129611.0,75848.0,4704.0,0.8643558628755272
62859.751137168896,129605.0,75896.0,4708.0,0.8744065124483313
62859.76118781846,129677.0,75905.0,4760.0,0.8844571620138595
62859.771238468034,129628.0,75901.0,4716.0,0.8945078115866636
62859.7812891176,129619.0,75851.0,4722.0,0.9045584611521917
62859.791339767165,129650.0,75896.0,4719.0,0.9146091107177199
62859.80139041674,129621.0,75870.0,4724.0,0.924659760290524
62859.811441066304,129624.0,75885.0,4722.0,0.9347104098560521
62859.82149171587,129613.0,75875.0,4701.0,0.9447610594215803
62859.83154236544,129623.0,75877.0,4706.0,0.9548117089943844
62859.84159301501,129618.0,75860.0,4724.0,0.9648623585599125
62859.85164366458,129632.0,75878.0,4711.0,0.9749130081327166
62859.861694314146,129618.0,75845.0,4715.0,0.9849636576982448
62859.87174496371,129616.0,75888.0,4729.0,0.9950143072637729
62859.881795613284,129618.0,75879.0,4697.0,1.005064956836577
62859.89184626285,129633.0,75880.0,4718.0,1.0151156064021052
62859.90189691242,129661.0,75883.0,4719.0,1.0251662559749093
62859.91194756199,129634.0,75879.0,4698.0,1.0352169055404374
62859.921998211554,129648.0,75875.0,4743.0,1.0452675551059656
62859.93204886113,129649.0,75881.0,4723.0,1.0553182046787697
62859.94209951069,129683.0,75914.0,4740.0,1.0653688542442978
62859.952150160265,129647.0,75874.0,4708.0,1.075419503817102
62859.96220080983,129672.0,75905.0,4732.0,1.08547015338263
62859.972251459396,129647.0,75889.0,4714.0,1.0955208029481582
62859.98230210897,129632.0,75864.0,4734.0,1.1055714525209623
62859.992352758534,129670.0,75887.0,4721.0,1.1156221020864905
62860.00240340811,129651.0,75876.0,4737.0,1.1256727516592946
62860.01245405767,129659.0,75883.0,4716.0,1.1357234012248227
62860.02250470724,129655.0,75861.0,4742.0,1.1457740507903509
62860.03255535681,129632.0,75893.0,4729.0,1.155824700363155
62860.04260600638,129659.0,75869.0,4737.0,1.1658753499286831
62860.05265665594,129655.0,75881.0,4719.0,1.1759259994942113
62860.062707305515,129664.0,75868.0,4699.0,1.1859766490670154
62860.07275795508,129689.0,75918.0,4706.0,1.1960272986325435
62860.08280860465,129655.0,75896.0,4754.0,1.2060779482053476
62860.09285925422,129657.0,75888.0,4723.0,1.2161285977708758
62860.102909903784,129662.0,75891.0,4727.0,1.226179247336404
62860.11296055336,129645.0,75858.0,4739.0,1.236229896909208
62860.12301120292,129652.0,75889.0,4708.0,1.2462805464747362
62860.133061852495,129674.0,75881.0,4733.0,1.2563311960475403
62860.14311250206,129696.0,75911.0,4737.0,1.2663818456130684
62860.153163151626,129647.0,75884.0,4738.0,1.2764324951785966
62860.1632138012,129657.0,75895.0,4719.0,1.2864831447514007
62860.173264450765,129667.0,75868.0,4723.0,1.2965337943169288
62860.18331510034,129682.0,75906.0,4739.0,1.306584443889733
62860.1933657499,129662.0,75878.0,4711.0,1.316635093455261
62860.20341639947,129676.0,75893.0,4702.0,1.3266857430207892
62860.21346704904,129677.0,75892.0,4745.0,1.3367363925935933
62860.22351769861,129677.0,75896.0,4743.0,1.3467870421591215
62860.23356834818,129706.0,75910.0,4745.0,1.3568376917319256
62860.243618997745,129684.0,75924.0,4743.0,1.3668883412974537
62860.25366964731,129691.0,75890.0,4723.0,1.3769389908629819
62860.26372029688,129685.0,75896.0,4729.0,1.386989640435786
62860.27377094645,129677.0,75889.0,4717.0,1.3970402900013141
62860.283821596015,129699.0,75911.0,4750.0,1.4070909395668423
62860.29387224559,129634.0,75843.0,4706.0,1.4171415891396464
62860.30392289515,129672.0,75891.0,4729.0,1.4271922387051745
62860.313973544726,129695.0,75917.0,4731.0,1.4372428882779786
62860.32402419429,129688.0,75888.0,4748.0,1.4472935378435068
62860.33407484386,129695.0,75913.0,4741.0,1.457344187409035
62860.34412549343,129663.0,75887.0,4722.0,1.467394836981839
62860.354176142995,129654.0,75899.0,4749.0,1.4774454865473672
62860.36422679257,129617.0,75860.0,4707.0,1.4874961361201713
62860.37427744213,129592.0,75882.0,4698.0,1.4975467856856994
62860.3843280917,129634.0,75878.0,4723.0,1.5075974352512276
62860.39437874127,129636.0,75874.0,4749.0,1.5176480848240317
62860.40442939084,129606.0,75863.0,4710.0,1.5276987343895598
62860.41448004041,129653.0,75893.0,4735.0,1.537749383962364
62860.424530689976,129611.0,75882.0,4704.0,1.547800033527892
62860.43458133954,129593.0,75871.0,4719.0,1.5578506830934202
62860.444631989114,129589.0,75906.0,4723.0,1.5679013326662243
62860.45468263868,129646.0,75901.0,4727.0,1.5779519822317525
62860.46473328825,129610.0,75871.0,4716.0,1.5880026318045566
62860.47478393782,129630.0,75893.0,4695.0,1.5980532813700847
62860.48483458738,129636.0,75893.0,4739.0,1.6081039309356129
62860.494885236956,129624.0,75912.0,4739.0,1.618154580508417
62860.50493588652,129614.0,75879.0,4722.0,1.6282052300739451
62860.51498653609,129588.0,75874.0,4700.0,1.6382558796394733
62860.52503718566,129635.0,75867.0,4737.0,1.6483065292122774
62860.535087835226,129607.0,75867.0,4687.0,1.6583571787778055
62860.5451384848,129600.0,75875.0,4716.0,1.6684078283506096
62860.555189134364,129614.0,75878.0,4710.0,1.6784584779161378
62860.56523978393,129587.0,75857.0,4721.0,1.688509127481666
62860.5752904335,129597.0,75854.0,4712.0,1.69855977705447
62860.58534108307,129619.0,75888.0,4711.0,1.7086104266199982
62860.59539173264,129618.0,75897.0,4712.0,1.7186610761928023
62860.605442382206,129614.0,75879.0,4724.0,1.7287117257583304
62860.61549303177,129651.0,75896.0,4725.0,1.7387623753238586
62860.625543681344,129622.0,75879.0,4717.0,1.7488130248966627
62860.63559433091,129633.0,75895.0,4746.0,1.7588636744621908
62860.64564498048,129598.0,75883.0,4705.0,1.768914324034995
62860.65569563005,129616.0,75890.0,4712.0,1.778964973600523
62860.665746279614,129617.0,75879.0,4712.0,1.7890156231660512
62860.67579692919,129604.0,75856.0,4728.0,1.7990662727388553
62860.68584757875,129661.0,75910.0,4740.0,1.8091169223043835
62860.695898228325,129641.0,75895.0,4713.0,1.8191675718771876
62860.70594887789,129618.0,75872.0,4730.0,1.8292182214427157
62860.715999527456,129595.0,75866.0,4727.0,1.8392688710082439
62860.72605017703,129646.0,75912.0,4742.0,1.849319520581048
62860.736100826594,129583.0,75861.0,4732.0,1.8593701701465761
62860.74615147616,129594.0,75881.0,4704.0,1.8694208197121043
62860.75620212573,129625.0,75879.0,4718.0,1.8794714692849084
62860.7662527753,129640.0,75895.0,4730.0,1.8895221188504365
62860.77630342487,129630.0,75891.0,4748.0,1.8995727684232406
62860.78635407444,129593.0,75865.0,4733.0,1.9096234179887688
62860.796404724,129622.0,75880.0,4727.0,1.919674067554297
62860.806455373575,129658.0,75901.0,4731.0,1.929724717127101
62860.81650602314,129624.0,75886.0,4702.0,1.9397753666926292
62860.82655667271,129648.0,75887.0,4699.0,1.9498260162654333
62860.83660732228,129633.0,75866.0,4726.0,1.9598766658309614
62860.846657971844,129619.0,75859.0,4738.0,1.9699273153964896
62860.85670862142,129607.0,75868.0,4693.0,1.9799779649692937
62860.86675927098,129622.0,75881.0,4716.0,1.9900286145348218
62860.876809920555,129636.0,75878.0,4720.0,2.000079264107626
62860.88686057012,129625.0,75863.0,4712.0,2.010129913673154
62860.89691121969,129654.0,75865.0,4734.0,2.0201805632386822
62860.90696186926,129651.0,75909.0,4749.0,2.0302312128114863
62860.917012518825,129646.0,75885.0,4723.0,2.0402818623770145
62860.9270631684,129663.0,75885.0,4722.0,2.0503325119498186
62860.93711381796,129632.0,75912.0,4734.0,2.0603831615153467
62860.94716446753,129639.0,75882.0,4721.0,2.070433811080875
62860.9572151171,129636.0,75856.0,4702.0,2.080484460653679
62860.96726576667,129632.0,75885.0,4713.0,2.090535110219207
62860.97731641623,129644.0,75881.0,4711.0,2.1005857597847353
62860.987367065805,129646.0,75877.0,4734.0,2.1106364093575394
62860.99741771537,129656.0,75887.0,4720.0,2.1206870589230675
62861.00746836494,129680.0,75916.0,4720.0,2.1307377084958716
62861.01751901451,129687.0,75892.0,4732.0,2.1407883580613998
62861.027569664075,129680.0,75893.0,4722.0,2.150839007626928
62861.03762031365,129654.0,75885.0,4732.0,2.160889657199732
62861.04767096321,129651.0,75877.0,4738.0,2.17094030676526
62861.057721612786,129648.0,75879.0,4715.0,2.1809909563380643
62861.06777226235,129675.0,75907.0,4717.0,2.1910416059035924
62861.07782291192,129672.0,75893.0,4731.0,2.2010922554691206
62861.08787356149,129630.0,75876.0,4740.0,2.2111429050419247
62861.097924211055,129668.0,75915.0,4751.0,2.221193554607453
62861.10797486063,129666.0,75868.0,4727.0,2.231244204180257
62861.11802551019,129670.0,75898.0,4728.0,2.241294853745785
62861.12807615976,129664.0,75891.0,4699.0,2.2513455033113132
62861.13812680933,129682.0,75907.0,4755.0,2.2613961528841173
62861.1481774589,129665.0,75890.0,4728.0,2.2714468024496455
62861.15822810847,129679.0,75883.0,4723.0,2.2814974520224496
62861.168278758036,129660.0,75872.0,4714.0,2.2915481015879777
62861.1783294076,129689.0,75882.0,4729.0,2.301598751153506
62861.188380057174,129658.0,75872.0,4737.0,2.31164940072631
62861.19843070674,129677.0,75889.0,4699.0,2.321700050291838
62861.208481356305,129643.0,75896.0,4746.0,2.3317506998573663
62861.21853200588,129650.0,75891.0,4731.0,2.3418013494301704
62861.22858265544,129662.0,75880.0,4716.0,2.3518519989956985
62861.238633305016,129659.0,75895.0,4696.0,2.3619026485685026
62861.24868395458,129672.0,75880.0,4728.0,2.3719532981340308
62861.25873460415,129665.0,75900.0,4719.0,2.382003947699559
62861.26878525372,129638.0,75887.0,4713.0,2.392054597272363
62861.278835903286,129676.0,75889.0,4741.0,2.402105246837891
62861.28888655286,129643.0,75914.0,4727.0,2.4121558964106953
62861.298937202424,129625.0,75863.0,4718.0,2.4222065459762234
62861.30898785199,129602.0,75877.0,4703.0,2.4322571955417516
62861.31903850156,129607.0,75886.0,4712.0,2.4423078451145557
62861.32908915113,129630.0,75878.0,4727.0,2.452358494680084
62861.3391398007,129599.0,75869.0,4709.0,2.462409144252888
62861.349190450266,129601.0,75849.0,4712.0,2.472459793818416
62861.35924109983,129615.0,75880.0,4702.0,2.482510443383944
62861.369291749405,129607.0,75884.0,4717.0,2.4925610929567483
62861.37934239897,129597.0,75851.0,4711.0,2.5026117425222765
62861.38939304854,129581.0,75849.0,4709.0,2.5126623920950806
62861.39944369811,129630.0,75898.0,4726.0,2.5227130416606087
62861.409494347674,129609.0,75875.0,4717.0,2.532763691226137
62861.41954499725,129617.0,75889.0,4712.0,2.542814340798941
