peak_time,ibi_sec,hr_bpm,peak_time_from_segment_start_sec,emotibit_id,segment,selected_channel,ibi_valid,hr_valid,keep
63857.53117595586,0.8071174037831952,74.33862746455777,1.0694305600191,EmotiBit_6,recovery,PPG_2,True,True,True
63858.23740368417,0.7062277283112053,84.95843138795662,1.7756582883303054,EmotiBit_6,recovery,PPG_2,True,True,True
63859.68012604344,1.4427223592647351,41.58804333675,3.2183806475950405,EmotiBit_6,recovery,PPG_2,True,True,True
63861.16320427289,1.483078229452076,40.456395899066656,4.701458877047116,EmotiBit_6,recovery,PPG_2,True,True,True
63861.879520968745,0.7163166958562215,83.76183376304152,5.417775572903338,EmotiBit_6,recovery,PPG_2,True,True,True
63862.76735011291,0.8878291441651527,67.58057042204832,6.305604717068491,EmotiBit_6,recovery,PPG_2,True,True,True
63863.96793725104,1.2005871381334146,49.975547875086875,7.506191855201905,EmotiBit_6,recovery,PPG_2,True,True,True
63864.92638916803,0.9584519169875421,62.60094944416484,8.464643772189447,EmotiBit_6,recovery,PPG_2,True,True,True
63866.89373783976,1.967348671729269,30.49789844687822,10.431992443918716,EmotiBit_6,recovery,PPG_2,False,False,False
63868.2456594911,1.3519216513377614,44.38127012806434,11.783914095256478,EmotiBit_6,recovery,PPG_2,True,True,True
63868.91153134922,0.6658718581238645,90.10742722939777,12.449785953380342,EmotiBit_6,recovery,PPG_2,True,True,True
63869.62784804508,0.7163166958562215,83.76183376304152,13.166102649236564,EmotiBit_6,recovery,PPG_2,True,True,True
63870.37443164358,0.746583598498546,80.36608374556576,13.91268624773511,EmotiBit_6,recovery,PPG_2,True,True,True
63871.07057040434,0.6961387607661891,86.1897130019917,14.608825008501299,EmotiBit_6,recovery,PPG_2,True,True,True
63871.76670916511,0.6961387607661891,86.1897130019917,15.304963769267488,EmotiBit_6,recovery,PPG_2,True,True,True
63872.45275895832,0.6860497932138969,87.45720878206455,15.991013562481385,EmotiBit_6,recovery,PPG_2,True,True,True
63873.09845288135,0.6456939230265561,92.92328433069721,16.63670748550794,EmotiBit_6,recovery,PPG_2,True,True,True
63873.80468060966,0.7062277283112053,84.95843138795662,17.342935213819146,EmotiBit_6,recovery,PPG_2,True,True,True
63875.05571258553,1.2510319758657715,47.96040481577399,18.593967189684918,EmotiBit_6,recovery,PPG_2,True,True,True
