time_sec,EmotiBit_1,EmotiBit_2,EmotiBit_3,EmotiBit_4,EmotiBit_6,EmotiBit_7
1.5779519822390284,70.23251065919457,67.99950874818295,72.403665871959,65.06599255093786,81.98544955654427,57.04371525293287
2.5779519822390284,61.63470003977529,68.03290024228616,74.26343460530471,62.96784772490347,60.8402851539227,68.60704991831146
3.5779519822390284,64.96702944796066,69.41704967552654,73.14756421704428,60.60217002228804,41.313676164854705,74.05356167367859
4.577951982239028,75.3802732608227,68.1727066839949,66.33054676253582,59.22386191571517,40.550636552236675,69.34364186975992
5.577951982239028,75.39346195459173,65.71111451598004,66.02245437829623,58.10338295002362,80.84251457025616,61.61995151489221
6.577951982239028,51.684021829406156,69.46091821912437,66.6877395840526,58.81317912313412,63.5869579705731,56.48943615078789
7.577951982239028,46.904260009936266,68.80226563814966,75.39421947227208,58.725021776879906,50.920822650413456,57.56503747094593
8.577951982239028,54.72000015178135,65.37510036568185,78.05313565836049,60.980314708888116,61.97899369785576,65.44580106475932
9.577951982239028,62.53574029362643,60.14284108189502,67.31668135406989,61.72083482059947,56.48993208407753,63.58350081421961
10.577951982239028,64.25506168827796,67.11138594104061,65.74392804731272,61.28044249654344,51.000870470299304,57.0364174288507
11.577951982239028,63.9924584587105,67.87717854051397,69.53693510388138,60.42975332389605,45.51180885652107,55.587850195020756
12.577951982239028,65.91362047528477,66.64716021739339,71.42867098354448,59.24080883081083,88.9720502096532,61.5540166013416
13.577951982239028,68.48527410343218,65.50309516035023,71.7964056218106,60.06993725298852,81.8885842266827,61.109670481749085
14.577951982239028,65.52498147714535,67.4244438052144,65.72264818900219,65.92160241387452,85.93144113277775,56.11938359864129
15.577951982239028,63.642352699111456,62.71989132557825,63.22850238417462,74.15971198527188,86.69406620109423,55.03062839981789
16.57795198223903,65.29278242228285,64.67279950478395,67.16547440732711,78.51045529922528,92.42589383604854,57.695993155675644
17.57795198223903,64.95053125853627,65.23100254420112,69.6600764490395,81.3405718092361,78.00804417911664,62.22829643322933
18.57795198223903,59.41332386793464,69.39509094149969,71.15509545647629,87.69521722531604,48.43403864933936,60.186434476854295
19.57795198223903,60.99362068481849,66.25094532599938,67.93264131104637,89.15976144558182,45.58047730596575,57.676331688022714
20.57795198223903,62.43321662450725,67.4298003827577,62.43549548412948,79.83707997147164,64.47927039100021,59.84509223739047
21.57795198223903,61.1305056861134,68.93222191142253,69.82598615244902,72.36686240395836,74.28407316912605,63.812111654979084
22.57795198223903,60.51045700859625,68.1943423041049,69.66157663738292,71.06579841868724,60.23226154262383,61.14717867053482
23.57795198223903,60.290492727245855,66.6805803787203,69.60745327835843,70.34675998090636,88.1245459021428,57.05454742751348
24.57795198223903,62.0981746003614,67.31453965372539,66.75993606382288,70.76432050155321,72.9171865236382,57.1840915490854
25.57795198223903,62.27876080539512,69.76813966405932,63.959875694477475,75.78963047914615,55.42943981417932,60.003301216595865
26.57795198223903,58.669333587303896,65.87497640939505,64.36096986833448,74.92015252843683,54.961451594734065,59.67966970037072
27.57795198223903,65.18709364729668,65.36783534997875,68.94902470723584,72.38213246294167,90.9011042753723,56.04501195901165
28.57795198223903,63.79453864644514,66.86761591932584,68.47465271766164,70.30183923534616,89.83719027757641,55.32718596687183
29.57795198223903,65.92574460997731,67.37389041145032,68.77315612842213,67.76739556785009,95.11476380498995,58.80724015253935
30.57795198223903,68.02974080701621,61.79816959496937,63.204583452151375,68.04814278552334,58.62467124465661,58.42333038350158
31.57795198223903,70.83332037797024,61.640767662207864,63.71330795677994,73.53954118300223,57.187156443059244,56.1397881537274
32.57795198223903,64.91080701628279,68.82169805202125,63.7521499325595,78.56775295529661,75.61400254207184,57.26755561828331
33.57795198223903,66.72078991500756,67.66135195010801,67.54698020098088,73.02747074922839,67.26078941352175,61.66423049567924
34.57795198223903,69.19235566499614,65.45920296951381,69.07125199400221,64.2114175699237,63.64946637143657,58.514365491134626
35.57795198223903,68.61797018414292,65.90479941695413,66.1169341819728,58.955223237634826,62.4588947123973,50.88491290746644
36.57795198223903,64.73851237927619,68.3169974546222,65.72369223026459,58.16062354826411,63.95378659183288,55.051556821124045
37.57795198223903,68.28791314755199,68.76398991662316,65.37962303393752,62.96489043920728,62.75857786428165,60.20608890774067
38.57795198223903,66.04375637704665,64.80872346261178,68.71143319194299,68.8967676858274,65.80344185884476,58.53445134701843
39.57795198223903,63.50812134089788,65.23834043649003,70.43161434666857,73.34214431407811,69.83166220028905,56.198836232196875
40.57795198223903,66.68898801211029,68.6781656697479,67.4157076696264,68.28739902510324,74.49949490477496,58.08116087083147
41.57795198223903,71.0261234914707,66.83063192986114,64.3125129593439,61.8095081122722,73.38557620381151,61.981326329577925
42.57795198223903,58.57787415392654,65.76416082383501,64.59514607468957,57.710707982060775,70.48760970745458,58.77532430946889
43.57795198223903,59.91398913166235,66.57233389958944,68.74356160581694,57.90548707360139,68.62773259764646,56.91961262384318
44.57795198223903,65.07026797185533,66.68058037834876,74.15107060068176,60.38983252783095,75.28182992711073,60.02003306248734
45.57795198223903,64.9492682433764,64.52959391501355,64.79641062619152,63.436658720804374,77.00778337876535,61.83854119142031
46.57795198223903,61.01617962264065,64.78693092123815,61.393588655533186,60.467343918034956,87.79017475088474,59.89181072825979
47.57795198223903,66.6008986688049,66.6805803784537,69.66521342404934,59.53027355516457,82.8759124373625,58.11697623141542
48.57795198223903,67.56799660631435,66.19514437226248,71.09265289885377,59.87034812216924,62.60174619765889,59.81847497391904
49.57795198223903,62.96039333771661,62.99629707832845,68.08506552350228,59.25869054330395,65.78715315612685,62.023401017109975
50.57795198223903,61.00110447572574,62.472578579254495,64.62496327704318,63.40450402944212,68.54224952137402,58.8461395184627
51.57795198223903,65.1417480004931,65.92630107087737,68.34743331387428,75.16309686394372,68.37277864113128,55.739821716283984
52.57795198223903,64.63545900099676,65.23100254420112,101.95286956574552,84.47575891267368,69.62884769632478,56.89446861582385
53.57795198223903,61.661996278836185,65.73446048311705,71.22804094857918,79.07088120245034,68.73561793377164,59.085748909710205
54.57795198223903,60.04740117440303,67.81114932289539,69.58997534484652,69.67688209796947,71.65168912212889,57.70420696957943
55.57795198223903,62.56713631955869,66.7655283791359,67.95190974111387,63.395585355848844,78.22103435388489,55.928261889317795
56.57795198223903,65.2631984257134,65.91684738088732,66.3138441373812,60.50421664519367,60.20908212882979,58.38669786214688
57.57795198223903,60.14971609526794,65.23100254420112,64.67577853364854,62.978793902316355,68.21626548568128,60.38974151760734
58.57795198223903,57.320767591287385,65.55341689478321,63.037712929915884,63.679363428711724,70.47305256780592,57.50802104753168
59.57795198223903,62.359468656909094,65.98582044930068,61.39964732618322,60.98269045020299,70.0589046980165,59.50883339954542
60.57795198223903,60.33522958901923,64.81213575411371,59.761581722450565,59.74547986087358,72.09117413179497,63.76889632246559
61.57795198223903,56.676806329830356,65.23100254420112,58.12351611871791,59.159237004918026,67.49460205604224,60.539898962524084
62.57795198223903,54.118516824818016,65.64929101619563,56.485450514985246,59.413154927055444,68.35236956606143,59.18363442720948
