peak_time,peak_time_from_segment_start_sec,ibi_sec,hr_bpm,emotibit_id,segment
62860.26372029688,1.386989640435786,0.854305213317275,70.23251065859641,EmotiBit_1,pre_meditation
62861.16827875803,2.2915481015807018,0.9045584611449158,66.33070451196369,EmotiBit_1,pre_meditation
62862.16329306531,3.2865624088590266,0.9950143072783248,60.30064046427509,EmotiBit_1,pre_meditation
62863.148256723005,4.271526066557271,0.9849636576982448,60.915953122791976,EmotiBit_1,pre_meditation
62864.08296713286,5.2062364764133235,0.934710409856052,64.19100436598343,EmotiBit_1,pre_meditation
62865.00762689315,6.1308962367038475,0.924659760290524,64.88873267411168,EmotiBit_1,pre_meditation
62865.942337303015,7.065606646567176,0.934710409863328,64.19100436548375,EmotiBit_1,pre_meditation
62866.866997063305,7.9902664068577,0.924659760290524,64.88873267411168,EmotiBit_1,pre_meditation
62867.73135292618,8.854622269733227,0.8643558628755272,69.41585355873312,EmotiBit_1,pre_meditation
62868.706265934314,9.829535277865943,0.9749130081327166,61.543952639343686,EmotiBit_1,pre_meditation
62869.74148283986,10.864752183413655,1.0352169055477134,57.95886801931152,EmotiBit_1,pre_meditation
62870.7465477967,11.869817140250234,1.005064956836577,59.69763406023912,EmotiBit_1,pre_meditation
62871.681258206554,12.804527550106286,0.934710409856052,64.19100436598343,EmotiBit_1,pre_meditation
62872.57576601814,13.69903536169295,0.8945078115866636,67.07599332595315,EmotiBit_1,pre_meditation
62873.50042577843,14.623695121983474,0.924659760290524,64.88873267411168,EmotiBit_1,pre_meditation
62874.37483229088,15.498101634431803,0.8744065124483313,68.61797018414292,EmotiBit_1,pre_meditation
62875.219086854624,16.342356198176276,0.8442545637444709,71.06861197632814,EmotiBit_1,pre_meditation
62876.08344271751,17.20671206105908,0.8643558628828032,69.41585355814878,EmotiBit_1,pre_meditation
62876.97795052909,18.101219872645743,0.8945078115866636,67.07599332595315,EmotiBit_1,pre_meditation
62877.882508990246,19.005778333797934,0.9045584611521916,66.33070451143016,EmotiBit_1,pre_meditation
62878.85742199838,19.98069134193065,0.9749130081327166,61.543952639343686,EmotiBit_1,pre_meditation
