peak_index,peak_time,peak_time_from_segment_start_sec,peak_amplitude_filtered,emotibit_id,segment,selected_channel
51,62859.397984208124,0.5155673694462166,16.089287764149827,EmotiBit_3,pre_meditation,PPG_1
138,62860.27748148542,1.3950646467419574,24.75257051973699,EmotiBit_3,pre_meditation,PPG_1
208,62860.9851229729,2.102706134224718,14.417055728905623,EmotiBit_3,pre_meditation,PPG_1
291,62861.82418359377,2.941766755095159,22.553670136829776,EmotiBit_3,pre_meditation,PPG_1
373,62862.65313505053,3.7707182118538185,21.538059198977432,EmotiBit_3,pre_meditation,PPG_1
465,62863.583178148365,4.700761309686641,36.69491708299447,EmotiBit_3,pre_meditation,PPG_1
555,62864.49300291798,5.610586079303175,23.03070102265566,EmotiBit_3,pre_meditation,PPG_1
648,62865.43315517992,6.550738341240503,22.853543270765844,EmotiBit_3,pre_meditation,PPG_1
734,62866.30254329311,7.420126454431738,19.16519928596063,EmotiBit_3,pre_meditation,PPG_1
835,62867.3235688679,8.441152029219666,20.074677665254477,EmotiBit_3,pre_meditation,PPG_1
932,62868.30415778627,9.42174094758957,24.196691456326885,EmotiBit_3,pre_meditation,PPG_1
1018,62869.17354589945,10.291129060773528,10.812520329700195,EmotiBit_3,pre_meditation,PPG_1
1114,62870.14402565371,11.26160881503165,16.956646236082687,EmotiBit_3,pre_meditation,PPG_1
1179,62870.801121320656,11.91870448197733,13.2233692533543,EmotiBit_3,pre_meditation,PPG_1
1275,62871.77160107491,12.889184236235453,24.64300670229644,EmotiBit_3,pre_meditation,PPG_1
1355,62872.58033420346,13.697917364785098,19.729558008471297,EmotiBit_3,pre_meditation,PPG_1
1436,62873.39917649612,14.516759657439252,24.161922559192114,EmotiBit_3,pre_meditation,PPG_1
1526,62874.309001265734,15.426584427055786,31.16961143793975,EmotiBit_3,pre_meditation,PPG_1
1614,62875.19860770714,16.31619086846331,28.411513497539115,EmotiBit_3,pre_meditation,PPG_1
1702,62876.08821414854,17.205797309863556,30.649034946383622,EmotiBit_3,pre_meditation,PPG_1
1794,62877.018257246375,18.135840407696374,20.169967296657557,EmotiBit_3,pre_meditation,PPG_1
1883,62877.91797285188,19.03555601320113,13.303915166555033,EmotiBit_3,pre_meditation,PPG_1
1971,62878.80757929329,19.925162454608653,17.060276008469838,EmotiBit_3,pre_meditation,PPG_1
2059,62879.69718573469,20.8147688960089,20.567230707415757,EmotiBit_3,pre_meditation,PPG_1
2137,62880.48570053502,21.60328369634226,23.712427858521604,EmotiBit_3,pre_meditation,PPG_1
2211,62881.23377867893,22.35136184025032,28.87388574520325,EmotiBit_3,pre_meditation,PPG_1
2297,62882.10316679212,23.220749953441555,27.20102851065673,EmotiBit_3,pre_meditation,PPG_1
2392,62883.06353738227,24.18112054359517,27.711639713787424,EmotiBit_3,pre_meditation,PPG_1
2484,62883.9935804801,25.111163641420717,24.81079845646682,EmotiBit_3,pre_meditation,PPG_1
2576,62884.92362357793,26.04120673925354,30.40525112814864,EmotiBit_3,pre_meditation,PPG_1
2667,62885.84355751165,26.96114067297458,22.07530631742064,EmotiBit_3,pre_meditation,PPG_1
2758,62886.76349144538,27.881074606702896,23.52446398026701,EmotiBit_3,pre_meditation,PPG_1
2847,62887.663207050886,28.78079021220765,19.25792927260376,EmotiBit_3,pre_meditation,PPG_1
2915,62888.35063021015,29.46821337147412,17.87005577810403,EmotiBit_3,pre_meditation,PPG_1
3015,62889.36154662083,30.479129782157543,12.458426292524685,EmotiBit_3,pre_meditation,PPG_1
3094,62890.16017058528,31.277753746602684,17.869033050378054,EmotiBit_3,pre_meditation,PPG_1
3163,62890.85770290865,31.975286069973663,26.999771680962983,EmotiBit_3,pre_meditation,PPG_1
3253,62891.76752767827,32.8851108395902,25.928017195850956,EmotiBit_3,pre_meditation,PPG_1
3341,62892.65713411968,33.77471728099772,28.50324905742053,EmotiBit_3,pre_meditation,PPG_1
3429,62893.54674056107,34.66432372239797,38.202672901380154,EmotiBit_3,pre_meditation,PPG_1
3516,62894.42623783837,35.54382099969371,26.990907295355964,EmotiBit_3,pre_meditation,PPG_1
3608,62895.356280936205,36.47386409752653,26.911814024531367,EmotiBit_3,pre_meditation,PPG_1
3701,62896.29643319814,37.41401635946386,26.24548936456416,EmotiBit_3,pre_meditation,PPG_1
3792,62897.21636713186,38.3339502931849,20.454587155145617,EmotiBit_3,pre_meditation,PPG_1
3876,62898.06553691684,39.183120078159845,18.27525622578928,EmotiBit_3,pre_meditation,PPG_1
3951,62898.82372422485,39.94130738617241,18.01228587624935,EmotiBit_3,pre_meditation,PPG_1
4025,62899.57180236876,40.68938553008047,13.027823216921002,EmotiBit_3,pre_meditation,PPG_1
4097,62900.29966218445,41.41724534577224,20.46241788967196,EmotiBit_3,pre_meditation,PPG_1
4173,62901.067958656575,42.18554181789659,30.040780483721868,EmotiBit_3,pre_meditation,PPG_1
4251,62901.85647345691,42.97405661822995,25.3055609701903,EmotiBit_3,pre_meditation,PPG_1
4342,62902.77640739064,43.89399055195827,25.457676522116728,EmotiBit_3,pre_meditation,PPG_1
4430,62903.66601383204,44.783596993358515,29.277585947948605,EmotiBit_3,pre_meditation,PPG_1
4522,62904.59605692987,45.71364009119134,23.44231458659014,EmotiBit_3,pre_meditation,PPG_1
4615,62905.53620919181,46.653792353128665,26.89180231684753,EmotiBit_3,pre_meditation,PPG_1
4711,62906.506688946065,47.62427210738679,30.72358735840566,EmotiBit_3,pre_meditation,PPG_1
4807,62907.47716870032,48.59475186163763,27.07819839286077,EmotiBit_3,pre_meditation,PPG_1
4894,62908.35666597762,49.47424913894065,23.33726939268078,EmotiBit_3,pre_meditation,PPG_1
4979,62909.2159449267,50.3335280880201,19.90323612252946,EmotiBit_3,pre_meditation,PPG_1
5059,62910.02467805525,51.14226121656975,25.66759458743119,EmotiBit_3,pre_meditation,PPG_1
5122,62910.66155539398,51.77913855529914,25.44096918737076,EmotiBit_3,pre_meditation,PPG_1
5200,62911.45007019431,52.5676533556325,30.713794282456018,EmotiBit_3,pre_meditation,PPG_1
5287,62912.32956747161,53.44715063292824,27.511059041031643,EmotiBit_3,pre_meditation,PPG_1
5377,62913.23939224122,54.356975402544776,31.28602054244873,EmotiBit_3,pre_meditation,PPG_1
5475,62914.2300903237,55.347673485019186,29.42529534825863,EmotiBit_3,pre_meditation,PPG_1
5567,62915.16013342153,56.27771658285201,27.82390870013958,EmotiBit_3,pre_meditation,PPG_1
5661,62916.11039484757,57.22797800889384,30.572130499506983,EmotiBit_3,pre_meditation,PPG_1
5756,62917.070765437726,58.18834859904746,14.68287090577228,EmotiBit_3,pre_meditation,PPG_1
5843,62917.95026271502,59.0678458763432,19.741372606987817,EmotiBit_3,pre_meditation,PPG_1
5931,62918.83986915642,59.957452317743446,24.74298382143008,EmotiBit_3,pre_meditation,PPG_1
6008,62919.61827479265,60.7358579539723,20.730406834201904,EmotiBit_3,pre_meditation,PPG_1
6091,62920.45733541352,61.57491857484274,23.746796099599067,EmotiBit_3,pre_meditation,PPG_1
6183,62921.38737851135,62.50496167266829,25.19602147049402,EmotiBit_3,pre_meditation,PPG_1
6270,62922.26687578864,63.38445894996403,26.380688036303148,EmotiBit_3,pre_meditation,PPG_1
6361,62923.18680972237,64.30439288369234,30.24705232838522,EmotiBit_3,pre_meditation,PPG_1
6451,62924.09663449199,65.21421765330888,22.79044934885973,EmotiBit_3,pre_meditation,PPG_1
6546,62925.05700508213,66.17458824345522,23.48849007758997,EmotiBit_3,pre_meditation,PPG_1
6635,62925.956720687645,67.07430384896725,19.42816563839187,EmotiBit_3,pre_meditation,PPG_1
6723,62926.84632712905,67.96391029037477,23.330566144610227,EmotiBit_3,pre_meditation,PPG_1
6797,62927.594405272954,68.71198843427555,15.20899765058527,EmotiBit_3,pre_meditation,PPG_1
6850,62928.130190970616,69.24777413193806,10.70762950754386,EmotiBit_3,pre_meditation,PPG_1
6956,62929.20176236595,70.31934552727034,23.895413105175685,EmotiBit_3,pre_meditation,PPG_1
7043,62930.08125964325,71.19884280456608,29.599340725996107,EmotiBit_3,pre_meditation,PPG_1
7130,62930.96075692054,72.07834008186182,26.99162452730895,EmotiBit_3,pre_meditation,PPG_1
7223,62931.90090918248,73.01849234379915,32.95024779674233,EmotiBit_3,pre_meditation,PPG_1
7312,62932.80062478799,73.91820794931118,22.249486502859323,EmotiBit_3,pre_meditation,PPG_1
7404,62933.730667885815,74.84825104713673,27.016148417595605,EmotiBit_3,pre_meditation,PPG_1
7500,62934.70114764007,75.81873080139485,25.5601280396503,EmotiBit_3,pre_meditation,PPG_1
7592,62935.631190737906,76.74877389922767,13.607171068208087,EmotiBit_3,pre_meditation,PPG_1
7673,62936.45003303056,77.56761619188183,25.4718854999812,EmotiBit_3,pre_meditation,PPG_1
7756,62937.28909365143,78.40667681275227,25.841294392020608,EmotiBit_3,pre_meditation,PPG_1
7834,62938.07760845176,79.19519161308563,27.723848674055525,EmotiBit_3,pre_meditation,PPG_1
7924,62938.98743322138,80.10501638270216,38.87759501352883,EmotiBit_3,pre_meditation,PPG_1
7994,62939.695074708856,80.81265787017765,27.1034187337303,EmotiBit_3,pre_meditation,PPG_1
8090,62940.665554463114,81.78313762443577,31.054631032419415,EmotiBit_3,pre_meditation,PPG_1
8181,62941.58548839684,82.70307155816408,29.960880045489315,EmotiBit_3,pre_meditation,PPG_1
8275,62942.53574982288,83.65333298420592,30.578435599477185,EmotiBit_3,pre_meditation,PPG_1
8352,62943.31415545911,84.43173862043477,17.570188687781492,EmotiBit_3,pre_meditation,PPG_1
8435,62944.15321607998,85.27079924130521,18.965901571638742,EmotiBit_3,pre_meditation,PPG_1
8515,62944.96194920853,86.07953236985486,28.33525169697243,EmotiBit_3,pre_meditation,PPG_1
8594,62945.76057317297,86.87815633429273,16.204934267280688,EmotiBit_3,pre_meditation,PPG_1
8675,62946.579415465625,87.69699862694688,22.24453409013891,EmotiBit_3,pre_meditation,PPG_1
8757,62947.40836692239,88.52595008371281,31.088098498274768,EmotiBit_3,pre_meditation,PPG_1
8847,62948.31819169201,89.43577485332935,29.52832309032275,EmotiBit_3,pre_meditation,PPG_1
8937,62949.228016461624,90.34559962294588,35.75514647093863,EmotiBit_3,pre_meditation,PPG_1
9028,62950.147950395345,91.26553355666692,35.074514229225315,EmotiBit_3,pre_meditation,PPG_1
9116,62951.037556836745,92.15513999806716,26.853306977971577,EmotiBit_3,pre_meditation,PPG_1
9209,62951.97770909868,93.0952922600045,26.31970443984043,EmotiBit_3,pre_meditation,PPG_1
9296,62952.85720637598,93.97478953730024,20.10048229918709,EmotiBit_3,pre_meditation,PPG_1
9374,62953.64572117632,94.76330433764088,20.565558117422924,EmotiBit_3,pre_meditation,PPG_1
9451,62954.42412681254,95.54170997386244,20.690565830317897,EmotiBit_3,pre_meditation,PPG_1
9527,62955.192423284665,96.3100064459868,25.388250673687452,EmotiBit_3,pre_meditation,PPG_1
9609,62956.021374741424,97.13895790274546,27.59490163715312,EmotiBit_3,pre_meditation,PPG_1
9697,62956.91098118283,98.02856434415298,35.52756432792978,EmotiBit_3,pre_meditation,PPG_1
9787,62957.82080595245,98.93838911376952,29.068048413734346,EmotiBit_3,pre_meditation,PPG_1
9879,62958.75084905028,99.86843221160234,32.00893884527222,EmotiBit_3,pre_meditation,PPG_1
9965,62959.620237163464,100.7378203247863,25.280321154641864,EmotiBit_3,pre_meditation,PPG_1
10062,62960.600826081834,101.7184092431562,19.473499255035488,EmotiBit_3,pre_meditation,PPG_1
10151,62961.50054168734,102.61812484866095,13.689758253400306,EmotiBit_3,pre_meditation,PPG_1
10235,62962.349711472314,103.4672946336359,21.39112890728849,EmotiBit_3,pre_meditation,PPG_1
10313,62963.138226272655,104.25580943397654,21.850716551379985,EmotiBit_3,pre_meditation,PPG_1
10394,62963.95706856531,105.07465172663068,25.93512817749812,EmotiBit_3,pre_meditation,PPG_1
10472,62964.74558336564,105.86316652696404,38.918208240915554,EmotiBit_3,pre_meditation,PPG_1
10554,62965.5745348224,106.69211798372272,31.592979782696695,EmotiBit_3,pre_meditation,PPG_1
10639,62966.43381377149,107.55139693280944,27.62425409233575,EmotiBit_3,pre_meditation,PPG_1
10731,62967.36385686931,108.481440030635,29.28541197074181,EmotiBit_3,pre_meditation,PPG_1
10818,62968.24335414661,109.36093730793073,29.469952177934218,EmotiBit_3,pre_meditation,PPG_1
10908,62969.153178916225,110.27076207754726,30.237430909448076,EmotiBit_3,pre_meditation,PPG_1
10998,62970.06300368584,111.1805868471638,19.10922612956509,EmotiBit_3,pre_meditation,PPG_1
11071,62970.800972665646,111.91855582696736,16.30674965590276,EmotiBit_3,pre_meditation,PPG_1
11163,62971.73101576348,112.84859892480016,24.653594622434017,EmotiBit_3,pre_meditation,PPG_1
11241,62972.51953056381,113.63711372513352,22.986726647040353,EmotiBit_3,pre_meditation,PPG_1
