timestamp,time_from_segment_start_sec,selected_channel_name,backup_channel_name,selected_channel_raw,selected_channel_clipped,selected_channel_detrended,selected_channel_filtered,selected_channel_filtered_z
63856.46484006703,0.0,PPG_1,PPG_3,167155.0,167155.0,-99.55827664281242,-21.430651637108486,-0.46740945687069957
63856.47494923113,0.0101091641045059,PPG_1,PPG_3,167150.0,167150.0,-104.52258683860418,-22.183551916506914,-0.4838305659077485
63856.48505839523,0.0202183282090118,PPG_1,PPG_3,167174.0,167174.0,-80.48689703442506,-22.98980028163191,-0.5014152217737795
63856.49516755934,0.0303274923135177,PPG_1,PPG_3,167138.0,167138.0,-116.45120723021682,-23.837228383177255,-0.519898027050003
63856.50527672345,0.0404366564252995,PPG_1,PPG_3,167167.0,167167.0,-87.4155174260377,-24.70690547335241,-0.5388660932276385
63856.51538588756,0.0505458205298054,PPG_1,PPG_3,167153.0,167153.0,-101.37982762182946,-25.571756402296256,-0.557728898560009
63856.52549505166,0.0606549846343114,PPG_1,PPG_3,167144.0,167144.0,-110.34413781765033,-26.397408038562364,-0.5757367488912329
63856.53560421577,0.0707641487460932,PPG_1,PPG_3,167161.0,167161.0,-93.3084480134421,-27.14523066779041,-0.5920471119910291
63856.54571337988,0.0808733128505991,PPG_1,PPG_3,167130.0,167130.0,-124.27275820926297,-27.777116337321104,-0.6058288354970993
63856.55582254398,0.090982476955105,PPG_1,PPG_3,167154.0,167154.0,-100.23706840505474,-28.260895082452343,-0.616380277355979
63856.56593170809,0.1010916410668869,PPG_1,PPG_3,167135.0,167135.0,-119.20137860087561,-28.57492881497251,-0.6232295006915651
63856.5760408722,0.1112008051713928,PPG_1,PPG_3,167135.0,167135.0,-119.16568879666738,-28.710425047423033,-0.6261847372189804
63856.5861500363,0.1213099692758987,PPG_1,PPG_3,167153.0,167153.0,-101.12999899248825,-28.670302704313162,-0.625309650053977
63856.596259200414,0.1314191333876806,PPG_1,PPG_3,167148.0,167148.0,-106.09430918828002,-28.464188286302456,-0.620814197701421
63856.60636836452,0.1415282974921865,PPG_1,PPG_3,167166.0,167166.0,-88.0586193841009,-28.100767560704156,-0.6128878208296508
63856.61647752862,0.1516374615966924,PPG_1,PPG_3,167164.0,167164.0,-90.02292957989266,-27.580679271133967,-0.6015444507372021
63856.626586692735,0.1617466257084743,PPG_1,PPG_3,167119.0,167119.0,-134.98723977571353,-26.89356940663872,-0.586558261577698
63856.63669585684,0.1718557898129802,PPG_1,PPG_3,167157.0,167157.0,-96.9515499715053,-26.02052161117655,-0.5675166787331621
63856.646805020944,0.1819649539174861,PPG_1,PPG_3,167154.0,167154.0,-99.91586016732617,-24.939452029823798,-0.5439380429459438
63856.656914185056,0.192074118029268,PPG_1,PPG_3,167146.0,167146.0,-107.88017036311794,-23.630337614374277,-0.5153856421217
63856.66702334916,0.2021832821337739,PPG_1,PPG_3,167180.0,167180.0,-73.84448055893881,-22.079850769222805,-0.4815687951348912
63856.677132513265,0.2122924462382798,PPG_1,PPG_3,167109.0,167109.0,-144.80879075473058,-20.286832904159965,-0.4424622325883892
63856.68724167738,0.2224016103500616,PPG_1,PPG_3,167154.0,167154.0,-99.77310095055145,-18.268573448436765,-0.3984430450620327
63856.69735084148,0.2325107744545675,PPG_1,PPG_3,167147.0,167147.0,-106.73741114634322,-16.064741234116546,-0.35037642843170186
63856.707460005586,0.2426199385590735,PPG_1,PPG_3,167188.0,167188.0,-65.70172134216409,-13.73522330482247,-0.29956854727211063
63856.7175691697,0.2527291026708553,PPG_1,PPG_3,167143.0,167143.0,-110.66603153795586,-11.352019554328507,-0.2475897531140925
63856.7276783338,0.2628382667753612,PPG_1,PPG_3,167172.0,167172.0,-81.63034173377673,-8.989037186562992,-0.1960519968195868
63856.73778749791,0.2729474308798671,PPG_1,PPG_3,167177.0,167177.0,-76.5946519295685,-6.712791866497296,-0.14640601631107023
63856.74789666202,0.283056594991649,PPG_1,PPG_3,167201.0,167201.0,-52.55896212538937,-4.575059322794614,-0.09978106457079743
63856.75800582612,0.2931657590961549,PPG_1,PPG_3,167141.0,167141.0,-112.52327232118114,-2.609271124088676,-0.05690629982707019
63856.76811499023,0.3032749232006608,PPG_1,PPG_3,167168.0,167168.0,-85.48758251700201,-0.832548226207244,-0.018155138175165803
63856.77822415433,0.3133840873051667,PPG_1,PPG_3,167147.0,167147.0,-106.45189271279378,0.7486051276864693,0.016330559783838586
63856.78833331844,0.3234932514169486,PPG_1,PPG_3,167201.0,167201.0,-52.41620290861465,2.13434847909866,0.04655427372519463
63856.79844248255,0.3336024155214545,PPG_1,PPG_3,167194.0,167194.0,-59.38051310440642,3.3323539067667673,0.07268333529286052
63856.80855164665,0.3437115796259604,PPG_1,PPG_3,167152.0,167152.0,-101.34482330022729,4.360928491622126,0.09511703052822769
63856.818660810764,0.3538207437377423,PPG_1,PPG_3,167170.0,167170.0,-83.30913349601906,5.250272766861773,0.11451404725779268
63856.82876997487,0.3639299078422482,PPG_1,PPG_3,167206.0,167206.0,-47.27344369183993,6.0416708202526195,0.13177481084367276
63856.83887913897,0.3740390719467541,PPG_1,PPG_3,167182.0,167182.0,-71.2377538876317,6.786781883275515,0.14802603340980947
63856.848988303085,0.384148236058536,PPG_1,PPG_3,167193.0,167193.0,-60.20206408345257,7.546189658177352,0.1645890739830041
63856.85909746719,0.3942574001630419,PPG_1,PPG_3,167160.0,167160.0,-93.16637427924434,8.384083658464993,0.18286393602875348
63856.869206631294,0.4043665642675478,PPG_1,PPG_3,167172.0,167172.0,-81.13068447506521,9.358802927277372,0.20412302150348527
63856.879315795406,0.4144757283793296,PPG_1,PPG_3,167171.0,167171.0,-82.09499467085698,10.513091451138182,0.22929859684751022
63856.88942495951,0.4245848924838356,PPG_1,PPG_3,167191.0,167191.0,-62.05930486667785,11.868684891260589,0.25886472704996466
63856.899534123615,0.4346940565883415,PPG_1,PPG_3,167217.0,167217.0,-36.02361506246962,13.426776321965303,0.2928474336226553
63856.90964328773,0.4448032207001233,PPG_1,PPG_3,167166.0,167166.0,-86.98792525829049,15.171591376724404,0.3309026702159749
63856.91975245183,0.4549123848046292,PPG_1,PPG_3,167191.0,167191.0,-61.952235454082256,17.072873228176782,0.37237052120124425
63856.929861615936,0.4650215489091351,PPG_1,PPG_3,167203.0,167203.0,-49.91654564990313,19.086027738824928,0.41627836747564556
