timestamp,time_from_start_sec,PPG_1,PPG_2,PPG_3
62847.05090659135,0.0,154234.0,86570.0,4007.0
62847.061000459405,0.010093868055264466,154229.0,86579.0,3984.0
62847.07109432746,0.02018773611052893,154218.0,86551.0,3971.0
62847.08118819552,0.030281604173069354,154214.0,86547.0,3978.0
62847.09128206358,0.04037547222833382,154260.0,86576.0,4006.0
62847.101375931634,0.050469340283598285,154214.0,86518.0,3963.0
62847.11146979969,0.06056320833886275,154248.0,86564.0,3977.0
62847.12156366775,0.07065707640140317,154226.0,86576.0,3965.0
62847.13165753581,0.08075094445666764,154239.0,86568.0,3989.0
62847.14175140386,0.0908448125119321,154195.0,86539.0,3945.0
62847.15184527192,0.10093868056719657,154183.0,86539.0,3968.0
62847.16193913998,0.111032548629737,154129.0,86554.0,3978.0
62847.172033008035,0.12112641668500146,154094.0,86509.0,3964.0
62847.18212687609,0.13122028474026592,154105.0,86551.0,3988.0
62847.192220744146,0.1413141527955304,154067.0,86525.0,3947.0
62847.20231461221,0.1514080208580708,154038.0,86499.0,3932.0
62847.21240848026,0.16150188891333528,154053.0,86510.0,3935.0
62847.22250234832,0.17159575696859974,154027.0,86481.0,3944.0
62847.232596216374,0.1816896250238642,154038.0,86498.0,3947.0
62847.24269008443,0.19178349307912868,154000.0,86481.0,3922.0
62847.25278395249,0.2018773611416691,154047.0,86524.0,3968.0
62847.26287782055,0.21197122919693356,154017.0,86498.0,3910.0
62847.2729716886,0.22206509725219803,154040.0,86504.0,3937.0
62847.28306555666,0.2321589653074625,154077.0,86534.0,3911.0
62847.29315942472,0.24225283337000292,154041.0,86490.0,3949.0
62847.303253292775,0.2523467014252674,154058.0,86509.0,3943.0
62847.31334716083,0.26244056948053185,154068.0,86512.0,3937.0
62847.323441028886,0.2725344375357963,154082.0,86542.0,3948.0
62847.33353489695,0.28262830559833674,154034.0,86496.0,3928.0
62847.343628765004,0.2927221736536012,154093.0,86530.0,3933.0
62847.35372263306,0.30281604170886567,154083.0,86511.0,3921.0
62847.363816501114,0.31290990976413013,154091.0,86496.0,3971.0
62847.37391036918,0.32300377782667056,154096.0,86526.0,3939.0
62847.38400423723,0.333097645881935,154063.0,86500.0,3952.0
62847.39409810529,0.3431915139371995,154095.0,86517.0,3943.0
62847.40419197334,0.35328538199246395,154101.0,86503.0,3944.0
62847.4142858414,0.3633792500477284,154103.0,86540.0,3935.0
62847.42437970946,0.37347311811026884,154104.0,86487.0,3936.0
62847.434473577516,0.3835669861655333,154100.0,86525.0,3949.0
