peak_index,peak_time,peak_time_from_segment_start_sec,peak_amplitude_filtered,emotibit_id,segment,selected_channel
6,63856.51846323294,0.0605632083461387,17.49429186936889,EmotiBit_4,recovery,PPG_2
98,63857.44709909418,0.9891990695832646,53.86193470685211,EmotiBit_4,recovery,PPG_2
189,63858.36564108737,1.907741062772402,55.366801153169995,EmotiBit_4,recovery,PPG_2
285,63859.33465242083,2.876752396237862,61.61426896703639,EmotiBit_4,recovery,PPG_2
384,63860.33394535847,3.876045333876391,61.82106003018083,EmotiBit_4,recovery,PPG_2
485,63861.35342603223,4.895526007632725,57.94144433769266,EmotiBit_4,recovery,PPG_2
588,63862.39309444209,5.935194417499588,55.74475986362451,EmotiBit_4,recovery,PPG_2
688,63863.402481247795,6.944581223200657,68.89400145824199,EmotiBit_4,recovery,PPG_2
790,63864.432055789606,7.974155765012256,60.738719472197175,EmotiBit_4,recovery,PPG_2
885,63865.39097325502,8.933073230422451,52.91555441174213,EmotiBit_4,recovery,PPG_2
982,63866.370078456544,9.912178431950451,60.331277085074376,EmotiBit_4,recovery,PPG_2
1079,63867.349183658065,10.891283633471176,62.79330718830776,EmotiBit_4,recovery,PPG_2
1178,63868.34847659571,11.89057657111698,59.43806323153862,EmotiBit_4,recovery,PPG_2
1279,63869.36795726946,12.91005724486604,55.71150347469203,EmotiBit_4,recovery,PPG_2
1377,63870.35715633904,13.899256314449303,54.72822080838885,EmotiBit_4,recovery,PPG_2
1465,63871.24541672806,14.787516703465371,42.55935672609705,EmotiBit_4,recovery,PPG_2
1545,63872.05292617262,15.595026148024772,28.739580355791357,EmotiBit_4,recovery,PPG_2
1621,63872.82006014494,16.362160120348562,44.82679718031864,EmotiBit_4,recovery,PPG_2
1696,63873.57710024922,17.119200224624365,45.54713650899587,EmotiBit_4,recovery,PPG_2
1768,63874.30385874932,17.845958724727097,47.89090234865423,EmotiBit_4,recovery,PPG_2
1836,63874.990241777195,18.532341752601496,45.8287082153062,EmotiBit_4,recovery,PPG_2
1901,63875.6463432009,19.188443176302822,43.257029524851475,EmotiBit_4,recovery,PPG_2
1969,63876.33272622877,19.874826204177225,58.60701465813254,EmotiBit_4,recovery,PPG_2
2044,63877.08976633305,20.631866308453027,54.725749642183494,EmotiBit_4,recovery,PPG_2
2126,63877.91746351372,21.459563489122957,56.62959648613065,EmotiBit_4,recovery,PPG_2
2209,63878.75525456244,22.29735453784815,57.116518605329446,EmotiBit_4,recovery,PPG_2
