peak_time,peak_time_from_segment_start_sec,ibi_sec,hr_bpm,emotibit_id,segment
63857.53117595586,1.0694305600191,0.8071174037831952,74.33862746455777,EmotiBit_6,recovery
63858.23740368417,1.7756582883303054,0.7062277283112053,84.95843138795662,EmotiBit_6,recovery
63859.68012604344,3.2183806475950405,1.4427223592647351,41.58804333675,EmotiBit_6,recovery
63861.16320427289,4.701458877047116,1.483078229452076,40.456395899066656,EmotiBit_6,recovery
63861.879520968745,5.417775572903338,0.7163166958562215,83.76183376304152,EmotiBit_6,recovery
63862.76735011291,6.305604717068491,0.8878291441651527,67.58057042204832,EmotiBit_6,recovery
63863.96793725104,7.506191855201905,1.2005871381334146,49.975547875086875,EmotiBit_6,recovery
63864.92638916803,8.464643772189447,0.958451916987542,62.60094944416484,EmotiBit_6,recovery
63868.2456594911,11.783914095256478,1.3519216513377614,44.38127012806434,EmotiBit_6,recovery
63868.91153134922,12.449785953380342,0.6658718581238645,90.10742722939776,EmotiBit_6,recovery
63869.62784804508,13.166102649236564,0.7163166958562215,83.76183376304152,EmotiBit_6,recovery
63870.37443164358,13.91268624773511,0.746583598498546,80.36608374556576,EmotiBit_6,recovery
63871.07057040434,14.6088250085013,0.6961387607661891,86.1897130019917,EmotiBit_6,recovery
63871.76670916511,15.304963769267488,0.6961387607661891,86.1897130019917,EmotiBit_6,recovery
63872.45275895832,15.991013562481385,0.6860497932138969,87.45720878206455,EmotiBit_6,recovery
63873.09845288135,16.63670748550794,0.6456939230265561,92.9232843306972,EmotiBit_6,recovery
63873.80468060966,17.342935213819146,0.7062277283112053,84.95843138795662,EmotiBit_6,recovery
63875.05571258553,18.59396718968492,1.2510319758657715,47.96040481577399,EmotiBit_6,recovery
63876.39754526932,19.935799873477663,1.3418326837927452,44.71496388834973,EmotiBit_6,recovery
63877.2450185433,20.783273147455475,0.8474732739778119,70.79869282293248,EmotiBit_6,recovery
63878.05213594708,21.59039055123867,0.8071174037831952,74.33862746455777,EmotiBit_6,recovery
63879.05094373426,22.58919833842083,0.9988077871821588,60.07161815315065,EmotiBit_6,recovery
63879.66637075465,23.20462535880506,0.6154270203842316,97.49328192080354,EmotiBit_6,recovery
63880.43313228824,23.971386892400915,0.7667615335958544,78.25118680461202,EmotiBit_6,recovery
63881.28060556222,24.818860166378727,0.8474732739778119,70.79869282293248,EmotiBit_6,recovery
63882.723327921485,26.261582525643465,1.4427223592647351,41.58804333675,EmotiBit_6,recovery
63883.52035635771,27.05861096186709,0.7970284362236271,75.27962275007894,EmotiBit_6,recovery
63884.1559613132,27.694215917355905,0.6356049554888159,94.39825709643284,EmotiBit_6,recovery
63884.882366976606,28.42062158076442,0.7264056634085136,82.59847496020608,EmotiBit_6,recovery
63885.437260191706,28.975514795864,0.5548932150995824,108.12891267598624,EmotiBit_6,recovery
63886.07286514719,29.61111975134554,0.63560495548154,94.39825709751344,EmotiBit_6,recovery
63887.27345228532,30.811706889478955,1.2005871381334146,49.975547875086875,EmotiBit_6,recovery
63888.28234904005,31.82060364420613,1.008896754727175,59.47090197175344,EmotiBit_6,recovery
63889.06928850874,32.60754311289929,0.7869394686931628,76.24474611705456,EmotiBit_6,recovery
63889.9571176529,33.49537225705717,0.8878291441578767,67.58057042260216,EmotiBit_6,recovery
63890.8953916348,34.43364623895468,0.9382739818975095,63.94720642115596,EmotiBit_6,recovery
63891.86393251934,35.40218712350179,0.9685408845471102,61.948856219999435,EmotiBit_6,recovery
63892.792117533696,36.33037213785428,0.9281850143524936,64.64228475166269,EmotiBit_6,recovery
63893.76065841824,37.29891302240139,0.9685408845471102,61.948856219999435,EmotiBit_6,recovery
63894.68884343259,38.22709803674661,0.9281850143452176,64.64228475216942,EmotiBit_6,recovery
63895.57667257675,39.11492718091176,0.8878291441651527,67.58057042204832,EmotiBit_6,recovery
63896.41405688318,39.95231148733728,0.8373843064255198,71.65168912242642,EmotiBit_6,recovery
63897.21108531942,40.74933992357546,0.797028436238179,75.27962274870451,EmotiBit_6,recovery
63898.028291690745,41.566546294903674,0.8172063713282114,73.42086663186628,EmotiBit_6,recovery
63898.87576496472,42.414019568881486,0.8474732739778119,70.79869282293248,EmotiBit_6,recovery
63899.74341617379,43.28167077794933,0.8676512090678443,69.15221159486498,EmotiBit_6,recovery
63900.63124531795,44.16949992210721,0.8878291441578767,67.58057042260216,EmotiBit_6,recovery
63901.3677399489,44.90599455306074,0.7364946309535298,81.46698900210419,EmotiBit_6,recovery
63902.1546794176,45.692934021761175,0.7869394687004387,76.2447461163496,EmotiBit_6,recovery
63902.92144095119,46.459695555349754,0.7667615335885785,78.25118680535456,EmotiBit_6,recovery
63903.42588932855,46.9641439327097,0.5044483773599495,118.94180394436466,EmotiBit_6,recovery
63904.49531988857,48.0335744927288,1.0694305600191,56.104624501219035,EmotiBit_6,recovery
63905.39323800028,48.93149260443897,0.8979181117101689,66.82123817028749,EmotiBit_6,recovery
63906.31133404708,49.84958865123917,0.9180960468002012,65.35263952950815,EmotiBit_6,recovery
63907.17898525615,50.71723986030702,0.8676512090678443,69.15221159486498,EmotiBit_6,recovery
63908.05672543277,51.594980036927154,0.8777401766201365,68.3573585876387,EmotiBit_6,recovery
63908.91428767429,52.45254227844998,0.8575622415228281,69.96576702520643,EmotiBit_6,recovery
