peak_time,ibi_sec,hr_bpm,peak_time_from_segment_start_sec,emotibit_id,segment,selected_channel,ibi_valid,hr_valid,keep
63103.891465834306,0.7336974184872815,81.77758090481831,0.9045584611521917,EmotiBit_1,main_meditation,PPG_1,True,True,True
63105.05734118424,1.165875349935959,51.46347763789308,2.070433811088151,EmotiBit_1,main_meditation,PPG_1,True,True,True
63106.052355491505,0.9950143072637729,60.300640465156974,3.0654481183519238,EmotiBit_1,main_meditation,PPG_1,True,True,True
63107.01721785007,0.9648623585671885,62.18503547915314,4.030310476919112,EmotiBit_1,main_meditation,PPG_1,True,True,True
63107.91172566166,0.8945078115866636,67.07599332595315,4.924818288505776,EmotiBit_1,main_meditation,PPG_1,True,True,True
63108.71577762713,0.8040519654678064,74.62204257543395,5.728870253973582,EmotiBit_1,main_meditation,PPG_1,True,True,True
63109.48967764389,0.773900016763946,77.5293948834493,6.502770270737528,EmotiBit_1,main_meditation,PPG_1,True,True,True
63110.404286754616,0.9146091107249958,65.60179567032628,7.417379381462524,EmotiBit_1,main_meditation,PPG_1,True,True,True
63111.37919976275,0.9749130081327166,61.543952639343686,8.39229238959524,EmotiBit_1,main_meditation,PPG_1,True,True,True
63112.41441666829,1.0352169055404374,57.95886801971888,9.427509295135678,EmotiBit_1,main_meditation,PPG_1,True,True,True
63113.29887383031,0.8844571620211354,67.83822052261951,10.311966457156814,EmotiBit_1,main_meditation,PPG_1,True,True,True
63114.13307774448,0.8342039141716668,71.92486031377322,11.14617037132848,EmotiBit_1,main_meditation,PPG_1,True,True,True
63114.93712970995,0.8040519654678064,74.62204257543395,11.950222336796287,EmotiBit_1,main_meditation,PPG_1,True,True,True
63115.76128297456,0.8241532646134146,72.8019927557336,12.774375601409702,EmotiBit_1,main_meditation,PPG_1,True,True,True
63116.595486888735,0.8342039141716668,71.92486031377322,13.608579515581368,EmotiBit_1,main_meditation,PPG_1,True,True,True
63117.53019729859,0.9347104098560521,64.19100436598343,14.54328992543742,EmotiBit_1,main_meditation,PPG_1,True,True,True
63118.70612329809,1.1759259995014872,51.02361885478842,15.719215924938908,EmotiBit_1,main_meditation,PPG_1,True,True,True
63119.73128955407,1.0251662559749093,58.52709221582932,16.744382180913817,EmotiBit_1,main_meditation,PPG_1,True,True,True
63120.786607758746,1.0553182046787697,56.85488958116051,17.799700385592587,EmotiBit_1,main_meditation,PPG_1,True,True,True
63121.78162206602,0.9950143072710489,60.30064046471603,18.794714692863636,EmotiBit_1,main_meditation,PPG_1,True,True,True
63122.68618052717,0.9045584611521917,66.33070451143016,19.699273154015827,EmotiBit_1,main_meditation,PPG_1,True,True,True
63123.439979244795,0.7537987176256138,79.59684541384424,20.45307187164144,EmotiBit_1,main_meditation,PPG_1,True,True,True
63124.26413250941,0.8241532646134146,72.8019927557336,21.277225136254856,EmotiBit_1,main_meditation,PPG_1,True,True,True
63125.06818447488,0.8040519654750824,74.62204257475868,22.08127710172994,EmotiBit_1,main_meditation,PPG_1,True,True,True
63125.671223448975,0.6030389740917599,99.49605676874585,22.684316075821698,EmotiBit_1,main_meditation,PPG_1,True,True,True
63126.756693602365,1.085470153389906,55.275587092487946,23.769786229211604,EmotiBit_1,main_meditation,PPG_1,True,True,True
63127.78185985834,1.0251662559749093,58.52709221582932,24.794952485186514,EmotiBit_1,main_meditation,PPG_1,True,True,True
63128.96783650741,1.1859766490670154,50.591215305293595,25.98092913425353,EmotiBit_1,main_meditation,PPG_1,True,True,True
63130.00305341295,1.0352169055404374,57.95886801971888,27.016146039793966,EmotiBit_1,main_meditation,PPG_1,True,True,True
63131.06842226719,1.0653688542442978,56.318522698469565,28.081514894038264,EmotiBit_1,main_meditation,PPG_1,True,True,True
63131.912676830936,0.8442545637444709,71.06861197632814,28.925769457782735,EmotiBit_1,main_meditation,PPG_1,True,True,True
63132.79713399296,0.8844571620211354,67.83822052261951,29.81022661980387,EmotiBit_1,main_meditation,PPG_1,True,True,True
