peak_time,ibi_sec,hr_bpm,peak_time_from_segment_start_sec,emotibit_id,segment,selected_channel,ibi_valid,hr_valid,keep
63104.68232860832,0.8676512090678443,69.15221159486498,1.6949465479483479,EmotiBit_6,main_meditation,PPG_2,True,True,True
63105.57015775249,0.8878291441651527,67.58057042204832,2.5827756921135006,EmotiBit_6,main_meditation,PPG_2,True,True,True
63106.37727515627,0.8071174037831952,74.33862746455777,3.3898930958966957,EmotiBit_6,main_meditation,PPG_2,True,True,True
63107.22474843025,0.8474732739778119,70.79869282293248,4.237366369874508,EmotiBit_6,main_meditation,PPG_2,True,True,True
63108.082310671765,0.8575622415155522,69.96576702580005,5.09492861139006,EmotiBit_6,main_meditation,PPG_2,True,True,True
63108.85916117291,0.7768505011481466,77.2349376248364,5.871779112538206,EmotiBit_6,main_meditation,PPG_2,True,True,True
63109.59565580387,0.7364946309535298,81.46698900210419,6.608273743491736,EmotiBit_6,main_meditation,PPG_2,True,True,True
63110.291794564626,0.6961387607589131,86.18971300289255,7.304412504250649,EmotiBit_6,main_meditation,PPG_2,True,True,True
63110.967755390295,0.6759608256688807,88.76254025612867,7.98037332991953,EmotiBit_6,main_meditation,PPG_2,True,True,True
63111.673983118606,0.7062277283112053,84.95843138795662,8.686601058230735,EmotiBit_6,main_meditation,PPG_2,True,True,True
63112.42056671711,0.746583598505822,80.36608374478254,9.433184656736557,EmotiBit_6,main_meditation,PPG_2,True,True,True
63113.18732825071,0.7667615335958544,78.25118680461202,10.199946190332412,EmotiBit_6,main_meditation,PPG_2,True,True,True
63113.9540897843,0.7667615335958544,78.25118680461202,10.966707723928266,EmotiBit_6,main_meditation,PPG_2,True,True,True
63114.7006733828,0.746583598498546,80.36608374556576,11.713291322426812,EmotiBit_6,main_meditation,PPG_2,True,True,True
63115.47752388394,0.7768505011408706,77.23493762555978,12.490141823567683,EmotiBit_6,main_meditation,PPG_2,True,True,True
63116.25437438509,0.7768505011481466,77.2349376248364,13.26699232471583,EmotiBit_6,main_meditation,PPG_2,True,True,True
63116.95051314585,0.6961387607589131,86.18971300289255,13.963131085474743,EmotiBit_6,main_meditation,PPG_2,True,True,True
63117.60629603643,0.6557828905788483,91.49369534029628,14.61891397605359,EmotiBit_6,main_meditation,PPG_2,True,True,True
63118.29234582964,0.6860497932138969,87.45720878206455,15.304963769267488,EmotiBit_6,main_meditation,PPG_2,True,True,True
63118.998573557954,0.7062277283112053,84.95843138795662,16.011191497578693,EmotiBit_6,main_meditation,PPG_2,True,True,True
63119.76533509155,0.7667615335958544,78.25118680461202,16.777953031174548,EmotiBit_6,main_meditation,PPG_2,True,True,True
63120.481651787406,0.7163166958562215,83.76183376304152,17.49426972703077,EmotiBit_6,main_meditation,PPG_2,True,True,True
63121.329125061384,0.8474732739778119,70.79869282293248,18.34174300100858,EmotiBit_6,main_meditation,PPG_2,True,True,True
63122.14633143271,0.8172063713282114,73.42086663186628,19.158949372336792,EmotiBit_6,main_meditation,PPG_2,True,True,True
63122.82229225838,0.6759608256688807,88.76254025612867,19.834910198005673,EmotiBit_6,main_meditation,PPG_2,True,True,True
63123.58905379198,0.7667615335958544,78.25118680461202,20.601671731601527,EmotiBit_6,main_meditation,PPG_2,True,True,True
63124.36590429312,0.7768505011408706,77.23493762555978,21.378522232742398,EmotiBit_6,main_meditation,PPG_2,True,True,True
63125.20328859955,0.8373843064327957,71.65168912180384,22.215906539175194,EmotiBit_6,main_meditation,PPG_2,True,True,True
63126.12138464635,0.9180960468002013,65.35263952950815,23.134002585975395,EmotiBit_6,main_meditation,PPG_2,True,True,True
63126.98903585542,0.8676512090678443,69.15221159486498,24.00165379504324,EmotiBit_6,main_meditation,PPG_2,True,True,True
63127.856687064486,0.8676512090678443,69.15221159486498,24.869305004111084,EmotiBit_6,main_meditation,PPG_2,True,True,True
63128.74451620865,0.8878291441651527,67.58057042204832,25.757134148276236,EmotiBit_6,main_meditation,PPG_2,True,True,True
63129.65252328791,0.9080070792551851,66.07877996856199,26.66514122753142,EmotiBit_6,main_meditation,PPG_2,True,True,True
63130.58070830226,0.9281850143524935,64.64228475166269,27.593326241883915,EmotiBit_6,main_meditation,PPG_2,True,True,True
63131.44835951133,0.8676512090678443,69.15221159486498,28.46097745095176,EmotiBit_6,main_meditation,PPG_2,True,True,True
63132.27565485021,0.8272953388805036,72.52549020908546,29.288272789832263,EmotiBit_6,main_meditation,PPG_2,True,True,True
63133.11303915663,0.8373843064255198,71.65168912242642,30.125657096257783,EmotiBit_6,main_meditation,PPG_2,True,True,True
63133.96051243061,0.8474732739778119,70.79869282293248,30.973130370235594,EmotiBit_6,main_meditation,PPG_2,True,True,True
63134.84834157477,0.8878291441578767,67.58057042260216,31.86095951439347,EmotiBit_6,main_meditation,PPG_2,True,True,True
63135.71599278384,0.8676512090678443,69.15221159486498,32.728610723461316,EmotiBit_6,main_meditation,PPG_2,True,True,True
63136.58364399291,0.8676512090751203,69.15221159428508,33.596261932536436,EmotiBit_6,main_meditation,PPG_2,True,True,True
63137.3705834616,0.7869394686858868,76.2447461177595,34.38320140122232,EmotiBit_6,main_meditation,PPG_2,True,True,True
63138.16761189784,0.7970284362454549,75.27962274801729,35.18022983746778,EmotiBit_6,main_meditation,PPG_2,True,True,True
63138.99490723672,0.8272953388805036,72.52549020908546,36.00752517634828,EmotiBit_6,main_meditation,PPG_2,True,True,True
63139.85246947824,0.8575622415155522,69.96576702580005,36.86508741786383,EmotiBit_6,main_meditation,PPG_2,True,True,True
63140.760476557494,0.9080070792551851,66.07877996856199,37.77309449711902,EmotiBit_6,main_meditation,PPG_2,True,True,True
63141.66848363675,0.9080070792551851,66.07877996856199,38.6811015763742,EmotiBit_6,main_meditation,PPG_2,True,True,True
63142.51595691073,0.8474732739778119,70.79869282293248,39.528574850352015,EmotiBit_6,main_meditation,PPG_2,True,True,True
63143.32307431451,0.8071174037831952,74.33862746455777,40.33569225413521,EmotiBit_6,main_meditation,PPG_2,True,True,True
63144.089835848106,0.7667615335958544,78.25118680461202,41.102453787731065,EmotiBit_6,main_meditation,PPG_2,True,True,True
63144.907042219435,0.8172063713282114,73.42086663186628,41.919660159059276,EmotiBit_6,main_meditation,PPG_2,True,True,True
63145.76460446096,0.8575622415228281,69.96576702520643,42.777222400582104,EmotiBit_6,main_meditation,PPG_2,True,True,True
63146.61207773493,0.847473273970536,70.79869282354032,43.62469567455264,EmotiBit_6,main_meditation,PPG_2,True,True,True
63147.479728944,0.8676512090751203,69.15221159428508,44.49234688362776,EmotiBit_6,main_meditation,PPG_2,True,True,True
63148.34738015307,0.8676512090678443,69.15221159486498,45.359998092695605,EmotiBit_6,main_meditation,PPG_2,True,True,True
63149.1444085893,0.797028436230903,75.27962274939172,46.15702652892651,EmotiBit_6,main_meditation,PPG_2,True,True,True
63149.95152599309,0.8071174037904711,74.33862746388763,46.96414393271698,EmotiBit_6,main_meditation,PPG_2,True,True,True
63150.78891029952,0.8373843064255198,71.65168912242642,47.8015282391425,EmotiBit_6,main_meditation,PPG_2,True,True,True
63151.656561508586,0.8676512090678443,69.15221159486498,48.66917944821034,EmotiBit_6,main_meditation,PPG_2,True,True,True
63152.50403478256,0.8474732739778119,70.79869282293248,49.516652722188155,EmotiBit_6,main_meditation,PPG_2,True,True,True
63153.31115218634,0.8071174037759192,74.33862746522792,50.323770125964074,EmotiBit_6,main_meditation,PPG_2,True,True,True
63154.13844752522,0.8272953388805036,72.52549020908546,51.15106546484458,EmotiBit_6,main_meditation,PPG_2,True,True,True
63154.9859207992,0.8474732739778119,70.79869282293248,51.99853873882239,EmotiBit_6,main_meditation,PPG_2,True,True,True
63155.87374994336,0.8878291441651527,67.58057042204832,52.88636788298754,EmotiBit_6,main_meditation,PPG_2,True,True,True
63156.78175702262,0.9080070792551851,66.07877996856199,53.79437496224273,EmotiBit_6,main_meditation,PPG_2,True,True,True
63157.649408231686,0.8676512090678443,69.15221159486498,54.66202617131057,EmotiBit_6,main_meditation,PPG_2,True,True,True
63158.40608079773,0.7566725660435623,79.29453596252854,55.418698737354134,EmotiBit_6,main_meditation,PPG_2,True,True,True
63159.23337613661,0.8272953388805036,72.52549020908546,56.24599407623464,EmotiBit_6,main_meditation,PPG_2,True,True,True
63160.050582507945,0.8172063713354873,73.42086663121258,57.063200447570125,EmotiBit_6,main_meditation,PPG_2,True,True,True
63160.80725507399,0.7566725660435623,79.29453596252854,57.81987301361369,EmotiBit_6,main_meditation,PPG_2,True,True,True
63161.58410557513,0.7768505011408706,77.23493762555978,58.59672351475456,EmotiBit_6,main_meditation,PPG_2,True,True,True
63162.30042227099,0.7163166958634974,83.76183376219072,59.313040210618055,EmotiBit_6,main_meditation,PPG_2,True,True,True
63162.98647206421,0.6860497932138969,87.45720878206455,59.99909000383195,EmotiBit_6,main_meditation,PPG_2,True,True,True
63163.70278876007,0.7163166958634974,83.76183376219072,60.71540669969545,EmotiBit_6,main_meditation,PPG_2,True,True,True
63164.5199951314,0.8172063713282114,73.42086663186628,61.53261307102366,EmotiBit_6,main_meditation,PPG_2,True,True,True
63165.41791324311,0.8979181117101689,66.82123817028749,62.43053118273383,EmotiBit_6,main_meditation,PPG_2,True,True,True
63166.31583135482,0.8979181117101689,66.82123817028749,63.328449294444,EmotiBit_6,main_meditation,PPG_2,True,True,True
63167.203660498984,0.8878291441651527,67.58057042204832,64.21627843860915,EmotiBit_6,main_meditation,PPG_2,True,True,True
63168.09148964314,0.8878291441578767,67.58057042260216,65.10410758276703,EmotiBit_6,main_meditation,PPG_2,True,True,True
63168.93896291712,0.8474732739778119,70.79869282293248,65.95158085674484,EmotiBit_6,main_meditation,PPG_2,True,True,True
63169.826792061285,0.8878291441651527,67.58057042204832,66.83941000091,EmotiBit_6,main_meditation,PPG_2,True,True,True
63170.71462120544,0.8878291441578767,67.58057042260216,67.72723914506787,EmotiBit_6,main_meditation,PPG_2,True,True,True
63171.56209447942,0.8474732739778119,70.79869282293248,68.57471241904568,EmotiBit_6,main_meditation,PPG_2,True,True,True
63172.3692118832,0.8071174037759192,74.33862746522792,69.3818298228216,EmotiBit_6,main_meditation,PPG_2,True,True,True
63173.1359734168,0.7667615336031304,78.25118680386947,70.14859135642473,EmotiBit_6,main_meditation,PPG_2,True,True,True
63173.95317978813,0.8172063713282114,73.42086663186628,70.96579772775294,EmotiBit_6,main_meditation,PPG_2,True,True,True
63174.81074202965,0.8575622415228281,69.96576702520643,71.82335996927577,EmotiBit_6,main_meditation,PPG_2,True,True,True
63175.698571173816,0.8878291441651527,67.58057042204832,72.71118911344092,EmotiBit_6,main_meditation,PPG_2,True,True,True
63176.56622238288,0.8676512090605684,69.15221159544487,73.57884032250149,EmotiBit_6,main_meditation,PPG_2,True,True,True
63177.343072884025,0.7768505011481466,77.2349376248364,74.35569082364964,EmotiBit_6,main_meditation,PPG_2,True,True,True
63178.14010132026,0.797028436238179,75.27962274870451,75.15271925988782,EmotiBit_6,main_meditation,PPG_2,True,True,True
63178.997663561786,0.8575622415228281,69.96576702520643,76.01028150141065,EmotiBit_6,main_meditation,PPG_2,True,True,True
63179.8754037384,0.8777401766128605,68.35735858820534,76.8880216780235,EmotiBit_6,main_meditation,PPG_2,True,True,True
63180.793499785206,0.9180960468074773,65.35263952899022,77.80611772483098,EmotiBit_6,main_meditation,PPG_2,True,True,True
