peak_time,ibi_sec,hr_bpm,peak_time_from_segment_start_sec,emotibit_id,segment,selected_channel,ibi_valid,hr_valid,keep
63857.44709909418,0.9286358612371259,64.61090132796312,0.9891990695832646,EmotiBit_4,recovery,PPG_2,True,True,True
63858.36564108737,0.9185419931891374,65.32091123203048,1.907741062772402,EmotiBit_4,recovery,PPG_2,True,True,True
63859.33465242083,0.9690113334654598,61.91878043925757,2.876752396237862,EmotiBit_4,recovery,PPG_2,True,True,True
63860.33394535847,0.9992929376385291,60.04245375914345,3.876045333876391,EmotiBit_4,recovery,PPG_2,True,True,True
63861.35342603223,1.019480673756334,58.8534942785395,4.895526007632725,EmotiBit_4,recovery,PPG_2,True,True,True
63862.39309444209,1.039668409866863,57.710707982060775,5.935194417499588,EmotiBit_4,recovery,PPG_2,True,True,True
63863.402481247795,1.0093868057010695,59.44202922122308,6.944581223200657,EmotiBit_4,recovery,PPG_2,True,True,True
63864.432055789606,1.0295745418115985,58.276499236690896,7.974155765012256,EmotiBit_4,recovery,PPG_2,True,True,True
63865.39097325502,0.9589174654101953,62.57055707535147,8.933073230422451,EmotiBit_4,recovery,PPG_2,True,True,True
63866.370078456544,0.9791052015280002,61.28044249623378,9.912178431950451,EmotiBit_4,recovery,PPG_2,True,True,True
63867.349183658065,0.9791052015207242,61.28044249668917,10.891283633471176,EmotiBit_4,recovery,PPG_2,True,True,True
63868.34847659571,0.9992929376458051,60.04245375870627,11.89057657111698,EmotiBit_4,recovery,PPG_2,True,True,True
63869.36795726946,1.019480673749058,58.85349427895954,12.910057244866039,EmotiBit_4,recovery,PPG_2,True,True,True
63870.35715633904,0.9891990695832646,60.655131858622894,13.899256314449303,EmotiBit_4,recovery,PPG_2,True,True,True
63871.24541672806,0.8882603890160681,67.54776047872899,14.787516703465371,EmotiBit_4,recovery,PPG_2,True,True,True
63872.05292617262,0.8075094445594004,74.30253652666275,15.595026148024772,EmotiBit_4,recovery,PPG_2,True,True,True
63872.82006014494,0.7671339723237907,78.21319634463444,16.362160120348562,EmotiBit_4,recovery,PPG_2,True,True,True
63873.57710024922,0.7570401042758022,79.25603896163078,17.119200224624365,EmotiBit_4,recovery,PPG_2,True,True,True
63874.30385874932,0.7267585001027328,82.55837391859681,17.845958724727097,EmotiBit_4,recovery,PPG_2,True,True,True
63874.990241777195,0.686383027874399,87.41474885503635,18.532341752601496,EmotiBit_4,recovery,PPG_2,True,True,True
