peak_time,ibi_sec,hr_bpm,peak_time_from_segment_start_sec,emotibit_id,segment,selected_channel,ibi_valid,hr_valid,keep
63858.02165133948,0.8289514567586593,72.38059540254645,1.5568112724504317,EmotiBit_3,recovery,PPG_1,True,True,True
63858.84049363213,0.8188422926541534,73.27418299990231,2.375653565104585,EmotiBit_3,recovery,PPG_1,True,True,True
63859.61889926836,0.7784056362288538,77.08063406462772,3.154059201333439,EmotiBit_3,recovery,PPG_1,True,True,True
63860.48828738155,0.8693881131912349,69.01405608107515,4.023447314524674,EmotiBit_3,recovery,PPG_1,True,True,True
63861.418330479384,0.9300430978328222,64.513139380112,4.953490412357496,EmotiBit_3,recovery,PPG_1,True,True,True
63862.31804608489,0.8997156055047526,66.68773958448702,5.853206017862249,EmotiBit_3,recovery,PPG_1,True,True,True
63863.2177616904,0.8997156055120286,66.68773958394772,6.752921623374277,EmotiBit_3,recovery,PPG_1,True,True,True
63864.01638565484,0.7986239644378657,75.12922560773983,7.551545587812143,EmotiBit_3,recovery,PPG_1,True,True,True
63864.74424547054,0.7278598156990483,82.43345587415762,8.279405403511191,EmotiBit_3,recovery,PPG_1,True,True,True
63865.60352441962,0.859278949079453,69.82598615301598,9.138684352590644,EmotiBit_3,recovery,PPG_1,True,True,True
63866.53356751745,0.9300430978328222,64.513139380112,10.068727450423467,EmotiBit_3,recovery,PPG_1,True,True,True
63867.433283122955,0.8997156055047526,66.68773958448702,10.968443055928219,EmotiBit_3,recovery,PPG_1,True,True,True
63868.28245290794,0.8491697849822231,70.6572478921351,11.817612840910442,EmotiBit_3,recovery,PPG_1,True,True,True
63869.1215135288,0.8390606208631652,71.50854003644733,12.656673461773607,EmotiBit_3,recovery,PPG_1,True,True,True
63869.950464985566,0.8289514567659353,72.38059540191114,13.485624918539543,EmotiBit_3,recovery,PPG_1,True,True,True
63870.85018059108,0.8997156055120286,66.68773958394772,14.385340524051571,EmotiBit_3,recovery,PPG_1,True,True,True
63871.82066034533,0.9704797542508459,61.82509190654525,15.355820278302417,EmotiBit_3,recovery,PPG_1,True,True,True
63872.71026678674,0.8896064414075227,67.44555480631284,16.24542671970994,EmotiBit_3,recovery,PPG_1,True,True,True
63873.60998239225,0.8997156055120286,66.68773958394772,17.14514232522197,EmotiBit_3,recovery,PPG_1,True,True,True
63874.43893384901,0.8289514567586593,72.38059540254645,17.974093781980628,EmotiBit_3,recovery,PPG_1,True,True,True
63875.28810363398,0.8491697849749471,70.65724789274051,18.823263566955575,EmotiBit_3,recovery,PPG_1,True,True,True
63876.17771007538,0.8896064414002467,67.44555480686446,19.71287000835582,EmotiBit_3,recovery,PPG_1,True,True,True
63877.14818982964,0.9704797542581218,61.82509190608174,20.683349762613943,EmotiBit_3,recovery,PPG_1,True,True,True
63878.00746877873,0.859278949086729,69.82598615242472,21.542628711700672,EmotiBit_3,recovery,PPG_1,True,True,True
63878.86674772781,0.859278949079453,69.82598615301598,22.401907660780125,EmotiBit_3,recovery,PPG_1,True,True,True
63879.736135841,0.8693881131912349,69.01405608107515,23.27129577397136,EmotiBit_3,recovery,PPG_1,True,True,True
63880.58530562597,0.8491697849749471,70.65724789274051,24.120465558946307,EmotiBit_3,recovery,PPG_1,True,True,True
