peak_time,peak_time_from_segment_start_sec,ibi_sec,hr_bpm,emotibit_id,segment
63104.603054324194,1.609664053969027,1.0097892512494582,59.41833895118142,EmotiBit_2,main_meditation
63105.58284983531,2.5894595650825067,0.9797955111134796,61.23726769457593,EmotiBit_2,main_meditation
63106.50265786615,3.5092675959240296,0.9198080308415229,65.23100254420112,EmotiBit_2,main_meditation
63107.4624575505,4.46906728027534,0.95979968435131,62.513044105189074,EmotiBit_2,main_meditation
63108.39226349472,5.398873224497947,0.9298059442226076,64.52959391452892,EmotiBit_2,main_meditation
63109.3420652657,6.348674995475449,0.9498017709775012,63.171076148078974,EmotiBit_2,main_meditation
63110.27187120992,7.278480939698056,0.9298059442226076,64.52959391452892,EmotiBit_2,main_meditation
63111.181681327376,8.188291057151218,0.909810117453162,65.94782674868293,EmotiBit_2,main_meditation
63112.09149144484,9.098101174611656,0.909810117460438,65.94782674815553,EmotiBit_2,main_meditation
63113.03129530244,10.037905032215347,0.9398038576036924,63.84310887272555,EmotiBit_2,main_meditation
63113.95110333328,10.957713063056872,0.9198080308415229,65.23100254420112,EmotiBit_2,main_meditation
63114.89090719088,11.897516920653288,0.9398038575964164,63.843108873219826,EmotiBit_2,main_meditation
63115.79071939496,12.797329124732642,0.8998122040793533,66.68058037886834,EmotiBit_2,main_meditation
63116.790510732826,13.797120462601017,0.9997913378683734,60.01252234083593,EmotiBit_2,main_meditation
63117.77030624394,14.776915973714496,0.9797955111134796,61.23726769457593,EmotiBit_2,main_meditation
63118.69011427478,15.696724004556016,0.9198080308415229,65.23100254420112,EmotiBit_2,main_meditation
63119.60992230562,16.61653203539754,0.9198080308415229,65.23100254420112,EmotiBit_2,main_meditation
63120.529730336464,17.536340066239063,0.9198080308415229,65.23100254420112,EmotiBit_2,main_meditation
63121.46953419406,18.47614392383548,0.9398038575964164,63.843108873219826,EmotiBit_2,main_meditation
63122.449329705174,19.45593943494896,0.9797955111134796,61.23726769457593,EmotiBit_2,main_meditation
63123.39913147615,20.40574120592646,0.9498017709775012,63.171076148078974,EmotiBit_2,main_meditation
63124.24895411334,21.255563843114945,0.8498226371884812,70.60296745977675,EmotiBit_2,main_meditation
63125.16876214418,22.175371873956465,0.9198080308415229,65.23100254420112,EmotiBit_2,main_meditation
63126.05857643489,23.06518616466201,0.8898142907055444,67.4298003827577,EmotiBit_2,main_meditation
63126.95838863897,23.96499836874136,0.8998122040793533,66.68058037886834,EmotiBit_2,main_meditation
63127.89819249657,24.904802226345055,0.9398038576036924,63.84310887272555,EmotiBit_2,main_meditation
63128.778008873895,25.78461860366951,0.8798163773244596,68.19604811456372,EmotiBit_2,main_meditation
63129.59783777095,26.604447500722017,0.8198288970525027,73.18600285463899,EmotiBit_2,main_meditation
63130.53764162854,27.544251358318434,0.9398038575964164,63.843108873219826,EmotiBit_2,main_meditation
63131.457449659385,28.464059389159956,0.9198080308415229,65.23100254420112,EmotiBit_2,main_meditation
63132.39725351698,29.403863246756373,0.9398038575964164,63.843108873219826,EmotiBit_2,main_meditation
63133.3270594612,30.333669190971705,0.9298059442153316,64.52959391503389,EmotiBit_2,main_meditation
63134.24686749204,31.253477221813228,0.9198080308415229,65.23100254420112,EmotiBit_2,main_meditation
63135.16667552288,32.17328525265475,0.9198080308415229,65.23100254420112,EmotiBit_2,main_meditation
63136.10647938048,33.11308911025844,0.9398038576036924,63.84310887272555,EmotiBit_2,main_meditation
63137.00629158456,34.012901314337796,0.8998122040793533,66.68058037886834,EmotiBit_2,main_meditation
63137.91610170202,34.922711431798234,0.909810117460438,65.94782674815553,EmotiBit_2,main_meditation
63138.82591181949,35.83252154926595,0.909810117467714,65.94782674762813,EmotiBit_2,main_meditation
63139.72572402357,36.7323337533453,0.8998122040793533,66.68058037886834,EmotiBit_2,main_meditation
