timestamp,time_from_start_sec,PPG_1,PPG_2,PPG_3
62847.559699242454,0.0,129890.0,75904.0,4710.0
62847.56974989202,0.010050649565528147,129863.0,75872.0,4730.0
62847.57980054159,0.02010129913833225,129871.0,75896.0,4741.0
62847.58985119116,0.0301519487038604,129863.0,75897.0,4735.0
62847.59990184073,0.0402025982766645,129856.0,75872.0,4742.0
62847.6099524903,0.05025324784219265,129868.0,75899.0,4756.0
62847.62000313986,0.0603038974077208,129879.0,75886.0,4736.0
62847.630053789435,0.0703545469805249,129887.0,75904.0,4716.0
62847.640104439,0.08040519654605305,129873.0,75883.0,4723.0
62847.65015508857,0.09045584611885715,129898.0,75898.0,4777.0
62847.66020573814,0.1005064956843853,129866.0,75899.0,4745.0
62847.670256387704,0.11055714524991345,129853.0,75875.0,4725.0
62847.68030703728,0.12060779482271755,129848.0,75885.0,4724.0
62847.69035768684,0.1306584443882457,129875.0,75883.0,4732.0
62847.70040833641,0.14070909395377384,129891.0,75896.0,4737.0
62847.71045898598,0.15075974352657795,129867.0,75853.0,4769.0
62847.72050963555,0.1608103930921061,129895.0,75895.0,4764.0
62847.73056028512,0.1708610426649102,129877.0,75910.0,4753.0
62847.740610934685,0.18091169223043835,129871.0,75895.0,4738.0
62847.75066158425,0.1909623417959665,129884.0,75899.0,4740.0
62847.76071223382,0.2010129913687706,129891.0,75899.0,4726.0
62847.77076288339,0.21106364093429875,129880.0,75867.0,4749.0
62847.78081353296,0.22111429050710285,129845.0,75848.0,4745.0
62847.79086418253,0.231164940072631,129891.0,75884.0,4737.0
62847.80091483209,0.24121558963815914,129879.0,75867.0,4754.0
62847.810965481665,0.25126623921096325,129888.0,75914.0,4744.0
62847.82101613123,0.2613168887764914,129875.0,75891.0,4748.0
62847.831066780804,0.2713675383492955,129903.0,75899.0,4743.0
62847.84111743037,0.28141818791482365,129883.0,75908.0,4772.0
62847.851168079935,0.2914688374803518,129864.0,75878.0,4729.0
62847.86121872951,0.3015194870531559,129865.0,75873.0,4748.0
62847.87126937907,0.31157013661868405,129882.0,75889.0,4738.0
62847.881320028646,0.32162078619148815,129872.0,75881.0,4727.0
62847.89137067821,0.3316714357570163,129883.0,75906.0,4761.0
62847.90142132778,0.34172208532254444,129858.0,75857.0,4771.0
62847.91147197735,0.35177273489534855,129842.0,75891.0,4735.0
62847.921522626915,0.3618233844608767,129819.0,75872.0,4704.0
62847.93157327648,0.37187403402640484,129816.0,75899.0,4733.0
62847.94162392605,0.38192468359920895,129853.0,75892.0,4740.0
62847.95167457562,0.3919753331647371,129833.0,75885.0,4742.0
62847.96172522519,0.4020259827375412,129825.0,75880.0,4737.0
62847.97177587476,0.41207663230306935,129815.0,75877.0,4760.0
62847.98182652432,0.4221272818685975,129864.0,75904.0,4725.0
62847.991877173896,0.4321779314414016,129830.0,75887.0,4738.0
62848.00192782346,0.44222858100692974,129847.0,75888.0,4739.0
62848.011978473034,0.45227923057973385,129838.0,75868.0,4750.0
62848.0220291226,0.462329880145262,129850.0,75892.0,4716.0
62848.032079772165,0.47238052971079014,129841.0,75888.0,4731.0
62848.04213042174,0.48243117928359425,129791.0,75896.0,4735.0
62848.0521810713,0.4924818288491224,129825.0,75868.0,4755.0
62848.062231720876,0.5025324784219265,129818.0,75893.0,4713.0
62848.07228237044,0.5125831279874546,129820.0,75882.0,4726.0
62848.08233302001,0.5226337775529828,129833.0,75871.0,4738.0
62848.09238366958,0.5326844271257869,129848.0,75867.0,4743.0
