peak_time,ibi_sec,hr_bpm,peak_time_from_segment_start_sec,emotibit_id,segment,selected_channel,ibi_valid,hr_valid,keep
63858.041956197376,0.8543052133099991,70.23251065919457,1.5779519822390284,EmotiBit_1,recovery,PPG_1,True,True,True
63859.01686920551,0.9749130081327166,61.543952639343686,2.552864990371745,EmotiBit_1,recovery,PPG_1,True,True,True
63859.9415289658,0.924659760290524,64.88873267411168,3.477524750662269,EmotiBit_1,recovery,PPG_1,True,True,True
63860.85613807652,0.9146091107177199,65.60179567084816,4.392133861379989,EmotiBit_1,recovery,PPG_1,True,True,True
63861.46922770019,0.61308962367184,97.86497386900055,5.005223485051829,EmotiBit_1,recovery,PPG_1,True,True,True
63862.55469785358,1.085470153389906,55.275587092487946,6.090693638441735,EmotiBit_1,recovery,PPG_1,True,True,True
63863.871332947034,1.316635093455261,45.57071302310596,7.407328731896996,EmotiBit_1,recovery,PPG_1,True,True,True
63865.519639476246,1.6483065292122774,36.400996378188154,9.055635261109273,EmotiBit_1,recovery,PPG_1,False,False,False
63866.43424858697,0.9146091107249958,65.60179567032628,9.97024437183427,EmotiBit_1,recovery,PPG_1,True,True,True
63867.37900964639,0.9447610594215803,63.50812134100272,10.91500543125585,EmotiBit_1,recovery,PPG_1,True,True,True
63868.313720056256,0.9347104098633281,64.19100436548375,11.849715841119178,EmotiBit_1,recovery,PPG_1,True,True,True
63869.21827851741,0.9045584611521917,66.33070451143016,12.75427430227137,EmotiBit_1,recovery,PPG_1,True,True,True
63870.09268502986,0.8744065124483313,68.61797018414292,13.6286808147197,EmotiBit_1,recovery,PPG_1,True,True,True
63871.00729414058,0.9146091107249958,65.60179567032628,14.543289925444697,EmotiBit_1,recovery,PPG_1,True,True,True
63871.95205520001,0.9447610594288562,63.50812134051362,15.488050984873553,EmotiBit_1,recovery,PPG_1,True,True,True
63872.8767149603,0.924659760290524,64.88873267411168,16.412710745164077,EmotiBit_1,recovery,PPG_1,True,True,True
63873.77122277188,0.8945078115793876,67.07599332649875,17.307218556743464,EmotiBit_1,recovery,PPG_1,True,True,True
63874.78633837829,1.0151156064093811,59.10656837621595,18.322334163152846,EmotiBit_1,recovery,PPG_1,True,True,True
63875.78135268556,0.9950143072710489,60.30064046471603,19.317348470423894,EmotiBit_1,recovery,PPG_1,True,True,True
63876.736164394555,0.9548117089943844,62.83961480027565,20.27216017941828,EmotiBit_1,recovery,PPG_1,True,True,True
63877.71107740269,0.9749130081327166,61.543952639343686,21.247073187550995,EmotiBit_1,recovery,PPG_1,True,True,True
63878.70609170996,0.9950143072710489,60.30064046471603,22.242087494822044,EmotiBit_1,recovery,PPG_1,True,True,True
63879.69105536766,0.9849636576982448,60.915953122791976,23.22705115252029,EmotiBit_1,recovery,PPG_1,True,True,True
63880.70617097406,1.0151156064021052,59.1065683766396,24.242166758922394,EmotiBit_1,recovery,PPG_1,True,True,True
63881.600678785646,0.8945078115866636,67.07599332595315,25.136674570509058,EmotiBit_1,recovery,PPG_1,True,True,True
63882.68614893903,1.08547015338263,55.27558709285846,26.222144723891688,EmotiBit_1,recovery,PPG_1,True,True,True
63883.62085934889,0.9347104098633281,64.19100436548375,27.156855133755016,EmotiBit_1,recovery,PPG_1,True,True,True
63884.52541781005,0.9045584611594677,66.33070451089661,28.061413594914484,EmotiBit_1,recovery,PPG_1,True,True,True
63885.50033081818,0.9749130081254407,61.543952639803,29.036326603039925,EmotiBit_1,recovery,PPG_1,True,True,True
63886.374737330625,0.8744065124483313,68.61797018414292,29.910733115488256,EmotiBit_1,recovery,PPG_1,True,True,True
63887.259194492646,0.8844571620211354,67.83822052261951,30.79519027750939,EmotiBit_1,recovery,PPG_1,True,True,True
63888.10344905638,0.844254563737195,71.06861197694063,31.639444841246586,EmotiBit_1,recovery,PPG_1,True,True,True
63889.028108816674,0.924659760290524,64.88873267411168,32.56410460153711,EmotiBit_1,recovery,PPG_1,True,True,True
63889.93266727783,0.9045584611594677,66.33070451089661,33.46866306269658,EmotiBit_1,recovery,PPG_1,True,True,True
63890.79702314071,0.8643558628755272,69.41585355873312,34.333018925572105,EmotiBit_1,recovery,PPG_1,True,True,True
63891.67142965316,0.8744065124483313,68.61797018414292,35.20742543802044,EmotiBit_1,recovery,PPG_1,True,True,True
63892.545836165606,0.8744065124483313,68.61797018414292,36.08183195046877,EmotiBit_1,recovery,PPG_1,True,True,True
63893.53079982331,0.9849636577055207,60.91595312234199,37.06679560817429,EmotiBit_1,recovery,PPG_1,True,True,True
63894.35495308792,0.8241532646061387,72.80199275637631,37.89094887278043,EmotiBit_1,recovery,PPG_1,True,True,True
63895.299714147346,0.9447610594288562,63.50812134051362,38.835709932209284,EmotiBit_1,recovery,PPG_1,True,True,True
63896.24447520677,0.9447610594215803,63.50812134100272,39.780470991630864,EmotiBit_1,recovery,PPG_1,True,True,True
63897.138983018354,0.8945078115866636,67.07599332595315,40.67497880321753,EmotiBit_1,recovery,PPG_1,True,True,True
63897.97318693253,0.8342039141789428,71.92486031314589,41.50918271739647,EmotiBit_1,recovery,PPG_1,True,True,True
63898.99835318851,1.0251662559749093,58.52709221582932,42.53434897337138,EmotiBit_1,recovery,PPG_1,True,True,True
63900.003418145345,1.005064956836577,59.69763406023912,43.53941393020796,EmotiBit_1,recovery,PPG_1,True,True,True
63900.928077905635,0.924659760290524,64.88873267411168,44.46407369049848,EmotiBit_1,recovery,PPG_1,True,True,True
63901.83263636679,0.9045584611521917,66.33070451143016,45.36863215165067,EmotiBit_1,recovery,PPG_1,True,True,True
63902.837701323624,1.005064956836577,59.69763406023912,46.37369710848725,EmotiBit_1,recovery,PPG_1,True,True,True
