peak_time,peak_time_from_segment_start_sec,ibi_sec,hr_bpm,emotibit_id,segment
62860.31403882901,1.4297016131531564,0.8798163773244596,68.19604811456372,EmotiBit_2,pre_meditation
62861.20385311972,2.3195159038587008,0.8898142907055444,67.4298003827577,EmotiBit_2,pre_meditation
62862.17365071745,3.2893135015910957,0.9697975977323948,61.8685797328159,EmotiBit_2,pre_meditation
62863.09345874829,4.2091215324326186,0.9198080308415229,65.23100254420112,EmotiBit_2,pre_meditation
62863.86329807845,4.978960862594249,0.7698393301616306,77.93834070208231,EmotiBit_2,pre_meditation
62864.89308315646,6.008745940598601,1.0297850780043518,58.264584796932205,EmotiBit_2,pre_meditation
62865.75290370703,6.868566491168167,0.859820550569566,69.78200272167786,EmotiBit_2,pre_meditation
62866.592728430835,7.708391214975563,0.8398247238073964,71.44347897735894,EmotiBit_2,pre_meditation
62867.502538548295,8.618201332436001,0.909810117460438,65.94782674815553,EmotiBit_2,pre_meditation
62868.34236327211,9.458026056250674,0.8398247238146723,71.44347897673998,EmotiBit_2,pre_meditation
62869.232177562815,10.347840346956218,0.8898142907055444,67.4298003827577,EmotiBit_2,pre_meditation
62870.12199185351,11.237654637654488,0.8898142906982685,67.42980038330909,EmotiBit_2,pre_meditation
62871.041799884355,12.15746266849601,0.9198080308415229,65.23100254420112,EmotiBit_2,pre_meditation
62871.9616079152,13.077270699337532,0.9198080308415229,65.23100254420112,EmotiBit_2,pre_meditation
62872.7114514186,13.82711420274427,0.749843503406737,80.01669645386559,EmotiBit_2,pre_meditation
62873.75123440999,14.866897194129706,1.0397829913854366,57.70434840452072,EmotiBit_2,pre_meditation
62874.41109669298,15.526759477121232,0.6598622829915257,90.92806415300228,EmotiBit_2,pre_meditation
62875.47087551112,16.586538295261562,1.0597788181403305,56.61558711400394,EmotiBit_2,pre_meditation
62876.37068771521,17.48635049934819,0.8998122040866292,66.68058037832915,EmotiBit_2,pre_meditation
62877.23050826578,18.346171049917757,0.859820550569566,69.78200272167786,EmotiBit_2,pre_meditation
62878.14031838324,19.255981167378195,0.909810117460438,65.94782674815553,EmotiBit_2,pre_meditation
62878.97014519367,20.085807977811783,0.8298268104335875,72.30424378389243,EmotiBit_2,pre_meditation
62879.90994905127,21.0256118354082,0.9398038575964164,63.843108873219826,EmotiBit_2,pre_meditation
62880.83975499548,21.95541777962353,0.9298059442153316,64.52959391503389,EmotiBit_2,pre_meditation
62881.769560939705,22.88522372384614,0.9298059442226076,64.52959391452892,EmotiBit_2,pre_meditation
62882.76935227757,23.885015061714512,0.9997913378683734,60.01252234083593,EmotiBit_2,pre_meditation
62883.589181174626,24.704843958767015,0.8198288970525027,73.18600285463899,EmotiBit_2,pre_meditation
62884.41900798506,25.5346707692006,0.8298268104335875,72.30424378389243,EmotiBit_2,pre_meditation
62885.16885148846,26.284514272600063,0.749843503399461,80.01669645464202,EmotiBit_2,pre_meditation
62886.22863030661,27.34429309074767,1.0597788181476062,56.615587113615234,EmotiBit_2,pre_meditation
62887.13844042407,28.254103208208107,0.909810117460438,65.94782674815553,EmotiBit_2,pre_meditation
62888.01825680139,29.133919585532567,0.8798163773244596,68.19604811456372,EmotiBit_2,pre_meditation
62888.848083611825,29.963746395966155,0.8298268104335875,72.30424378389243,EmotiBit_2,pre_meditation
62889.757893729286,30.873556513426593,0.909810117460438,65.94782674815553,EmotiBit_2,pre_meditation
62890.47774349255,31.593406276690075,0.7198497632634826,83.35072547358543,EmotiBit_2,pre_meditation
