timestamp,PPG_1,PPG_2,PPG_3,time_from_segment_start_sec
62858.88091995412,153880.0,86480.0,3876.0,0.0
62858.891013822176,153900.0,86480.0,3872.0,0.010093868055264466
62858.90110769023,153904.0,86497.0,3892.0,0.02018773611052893
62858.911201558294,153910.0,86509.0,3894.0,0.030281604173069354
62858.92129542635,153917.0,86512.0,3886.0,0.04037547222833382
62858.931389294405,153928.0,86511.0,3907.0,0.050469340283598285
62858.94148316246,153952.0,86522.0,3902.0,0.06056320833886275
62858.95157703052,153883.0,86502.0,3887.0,0.07065707640140317
62858.96167089858,153931.0,86514.0,3886.0,0.08075094445666764
62858.97176476663,153928.0,86493.0,3884.0,0.0908448125119321
62858.98185863469,153894.0,86484.0,3870.0,0.10093868056719657
62858.99195250275,153909.0,86487.0,3888.0,0.111032548629737
62859.002046370806,153898.0,86488.0,3881.0,0.12112641668500146
62859.01214023886,153923.0,86517.0,3872.0,0.13122028474026592
62859.02223410692,153885.0,86516.0,3900.0,0.1413141527955304
62859.03232797497,153919.0,86516.0,3875.0,0.15140802085079486
62859.042421843034,153954.0,86503.0,3912.0,0.16150188891333528
62859.05251571109,153917.0,86480.0,3880.0,0.17159575696859974
62859.062609579145,153914.0,86515.0,3914.0,0.1816896250238642
62859.0727034472,153919.0,86503.0,3894.0,0.19178349307912868
62859.08279731526,153900.0,86518.0,3908.0,0.2018773611416691
62859.09289118332,153906.0,86475.0,3877.0,0.21197122919693356
62859.10298505137,153960.0,86535.0,3904.0,0.22206509725219803
62859.11307891943,153925.0,86501.0,3886.0,0.2321589653074625
62859.12317278749,153941.0,86489.0,3882.0,0.24225283337000292
62859.133266655546,153941.0,86516.0,3915.0,0.2523467014252674
62859.1433605236,153986.0,86505.0,3922.0,0.26244056948053185
62859.15345439166,153966.0,86516.0,3889.0,0.2725344375357963
62859.16354825972,153947.0,86502.0,3882.0,0.28262830559833674
62859.173642127775,153993.0,86529.0,3912.0,0.2927221736536012
62859.18373599583,153997.0,86533.0,3894.0,0.30281604170886567
62859.193829863885,153984.0,86524.0,3906.0,0.31290990976413013
