peak_index,peak_time,peak_time_from_segment_start_sec,peak_amplitude_filtered,emotibit_id,segment,selected_channel
2316,63879.62176364944,23.16641518358665,195.32072984641965,EmotiBit_7,recovery,PPG_1
2423,63880.692060033136,24.236711567282327,197.94943913825435,EmotiBit_7,recovery,PPG_1
2524,63881.702339797186,25.246991331332534,153.64262748273833,EmotiBit_7,recovery,PPG_1
2622,63882.68261125141,26.227262785556377,177.56161375712182,EmotiBit_7,recovery,PPG_1
2728,63883.74290486517,27.28755639931478,211.01981547779337,EmotiBit_7,recovery,PPG_1
2838,63884.84320955869,28.38786109283683,200.02385387859303,EmotiBit_7,recovery,PPG_1
2940,63885.863492092685,29.40814362683159,167.82107602781343,EmotiBit_7,recovery,PPG_1
3042,63886.88377462667,30.428426160819072,189.88101050108955,EmotiBit_7,recovery,PPG_1
3149,63887.95407101037,31.49872254451475,194.73415256208435,EmotiBit_7,recovery,PPG_1
3254,63889.00436185419,32.54901338833588,192.60449418086145,EmotiBit_7,recovery,PPG_1
3351,63889.97463053848,33.519282072622445,170.74405464634333,EmotiBit_7,recovery,PPG_1
3453,63890.99491307246,34.53956460660993,205.63334742192728,EmotiBit_7,recovery,PPG_1
3574,63892.20524823534,35.74989976948564,212.99612113398425,EmotiBit_7,recovery,PPG_1
3680,63893.26554184909,36.810193383236765,178.06148229882652,EmotiBit_7,recovery,PPG_1
3778,63894.24581330332,37.79046483746788,197.07600112267764,EmotiBit_7,recovery,PPG_1
3882,63895.2861013772,38.83075291134446,226.6536591528649,EmotiBit_7,recovery,PPG_1
3990,63896.36640053083,39.91105206497741,230.1944274897931,EmotiBit_7,recovery,PPG_1
4091,63897.37668029488,40.92133182902762,179.2115688900087,EmotiBit_7,recovery,PPG_1
4186,63898.326943439286,41.871594973432366,203.87252216520548,EmotiBit_7,recovery,PPG_1
4292,63899.38723705304,42.93188858719077,222.74980910797703,EmotiBit_7,recovery,PPG_1
4397,63900.43752789686,43.982179431004624,207.95713625658863,EmotiBit_7,recovery,PPG_1
4494,63901.407796581145,44.95244811529119,173.99596419796995,EmotiBit_7,recovery,PPG_1
4591,63902.37806526543,45.92271679957776,206.6921323059433,EmotiBit_7,recovery,PPG_1
4693,63903.398347799426,46.94299933357251,222.14655923438113,EmotiBit_7,recovery,PPG_1
4797,63904.4386358733,47.9832874074491,183.08277758083173,EmotiBit_7,recovery,PPG_1
4895,63905.41890732753,48.96355886167294,171.5062735890058,EmotiBit_7,recovery,PPG_1
4991,63906.37917324187,49.92382477602223,191.0680373283708,EmotiBit_7,recovery,PPG_1
5097,63907.43946685563,50.98411838977336,201.05306115429624,EmotiBit_7,recovery,PPG_1
5206,63908.5297687792,52.074420313350856,200.2659432814877,EmotiBit_7,recovery,PPG_1
5308,63909.5500513132,53.094702847345616,177.45683679474448,EmotiBit_7,recovery,PPG_1
5409,63910.56033107725,54.104982611395826,200.52405866598303,EmotiBit_7,recovery,PPG_1
5517,63911.64063023089,55.18528176503605,232.9812529620544,EmotiBit_7,recovery,PPG_1
5623,63912.70092384465,56.245575378794456,189.84103593443663,EmotiBit_7,recovery,PPG_1
5720,63913.671192528935,57.21584406308102,181.4324553689984,EmotiBit_7,recovery,PPG_1
5824,63914.7114806028,58.25613213695033,214.0805223092412,EmotiBit_7,recovery,PPG_1
5929,63915.76177144662,59.30642298076418,189.2912611008826,EmotiBit_7,recovery,PPG_1
6021,63916.6820262812,60.22667781534983,170.40126002913368,EmotiBit_7,recovery,PPG_1
6119,63917.66229773543,61.20694926957367,211.67303485874953,EmotiBit_7,recovery,PPG_1
6220,63918.67257749948,62.21722903362388,214.30029768919027,EmotiBit_7,recovery,PPG_1
6322,63919.69286003347,63.23751156761864,189.62978784867016,EmotiBit_7,recovery,PPG_1
6420,63920.6731314877,64.21778302184975,186.2333914731176,EmotiBit_7,recovery,PPG_1
6526,63921.733425101454,65.27807663560088,230.3645494324564,EmotiBit_7,recovery,PPG_1
6638,63922.85373533486,66.39838686900475,190.54549324434828,EmotiBit_7,recovery,PPG_1
6734,63923.81400124921,67.35865278335405,173.57520326183044,EmotiBit_7,recovery,PPG_1
6837,63924.84428655314,68.38893808728608,211.3854516287227,EmotiBit_7,recovery,PPG_1
6950,63925.97459955648,69.51925109062722,211.63749890021504,EmotiBit_7,recovery,PPG_1
7053,63927.00488486041,70.54953639455925,182.29631399911753,EmotiBit_7,recovery,PPG_1
7147,63927.94514523488,71.48979676902673,163.32593092643955,EmotiBit_7,recovery,PPG_1
7250,63928.97543053881,72.52008207295876,171.10788218429178,EmotiBit_7,recovery,PPG_1
7352,63929.9957130728,73.54036460694624,151.59169713011914,EmotiBit_7,recovery,PPG_1
7448,63930.95597898715,74.50063052129553,151.17837185419765,EmotiBit_7,recovery,PPG_1
7542,63931.89623936161,75.44089089575573,182.4048241015311,EmotiBit_7,recovery,PPG_1
7642,63932.89651635572,76.44116788986867,227.2648954650525,EmotiBit_7,recovery,PPG_1
7742,63933.89679334983,77.44144488397433,210.26890428256263,EmotiBit_7,recovery,PPG_1
7836,63934.837053724295,78.3817052584418,166.52475992276536,EmotiBit_7,recovery,PPG_1
7920,63935.67728639935,79.22193793349288,145.96674086558727,EmotiBit_7,recovery,PPG_1
8008,63936.55753015416,80.10218168830761,185.17595752398483,EmotiBit_7,recovery,PPG_1
8106,63937.53780160839,81.08245314253872,214.128878637529,EmotiBit_7,recovery,PPG_1
8204,63938.518073062616,82.06272459676256,214.84980932689035,EmotiBit_7,recovery,PPG_1
8304,63939.51835005673,83.0630015908755,192.02535761115155,EmotiBit_7,recovery,PPG_1
8394,63940.418599351426,83.96325088557205,145.05719822996204,EmotiBit_7,recovery,PPG_1
8477,63941.24882925654,84.79348079068586,152.20246925581722,EmotiBit_7,recovery,PPG_1
8562,63942.09906470153,85.64371623567422,197.3549691944903,EmotiBit_7,recovery,PPG_1
8661,63943.089338925696,86.63399045984261,255.05294566271044,EmotiBit_7,recovery,PPG_1
8767,63944.149632539455,87.69428407360101,225.19763241728884,EmotiBit_7,recovery,PPG_1
8870,63945.17991784339,88.72456937753304,166.7271430066326,EmotiBit_7,recovery,PPG_1
8966,63946.140183757736,89.68483529188234,196.05006903977224,EmotiBit_7,recovery,PPG_1
9070,63947.180471831605,90.72512336575164,221.62579230299016,EmotiBit_7,recovery,PPG_1
9176,63948.24076544536,91.78541697951005,234.64452888689095,EmotiBit_7,recovery,PPG_1
9281,63949.29105628918,92.8357078233239,222.50258297494216,EmotiBit_7,recovery,PPG_1
9376,63950.24131943358,93.78597096772864,164.75144641718887,EmotiBit_7,recovery,PPG_1
9467,63951.15157149822,94.69622303236974,120.33307084611492,EmotiBit_7,recovery,PPG_1
