peak_index,peak_time,peak_time_from_segment_start_sec,peak_amplitude_filtered,emotibit_id,segment,selected_channel
26,63856.72405855208,0.2623131562359049,87.48276042258264,EmotiBit_6,recovery,PPG_2
106,63857.53117595586,1.0694305600191,40.623713830279705,EmotiBit_6,recovery,PPG_2
176,63858.23740368417,1.7756582883303054,222.3322207309367,EmotiBit_6,recovery,PPG_2
319,63859.68012604344,3.2183806475950405,506.50450666500336,EmotiBit_6,recovery,PPG_2
466,63861.16320427289,4.701458877047116,320.098895429492,EmotiBit_6,recovery,PPG_2
537,63861.879520968745,5.417775572903338,9.931566372277263,EmotiBit_6,recovery,PPG_2
625,63862.76735011291,6.305604717068491,97.22767227764842,EmotiBit_6,recovery,PPG_2
744,63863.96793725104,7.506191855201905,64.5944920483819,EmotiBit_6,recovery,PPG_2
839,63864.92638916803,8.464643772189447,150.1416536460775,EmotiBit_6,recovery,PPG_2
1034,63866.89373783976,10.431992443918716,80.64597937808608,EmotiBit_6,recovery,PPG_2
1168,63868.2456594911,11.783914095256478,60.035648814827034,EmotiBit_6,recovery,PPG_2
1234,63868.91153134922,12.449785953380342,49.95970990637384,EmotiBit_6,recovery,PPG_2
1305,63869.62784804508,13.166102649236564,50.00455198404767,EmotiBit_6,recovery,PPG_2
1379,63870.37443164358,13.91268624773511,53.36748174697241,EmotiBit_6,recovery,PPG_2
1448,63871.07057040434,14.6088250085013,33.75929451350127,EmotiBit_6,recovery,PPG_2
1517,63871.76670916511,15.304963769267488,31.78308977630478,EmotiBit_6,recovery,PPG_2
1585,63872.45275895832,15.991013562481385,51.771255537168265,EmotiBit_6,recovery,PPG_2
1649,63873.09845288135,16.63670748550794,54.66968168806901,EmotiBit_6,recovery,PPG_2
1719,63873.80468060966,17.342935213819146,65.47257152292171,EmotiBit_6,recovery,PPG_2
1843,63875.05571258553,18.59396718968492,87.92210823135467,EmotiBit_6,recovery,PPG_2
1976,63876.39754526932,19.935799873477663,104.61106924051548,EmotiBit_6,recovery,PPG_2
2060,63877.2450185433,20.783273147455475,81.1837077580642,EmotiBit_6,recovery,PPG_2
2140,63878.05213594708,21.59039055123867,111.3969736462764,EmotiBit_6,recovery,PPG_2
2239,63879.05094373426,22.58919833842083,93.62736400371035,EmotiBit_6,recovery,PPG_2
2300,63879.66637075465,23.20462535880506,39.828701172819095,EmotiBit_6,recovery,PPG_2
2376,63880.43313228824,23.971386892400915,59.03671682458893,EmotiBit_6,recovery,PPG_2
2460,63881.28060556222,24.818860166378727,102.37201655237018,EmotiBit_6,recovery,PPG_2
2603,63882.723327921485,26.261582525643465,108.33473021779548,EmotiBit_6,recovery,PPG_2
2682,63883.52035635771,27.058610961874365,115.69028212656116,EmotiBit_6,recovery,PPG_2
2745,63884.1559613132,27.694215917355905,56.97384601335726,EmotiBit_6,recovery,PPG_2
2817,63884.882366976606,28.42062158076442,26.636340752928422,EmotiBit_6,recovery,PPG_2
2872,63885.437260191706,28.975514795864,42.28013352783788,EmotiBit_6,recovery,PPG_2
2935,63886.07286514719,29.61111975134554,82.57611453664701,EmotiBit_6,recovery,PPG_2
3054,63887.27345228532,30.811706889478955,65.047705311745,EmotiBit_6,recovery,PPG_2
3154,63888.28234904005,31.82060364420613,72.92411517409028,EmotiBit_6,recovery,PPG_2
3232,63889.06928850874,32.60754311289929,104.38936564618304,EmotiBit_6,recovery,PPG_2
3320,63889.9571176529,33.49537225705717,84.93239101155532,EmotiBit_6,recovery,PPG_2
3413,63890.8953916348,34.433646238961956,98.65947270122288,EmotiBit_6,recovery,PPG_2
3509,63891.86393251934,35.40218712350179,67.68991585056,EmotiBit_6,recovery,PPG_2
3601,63892.792117533696,36.33037213785428,70.60669454701215,EmotiBit_6,recovery,PPG_2
3697,63893.76065841824,37.29891302239412,72.1954985130812,EmotiBit_6,recovery,PPG_2
3789,63894.68884343259,38.22709803674661,64.79122511321079,EmotiBit_6,recovery,PPG_2
3877,63895.57667257675,39.11492718091176,47.546178489408874,EmotiBit_6,recovery,PPG_2
3960,63896.41405688318,39.95231148733728,50.2099165823908,EmotiBit_6,recovery,PPG_2
4039,63897.21108531942,40.74933992357546,60.366271018515576,EmotiBit_6,recovery,PPG_2
4120,63898.028291690745,41.566546294903674,56.284355933491874,EmotiBit_6,recovery,PPG_2
4204,63898.87576496472,42.41401956887421,72.19398870308459,EmotiBit_6,recovery,PPG_2
4290,63899.74341617379,43.28167077794933,80.38448706899308,EmotiBit_6,recovery,PPG_2
4378,63900.63124531795,44.16949992210721,67.62838021637025,EmotiBit_6,recovery,PPG_2
4451,63901.3677399489,44.90599455306074,129.585762784872,EmotiBit_6,recovery,PPG_2
4529,63902.1546794176,45.6929340217539,72.70175181362254,EmotiBit_6,recovery,PPG_2
4605,63902.92144095119,46.459695555349754,95.5233155946984,EmotiBit_6,recovery,PPG_2
4655,63903.42588932855,46.9641439327097,72.63011164034677,EmotiBit_6,recovery,PPG_2
4761,63904.49531988857,48.0335744927288,171.4359968312555,EmotiBit_6,recovery,PPG_2
4850,63905.39323800028,48.93149260443897,70.83052331355661,EmotiBit_6,recovery,PPG_2
4941,63906.31133404708,49.84958865123917,79.87110592283399,EmotiBit_6,recovery,PPG_2
5027,63907.17898525615,50.71723986030702,67.07962442566635,EmotiBit_6,recovery,PPG_2
5114,63908.05672543277,51.594980036927154,86.64564307430253,EmotiBit_6,recovery,PPG_2
5199,63908.91428767429,52.45254227844998,51.799048868781824,EmotiBit_6,recovery,PPG_2
5287,63909.80211681845,53.34037142260786,87.91128162932013,EmotiBit_6,recovery,PPG_2
5370,63910.639501124875,54.17775572903338,62.45856707700295,EmotiBit_6,recovery,PPG_2
5453,63911.47688543131,55.015140035466175,75.9144772879711,EmotiBit_6,recovery,PPG_2
5527,63912.22346902981,55.76172363396472,47.860228016770954,EmotiBit_6,recovery,PPG_2
5642,63913.383700297745,56.92195490190352,149.42884038895212,EmotiBit_6,recovery,PPG_2
5724,63914.210995636626,57.74925024078402,176.34254172868393,EmotiBit_6,recovery,PPG_2
5773,63914.70535504644,58.243609650598955,42.69724309599291,EmotiBit_6,recovery,PPG_2
5859,63915.57300625551,59.1112608596668,97.97266156961405,EmotiBit_6,recovery,PPG_2
5943,63916.420479529486,59.95873413364461,43.36889869765507,EmotiBit_6,recovery,PPG_2
6025,63917.24777486837,60.786029472525115,45.684299941517736,EmotiBit_6,recovery,PPG_2
6114,63918.14569298008,61.68394758423528,57.60594742857533,EmotiBit_6,recovery,PPG_2
6201,63919.02343315669,62.561687760848145,85.19884939029997,EmotiBit_6,recovery,PPG_2
6364,63920.6679348669,64.20618947105686,483.021382838387,EmotiBit_6,recovery,PPG_2
6452,63921.555764011064,65.09401861522201,819.2394230896297,EmotiBit_6,recovery,PPG_2
6532,63922.36288141485,65.90113601900521,119.48656384243652,EmotiBit_6,recovery,PPG_2
6614,63923.19017675373,66.72843135788571,48.230518633323534,EmotiBit_6,recovery,PPG_2
6701,63924.06791693034,67.60617153449857,72.06503687235978,EmotiBit_6,recovery,PPG_2
6788,63924.94565710696,68.48391171111871,50.672104027936626,EmotiBit_6,recovery,PPG_2
6870,63925.77295244584,69.31120704999921,12.170007422104666,EmotiBit_6,recovery,PPG_2
6984,63926.92309474623,70.46134935038572,295.64056087993,EmotiBit_6,recovery,PPG_2
7129,63928.38599504059,71.92424964474776,79.40817025771878,EmotiBit_6,recovery,PPG_2
7208,63929.18302347683,72.72127808098594,81.86722003891035,EmotiBit_6,recovery,PPG_2
7298,63930.09103055608,73.62928516024112,120.79888809684002,EmotiBit_6,recovery,PPG_2
7461,63931.7355322663,75.27378687045712,103.47671090680704,EmotiBit_6,recovery,PPG_2
7551,63932.643539345554,76.1817939497123,74.75433025504094,EmotiBit_6,recovery,PPG_2
7639,63933.53136848972,77.06962309387745,73.78688310367004,EmotiBit_6,recovery,PPG_2
7721,63934.35866382859,77.89691843275068,46.483276794234534,EmotiBit_6,recovery,PPG_2
7799,63935.145603297286,78.68385790144384,59.626862136067054,EmotiBit_6,recovery,PPG_2
7870,63935.86191999314,79.40017459730007,89.59952688442033,EmotiBit_6,recovery,PPG_2
7952,63936.68921533202,80.22746993618057,65.35136250660885,EmotiBit_6,recovery,PPG_2
8026,63937.43579893052,80.97405353467911,67.56231377277719,EmotiBit_6,recovery,PPG_2
8099,63938.172293561474,81.71054816563264,62.35528289549836,EmotiBit_6,recovery,PPG_2
8174,63938.928966127525,82.46722073168348,65.20724087991213,EmotiBit_6,recovery,PPG_2
8253,63939.72599456376,83.26424916792166,79.9730733679473,EmotiBit_6,recovery,PPG_2
8338,63940.583556805286,84.12181140944449,78.92526200099955,EmotiBit_6,recovery,PPG_2
8429,63941.50165285209,85.03990745624469,85.4444274305615,EmotiBit_6,recovery,PPG_2
8480,63942.016190197,85.55444480115693,65.3893514766246,EmotiBit_6,recovery,PPG_2
8666,63943.8927381608,87.43099276495923,1033.984075685897,EmotiBit_6,recovery,PPG_2
8725,63944.48798724609,88.02624185024615,418.7521848374461,EmotiBit_6,recovery,PPG_2
8809,63945.335460520066,88.87371512422396,223.61471418490285,EmotiBit_6,recovery,PPG_2
8929,63946.546136625744,90.0843912299024,7.863461983292672,EmotiBit_6,recovery,PPG_2
9007,63947.33307609443,90.87133069858828,83.47245141176721,EmotiBit_6,recovery,PPG_2
9090,63948.170460400856,91.7087150050138,58.1614084678791,EmotiBit_6,recovery,PPG_2
9172,63948.997755739736,92.5360103438943,69.15918871823963,EmotiBit_6,recovery,PPG_2
9256,63949.84522901371,93.38348361786484,49.416797713418624,EmotiBit_6,recovery,PPG_2
9326,63950.551456742025,94.08971134618332,62.09469235566515,EmotiBit_6,recovery,PPG_2
