timestamp,time_from_segment_start_sec,selected_channel_name,backup_channel_name,selected_channel_raw,selected_channel_clipped,selected_channel_detrended,selected_channel_filtered,selected_channel_filtered_z
63102.993390270225,0.0,PPG_1,PPG_3,106914.0,106914.0,216.30897031574568,-1.8504859101653743,-0.04289618838199439
63103.0033881836,0.0099979133738088,PPG_1,PPG_3,106934.0,106934.0,236.25420309096808,0.9851395449966838,0.02249111292234555
63103.01338609698,0.0199958267548936,PPG_1,PPG_3,106932.0,106932.0,234.19943586617592,3.6753630683421816,0.08452555960034022
63103.02338401036,0.0299937401359784,PPG_1,PPG_3,106927.0,106927.0,229.1446686413983,6.053870283487609,0.13937207243867705
63103.033381923735,0.0399916535097872,PPG_1,PPG_3,106927.0,106927.0,229.0899014166207,7.992898839293725,0.18408455172094798
63103.04337983712,0.049989566890872,PPG_1,PPG_3,106938.0,106938.0,240.0351341918431,9.415195399343299,0.21688159603679283
63103.0533777505,0.0599874802719568,PPG_1,PPG_3,106955.0,106955.0,256.9803669670655,10.300347646010046,0.23729251333465023
63103.06337566387,0.0699853936457657,PPG_1,PPG_3,106920.0,106920.0,221.9255997422879,10.68534342434442,0.246170214341679
63103.07337357725,0.0799833070268505,PPG_1,PPG_3,106949.0,106949.0,250.87083251749573,10.65841777758561,0.24554933002346713
63103.08337149063,0.0899812204079353,PPG_1,PPG_3,106943.0,106943.0,244.81606529271812,10.34629449185993,0.23835201160093264
63103.09336940401,0.0999791337817441,PPG_1,PPG_3,106924.0,106924.0,225.76129806794052,9.896184527378281,0.22797282847783384
63103.10336731739,0.1099770471628289,PPG_1,PPG_3,106911.0,106911.0,212.7065308431629,9.454373661724315,0.2177850160714185
63103.11336523077,0.1199749605439137,PPG_1,PPG_3,106922.0,106922.0,223.6517636183853,9.144764136137294,0.21064566298816892
63103.12336314414,0.1299728739177226,PPG_1,PPG_3,106931.0,106931.0,232.5969963936077,9.052497905047062,0.2085180759891419
63103.13336105752,0.1399707872988074,PPG_1,PPG_3,106940.0,106940.0,241.54222916881554,9.216456729707312,0.21229883802527355
63103.143358970905,0.1499687006798922,PPG_1,PPG_3,106924.0,106924.0,225.48746194403793,9.630674977683293,0.22185038628664763
63103.15335688428,0.159966614053701,PPG_1,PPG_3,106934.0,106934.0,235.43269471926033,10.252509941397957,0.23618941334678534
63103.16335479766,0.1699645274347858,PPG_1,PPG_3,106946.0,106946.0,247.37792749448272,11.015992572417861,0.2537947246350759
63103.17335271104,0.1799624408158706,PPG_1,PPG_3,106985.0,106985.0,286.3231602697051,11.849125980405084,0.27300612826936116
63103.183350624415,0.1899603541896795,PPG_1,PPG_3,106946.0,106946.0,247.2683930449275,12.691657658917247,0.29243424865847567
63103.19334853779,0.1999582675707643,PPG_1,PPG_3,106945.0,106945.0,246.21362582013535,13.507780524487883,0.3112534025122693
63103.20334645118,0.2099561809518491,PPG_1,PPG_3,106965.0,106965.0,266.15885859535774,14.290362782734823,0.3292991362399978
63103.21334436455,0.2199540943256579,PPG_1,PPG_3,106957.0,106957.0,258.10409137058014,15.0575095878142,0.3469889405112464
63103.22334227793,0.2299520077067427,PPG_1,PPG_3,106958.0,106958.0,259.04932414580253,15.843411970259163,0.3651112337016884
63103.23334019131,0.2399499210878275,PPG_1,PPG_3,106898.0,106898.0,198.99455692102492,16.684715087687024,0.38451102443476753
63103.24333810469,0.2499478344616363,PPG_1,PPG_3,106949.0,106949.0,249.93978969624732,17.605657180178245,0.4057472275362562
63103.25333601807,0.2599457478427212,PPG_1,PPG_3,106976.0,106976.0,276.88502247145516,18.60820086354279,0.4288650993890372
63103.26333393145,0.269943661223806,PPG_1,PPG_3,106955.0,106955.0,255.83025524667755,19.67111653568969,0.45337510200213
63103.27333184482,0.2799415745976148,PPG_1,PPG_3,106954.0,106954.0,254.77548802189995,20.755668790156268,0.47838402725141127
63103.28332975821,0.2899394879786996,PPG_1,PPG_3,106970.0,106970.0,270.72072079712234,21.81319059635574,0.5027696515418106
63103.293327671585,0.2999374013597844,PPG_1,PPG_3,106965.0,106965.0,265.66595357234473,22.792532544473175,0.5253525095581824
63103.30332558496,0.3099353147335932,PPG_1,PPG_3,106979.0,106979.0,279.6111863475671,23.647097759423247,0.5450581138693676
63103.31332349834,0.319933228114678,PPG_1,PPG_3,106949.0,106949.0,249.55641912277497,24.34049010981319,0.5610471982015509
63103.32332141172,0.3299311414957628,PPG_1,PPG_3,106964.0,106964.0,264.50165189799736,24.85005717699157,0.5727974155286335
63103.333319325095,0.3399290548695717,PPG_1,PPG_3,106980.0,106980.0,280.44688467321976,25.169328342985438,0.5801595584698407
63103.34331723848,0.3499269682506565,PPG_1,PPG_3,106989.0,106989.0,289.39211744844215,25.310557607844476,0.5834161946653994
63103.35331515186,0.3599248816317413,PPG_1,PPG_3,106988.0,106988.0,288.33735022366454,25.30599799709094,0.5833110536138444
