peak_index,peak_time,peak_time_from_segment_start_sec,peak_amplitude_filtered,emotibit_id,segment,selected_channel
55,62859.43422245169,0.5498852358286968,17.46571441057808,EmotiBit_2,pre_meditation,PPG_1
143,62860.31403882901,1.4297016131531564,18.442279163073906,EmotiBit_2,pre_meditation,PPG_1
232,62861.20385311972,2.3195159038587008,22.175005738710553,EmotiBit_2,pre_meditation,PPG_1
329,62862.17365071745,3.2893135015910957,15.227845682991637,EmotiBit_2,pre_meditation,PPG_1
421,62863.09345874829,4.2091215324326186,16.836275098982338,EmotiBit_2,pre_meditation,PPG_1
498,62863.86329807845,4.978960862594249,21.73011274115443,EmotiBit_2,pre_meditation,PPG_1
601,62864.89308315646,6.008745940598601,21.99919052282965,EmotiBit_2,pre_meditation,PPG_1
687,62865.75290370703,6.868566491168167,13.535948499371068,EmotiBit_2,pre_meditation,PPG_1
771,62866.592728430835,7.708391214975563,11.880581540584794,EmotiBit_2,pre_meditation,PPG_1
862,62867.502538548295,8.618201332436001,15.178058842199352,EmotiBit_2,pre_meditation,PPG_1
946,62868.34236327211,9.458026056250674,21.597402794898827,EmotiBit_2,pre_meditation,PPG_1
1035,62869.232177562815,10.347840346956218,23.506192235587132,EmotiBit_2,pre_meditation,PPG_1
1124,62870.12199185351,11.237654637654488,21.73802579947152,EmotiBit_2,pre_meditation,PPG_1
1216,62871.041799884355,12.15746266849601,19.97902260514677,EmotiBit_2,pre_meditation,PPG_1
1308,62871.9616079152,13.077270699337532,16.39688098821611,EmotiBit_2,pre_meditation,PPG_1
1383,62872.7114514186,13.82711420274427,13.868037216175791,EmotiBit_2,pre_meditation,PPG_1
1487,62873.75123440999,14.866897194129706,15.292609633655363,EmotiBit_2,pre_meditation,PPG_1
1553,62874.41109669298,15.526759477121232,14.19545480198495,EmotiBit_2,pre_meditation,PPG_1
1659,62875.47087551112,16.586538295261562,12.382596639080091,EmotiBit_2,pre_meditation,PPG_1
1749,62876.37068771521,17.48635049934819,14.146930300056065,EmotiBit_2,pre_meditation,PPG_1
1835,62877.23050826578,18.346171049917757,15.845395067506429,EmotiBit_2,pre_meditation,PPG_1
