time_sec,EmotiBit_1,EmotiBit_2,EmotiBit_3,EmotiBit_4,EmotiBit_6,EmotiBit_7
105.42970161315316,67.83822052269663,66.01151041623656,74.54316997820555,67.73833570328425,72.72111119863216,58.028938507814374
106.42970161315316,65.03827063744008,65.2048243630601,73.55562651328862,73.39714858879239,74.59252793388974,55.08877339905187
107.42970161315316,75.2019409239356,64.7148043525531,70.18778250461149,77.40956251356936,70.40332805698895,55.972673986614055
108.42970161315316,71.99041108960844,64.02172958827924,64.80869373174251,72.41853730462431,68.39669872417451,57.9819724808227
109.42970161315316,67.41142767125488,62.73947147986367,68.0489207828806,64.02014425517284,71.94877097228834,62.12616619571463
110.42970161315316,71.23307745488272,68.1509994900619,65.94676469985347,61.97824301844648,74.93425921960764,65.1967379893856
111.42970161315316,70.64805384012728,65.13414264022195,71.13095481029306,64.61090132789255,71.68186274295057,75.26414246050024
112.42970161315316,69.98205161886848,73.53255696603807,72.07595332476775,64.61090132762719,70.10465718482043,78.92550652059741
113.42970161315316,66.3253729583227,67.39425751772761,73.04658930885692,62.77667210957315,69.16219711591285,76.39008581494028
114.42970161315316,73.60477956793957,63.9549113704491,73.36454369136126,61.97793713337971,74.55377724637187,66.87490838567955
115.42970161315316,70.9731596348052,65.16530493562296,73.82990522038833,69.47485368364823,75.27962274941468,60.66432814320224
116.42970161315316,67.53175843372277,68.58211218923758,70.25420472443959,80.97771235830977,76.00097763263072,58.33347603802416
117.42970161315316,68.90616748593453,63.86460855285443,69.19475048528705,92.59595709469015,72.64264123784578,58.772078553273985
118.42970161315316,75.11688134248661,67.04389766894295,68.78063796518268,71.12260568798311,73.03099796402223,58.80724015250372
119.42970161315316,68.89571126899294,67.28491915975977,64.23951040561982,70.88351243918278,78.77761875535063,58.299139029079235
120.42970161315316,69.93221335038473,63.63345896125158,66.80585554091058,64.32002534164076,78.2511868047608,59.78483272924093
121.42970161315316,69.68801857704977,69.61377370810001,64.09846719804634,65.704644458127,76.29145575322197,59.98338495554299
122.42970161315316,68.77642546025962,58.42948081946601,66.08517733417334,72.62883794444417,77.07752187660796,61.6775034896172
123.42970161315316,67.07774438401994,65.08905823582857,75.33162410751666,72.57179641147499,77.86358799999394,62.45284817223478
124.42970161315316,61.78537128709943,64.31021357750585,73.68477506382816,66.55828442253282,77.48026974384015,66.3149921349699
125.42970161315316,64.5329405543525,69.39251211354637,70.62837535558262,64.24334298592859,75.95946299182663,73.94152109261515
126.42970161315316,67.92995757320158,65.35673953115837,75.03941141241255,64.2344212758931,74.43865623981308,76.47082989996541
127.42970161315316,69.20134589697416,69.21113627566653,68.07695741771484,63.50770215409041,75.43687600673996,73.9079857514239
128.42970161315316,66.47607880595213,63.683213538644004,65.03679317025951,68.75115746534948,66.32620115903,63.88131383679726
129.42970161315316,68.50943235401536,64.77324068554537,64.24976100450401,75.10739945113819,52.86460227459556,60.81139963898674
130.42970161315316,64.52118099765147,68.1960481144464,64.7821661636615,67.93359639834996,59.73548392557138,56.848467006133816
131.42970161315316,62.83961480000478,63.87387540126474,63.74405910847245,65.48870138623023,63.92753643024802,54.57905518809148
132.42970161315316,62.839614800090324,71.15874188823345,64.34460672371821,66.88240854014802,73.56053351365534,55.366400510492184
133.42970161315316,60.86867648296915,61.20755868524987,63.83771377602783,62.88112695777317,61.13528018575717,52.30785969141605
134.42970161315316,59.333483625662225,60.486700512398016,69.21801098762072,66.70527396064101,41.03054591336092,51.97147330896263
135.42970161315316,61.49262475299894,58.67054024514273,69.82598615288886,70.714732410598,46.45685106834,57.50633522256791
136.42970161315316,62.394928135982155,69.43939224387606,74.15693547200509,79.74998088029038,90.37747974500203,59.898127556073575
137.42970161315316,62.185035479286434,64.91669974431557,69.19814310124222,66.0466991350097,89.5867571638903,65.62060729381588
138.42970161315316,62.18503547950587,66.51163059261519,66.14230247379231,65.39626329060333,62.88383474162499,72.10760191124997
139.42970161315316,63.817969790761246,65.71734068883899,65.20664722758414,62.091094277092445,91.36839654125843,74.05356167349957
140.42970161315316,60.497383722047594,64.21883770389931,61.98018235253965,66.24996202550466,59.90735508935827,70.53928693063959
141.42970161315316,59.69763406023912,72.12174699588793,62.92767428309564,73.09093947441548,54.74035043676258,69.0299325648115
142.42970161315316,64.96555263992467,65.29776989940969,64.85861427071086,89.10734973315137,66.02240327873811,64.98507461673198
143.42970161315316,61.313306174571146,62.60240197333473,64.10970158954325,69.18165879631921,77.30445612071362,60.95258877605943
144.42970161315316,61.50631015758172,63.11555549939341,71.59839430781577,68.7370508965792,115.69345536264133,56.76013533869443
145.42970161315316,63.501473408468875,65.93249516613878,82.77576941969652,64.20539960246643,59.21081778079274,55.70767123493017
146.42970161315316,82.56778484323144,64.41481729144888,65.02808068432122,64.84312284975763,71.87299744810498,56.82557470372306
147.42970161315316,49.71678159140228,63.79539090494798,69.57082836016703,69.69841091861707,51.23911607696665,59.08498158779037
148.42970161315316,65.15254622291407,65.28816770652904,67.4455548065679,77.72187302454063,94.65246344871896,62.69088902497329
149.42970161315316,62.82923580708155,59.197867044670495,65.08199614974711,81.71473586548711,84.00400266688102,70.8330102082361
150.42970161315316,61.46596102513595,64.63538685396318,63.98390790372581,69.97680126077086,75.850214230116,78.78041423003738
151.42970161315316,63.299642163794246,67.84631467729956,65.00743382878402,65.18237617915725,76.66520649856875,78.06839246713487
152.42970161315316,67.31493202717581,65.23100254420112,63.15900503951445,60.655131858622894,71.96851946341324,72.68564876275144
153.42970161315316,66.10396034143635,61.4994154254928,65.37941602038839,64.38281502140762,74.50757021695917,68.47636791983342
154.42970161315316,72.6987878840156,62.216754504322054,76.9336445584404,74.58824540863358,74.5563927580162,61.93135123607568
155.42970161315316,66.57972970505412,65.23100254420112,66.63011574184914,81.23911406521832,75.92084513125897,54.13314541300164
156.42970161315316,76.1648860926097,66.91678719855913,79.6231507307286,75.48306184162746,81.93819608711819,52.83042962127429
157.42970161315316,71.35603865609345,63.87686740610084,70.07359629092846,68.45139281242628,85.72753816986614,55.04282066873589
158.42970161315316,70.52563247615402,64.4021661048183,64.67183670444254,65.80111524406934,72.348144577442,57.038843869102735
159.42970161315316,72.51055864689506,60.92298613423507,67.90215364901002,64.97538170750846,46.461669868220156,57.127033290843066
160.42970161315316,76.18802191520918,64.50093176995036,67.45674574118387,71.48887842057582,57.02355451733642,57.60517422000814
161.42970161315316,54.12590079023465,63.73442242537671,62.601283144845574,74.93702078218759,73.07719941479358,60.793155796592664
162.42970161315316,102.87773709699266,61.81472391085462,67.15182971954374,68.18372538317129,88.44528674053979,69.0392433849762
163.42970161315316,62.230162415816146,61.448582720185215,71.2710630778819,66.8873284242618,61.63948420101459,72.6850285311523
164.42970161315316,86.03226158783157,62.5988059237242,73.18803044974103,66.531140447625,44.46217219031782,65.68299867541249
165.42970161315316,64.19100436598343,61.31614318127764,77.99492167684977,70.71859615607319,49.116117085959246,75.91520928164935
166.42970161315316,67.1473544982935,68.88372592772168,76.37325430279974,78.28164731158269,48.88122754574307,107.45682547822159
167.42970161315316,80.11782384844433,64.94844411843883,70.19542111355027,73.8773566877764,47.46360915502015,79.13068743243767
168.42970161315316,74.99039662140639,70.96906410586907,67.74996221482988,68.96748525697802,52.02068537337559,64.30991397266374
169.42970161315316,69.38232169547575,63.041080223155824,68.04661000753465,66.30859118561743,96.31235625811854,68.59745165889926
170.42970161315316,64.43033349555688,61.708369329245635,68.72022546668282,68.32253903054506,87.09554382590115,60.423353844432874
171.42970161315316,64.51978203159044,64.29603862150422,85.33694730458517,72.96666913470673,80.22729172634426,59.722771482297425
172.42970161315316,76.05094747438109,64.18731853473295,64.34926569292021,61.73025475974704,76.67811072240848,59.69602650839683
173.42970161315316,79.276387763678,62.920770780056365,71.94157038146984,109.20453147476226,73.42086663126935,64.70862471178506
174.42970161315316,73.37811979413573,65.55568056714745,84.60037986098942,85.21649563152111,74.33148845361217,72.24467477207233
175.42970161315316,61.70551188756958,64.58096324086287,82.29701373888291,77.96593490878682,78.12630295141987,54.76284468243349
176.42970161315316,61.043072516044894,68.73331140342037,79.78557524495541,66.33201489023466,72.81292769309063,60.01508453130122
177.42970161315316,88.87172499289835,66.08672717645024,75.273596665719,67.74293070469926,67.64962588803584,70.68208457068323
178.42970161315316,54.32364189048049,63.48712132578002,72.49728136052396,68.19688016601187,64.54802397839065,76.12308673822562
179.42970161315316,61.81557396390717,65.341182430202,69.85777665650429,74.44845876034583,71.99400951225984,76.65632714680791
180.42970161315316,64.95352261809107,67.68148986346662,70.47991907277292,70.50518851084637,66.7603292431153,68.40837373365746
181.42970161315316,69.44914375969013,67.1771079667115,72.40107004208343,66.31124859511246,66.05036144104565,67.82959762942843
182.42970161315316,72.72923896524392,64.23089257445562,76.77227186920975,63.316347620876854,64.08559718595905,69.68424521787145
183.42970161315316,58.32731537522913,64.34648226015219,74.37463204478654,65.50695707209563,64.48797569112747,62.98860865737948
184.42970161315316,63.828659270980374,65.82824561395456,73.00161018811302,68.48546239346798,65.99243551215518,60.507751781701074
185.42970161315316,67.42264296757114,75.5126765685108,69.73289067267827,68.57365869803269,68.81212470668261,59.710040320193166
186.42970161315316,81.21189161167862,54.65428673673779,66.58806799870602,65.36828929716667,78.33937005612877,65.0316233198978
187.42970161315316,63.394104349156635,65.83436212379215,65.5516500542744,63.583403192254856,70.91338911816672,66.54728849196809
188.42970161315316,59.32132464080544,64.25840360387825,68.86773512914588,64.61090132774709,66.60598069417689,60.463905345615494
189.42970161315316,58.131487222354956,70.19271968009681,64.40593870771568,64.61090132763401,66.56598483463252,56.815419552753426
190.42970161315316,61.65695832648976,65.45820804896795,65.18352643949503,68.11644352215717,70.47663323004097,58.435691687589724
191.42970161315316,63.416637816003075,66.21012858261865,67.34769459792777,63.60792056633292,70.88844328184379,63.961419164094806
192.42970161315316,60.49514614346359,63.320359788209615,74.04640233070296,65.10994729935994,67.52475295744539,69.01611396909641
193.42970161315316,62.79932721396452,65.67218144554333,80.20959209536619,63.27856173345566,65.19550246076285,64.11586481685275
194.42970161315316,73.51457290806265,67.60916064684612,77.39195298849756,67.8046759230912,66.31642855831966,58.510886976051104
195.42970161315316,69.39245834910052,62.72496333602426,73.1783389882949,71.20095506755412,73.32538367841416,59.642878932572
196.42970161315316,63.80169306465253,63.42921704049739,68.50778367121549,75.33574005346257,71.3305570656688,65.5456489453084
197.42970161315316,62.63780131536357,67.27225319732942,66.1447058627546,72.70265241513883,69.67911546111536,62.0066229016676
198.42970161315316,62.60534625731906,68.82121597950798,66.97790757198929,66.70025713089686,66.38650259252829,59.71301606879758
199.42970161315316,63.05284869707646,66.3986965432277,66.35542883501303,62.24083328004526,66.71171832301957,64.01542408722065
200.42970161315316,60.743214005562024,64.30839814234388,67.03287060162006,70.02317985670804,56.906083934593255,70.29911678926854
201.42970161315316,63.42575697574643,67.46510270478056,70.09035701252965,61.87771824695568,55.256498741486936,66.55611921446042
202.42970161315316,64.1327249088416,67.1784950303911,95.2797347529562,67.72211719528119,64.5566634989041,62.719987762351906
203.42970161315316,65.1520730389953,67.49260538041621,71.17660454554932,72.30302193612859,68.96356878984052,61.86286728083444
204.42970161315316,70.80498104522411,64.62079565945929,73.7095540480251,67.65106051599723,70.38828076491224,65.79699028841394
205.42970161315316,61.18062119809839,67.51627708794551,68.67001247530594,62.57055707516622,69.96576702574988,64.59079579387756
206.42970161315316,64.22089527491248,69.76440929150377,67.58713986974753,64.44444264867417,67.51492135850657,72.06423326351386
207.42970161315316,65.37899310516966,63.67560814102881,65.22264707009442,61.98484845529088,66.67565736485099,78.15931324984747
208.42970161315316,67.64782430234918,61.97773202957341,66.87552118119967,62.608526119939775,71.45093187382562,73.21559543223682
209.42970161315316,65.39229295821627,67.29382553169472,63.45429181886654,66.27829043211676,71.95728302987622,66.76245481879951
210.42970161315316,64.82676007221573,61.54773251828033,68.46741372247944,66.78879687797348,67.83148245483143,61.88975329830441
211.42970161315316,67.28930727816075,63.106794846595704,70.6421955511497,72.64883709220337,65.68307264951204,66.57727440058736
212.42970161315316,62.3713758659546,65.06577460141396,75.83404472118599,70.98227840631318,67.34368231501922,69.47030573437088
213.42970161315316,58.224641116972606,64.97552410487147,71.81081147823515,65.18291281435765,66.0827607569495,62.6537067167231
214.42970161315316,69.95143310397512,65.40199777773971,68.03337047905876,66.98266254797757,65.55213067373313,58.80724015276134
215.42970161315316,65.11216011102971,63.37758371137611,65.81665691380229,63.466845792819825,67.7501939693038,60.58213799497366
216.42970161315316,65.07245607875632,66.09949189070436,65.62155766769396,62.85242179191012,72.89496704885667,64.77241794189861
217.42970161315316,73.44384167517542,64.30788123356342,66.13726081696943,62.28400491202086,78.53626662412589,63.95564419624836
218.42970161315316,69.67808119547027,59.430285530747646,65.91535415781289,63.25981501243917,83.53070557498565,63.52128510953312
219.42970161315316,70.55107352182372,61.07160580951552,69.70906595006038,67.76233887110399,78.48462001077895,69.0142747423649
220.42970161315316,66.71711357410504,64.11672624397146,78.4179555494144,74.12614481835419,73.74277830131199,69.40305991220802
221.42970161315316,65.6662773552487,63.30561910103827,70.82240857410335,70.69672160709264,75.08449563819215,65.53174756550732
222.42970161315316,67.33965675177565,70.8676853008497,73.55975628632908,68.72796501162536,74.21597646797005,69.37158243928157
223.42970161315316,66.72781766819466,63.25424567467416,73.56858361345748,66.85309147080113,74.10185692102024,74.30259650148808
224.42970161315316,61.2221845826344,63.59851361111804,66.02311681436082,63.94740258065121,70.26400751085518,67.90845100250884
225.42970161315316,63.829844259713845,63.33116430855601,69.84897330853907,67.47260976061195,68.15797350515426,66.48583353686351
226.42970161315316,73.23848976712446,65.94782674815553,67.70136681947915,71.27579026798682,71.29928226906634,70.46980962110463
227.42970161315316,53.813033882991505,66.2711888762288,74.24175604619428,68.15962401120862,69.9657670252233,66.3013596622098
228.42970161315316,62.73303704733944,64.5213790142841,76.89188695212623,63.84713979663423,69.38159176389004,63.38651094137862
229.42970161315316,73.22255434632935,65.0023824931925,75.53684421947975,62.941593201131774,66.60137025559081,66.5942966007112
230.42970161315316,69.80842943892343,65.20543478570637,68.61091964434605,62.97832326747299,67.0156248124439,66.17136067354369
231.42970161315316,66.27664238305049,66.8367319682267,67.44555480631874,70.55613625871857,67.93464020832405,61.20753566924878
232.42970161315316,68.75279488696695,63.7618687352692,71.60412975272277,73.18873228466335,67.5805704224197,61.751364840021076
233.42970161315316,64.60341634569754,65.11551169045322,61.144002336910305,69.24475155082732,67.58057042216082,64.7549049462927
234.42970161315316,61.33148564576993,65.23100254420112,64.7952484743978,65.6644343910388,66.88741946688314,62.483853364680265
235.42970161315316,72.26957882220857,64.66303814189342,63.23821438853572,66.00663568157265,68.39766665926258,60.42901483341615
236.42970161315316,75.21381671265264,60.63105878514949,67.93838175282106,66.78879687800449,68.99251606629088,61.26614500177665
237.42970161315316,67.33760227108642,65.53582386264634,72.6385491171064,66.11511724189388,67.8465119692862,65.8889788638944
238.42970161315316,61.77644618362085,65.42396727752423,64.73226614093156,63.313762076420424,67.16393591415485,68.99917075987383
239.42970161315316,64.29041056985055,63.486994825397254,52.4954490195274,66.28277126352485,68.03444557064583,69.74812204161341
240.42970161315316,79.77029704032884,65.55387328689082,70.39864728088955,73.16907396607012,72.29264365847962,69.74812204161341
241.42970161315316,68.3477072754866,64.15855772344646,67.85778076990947,82.12046123417173,72.53564294744677,66.74173506262974
242.42970161315316,63.07805341425811,65.01494610433355,63.36103736513006,79.45365503192573,67.07028278740135,63.76701027218974
