4392.000000	0.030162	0.000000	0.000000	1760996641.478423	0.000000
4392.000000	0.030162	0.000000	0.000000	1760996641.478435	0.000000
4392.000000	0.030162	0.000000	0.000000	1760996641.478437	0.000000
4392.000000	0.030162	0.000000	0.000000	1760996641.478439	0.000000
4407.000000	0.030162	31.120000	0.000000	1760996641.478601	0.000000
4407.000000	0.030162	31.120000	0.000000	1760996641.478604	0.000000
4424.000000	0.030162	31.158000	0.000000	1760996641.478709	0.000000
4439.000000	0.030162	31.104000	0.000000	1760996641.478792	0.000000
4439.000000	0.030162	31.104000	0.000000	1760996641.478794	0.000000
5465.000000	0.030163	31.009000	0.000000	1760996641.734677	0.000000
5465.000000	0.030163	31.009000	0.000000	1760996641.734685	0.000000
5480.000000	0.030163	31.240000	0.000000	1760996641.832544	0.000000
5496.000000	0.030163	31.139000	0.000000	1760996641.988506	0.000000
5496.000000	0.030163	31.139000	0.000000	1760996641.988514	0.000000
5511.000000	0.030163	31.131000	0.000000	1760996642.057847	0.000000
5527.000000	0.030163	31.131000	0.000000	1760996642.145512	0.000000
5527.000000	0.030163	31.131000	0.000000	1760996642.145518	0.000000
5542.000000	0.030163	31.128000	0.000000	1760996642.237638	0.000000
5558.000000	0.030163	31.197000	0.000000	1760996642.421973	0.000000
5558.000000	0.030163	31.197000	0.000000	1760996642.421983	0.000000
5574.000000	0.030163	31.192000	0.000000	1760996642.430940	0.000000
5589.000000	0.030163	31.192000	0.000000	1760996642.530124	0.000000
5589.000000	0.030163	31.192000	0.000000	1760996642.530128	0.000000
5604.000000	0.030163	31.225000	0.000000	1760996642.640749	0.000000
5621.000000	0.030163	31.204000	0.000000	1760996642.738581	0.000000
5621.000000	0.030163	31.204000	0.000000	1760996642.738589	0.000000
5636.000000	0.030163	31.194000	0.000000	1760996642.883226	0.000000
5651.000000	0.030163	31.194000	0.000000	1760996642.959914	0.000000
5651.000000	0.030163	31.194000	0.000000	1760996642.959921	0.000000
5666.000000	0.030163	31.155000	0.000000	1760996643.069468	0.000000
5683.000000	0.030163	31.244000	0.000000	1760996643.146914	0.000000
5683.000000	0.030163	31.244000	0.000000	1760996643.146921	0.000000
5698.000000	0.030163	31.248000	0.000000	1760996643.261234	0.000000
5714.000000	0.030163	31.249000	0.000000	1760996643.446018	0.000000
5714.000000	0.030163	31.249000	0.000000	1760996643.446023	0.000000
5729.000000	0.030162	31.249000	0.000000	1760996643.473958	0.000000
5760.000000	0.030163	31.214000	0.000000	1760996643.969812	0.000000
5760.000000	0.030163	31.214000	0.000000	1760996643.969818	0.000000
5777.000000	0.030162	31.106000	0.000000	1760996643.969971	0.000000
5791.000000	0.030162	31.106000	0.000000	1760996643.970093	0.000000
5791.000000	0.030162	31.106000	0.000000	1760996643.970097	0.000000
5807.000000	0.030162	31.117000	0.000000	1760996644.030184	0.000000
5823.000000	0.030162	31.228000	0.000000	1760996644.131156	0.000000
5823.000000	0.030162	31.228000	0.000000	1760996644.131161	0.000000
5839.000000	0.030162	31.134000	0.000000	1760996644.198659	0.000000
5853.000000	0.030162	31.134000	0.000000	1760996644.258866	0.000000
5853.000000	0.030162	31.134000	0.000000	1760996644.258874	0.000000
5869.000000	0.030162	31.200000	0.000000	1760996644.363300	0.000000
5885.000000	0.030162	31.157000	0.000000	1760996644.488883	0.000000
5885.000000	0.030162	31.157000	0.000000	1760996644.488888	0.000000
5901.000000	0.030162	31.139000	0.000000	1760996644.562348	0.000000
5915.000000	0.030162	31.139000	0.000000	1760996644.725285	0.000000
5915.000000	0.030162	31.139000	0.000000	1760996644.725293	0.000000
5932.000000	0.030162	31.167000	0.000000	1760996644.796824	0.000000
