LslMarkerSourceTimestamp,EmotiBitTimestamp,PI,PG,PR
1201906.294274,32170.667,180873,,112052
1201906.294829,32171.222,,8167,
1201906.304607,32181.000,180895,,112077
1201906.305274,32181.667,,8177,
1201906.31494,32191.333,180840,,112032
1201906.315718,32192.111,,8156,
1201906.325274,32201.667,180879,,112044
1201906.326162,32202.556,,8156,
1201906.335607,32212.000,180860,,112042
1201906.336607,32213.000,,8163,
1201906.345334,32221.727,180901,,112058
1201906.346243,32222.636,,8166,
1201906.355061,32231.455,180878,,112023
1201906.355879,32232.273,,8164,
1201906.364789,32241.182,180872,,112048
1201906.365516,32241.909,,8146,
1201906.374516,32250.909,180864,,112057
1201906.375152,32251.545,,8161,
1201906.384243,32260.636,180853,,112056
1201906.384788,32261.182,,8180,
1201906.39397,32270.364,180793,,112000
1201906.394425,32270.818,,8126,
1201906.403697,32280.091,180842,,112049
1201906.404061,32280.455,,8186,
1201906.413425,32289.818,180841,,112038
1201906.413697,32290.091,,8151,
1201906.423152,32299.545,180883,,112005
1201906.423334,32299.727,,8133,
1201906.432879,32309.273,180855,,112026
1201906.43297,32309.364,,8177,
1201906.442606,32319.000,180861,8154,112059
1201906.453306,32329.700,180841,8154,112042
1201906.464006,32340.400,180861,8135,112060
1201906.474706,32351.100,180809,8124,112040
1201906.485406,32361.800,180847,8166,112064
1201906.496106,32372.500,180851,8153,112032
1201906.506806,32383.200,180857,8145,112044
1201906.517506,32393.900,180868,8133,112033
1201906.528206,32404.600,180846,8149,112026
1201906.538906,32415.300,180840,8173,112057
1201906.549606,32426.000,180842,8153,112053
1201906.559939,32436.333,180830,8172,112049
1201906.570272,32446.667,180824,8144,112035
1201906.580606,32457.000,180865,8169,112046
1201906.590939,32467.333,180842,8160,112052
1201906.601272,32477.667,180856,8143,112035
1201906.611605,32488.000,180870,8150,112031
1201906.621939,32498.333,180848,8178,112035
1201906.632272,32508.667,180837,8162,112052
1201906.642605,32519.000,180821,8173,112050
1201906.652332,32528.727,180801,8139,112011
1201906.66206,32538.455,180864,8178,112028
1201906.671787,32548.182,180861,8177,112059
1201906.681514,32557.909,180816,8138,112011
1201906.691241,32567.636,180819,8161,112007
1201906.700969,32577.364,180850,8183,112048
1201906.710696,32587.091,180845,8142,112048
1201906.720423,32596.818,180830,8143,112046
1201906.73015,32606.545,180836,8140,112036
1201906.739877,32616.273,180837,8150,112075
1201906.749605,32626.000,180846,8164,112040
1201906.759938,32636.333,180815,8166,112062
1201906.770271,32646.667,180838,8156,112028
1201906.780605,32657.000,180830,8174,112024
1201906.790938,32667.333,180858,8166,112042
1201906.801271,32677.667,180819,8203,112002
1201906.811604,32688.000,180819,8145,112015
1201906.821938,32698.333,180845,8151,112012
1201906.832271,32708.667,180867,8160,112034
1201906.842604,32719.000,180878,8184,112052
1201906.852331,32728.727,180871,8178,112037
1201906.862059,32738.455,180858,8152,112023
1201906.871786,32748.182,180865,8161,112044
1201906.881513,32757.909,180845,8144,112041
1201906.89124,32767.636,180835,8145,112032
1201906.900968,32777.364,180869,8187,112063
1201906.910695,32787.091,180868,8168,112043
1201906.920422,32796.818,180835,8162,112012
1201906.930149,32806.545,180861,8135,112024
1201906.939876,32816.273,180855,8146,112039
1201906.949604,32826.000,180849,8169,112037
1201906.960204,32836.600,180874,8169,112018
1201906.970804,32847.200,180815,8178,112038
1201906.981404,32857.800,180865,8181,112030
1201906.992003,32868.400,180844,8144,112047
1201907.002603,32879.000,180850,8172,112035
1201907.013203,32889.600,180859,8159,112050
1201907.023803,32900.200,180856,8164,112066
1201907.034403,32910.800,180839,8188,112066
1201907.045003,32921.400,180836,8144,112038
1201907.055603,32932.000,180830,8210,112034
1201907.065003,32941.400,180797,8152,112015
1201907.074403,32950.800,180817,8152,112063
1201907.083803,32960.200,180818,8148,112025
1201907.093203,32969.600,180797,8123,112014
1201907.102603,32979.000,180832,8166,112048
1201907.112003,32988.400,180847,8177,112028
1201907.121403,32997.800,180804,8157,112027
1201907.130803,33007.200,180779,8161,111997
1201907.140203,33016.600,180797,8136,112006
1201907.149603,33026.000,180825,8146,112030
1201907.160203,33036.600,180821,8152,112016
1201907.170803,33047.200,180821,8151,112036
1201907.181402,33057.800,180855,8168,112049
1201907.192002,33068.400,180826,8142,112034
1201907.202602,33079.000,180854,8150,112016
1201907.213202,33089.600,180810,8146,112028
1201907.223802,33100.200,180832,8162,112056
1201907.234402,33110.800,180829,8166,112005
1201907.245002,33121.400,180834,8147,112024
1201907.255602,33132.000,180810,8121,112004
1201907.265329,33141.727,180834,8173,112008
1201907.275057,33151.455,180849,8164,112047
1201907.284784,33161.182,180828,8152,112023
1201907.294511,33170.909,180825,8142,112023
1201907.304238,33180.636,180856,8171,112052
1201907.313965,33190.364,180794,8140,112023
1201907.323693,33200.091,180831,8164,112028
1201907.33342,33209.818,180771,8128,111976
1201907.343147,33219.545,180817,8140,112039
1201907.352874,33229.273,180815,8144,112012
1201907.362602,33239.000,180834,8167,112040
1201907.372935,33249.333,180823,8158,112025
1201907.383268,33259.667,180812,8170,112045
1201907.393601,33270.000,180817,8143,112017
1201907.403935,33280.333,180807,8158,112029
1201907.414268,33290.667,180837,8154,112029
1201907.424601,33301.000,180858,8157,112041
1201907.434934,33311.333,180820,8146,112017
1201907.445268,33321.667,180821,8163,111999
1201907.455601,33332.000,180845,8164,112022
1201907.465328,33341.727,180834,8179,112030
1201907.475055,33351.455,180807,8161,112008
1201907.484783,33361.182,180826,8155,112008
1201907.49451,33370.909,180850,8164,112037
1201907.504237,33380.636,180898,8185,112038
1201907.513964,33390.364,180828,8154,112026
1201907.523692,33400.091,180858,8189,112053
1201907.533419,33409.818,180855,8159,112033
1201907.543146,33419.545,180849,8161,112011
1201907.552873,33429.273,180832,8142,112016
1201907.5626,33439.000,180880,8169,112044
1201907.5733,33449.700,180857,8173,112026
1201907.584,33460.400,180857,8139,112028
1201907.5947,33471.100,180848,8150,112016
1201907.6054,33481.800,180840,8160,112022
1201907.6161,33492.500,180841,8156,112025
1201907.6268,33503.200,180833,8186,112047
1201907.6375,33513.900,180842,8155,112019
1201907.6482,33524.600,180864,8189,112062
1201907.6589,33535.300,180850,8164,112036
1201907.6696,33546.000,180834,8154,112015
1201907.679,33555.400,180819,8152,112005
1201907.6884,33564.800,180851,8178,112016
1201907.6978,33574.200,180841,8155,112024
1201907.7072,33583.600,180822,8146,112018
1201907.7166,33593.000,180822,8146,112028
1201907.726,33602.400,180854,8171,112047
1201907.7354,33611.800,180840,8174,112050
1201907.7448,33621.200,180853,8156,112039
1201907.754199,33630.600,180801,8148,112027
1201907.763599,33640.000,180829,8133,112045
1201907.774199,33650.600,180835,8155,112036
1201907.784799,33661.200,180853,8166,112039
1201907.795399,33671.800,180815,8150,112019
1201907.805999,33682.400,180813,8153,112044
1201907.816599,33693.000,180805,8139,112025
1201907.827199,33703.600,180819,8154,112004
1201907.837799,33714.200,180804,8151,112026
1201907.848399,33724.800,180879,8166,112035
1201907.858999,33735.400,180859,8183,112058
1201907.869599,33746.000,180821,8139,112022
1201907.879932,33756.333,180825,8157,112022
1201907.890265,33766.667,180827,8161,112019
1201907.900599,33777.000,180858,8173,112030
1201907.910932,33787.333,180849,8166,112031
1201907.921265,33797.667,180861,8180,112037
1201907.931599,33808.000,180822,8168,112046
1201907.941932,33818.333,180850,8167,112027
1201907.952265,33828.667,180838,8149,112020
1201907.962598,33839.000,180838,8162,112010
1201907.972326,33848.727,180827,8160,112028
1201907.982053,33858.455,180864,8190,112036
1201907.99178,33868.182,180843,8154,112030
1201908.001507,33877.909,180890,8168,112006
1201908.011235,33887.636,180851,8177,112038
1201908.020962,33897.364,180822,8162,112043
1201908.030689,33907.091,180837,8155,112010
1201908.040416,33916.818,180824,8161,112009
1201908.050143,33926.545,180864,8166,112038
1201908.059871,33936.273,180807,8152,112007
1201908.069598,33946.000,180842,8168,112032
1201908.079325,33955.727,180844,8152,112038
1201908.089052,33965.455,180860,8150,112041
1201908.09878,33975.182,180865,8179,112043
1201908.108507,33984.909,180843,8164,112034
1201908.118234,33994.636,180858,8171,111999
1201908.127961,34004.364,180889,8216,112069
1201908.137688,34014.091,180845,8167,112012
1201908.147416,34023.818,180843,8174,112031
1201908.157143,34033.545,180859,8171,112012
1201908.16687,34043.273,180851,8148,111993
1201908.176597,34053.000,180884,8182,112042
1201908.186931,34063.333,180855,8158,112028
1201908.197264,34073.667,180857,8183,112027
1201908.207597,34084.000,180868,8177,112067
1201908.21793,34094.333,180865,8162,112000
1201908.228264,34104.667,180819,8152,112034
1201908.238597,34115.000,180865,8165,112018
1201908.24893,34125.333,180859,8149,112031
1201908.259264,34135.667,180849,8183,112009
1201908.269597,34146.000,180854,8200,112017
1201908.280197,34156.600,180849,8168,112022
1201908.290797,34167.200,180824,8170,112027
1201908.301397,34177.800,180829,8158,112030
1201908.311997,34188.400,180851,8183,112002
1201908.322597,34199.000,180838,8176,112033
1201908.333196,34209.600,180846,8197,112058
1201908.343796,34220.200,180869,8171,112049
1201908.354396,34230.800,180851,8141,112023
1201908.364996,34241.400,180846,8166,112036
1201908.375596,34252.000,180827,8145,112023
1201908.385323,34261.727,180851,8179,112047
1201908.395051,34271.455,180807,8149,112018
1201908.404778,34281.182,180828,8143,112014
1201908.414505,34290.909,180835,8142,112036
1201908.424232,34300.636,180818,8145,112007
1201908.43396,34310.364,180804,8173,111996
1201908.443687,34320.091,180847,8166,112029
1201908.453414,34329.818,180798,8143,112023
1201908.463141,34339.545,180848,8166,112030
1201908.472868,34349.273,180811,8158,112002
1201908.482596,34359.000,180837,8165,112036
1201908.492929,34369.333,180819,8146,112005
1201908.503262,34379.667,180854,8159,112039
1201908.513596,34390.000,180842,8151,112016
1201908.523929,34400.333,180835,8160,112024
1201908.534262,34410.667,180813,8155,112067
1201908.544595,34421.000,180839,8184,112059
1201908.554929,34431.333,180814,8150,112015
1201908.565262,34441.667,180842,8167,112033
1201908.575595,34452.000,180835,8164,112026
1201908.585322,34461.727,180856,8185,112050
1201908.59505,34471.455,180825,8169,112015
1201908.604777,34481.182,180843,8159,112034
1201908.614504,34490.909,180850,8154,112058
1201908.624231,34500.636,180865,8166,112059
1201908.633959,34510.364,180812,8151,112005
1201908.643686,34520.091,180825,8141,112030
1201908.653413,34529.818,180828,8165,112009
1201908.66314,34539.545,180884,8204,112050
1201908.672867,34549.273,180805,8159,112013
1201908.682595,34559.000,180803,8133,111998
1201908.692928,34569.333,180837,8165,112029
1201908.703261,34579.667,180830,8159,112043
1201908.713595,34590.000,180813,8138,112023
1201908.723928,34600.333,180811,8158,112051
1201908.734261,34610.667,180839,8169,112035
1201908.744594,34621.000,180851,8183,112040
1201908.754928,34631.333,180812,8168,112010
1201908.765261,34641.667,180817,8156,112023
1201908.775594,34652.000,180850,8165,112028
1201908.785321,34661.727,180810,8150,112003
1201908.795049,34671.455,180871,8200,112039
1201908.804776,34681.182,180852,8173,111984
1201908.814503,34690.909,180844,8173,112026
1201908.82423,34700.636,180852,8150,112052
1201908.833958,34710.364,180858,8180,112059
1201908.843685,34720.091,180824,8160,112031
1201908.853412,34729.818,180857,8164,112027
1201908.863139,34739.545,180848,8165,112042
1201908.872866,34749.273,180859,8190,112019
1201908.882594,34759.000,180844,8158,112029
1201908.893294,34769.700,180847,8178,112024
1201908.903994,34780.400,180861,8178,112025
1201908.914693,34791.100,180834,8202,112013
1201908.925393,34801.800,180818,8162,112028
1201908.936093,34812.500,180830,8172,112021
1201908.946793,34823.200,180845,8195,112030
1201908.957493,34833.900,180833,8182,112008
1201908.968193,34844.600,180831,8150,112041
1201908.978893,34855.300,180833,8162,112029
1201908.989593,34866.000,180823,8153,112025
1201908.999926,34876.333,180842,8180,112050
1201909.01026,34886.667,180803,8163,112009
1201909.020593,34897.000,180822,8156,112024
1201909.030926,34907.333,180807,8148,112032
1201909.041259,34917.667,180805,8146,112008
1201909.051593,34928.000,180810,8168,111990
1201909.061926,34938.333,180829,8150,112026
1201909.072259,34948.667,180827,8162,112027
1201909.082593,34959.000,180834,8176,112037
1201909.09232,34968.727,180812,8179,112023
1201909.102047,34978.455,180819,8147,112013
1201909.111774,34988.182,180830,8158,112027
1201909.121501,34997.909,180852,8165,112016
1201909.131229,35007.636,180848,8157,112032
1201909.140956,35017.364,180855,8145,112054
1201909.150683,35027.091,180827,8160,112028
1201909.16041,35036.818,180828,8172,112040
1201909.170138,35046.545,180835,8171,112053
1201909.179865,35056.273,180810,8147,112030
1201909.189592,35066.000,180844,8163,112041
1201909.199925,35076.333,180836,8207,112039
1201909.210259,35086.667,180837,8186,112006
1201909.220592,35097.000,180845,8165,112010
1201909.230925,35107.333,180838,8162,112039
1201909.241258,35117.667,180819,8139,112035
1201909.251592,35128.000,180844,8191,112040
1201909.261925,35138.333,180831,8158,112009
1201909.272258,35148.667,180831,8154,112025
1201909.282592,35159.000,180850,8159,112054
1201909.292319,35168.727,180811,8135,112029
1201909.302046,35178.455,180831,8155,112026
1201909.311773,35188.182,180847,8161,112027
1201909.3215,35197.909,180820,8145,112034
1201909.331228,35207.636,180790,8143,111997
1201909.340955,35217.364,180810,8151,112015
1201909.350682,35227.091,180827,8158,112031
1201909.360409,35236.818,180850,8183,112026
1201909.370137,35246.545,180872,8186,112052
1201909.379864,35256.273,180819,8148,112015
1201909.389591,35266.000,180834,8168,112025
1201909.400191,35276.600,180842,8145,112026
1201909.410791,35287.200,180866,8174,112046
1201909.421391,35297.800,180859,8157,112036
1201909.431991,35308.400,180842,8166,112023
1201909.442591,35319.000,180821,8166,112031
1201909.453191,35329.600,180816,8150,112016
1201909.463791,35340.200,180854,8152,112035
1201909.474391,35350.800,180831,8164,112023
1201909.48499,35361.400,180832,8175,112005
1201909.49559,35372.000,180858,8192,112053
1201909.50499,35381.400,180831,8178,112027
1201909.51439,35390.800,180853,8175,112028
1201909.52379,35400.200,180865,8171,112036
1201909.53319,35409.600,180882,8186,112050
1201909.54259,35419.000,180859,8162,112025
1201909.55199,35428.400,180894,8160,112059
1201909.56139,35437.800,180873,8178,112033
1201909.57079,35447.200,180847,8194,112048
1201909.58019,35456.600,180825,8153,112031
1201909.58959,35466.000,180849,8149,112047
1201909.60019,35476.600,180848,8191,112037
1201909.61079,35487.200,180857,8191,112040
1201909.62139,35497.800,180825,8146,112021
1201909.63199,35508.400,180834,8154,112012
1201909.64259,35519.000,180827,8159,112033
1201909.65319,35529.600,180841,8154,112045
1201909.66379,35540.200,180803,8156,112038
1201909.67439,35550.800,180808,8162,112021
1201909.684989,35561.400,180827,8156,112035
1201909.695589,35572.000,180803,8141,112044
1201909.705317,35581.727,180858,8177,112049
1201909.715044,35591.455,180825,8147,112019
1201909.724771,35601.182,180843,8152,112026
1201909.734498,35610.909,180825,8181,112060
1201909.744226,35620.636,180845,8187,112050
1201909.753953,35630.364,180801,8133,112019
1201909.76368,35640.091,180830,8153,112020
1201909.773407,35649.818,180844,8164,112039
1201909.783134,35659.545,180819,8138,112012
1201909.792862,35669.273,180845,8158,112019
1201909.802589,35679.000,180828,8147,112026
1201909.812922,35689.333,180841,8127,112023
1201909.823255,35699.667,180851,8170,112033
1201909.833589,35710.000,180843,8154,112031
1201909.843922,35720.333,180844,8160,112040
1201909.854255,35730.667,180865,8161,112056
1201909.864589,35741.000,180829,8131,112039
1201909.874922,35751.333,180834,8156,112018
1201909.885255,35761.667,180818,8157,112020
1201909.895588,35772.000,180822,8152,112015
1201909.905316,35781.727,180805,8145,112007
1201909.915043,35791.455,180810,8137,112009
1201909.92477,35801.182,180863,8176,112028
1201909.934497,35810.909,180853,8155,112046
1201909.944224,35820.636,180841,8165,112011
1201909.953952,35830.364,180860,8166,112025
1201909.963679,35840.091,180862,8165,112044
1201909.973406,35849.818,180830,8156,112035
1201909.983133,35859.545,180833,8173,112046
1201909.992861,35869.273,180816,8149,112007
1201910.002588,35879.000,180776,8144,112064
1201910.013188,35889.600,180832,8158,112026
1201910.023788,35900.200,180854,8176,112039
1201910.034388,35910.800,180855,8140,112028
1201910.044988,35921.400,180862,8177,112066
1201910.055588,35932.000,180853,8168,112028
1201910.066187,35942.600,180867,8167,112046
1201910.076787,35953.200,180820,8136,112034
1201910.087387,35963.800,180839,8157,112037
1201910.097987,35974.400,180845,8157,112043
1201910.108587,35985.000,180865,8172,112038
1201910.117987,35994.400,180821,8134,112015
1201910.127387,36003.800,180863,8176,112011
1201910.136787,36013.200,180871,8185,112018
1201910.146187,36022.600,180834,8174,112054
1201910.155587,36032.000,180842,8160,112013
1201910.164987,36041.400,180826,8153,112029
1201910.174387,36050.800,180863,8174,112022
1201910.183787,36060.200,180854,8199,112032
1201910.193187,36069.600,180869,8192,112011
1201910.202587,36079.000,180834,8160,112038
1201910.213187,36089.600,180859,8163,112032
1201910.223787,36100.200,180855,8160,112047
1201910.234387,36110.800,180840,8143,112028
1201910.244987,36121.400,180829,8182,112013
1201910.255586,36132.000,180850,8155,112038
1201910.266186,36142.600,180875,8191,112069
1201910.276786,36153.200,180827,8158,112005
1201910.287386,36163.800,180836,8188,112051
1201910.297986,36174.400,180830,8158,112033
1201910.308586,36185.000,180825,8157,112013
1201910.319031,36195.444,180852,8150,112051
1201910.329475,36205.889,180860,8157,112053
1201910.339919,36216.333,180841,8180,112030
1201910.350364,36226.778,180820,8156,112052
1201910.360808,36237.222,180806,8152,111998
1201910.371253,36247.667,180794,8137,112042
1201910.381697,36258.111,180836,8132,112049
1201910.392141,36268.556,180813,8144,112033
1201910.402586,36279.000,180778,8168,111988
1201910.412222,36288.636,180808,8146,112010
1201910.421858,36298.273,180787,8127,112017
1201910.431495,36307.909,180821,8155,112035
1201910.441131,36317.545,180810,8134,112018
1201910.450767,36327.182,180806,8141,112022
1201910.460404,36336.818,180863,8158,112045
1201910.47004,36346.455,180823,8155,112032
1201910.479676,36356.091,180800,8134,112008
1201910.489313,36365.727,180856,8165,112033
1201910.498949,36375.364,180816,8160,112009
1201910.508585,36385.000,180821,8153,112034
1201910.51903,36395.444,180789,8145,112032
1201910.529474,36405.889,180833,8146,112047
1201910.539918,36416.333,180850,8154,112056
1201910.550363,36426.778,180820,8159,112028
1201910.560807,36437.222,180788,8158,112009
1201910.571252,36447.667,180818,8152,112003
1201910.581696,36458.111,180824,8154,112022
1201910.59214,36468.556,180828,8161,112037
1201910.602585,36479.000,180805,8142,112006
1201910.612221,36488.636,180789,8154,112043
1201910.621857,36498.273,180790,8161,112022
1201910.631494,36507.909,180823,8152,112031
1201910.64113,36517.545,180843,8136,112061
1201910.650766,36527.182,180803,8153,112002
1201910.660403,36536.818,180813,8152,112048
1201910.670039,36546.455,180777,8132,112032
1201910.679675,36556.091,180812,8134,112042
1201910.689312,36565.727,180836,8183,112039
1201910.698948,36575.364,180813,8174,112013
1201910.708584,36585.000,180809,8157,112027
1201910.719284,36595.700,180817,8162,112034
1201910.729984,36606.400,180836,8146,112058
1201910.740684,36617.100,180802,8173,112038
1201910.751384,36627.800,180816,8149,112024
1201910.762084,36638.500,180824,8170,112041
1201910.772784,36649.200,180789,8165,112015
1201910.783484,36659.900,180826,8170,112016
1201910.794184,36670.600,180801,8151,112015
1201910.804884,36681.300,180832,8187,112016
1201910.815584,36692.000,180800,8176,111995
1201910.824984,36701.400,180832,8177,112022
1201910.834383,36710.800,180800,8149,112028
1201910.843783,36720.200,180853,8171,112014
1201910.853183,36729.600,180846,8144,112009
1201910.862583,36739.000,180847,8132,112056
1201910.871983,36748.400,180822,8157,112019
1201910.881383,36757.800,180835,8171,112032
1201910.890783,36767.200,180868,8181,112066
1201910.900183,36776.600,180866,8162,112043
1201910.909583,36786.000,180823,8159,112010
1201910.920183,36796.600,180838,8171,112046
1201910.930783,36807.200,180795,8152,112038
1201910.941383,36817.800,180832,8184,112022
1201910.951983,36828.400,180808,8162,112033
1201910.962583,36839.000,180838,8170,112046
1201910.973183,36849.600,180840,8196,112024
1201910.983783,36860.200,180811,8164,112025
1201910.994383,36870.800,180817,8162,112019
1201911.004983,36881.400,180819,8162,112030
1201911.015583,36892.000,180833,8178,112037
1201911.02531,36901.727,180824,8182,112060
1201911.035037,36911.455,180798,8147,112025
1201911.044764,36921.182,180813,8159,112047
1201911.054491,36930.909,180783,8164,112047
1201911.064219,36940.636,180772,8143,112028
1201911.073946,36950.364,180769,8152,112012
1201911.083673,36960.091,180803,8166,112038
1201911.0934,36969.818,180747,8165,112053
1201911.103128,36979.545,180820,8171,112072
1201911.112855,36989.273,180801,8142,112031
1201911.122582,36999.000,180800,8156,112044
1201911.132915,37009.333,180806,8154,112013
1201911.143249,37019.667,180820,8167,112048
1201911.153582,37030.000,180785,8139,112012
1201911.163915,37040.333,180849,8161,112038
1201911.174248,37050.667,180817,8150,112035
1201911.184582,37061.000,180851,8179,112067
1201911.194915,37071.333,180795,8143,112025
1201911.205248,37081.667,180840,8132,112072
1201911.215582,37092.000,180825,8164,112044
1201911.225309,37101.727,180825,8173,112064
1201911.235036,37111.455,180811,8152,112034
1201911.244763,37121.182,180815,8164,112070
1201911.25449,37130.909,180836,8155,112052
1201911.264218,37140.636,180852,8183,112051
1201911.273945,37150.364,180779,8168,112026
1201911.283672,37160.091,180790,8151,112045
1201911.293399,37169.818,180812,8161,112032
1201911.303126,37179.545,180839,8166,112030
1201911.312854,37189.273,180811,8154,112036
1201911.322581,37199.000,180813,8162,112062
1201911.332914,37209.333,180815,8195,112079
1201911.343248,37219.667,180810,8171,112075
1201911.353581,37230.000,180778,8166,112029
1201911.363914,37240.333,180812,8193,112076
1201911.374247,37250.667,180822,8171,112063
1201911.384581,37261.000,180819,8177,112058
1201911.394914,37271.333,180799,8181,112045
1201911.405247,37281.667,180804,8160,112037
1201911.41558,37292.000,180824,8172,112058
1201911.425308,37301.727,180851,8191,112053
1201911.435035,37311.455,180813,8165,112031
1201911.444762,37321.182,180806,8189,112040
1201911.454489,37330.909,180824,8168,112054
1201911.464217,37340.636,180827,8137,112075
1201911.473944,37350.364,180803,8170,112072
1201911.483671,37360.091,180819,8172,112054
1201911.493398,37369.818,180818,8173,112058
1201911.503125,37379.545,180812,8162,112070
1201911.512853,37389.273,180802,8164,112038
1201911.52258,37399.000,180818,8180,112058
1201911.53318,37409.600,180836,8181,112071
1201911.54378,37420.200,180816,8181,112072
1201911.55438,37430.800,180815,8178,112055
1201911.56498,37441.400,180868,8183,112053
1201911.57558,37452.000,180860,8172,112058
1201911.58618,37462.600,180848,8187,112071
1201911.59678,37473.200,180825,8168,112002
1201911.607379,37483.800,180822,8166,112042
1201911.617979,37494.400,180855,8157,112066
1201911.628579,37505.000,180835,8189,112044
1201911.639024,37515.444,180845,8227,112030
1201911.649468,37525.889,180823,8164,112030
1201911.659913,37536.333,180822,8187,112057
1201911.670357,37546.778,180859,8183,112052
1201911.680801,37557.222,180861,8164,112045
1201911.691246,37567.667,180830,8176,112052
1201911.70169,37578.111,180870,8175,112042
1201911.712134,37588.556,180870,8173,112061
1201911.722579,37599.000,180852,8187,112077
1201911.732215,37608.636,180848,8150,112037
1201911.741851,37618.273,180866,8177,112041
1201911.751488,37627.909,180844,8174,112039
1201911.761124,37637.545,180872,8164,112030
1201911.77076,37647.182,180837,8144,112036
1201911.780397,37656.818,180899,8181,112069
1201911.790033,37666.455,180885,8168,112056
1201911.799669,37676.091,180866,8160,112065
1201911.809306,37685.727,180874,8159,112046
1201911.818942,37695.364,180859,8159,112056
1201911.828578,37705.000,180907,8158,112063
1201911.839023,37715.444,180914,8176,112072
1201911.849467,37725.889,180885,8179,112043
1201911.859911,37736.333,180911,8168,112061
1201911.870356,37746.778,180939,8183,112094
1201911.8808,37757.222,180892,8166,112051
1201911.891245,37767.667,180893,8142,112053
1201911.901689,37778.111,180938,8179,112090
1201911.912133,37788.556,180927,8158,112078
1201911.922578,37799.000,180947,8179,112091
1201911.932214,37808.636,180917,8145,112070
1201911.94185,37818.273,180936,8156,112074
1201911.951487,37827.909,180958,8197,112083
1201911.961123,37837.545,180941,8176,112100
1201911.970759,37847.182,180907,8166,112051
1201911.980396,37856.818,180950,8162,112057
1201911.990032,37866.455,180969,8182,112079
1201911.999668,37876.091,180924,8191,112092
1201912.009305,37885.727,180922,8175,112059
1201912.018941,37895.364,180920,8162,112057
1201912.028577,37905.000,180964,8186,112108
1201912.039277,37915.700,180943,8168,112082
1201912.049977,37926.400,180952,8190,112075
1201912.060677,37937.100,180958,8163,112099
1201912.071377,37947.800,180945,8153,112073
1201912.082077,37958.500,180939,8170,112083
1201912.092777,37969.200,180935,8160,112059
1201912.103477,37979.900,180946,8158,112080
1201912.114177,37990.600,180965,8192,112080
1201912.124877,38001.300,180952,8171,112073
1201912.135577,38012.000,180935,8207,112082
1201912.144877,38021.300,180915,8164,112064
1201912.154177,38030.600,180965,8188,112094
1201912.163477,38039.900,180955,8174,112086
1201912.172777,38049.200,180961,8191,112060
1201912.182076,38058.500,180943,8176,112071
1201912.191376,38067.800,180937,8185,112095
1201912.200676,38077.100,180946,8177,112083
1201912.209976,38086.400,180956,8190,112095
1201912.219276,38095.700,180936,8155,112050
1201912.228576,38105.000,180931,8173,112093
1201912.239276,38115.700,180946,8180,112083
1201912.249976,38126.400,180968,8184,112088
1201912.260676,38137.100,180951,8167,112086
1201912.271376,38147.800,180948,8206,112096
1201912.282076,38158.500,180921,8184,112088
1201912.292776,38169.200,180908,8184,112071
1201912.303476,38179.900,180935,8206,112095
1201912.314176,38190.600,180980,8194,112112
1201912.324876,38201.300,180937,8188,112079
1201912.335576,38212.000,180954,8196,112102
1201912.345303,38221.727,180935,8163,112055
1201912.35503,38231.455,180953,8182,112092
1201912.364757,38241.182,180944,8181,112092
1201912.374485,38250.909,180934,8183,112094
1201912.384212,38260.636,180910,8173,112074
1201912.393939,38270.364,180915,8177,112102
1201912.403666,38280.091,180968,8203,112096
1201912.413393,38289.818,180908,8182,112087
1201912.423121,38299.545,180901,8164,112041
1201912.432848,38309.273,180927,8172,112075
1201912.442575,38319.000,180904,8187,112052
1201912.452908,38329.333,180929,8173,112083
1201912.463242,38339.667,180899,8207,112073
1201912.473575,38350.000,180938,8190,112100
1201912.483908,38360.333,180943,8188,112086
1201912.494242,38370.667,180935,8164,112076
1201912.504575,38381.000,180916,8163,112072
1201912.514908,38391.333,180924,8146,112070
1201912.525241,38401.667,180937,8186,112103
1201912.535575,38412.000,180907,8151,112081
1201912.545302,38421.727,180908,8164,112076
1201912.555029,38431.455,180890,8154,112068
1201912.564756,38441.182,180899,8174,112071
1201912.574484,38450.909,180930,8163,112079
1201912.584211,38460.636,180909,8173,112066
1201912.593938,38470.364,180938,8188,112066
1201912.603665,38480.091,180947,8188,112094
1201912.613392,38489.818,180918,8165,112077
1201912.62312,38499.545,180924,8176,112070
1201912.632847,38509.273,180926,8164,112078
1201912.642574,38519.000,180936,8187,112091
1201912.652574,38529.000,180924,8161,112074
1201912.662574,38539.000,180925,8145,112073
1201912.672574,38549.000,180928,8140,112071
1201912.682574,38559.000,180934,8190,112082
1201912.692574,38569.000,180918,8175,112073
1201912.702574,38579.000,180920,8189,112088
1201912.712574,38589.000,180911,8163,112098
1201912.722574,38599.000,180938,8183,112090
1201912.732574,38609.000,180932,8169,112077
1201912.742574,38619.000,180935,8175,112076
1201912.752574,38629.000,180898,8149,112061
1201912.762573,38639.000,180945,8200,112099
1201912.773173,38649.600,180941,8182,112081
1201912.783773,38660.200,180912,8171,112076
1201912.794373,38670.800,180890,8143,112074
1201912.804973,38681.400,180926,8180,112084
1201912.815573,38692.000,180898,8146,112074
1201912.826173,38702.600,180916,8177,112060
1201912.836773,38713.200,180932,8157,112078
1201912.847373,38723.800,180918,8155,112059
1201912.857973,38734.400,180914,8192,112086
1201912.868573,38745.000,180937,8174,112092
1201912.8783,38754.727,180917,8180,112066
