time,eda
63478.974540280295,10000.0
63479.04142546573,10000.0
63479.108310651165,10000.0
63479.1751958366,10000.0
63479.242081022036,10000.0
63479.30896620747,10000.0
63479.375851392906,10000.0
63479.44273657835,10000.0
63479.509621763784,10000.0
63479.57650694922,10000.0
63479.643392134654,10000.0
63479.71027732009,10000.0
63479.777162505525,10000.0
63479.84404769096,10000.0
63479.910932876395,10000.0
63479.97781806183,10000.0
63480.044703247266,10000.0
63480.1115884327,10000.0
63480.178473618136,10000.0
63480.24535880357,10000.0
63480.31224398901,10000.0
63480.37912917444,10000.0
63480.44601435988,10000.0
63480.51289954531,10000.0
63480.57978473075,10000.0
63480.64666991618,10000.0
63480.71355510162,10000.0
63480.78044028705,10000.0
63480.84732547249,10000.0
63480.914210657924,10000.0
63480.98109584336,10000.0
63481.047981028794,10000.0
63481.11486621423,10000.0
63481.181751399665,10000.0
63481.2486365851,10000.0
63481.315521770535,10000.0
63481.38240695597,10000.0
63481.449292141406,10000.0
63481.51617732684,10000.0
63481.583062512276,10000.0
63481.64994769771,10000.0
63481.71683288315,10000.0
63481.78371806858,10000.0
63481.85060325402,10000.0
63481.91748843945,10000.0
63481.98437362489,10000.0
63482.05125881032,10000.0
63482.11814399576,10000.0
63482.18502918119,10000.0
63482.25191436663,10000.0
63482.318799552064,10000.0
63482.3856847375,10000.0
63482.452569922934,10000.0
63482.51945510837,10000.0
63482.586340293805,10000.0
63482.65322547924,10000.0
63482.720110664675,10000.0
63482.78699585011,10000.0
63482.853881035546,10000.0
63482.92076622098,10000.0
63482.987651406416,10000.0
63483.05453659185,10000.0
63483.12142177729,10000.0
63483.18830696272,10000.0
63483.25519214816,10000.0
63483.32207733359,10000.0
63483.38896251903,10000.0
63483.45584770446,10000.0
63483.5227328899,10000.0
63483.58961807533,10000.0
63483.65650326077,10000.0
63483.723388446204,10000.0
63483.79027363164,10000.0
63483.857158817074,10000.0
63483.92404400251,10000.0
63483.990929187945,10000.0
63484.05781437338,10000.0
63484.124699558815,10000.0
63484.19158474425,10000.0
63484.258469929686,10000.0
63484.32535511512,10000.0
