time,temp
63478.97459072886,32.19599914550781
63479.04147591433,32.22700119018555
63479.1083610998,32.22700119018555
63479.175246285275,32.22700119018555
63479.242131470746,32.16899871826172
63479.30901665622,32.25
63479.37590184169,32.25
63479.44278702716,32.17900085449219
63479.50967221263,32.17900085449219
63479.576557398104,32.17900085449219
63479.643442583576,32.14799880981445
63479.71032776905,32.06399917602539
63479.77721295452,32.06399917602539
63479.84409813999,32.13399887084961
63479.91098332546,32.13399887084961
63479.977868510934,32.13399887084961
63480.044753696406,32.20000076293945
63480.11163888188,32.08599853515625
63480.17852406735,32.08599853515625
63480.24540925282,32.108001708984375
63480.312294438285,32.108001708984375
63480.37917962376,32.108001708984375
63480.44606480923,32.082000732421875
63480.5129499947,32.24800109863281
63480.57983518017,32.24800109863281
63480.64672036564,32.28499984741211
63480.713605551115,32.159000396728516
63480.780490736586,32.159000396728516
63480.84737592206,32.159000396728516
63480.91426110753,32.159000396728516
63480.981146293,32.069000244140625
63481.04803147847,32.064998626708984
63481.114916663944,32.064998626708984
63481.181801849416,32.16999816894531
63481.24868703489,32.16999816894531
63481.31557222036,32.16999816894531
63481.38245740583,32.21500015258789
63481.4493425913,32.16400146484375
63481.516227776774,32.16400146484375
63481.583112962246,32.176998138427734
63481.64999814772,32.176998138427734
63481.71688333319,32.176998138427734
63481.78376851866,32.18299865722656
63481.85065370413,32.1150016784668
63481.917538889604,32.1150016784668
63481.984424075075,32.084999084472656
63482.05130926055,32.084999084472656
63482.11819444602,32.084999084472656
63482.18507963149,32.108001708984375
63482.25196481696,32.082000732421875
63482.31885000243,32.082000732421875
63482.385735187905,32.07099914550781
63482.45262037338,32.07099914550781
63482.51950555884,32.07099914550781
63482.58639074431,32.137001037597656
63482.653275929784,32.20100021362305
63482.720161115256,32.20100021362305
63482.78704630073,32.19300079345703
63482.8539314862,32.154998779296875
63482.92081667167,32.154998779296875
63482.98770185714,32.154998779296875
63483.054587042614,32.10200119018555
63483.121472228086,32.10200119018555
63483.18835741356,32.1510009765625
63483.25524259903,32.172000885009766
63483.3221277845,32.172000885009766
63483.38901296997,32.172000885009766
63483.455898155444,32.172000885009766
63483.522783340915,32.07400131225586
63483.58966852639,32.06800079345703
63483.65655371186,32.06800079345703
63483.72343889733,32.207000732421875
63483.7903240828,32.207000732421875
63483.85720926827,32.207000732421875
63483.924094453745,32.15999984741211
63483.99097963922,32.15999984741211
63484.05786482469,32.13999938964844
63484.12475001016,32.13199996948242
63484.19163519563,32.13199996948242
63484.2585203811,32.19900131225586
63484.325405566575,32.19900131225586
63484.39229075205,32.19900131225586
63484.45917593752,32.12099838256836
63484.52606112299,32.0880012512207
63484.59294630846,32.0880012512207
63484.65983149393,32.07400131225586
63484.726716679404,32.07400131225586
63484.79360186487,32.07400131225586
63484.86048705034,32.06700134277344
63484.92737223581,32.02899932861328
63484.994257421284,32.02899932861328
63485.061142606755,32.08399963378906
63485.12802779223,32.0359992980957
63485.1949129777,32.0359992980957
63485.26179816317,32.0359992980957
63485.32868334864,32.0359992980957
63485.39556853411,32.08700180053711
63485.462453719585,32.108001708984375
63485.52933890506,32.108001708984375
63485.59622409053,32.11800003051758
63485.663109276,32.11800003051758
63485.72999446147,32.11800003051758
63485.79687964694,32.15700149536133
63485.863764832415,32.17399978637695
63485.93065001789,32.17399978637695
63485.99753520336,32.145999908447266
63486.06442038883,32.145999908447266
63486.1313055743,32.145999908447266
63486.19819075977,32.0989990234375
63486.265075945244,32.077999114990234
63486.331961130716,32.077999114990234
63486.39884631619,32.17599868774414
63486.46573150166,32.17599868774414
63486.53261668713,32.17599868774414
63486.5995018726,32.21799850463867
63486.666387058074,32.165000915527344
63486.733272243546,32.165000915527344
63486.80015742902,32.2130012512207
63486.86704261449,32.27000045776367
63486.93392779995,32.27000045776367
63487.000812985425,32.27000045776367
63487.0676981709,32.27000045776367
63487.13458335637,32.1879997253418
63487.20146854184,32.08100128173828
63487.26835372731,32.08100128173828
63487.33523891278,32.07099914550781
63487.402124098255,32.07099914550781
63487.469009283726,32.07099914550781
63487.5358944692,32.172000885009766
63487.60277965467,32.172000885009766
63487.66966484014,32.042999267578125
63487.73655002561,32.042999267578125
63487.803435211084,32.042999267578125
63487.870320396556,32.0890007019043
63487.93720558203,32.07400131225586
63488.0040907675,32.07400131225586
63488.07097595297,31.996999740600586
63488.13786113844,31.996999740600586
63488.204746323914,31.996999740600586
63488.271631509386,31.999000549316406
63488.33851669486,32.10599899291992
63488.40540188033,32.10599899291992
63488.4722870658,32.117000579833984
63488.53917225127,32.117000579833984
63488.606057436744,32.117000579833984
63488.672942622215,32.04999923706055
63488.73982780769,32.02199935913086
63488.80671299316,32.02199935913086
63488.87359817863,32.00899887084961
63488.9404833641,32.00899887084961
63489.00736854957,32.11000061035156
63489.074253735045,32.11000061035156
63489.14113892052,32.08300018310547
63489.20802410598,32.08300018310547
63489.27490929145,32.08300018310547
63489.341794476924,32.106998443603516
63489.408679662396,32.082000732421875
63489.47556484787,32.082000732421875
63489.54245003334,32.141998291015625
63489.60933521881,32.141998291015625
63489.67622040428,32.141998291015625
63489.743105589754,32.09700012207031
63489.809990775226,32.112998962402344
63489.8768759607,32.112998962402344
63489.94376114617,32.154998779296875
63490.01064633164,32.154998779296875
63490.07753151711,32.154998779296875
63490.144416702584,32.17399978637695
63490.211301888055,32.21699905395508
63490.27818707353,32.21699905395508
63490.345072259,32.20000076293945
63490.41195744447,32.20000076293945
63490.47884262994,32.20000076293945
63490.54572781541,32.19300079345703
63490.612613000885,32.189998626708984
63490.67949818636,32.189998626708984
63490.74638337183,32.18899917602539
63490.8132685573,32.152000427246094
63490.88015374277,32.152000427246094
63490.94703892824,32.152000427246094
63491.013924113715,32.152000427246094
63491.08080929919,32.172000885009766
63491.14769448466,32.25199890136719
63491.21457967013,32.25199890136719
63491.2814648556,32.21500015258789
63491.34835004107,32.21500015258789
63491.41523522654,32.21500015258789
63491.48212041201,32.16400146484375
63491.54900559748,32.2130012512207
63491.61589078295,32.2130012512207
63491.682775968424,32.23400115966797
63491.749661153895,32.23400115966797
63491.81654633937,32.23400115966797
63491.88343152484,32.137001037597656
63491.95031671031,32.058998107910156
63492.01720189578,32.058998107910156
63492.08408708125,32.09700012207031
63492.150972266725,32.09700012207031
63492.2178574522,32.09700012207031
63492.28474263767,32.00600051879883
63492.35162782314,32.07400131225586
63492.41851300861,32.07400131225586
63492.48539819408,32.03200149536133
63492.552283379555,32.03200149536133
63492.61916856503,32.03200149536133
63492.6860537505,32.191001892089844
63492.75293893597,32.08300018310547
63492.81982412144,32.08300018310547
63492.88670930691,32.178001403808594
63492.953594492385,32.25400161743164
63493.020479677856,32.25400161743164
63493.08736486333,32.25400161743164
63493.1542500488,32.14500045776367
63493.22113523427,32.14500045776367
63493.28802041974,32.13399887084961
63493.354905605214,32.13399887084961
63493.421790790686,32.12900161743164
63493.48867597616,32.12900161743164
63493.55556116163,32.12900161743164
63493.6224463471,32.055999755859375
63493.689331532565,32.16600036621094
63493.75621671804,32.16600036621094
63493.82310190351,32.106998443603516
63493.88998708898,32.106998443603516
63493.95687227445,32.106998443603516
63494.02375745992,32.04600143432617
63494.090642645395,32.04600143432617
