time,hr_bpm,is_valid
62864.0,,False
62865.0,,False
62866.0,145.1890085727398,True
62867.0,76.10395926848824,True
62868.0,129.75510117034466,True
62869.0,131.9077722057931,True
62870.0,71.39521469853443,True
62871.0,153.4241193965005,True
62872.0,67.48799207716446,True
62873.0,73.69807186099334,True
62874.0,68.2725239564372,True
62875.0,67.145008156376,True
62876.0,66.75352608995566,True
62877.0,64.53219099347874,True
62878.0,66.0849623033657,True
62879.0,67.61516477936445,True
62880.0,71.34466061817804,True
62881.0,76.75817595576478,True
62882.0,69.56558022314479,True
62883.0,65.39623537284544,True
62884.0,64.513139380112,True
62885.0,64.79822237376816,True
62886.0,66.68620496554104,True
62887.0,64.41971798623514,True
62888.0,112.92646564855151,True
62889.0,94.96419196065291,True
62890.0,73.53528188192843,True
62891.0,80.03606459015343,True
62892.0,152.59112678315378,True
62893.0,91.27629698745442,True
62894.0,67.08246219943217,True
62895.0,66.05877196685329,True
62896.0,64.24662022346881,True
62897.0,65.48813760596182,True
62898.0,70.40585829589767,True
62899.0,78.37764299859687,True
62900.0,81.89750622035783,True
62901.0,79.56941474790243,True
62902.0,73.10196311475636,True
62903.0,67.4455548064703,True
62904.0,66.04042111249056,True
62905.0,63.516400438681444,True
62906.0,62.196768505997255,True
62907.0,62.201480445870715,True
62908.0,65.28154772868542,True
62909.0,69.69505307166824,True
62910.0,74.1264676777911,True
62911.0,86.4777139646063,True
62912.0,70.29208091028045,True
62913.0,66.3411249487882,True
62914.0,61.813655931717456,True
62915.0,65.80414772184187,True
62916.0,61.80691287374876,True
62917.0,63.67795524770941,True
62918.0,68.10159167266868,True
62919.0,68.71820623390244,True
62920.0,74.7786239732928,True
62921.0,67.97180316268492,True
62922.0,66.59917333363795,True
62923.0,125.69419472186235,True
62924.0,68.85362277395691,True
62925.0,63.854051778940004,True
62926.0,66.05866760209163,True
62927.0,71.41890575704716,True
62928.0,78.44650280078432,True
62929.0,73.68546112736671,True
62930.0,67.91172688983772,True
62931.0,68.05991716046907,True
62932.0,65.12342444496913,True
62933.0,64.5131393802202,True
62934.0,120.37358951587927,True
62935.0,93.57509876856156,True
62936.0,68.58157441428264,True
62937.0,148.93766713468762,True
62938.0,80.10004190545162,True
62939.0,67.95107151628537,True
62940.0,74.98281341920664,True
62941.0,64.95172853918528,True
62942.0,64.51313938038628,True
62943.0,71.08754663544161,True
62944.0,72.12607008370065,True
62945.0,90.68346258459516,True
62946.0,115.35311477977318,True
62947.0,72.34659749088999,True
62948.0,68.28432201236267,True
62949.0,65.56925101038895,True
62950.0,65.84502410190004,True
62951.0,66.66513462319493,True
62952.0,66.61080348428541,True
62953.0,101.22121676648239,True
62954.0,76.53576463720694,True
62955.0,77.31817913421237,True
62956.0,71.6504869534028,True
62957.0,67.44555480636804,True
62958.0,66.67643446112444,True
62959.0,65.11688665661573,True
62960.0,159.84407400305034,True
62961.0,85.71639718782856,True
62962.0,69.11700730033039,True
62963.0,74.41182057206797,True
62964.0,74.34246057731916,True
62965.0,74.59205969719783,True
62966.0,70.25877230799632,True
62967.0,67.10527298645968,True
62968.0,66.48732146402435,True
62969.0,66.68773958403348,True
62970.0,67.41771944549546,True
62971.0,72.42104188806232,True
62972.0,70.54761830381402,True
62973.0,75.70378521806747,True
62974.0,73.03929709975132,True
62975.0,72.26735303089443,True
62976.0,68.63523667979247,True
62977.0,69.1285026793018,True
62978.0,65.35260737266314,True
62979.0,66.01430247182512,True
62980.0,65.26329704704385,True
62981.0,139.03534669144204,True
62982.0,76.96583444251239,True
62983.0,77.27061881398055,True
62984.0,68.1775917466293,True
62985.0,75.17955251938972,True
62986.0,70.52889596041118,True
62987.0,65.80171144190557,True
62988.0,63.995451836327405,True
62989.0,65.16428157779657,True
62990.0,62.482461872727875,True
62991.0,65.50075122420476,True
62992.0,62.18975488969148,True
62993.0,69.24264829000704,True
62994.0,69.46863122563396,True
62995.0,72.29899633509532,True
62996.0,70.61196545182123,True
62997.0,68.283308131498,True
62998.0,63.81944970951916,True
62999.0,63.643864566575765,True
63000.0,96.83559350059103,True
63001.0,,False
