time
62864.66470635087
62865.55296673989
62866.47150873307
62867.268924309574
62868.08652762219
62868.87384933063
62869.71164037936
62870.60999463643
62871.548724365726
62872.5177356992
62873.426183824326
62874.26397487305
62875.01092110927
62875.76796121354
62876.61584613033
62877.50410651934
62878.422648512525
62879.3210027696
62880.13860608221
62880.96630326288
62881.86465751995
62882.81348111731
62883.77239858272
62884.68084670784
62885.53882549269
62886.39680427753
62887.30525240266
62888.264169868075
62889.162524125146
62889.990221305816
62890.89866943094
62891.83739916024
62892.80641049371
62893.634107674385
62894.47189872311
62895.23903269544
62895.945603459426
62896.732925167875
62897.59090395271
62898.48925820978
62899.3775185988
62900.18502804336
62900.9016926754
62901.6991082519
62902.4965238284
62903.253563932674
62904.061073377234
62904.828207349565
62905.57515358578
62906.39275689839
62907.28101728741
62908.15918380836
62908.996974857095
62909.81457816971
62910.68265082261
62911.57091121162
62912.44907773258
62913.26668104519
62914.144847566145
62915.04320182322
62915.97183768446
62916.87019194153
62917.70798299026
62918.616431115384
62919.423940559944
62920.33238868507
62921.16008586574
62921.93731370613
62922.633790602056
62923.39083070633
62924.268997227286
62925.17744535242
62926.11617508171
62927.04481094296
62927.9027897278
62928.66992370013
62929.40677606829
62930.24456711701
62931.15301524214
62932.101838839495
62933.01028696463
62933.81779640918
62934.59502424957
62935.47319077053
62936.381638895655
62937.320368624954
62938.238910618136
62939.12717100715
62939.934680451704
62940.76237763238
62941.640544153335
62942.56918001458
62943.538191348045
62944.46682720929
62945.34499373024
62946.17269091091
62947.08113903605
62947.99968102923
62948.93841075853
62949.81657727948
62950.62408672404
62951.350845224144
62952.16844853676
62953.06680279383
62953.99543865507
62954.92407451631
62955.85271037755
62956.740970766565
62957.55857407918
62958.27523871123
62958.95152787104
62959.63791089891
62960.37476326707
62961.2125543158
62962.10081470482
62963.02945056606
62963.93789869118
62964.79587747603
62965.583199184475
62966.37052089292
62967.20831194164
62968.11676006677
62969.08577140024
62970.0345949976
62971.01370019912
62971.972617664534
62972.931535129945
62973.83998325507
62974.67777430381
62975.42472054002
62976.12119743595
62976.86814367217
62977.68574698478
62978.563913505735
62979.482455498925
62980.38080975599
62981.228694672776
62982.04629798539
62982.91437063829
62983.843006499534
62984.812017833
62985.77093529842
62986.66928955549
62987.51717447227
62988.31459004877
62989.20285043778
62990.131486299026
62990.97937121581
62991.94838254928
62992.897206146634
62993.775372667595
62994.58288211215
62995.38029768865
62996.24837034155
62997.18710007085
62998.14601753626
62999.094841133614
62999.93263218235
63000.689672286615
63001.40633691866
