time,ppg
62863.87634390732,172272.0
62863.886453071435,172264.0
62863.89656223554,172240.0
62863.90667139964,172246.0
62863.916780563755,172247.0
62863.92688972786,172273.0
62863.936998891964,172254.0
62863.947108056076,172278.0
62863.95721722018,172292.0
62863.967326384285,172283.0
62863.9774355484,172282.0
62863.9875447125,172263.0
62863.997653876606,172271.0
62864.00776304071,172270.0
62864.01787220482,172256.0
62864.02798136893,172299.0
62864.03809053303,172299.0
62864.04819969714,172266.0
62864.05830886125,172296.0
62864.06841802535,172307.0
62864.078527189464,172277.0
62864.08863635357,172289.0
62864.09874551767,172263.0
62864.108854681785,172268.0
62864.11896384589,172310.0
62864.12907300999,172282.0
62864.139182174105,172270.0
62864.14929133821,172265.0
62864.159400502314,172282.0
62864.169509666426,172260.0
62864.17961883053,172279.0
62864.189727994635,172294.0
62864.19983715875,172262.0
62864.20994632285,172284.0
62864.220055486956,172277.0
62864.23016465107,172277.0
62864.24027381517,172282.0
62864.25038297928,172296.0
62864.26049214339,172289.0
62864.27060130749,172338.0
62864.2807104716,172283.0
62864.29081963571,172290.0
62864.300928799814,172263.0
62864.31103796392,172263.0
62864.32114712802,172270.0
62864.331256292135,172296.0
62864.34136545624,172295.0
62864.351474620344,172301.0
62864.361583784455,172262.0
62864.37169294856,172283.0
62864.381802112664,172290.0
62864.391911276776,172284.0
62864.40202044088,172284.0
62864.412129604985,172275.0
62864.4222387691,172299.0
62864.4323479332,172274.0
62864.442457097306,172300.0
62864.45256626142,172287.0
62864.46267542552,172308.0
62864.47278458963,172316.0
62864.48289375374,172263.0
62864.49300291784,172311.0
62864.50311208195,172309.0
62864.51322124606,172312.0
62864.523330410164,172299.0
62864.53343957427,172322.0
62864.54354873838,172299.0
62864.553657902485,172265.0
62864.56376706659,172231.0
62864.5738762307,172273.0
62864.583985394805,172289.0
62864.59409455891,172274.0
62864.60420372302,172310.0
62864.614312887126,172237.0
62864.62442205123,172270.0
62864.634531215335,172304.0
62864.64464037945,172254.0
62864.65474954355,172284.0
62864.664858707656,172264.0
62864.67496787177,172240.0
62864.68507703587,172288.0
62864.69518619998,172246.0
62864.70529536409,172237.0
62864.71540452819,172257.0
62864.7255136923,172294.0
62864.73562285641,172278.0
62864.745732020514,172265.0
62864.75584118462,172265.0
62864.76595034873,172277.0
62864.776059512835,172234.0
62864.78616867694,172239.0
62864.79627784105,172270.0
62864.806387005156,172246.0
62864.81649616926,172254.0
62864.82660533337,172254.0
62864.836714497476,172227.0
62864.84682366158,172281.0
62864.85693282569,172281.0
62864.8670419898,172255.0
62864.8771511539,172261.0
62864.88726031801,172279.0
62864.89736948212,172266.0
62864.90747864622,172252.0
62864.917587810334,172268.0
62864.92769697444,172229.0
62864.93780613854,172255.0
62864.94791530265,172255.0
62864.95802446676,172266.0
62864.968133630864,172255.0
62864.97824279497,172267.0
62864.98835195908,172260.0
62864.998461123185,172268.0
62865.00857028729,172286.0
62865.0186794514,172286.0
62865.028788615506,172244.0
62865.03889777961,172278.0
62865.04900694372,172305.0
62865.05911610783,172279.0
62865.06922527193,172239.0
62865.07933443604,172280.0
62865.08944360015,172260.0
62865.09955276425,172279.0
62865.10966192836,172251.0
62865.11977109247,172260.0
62865.12988025657,172258.0
62865.139989420684,172292.0
62865.15009858479,172258.0
62865.16020774889,172269.0
62865.170316913005,172279.0
62865.18042607711,172308.0
62865.190535241214,172255.0
62865.200644405326,172279.0
62865.21075356943,172283.0
62865.220862733535,172291.0
62865.23097189765,172254.0
62865.24108106175,172249.0
62865.251190225856,172275.0
62865.26129938996,172295.0
62865.27140855407,172289.0
62865.28151771818,172265.0
62865.29162688228,172287.0
62865.30173604639,172303.0
62865.3118452105,172284.0
62865.3219543746,172269.0
62865.33206353871,172297.0
62865.34217270282,172276.0
62865.35228186692,172278.0
62865.362391031034,172280.0
62865.37250019514,172282.0
62865.38260935924,172283.0
62865.392718523355,172280.0
62865.40282768746,172257.0
62865.412936851564,172305.0
62865.423046015676,172298.0
62865.43315517978,172272.0
62865.443264343885,172298.0
62865.453373508,172301.0
62865.4634826721,172296.0
62865.473591836206,172316.0
62865.48370100032,172266.0
62865.49381016442,172273.0
62865.50391932853,172274.0
62865.51402849264,172275.0
62865.52413765674,172243.0
62865.53424682085,172250.0
62865.54435598496,172254.0
62865.55446514906,172296.0
62865.56457431317,172255.0
62865.57468347727,172253.0
62865.584792641384,172256.0
62865.59490180549,172270.0
62865.60501096959,172233.0
62865.615120133705,172250.0
62865.62522929781,172252.0
62865.635338461914,172258.0
62865.645447626026,172222.0
62865.65555679013,172218.0
62865.665665954235,172250.0
62865.67577511835,172284.0
62865.68588428245,172270.0
62865.695993446556,172209.0
62865.70610261067,172254.0
62865.71621177477,172270.0
62865.72632093888,172247.0
62865.73643010299,172252.0
62865.74653926709,172268.0
62865.7566484312,172272.0
62865.76675759531,172263.0
62865.776866759414,172251.0
62865.78697592352,172243.0
62865.79708508763,172253.0
62865.807194251734,172281.0
62865.81730341584,172232.0
62865.82741257995,172254.0
62865.837521744055,172251.0
62865.84763090816,172270.0
62865.85774007227,172223.0
62865.867849236376,172255.0
62865.87795840048,172281.0
62865.888067564585,172279.0
62865.8981767287,172225.0
62865.9082858928,172229.0
62865.918395056906,172218.0
62865.92850422102,172275.0
62865.93861338512,172242.0
62865.94872254923,172239.0
62865.95883171334,172268.0
62865.96894087744,172276.0
62865.97905004155,172237.0
62865.98915920566,172236.0
62865.999268369764,172269.0
