time,temp
62863.898425133855,30.041000366210938
62863.96531031933,30.041000366210938
62864.0321955048,30.05299949645996
62864.09908069027,29.988000869750977
62864.16596587574,29.988000869750977
62864.23285106121,30.06599998474121
62864.299736246685,30.06599998474121
62864.36662143216,30.06599998474121
62864.43350661763,30.027999877929688
62864.5003918031,30.08300018310547
62864.56727698857,30.08300018310547
62864.63416217404,30.10700035095215
62864.701047359515,30.10700035095215
62864.767932544986,30.10700035095215
62864.83481773046,30.082000732421875
62864.90170291593,30.070999145507812
62864.9685881014,30.070999145507812
62865.03547328687,30.136999130249023
62865.102358472344,30.136999130249023
62865.169243657816,30.136999130249023
62865.23612884329,30.1299991607666
62865.30301402876,30.1299991607666
62865.36989921423,30.1299991607666
62865.4367843997,30.040000915527344
62865.503669585174,30.040000915527344
62865.570554770646,30.159000396728516
62865.63743995612,30.174999237060547
62865.70432514159,30.174999237060547
62865.77121032706,30.174999237060547
62865.83809551253,30.174999237060547
62865.904980698004,30.14699935913086
62865.971865883475,30.027999877929688
62866.03875106894,30.027999877929688
62866.10563625441,30.118000030517578
62866.17252143988,30.118000030517578
62866.239406625355,30.118000030517578
62866.306291810826,30.158000946044922
62866.3731769963,30.174999237060547
62866.44006218177,30.174999237060547
62866.50694736724,30.076000213623047
62866.57383255271,30.076000213623047
62866.640717738184,30.076000213623047
62866.707602923656,30.104000091552734
62866.77448810913,30.115999221801758
62866.8413732946,30.115999221801758
62866.90825848007,30.086000442504883
62866.97514366554,30.086000442504883
62867.042028851014,30.14299964904785
62867.108914036486,30.132999420166016
62867.17579922196,30.132999420166016
62867.24268440743,30.128000259399414
62867.3095695929,30.128000259399414
62867.37645477837,30.128000259399414
62867.443339963844,30.090999603271484
62867.510225149315,30.110000610351562
62867.57711033479,30.110000610351562
62867.64399552026,30.260000228881836
62867.71088070573,30.2189998626709
62867.7777658912,30.2189998626709
62867.84465107667,30.2189998626709
62867.911536262145,30.1299991607666
62867.97842144762,30.1299991607666
62868.04530663309,30.163000106811523
62868.11219181856,30.163000106811523
62868.17907700403,30.177000045776367
62868.2459621895,30.177000045776367
62868.31284737497,30.177000045776367
62868.37973256044,30.218000411987305
62868.44661774591,30.201000213623047
62868.51350293138,30.201000213623047
62868.580388116854,30.19300079345703
62868.647273302326,30.19300079345703
62868.7141584878,30.19300079345703
62868.78104367327,30.190000534057617
62868.84792885874,30.118000030517578
62868.91481404421,30.118000030517578
62868.981699229684,30.121999740600586
62869.048584415155,30.121999740600586
62869.11546960063,30.121999740600586
62869.1823547861,30.19499969482422
62869.24923997157,30.155000686645508
62869.31612515704,30.155000686645508
62869.38301034251,30.17300033569336
62869.449895527985,30.17300033569336
62869.51678071346,30.17300033569336
62869.58366589893,30.25200080871582
62869.6505510844,30.18000030517578
62869.71743626987,30.18000030517578
62869.78432145534,30.219999313354492
62869.851206640815,30.219999313354492
62869.91809182629,30.219999313354492
62869.98497701176,30.201000213623047
62870.05186219723,30.12299919128418
62870.1187473827,30.12299919128418
62870.18563256817,30.159000396728516
62870.252517753644,30.159000396728516
62870.319402939116,30.104000091552734
62870.38628812459,30.104000091552734
62870.45317331006,30.115999221801758
62870.520058495524,30.115999221801758
62870.586943680995,30.115999221801758
62870.65382886647,30.086000442504883
62870.72071405194,30.14299964904785
62870.78759923741,30.14299964904785
62870.85448442288,30.23900032043457
62870.92136960835,30.23900032043457
62870.988254793825,30.23900032043457
62871.0551399793,30.138999938964844
62871.12202516477,30.09600067138672
62871.18891035024,30.09600067138672
62871.25579553571,30.183000564575195
62871.32268072118,30.183000564575195
62871.389565906655,30.183000564575195
62871.45645109213,30.114999771118164
62871.5233362776,30.1560001373291
62871.59022146307,30.1560001373291
62871.65710664854,30.10300064086914
62871.72399183401,30.10300064086914
62871.790877019484,30.10300064086914
62871.857762204956,30.150999069213867
62871.92464739043,30.172000885009766
62871.9915325759,30.172000885009766
62872.05841776137,30.110000610351562
62872.12530294684,30.15399932861328
62872.192188132314,30.15399932861328
62872.259073317786,30.15399932861328
62872.32595850326,30.17300033569336
62872.39284368873,30.17300033569336
62872.4597288742,30.25200080871582
62872.52661405967,30.250999450683594
62872.593499245144,30.250999450683594
62872.660384430616,30.250999450683594
62872.72726961608,30.250999450683594
62872.79415480155,30.21500015258789
62872.86103998702,30.305999755859375
62872.927925172495,30.305999755859375
62872.994810357966,30.23900032043457
62873.06169554344,30.23900032043457
62873.12858072891,30.23900032043457
62873.19546591438,30.209999084472656
62873.26235109985,30.232999801635742
62873.329236285324,30.232999801635742
62873.396121470796,30.277999877929688
62873.46300665627,30.277999877929688
62873.52989184174,30.277999877929688
62873.59677702721,30.33300018310547
62873.66366221268,30.285999298095703
62873.730547398154,30.285999298095703
62873.797432583626,30.229999542236328
62873.8643177691,30.229999542236328
62873.93120295457,30.229999542236328
62873.99808814004,30.277000427246094
62874.06497332551,30.19099998474121
62874.131858510984,30.19099998474121
62874.198743696455,30.118000030517578
62874.26562888193,30.118000030517578
62874.3325140674,30.118000030517578
