time,ppg
62863.87738464243,154152.0
62863.887478510485,154140.0
62863.89757237854,154145.0
62863.9076662466,154111.0
62863.91776011466,154095.0
62863.927853982714,154089.0
62863.93794785077,154032.0
62863.94804171883,154040.0
62863.95813558689,153993.0
62863.96822945494,153995.0
62863.978323323,153937.0
62863.98841719106,153976.0
62863.998511059115,153946.0
62864.00860492717,153935.0
62864.018698795226,153971.0
62864.02879266329,153926.0
62864.03888653134,153919.0
62864.0489803994,153917.0
62864.059074267454,153964.0
62864.06916813551,153925.0
62864.07926200357,153949.0
62864.08935587163,153953.0
62864.09944973968,153921.0
62864.10954360774,153971.0
62864.1196374758,153953.0
62864.129731343855,153967.0
62864.13982521191,153919.0
62864.149919079966,153984.0
62864.16001294803,153955.0
62864.170106816084,153934.0
62864.18020068414,153954.0
62864.190294552194,153925.0
62864.20038842026,153921.0
62864.21048228831,153957.0
62864.22057615637,153960.0
62864.23067002442,153922.0
62864.24076389248,153964.0
62864.25085776054,153942.0
62864.260951628596,153926.0
62864.27104549665,153941.0
62864.281139364706,153911.0
62864.29123323277,153957.0
62864.301327100824,153950.0
62864.31142096888,153943.0
62864.321514836935,153928.0
62864.331608705,153978.0
62864.34170257305,153952.0
62864.35179644111,153974.0
62864.36189030916,153973.0
62864.371984177225,153978.0
62864.38207804528,153987.0
62864.392171913336,153962.0
62864.40226578139,154016.0
62864.41235964945,154004.0
62864.42245351751,154005.0
62864.432547385564,154012.0
62864.44264125362,154024.0
62864.452735121675,154011.0
62864.46282898974,153997.0
62864.47292285779,154053.0
62864.48301672585,154013.0
62864.4931105939,154047.0
62864.503204461966,154048.0
62864.51329833002,154043.0
62864.523392198076,154076.0
62864.53348606613,154055.0
62864.543579934194,154060.0
62864.55367380225,154038.0
62864.563767670305,154077.0
62864.57386153836,154067.0
62864.583955406415,154050.0
62864.59404927448,154057.0
62864.60414314253,154055.0
62864.61423701059,154067.0
62864.62433087864,154080.0
62864.634424746706,154109.0
62864.64451861476,154090.0
62864.65461248282,154089.0
62864.66470635087,154090.0
62864.674800218934,154124.0
62864.68489408699,154083.0
62864.694987955045,154125.0
62864.7050818231,154100.0
62864.715175691155,154079.0
62864.72526955922,154105.0
62864.73536342727,154073.0
62864.74545729533,154086.0
62864.755551163384,154065.0
62864.765645031446,154027.0
62864.7757388995,153954.0
62864.78583276756,153954.0
62864.79592663561,153926.0
62864.806020503675,153915.0
62864.81611437173,153902.0
62864.826208239785,153881.0
62864.83630210784,153858.0
62864.8463959759,153831.0
62864.85648984396,153893.0
62864.86658371201,153880.0
62864.87667758007,153868.0
62864.886771448124,153893.0
62864.89686531619,153846.0
62864.90695918424,153881.0
62864.9170530523,153873.0
62864.92714692035,153866.0
62864.937240788415,153848.0
62864.94733465647,153880.0
62864.957428524525,153855.0
62864.96752239258,153839.0
62864.97761626064,153830.0
62864.9877101287,153873.0
62864.997803996754,153888.0
62865.00789786481,153894.0
62865.01799173287,153895.0
62865.02808560093,153889.0
62865.03817946898,153851.0
62865.04827333704,153857.0
62865.05836720509,153893.0
62865.068461073155,153880.0
62865.07855494121,153855.0
62865.088648809266,153884.0
62865.09874267732,153864.0
62865.10883654538,153873.0
62865.11893041344,153852.0
62865.129024281494,153850.0
62865.13911814955,153872.0
62865.14921201761,153878.0
62865.15930588567,153862.0
62865.16939975372,153855.0
62865.17949362178,153871.0
62865.18958748984,153896.0
62865.199681357895,153886.0
62865.20977522595,153874.0
62865.219869094006,153889.0
62865.22996296206,153880.0
62865.240056830124,153912.0
62865.25015069818,153899.0
62865.260244566234,153872.0
62865.27033843429,153911.0
62865.28043230235,153911.0
62865.29052617041,153900.0
62865.30062003846,153927.0
62865.31071390652,153943.0
62865.32080777458,153929.0
62865.330901642636,153920.0
62865.34099551069,153907.0
62865.351089378746,153940.0
62865.36118324681,153952.0
62865.371277114864,153979.0
62865.38137098292,153934.0
62865.391464850974,153907.0
62865.40155871903,153957.0
62865.41165258709,153990.0
62865.42174645515,153988.0
62865.4318403232,153966.0
62865.44193419126,153982.0
62865.45202805932,153984.0
62865.462121927376,153986.0
62865.47221579543,153985.0
62865.48230966349,153987.0
62865.49240353155,153986.0
62865.502497399604,154021.0
62865.51259126766,153958.0
62865.522685135715,154011.0
62865.53277900377,154016.0
62865.54287287183,154039.0
62865.55296673989,153994.0
62865.56306060794,154037.0
62865.573154476,154037.0
62865.58324834406,154040.0
62865.593342212116,154024.0
62865.60343608017,154031.0
62865.61352994823,154057.0
62865.62362381629,153979.0
62865.633717684344,153982.0
62865.6438115524,153938.0
