time,ppg
63011.662451555734,106682.0
63011.672449469115,106674.0
63011.68244738249,106682.0
63011.69244529587,106701.0
63011.70244320925,106686.0
63011.712441122625,106708.0
63011.722439036006,106693.0
63011.73243694939,106696.0
63011.74243486277,106723.0
63011.75243277614,106703.0
63011.76243068952,106712.0
63011.772428602904,106687.0
63011.78242651628,106696.0
63011.79242442966,106695.0
63011.80242234304,106709.0
63011.812420256414,106704.0
63011.822418169795,106697.0
63011.832416083176,106669.0
63011.84241399655,106653.0
63011.85241190993,106682.0
63011.86240982331,106719.0
63011.872407736686,106702.0
63011.88240565007,106694.0
63011.89240356345,106702.0
63011.90240147682,106703.0
63011.9123993902,106679.0
63011.922397303584,106675.0
63011.93239521696,106702.0
63011.94239313034,106678.0
63011.95239104372,106666.0
63011.962388957094,106696.0
63011.972386870475,106653.0
63011.982384783856,106649.0
63011.99238269723,106668.0
63012.00238061061,106652.0
63012.01237852399,106639.0
63012.022376437366,106661.0
63012.03237435075,106672.0
63012.04237226413,106650.0
63012.0523701775,106642.0
63012.06236809088,106661.0
63012.072366004264,106638.0
63012.08236391764,106646.0
63012.09236183102,106650.0
63012.1023597444,106647.0
63012.112357657774,106608.0
63012.122355571155,106637.0
63012.132353484536,106646.0
63012.14235139791,106658.0
63012.15234931129,106630.0
63012.16234722467,106680.0
63012.172345138046,106666.0
63012.18234305143,106662.0
63012.19234096481,106645.0
63012.20233887818,106662.0
63012.21233679156,106667.0
63012.222334704944,106652.0
63012.23233261832,106648.0
63012.2423305317,106655.0
63012.25232844508,106658.0
63012.262326358454,106655.0
63012.272324271835,106655.0
63012.282322185216,106691.0
63012.29232009859,106645.0
63012.30231801197,106637.0
63012.31231592535,106631.0
63012.32231383873,106638.0
63012.33231175211,106660.0
63012.34230966549,106661.0
63012.35230757887,106646.0
63012.36230549224,106636.0
63012.372303405624,106645.0
63012.382301319005,106672.0
63012.39229923238,106660.0
63012.40229714576,106661.0
63012.41229505914,106665.0
63012.422292972515,106665.0
63012.432290885896,106656.0
63012.44228879928,106637.0
63012.45228671265,106682.0
63012.46228462603,106673.0
63012.47228253941,106668.0
63012.48228045279,106663.0
63012.49227836617,106642.0
63012.50227627955,106672.0
63012.51227419292,106651.0
63012.522272106304,106649.0
63012.532270019685,106629.0
63012.54226793306,106692.0
63012.55226584644,106688.0
63012.56226375982,106662.0
63012.572261673195,106681.0
63012.582259586576,106649.0
63012.59225749996,106664.0
63012.60225541333,106692.0
63012.61225332671,106675.0
63012.62225124009,106696.0
63012.63224915347,106687.0
63012.64224706685,106671.0
63012.65224498023,106675.0
63012.6622428936,106670.0
63012.67224080698,106677.0
63012.682238720365,106660.0
63012.69223663374,106658.0
63012.70223454712,106626.0
63012.7122324605,106691.0
63012.722230373874,106672.0
63012.732228287256,106660.0
63012.74222620064,106690.0
63012.75222411401,106683.0
63012.76222202739,106671.0
63012.77221994077,106678.0
63012.78221785415,106657.0
63012.79221576753,106685.0
63012.80221368091,106714.0
63012.81221159428,106664.0
63012.82220950766,106683.0
63012.832207421045,106669.0
63012.84220533442,106681.0
63012.8522032478,106637.0
63012.86220116118,106681.0
63012.872199074554,106650.0
63012.882196987935,106650.0
63012.89219490132,106666.0
63012.9021928147,106635.0
63012.91219072807,106632.0
63012.92218864145,106631.0
63012.93218655483,106646.0
63012.94218446821,106613.0
63012.95218238159,106648.0
63012.96218029497,106694.0
63012.97217820834,106628.0
63012.982176121724,106656.0
63012.992174035106,106635.0
63013.00217194848,106662.0
63013.01216986186,106649.0
63013.02216777524,106616.0
63013.032165688615,106647.0
63013.042163602,106648.0
63013.05216151538,106642.0
63013.06215942875,106653.0
63013.07215734213,106638.0
63013.08215525551,106642.0
63013.09215316889,106618.0
63013.10215108227,106612.0
63013.11214899565,106635.0
63013.12214690902,106650.0
63013.132144822404,106643.0
63013.142142735785,106602.0
63013.15214064916,106646.0
63013.16213856254,106641.0
63013.17213647592,106628.0
63013.182134389295,106642.0
63013.192132302676,106633.0
63013.20213021606,106626.0
63013.21212812943,106669.0
63013.22212604281,106625.0
63013.23212395619,106632.0
63013.24212186957,106640.0
63013.25211978295,106652.0
63013.26211769633,106614.0
63013.2721156097,106646.0
63013.282113523084,106648.0
63013.292111436465,106625.0
63013.30210934984,106656.0
63013.31210726322,106672.0
63013.3221051766,106658.0
63013.332103089975,106664.0
63013.342101003356,106642.0
63013.35209891674,106624.0
63013.36209683011,106676.0
