time,hr_bpm,is_valid
63012.0,,False
63013.0,,False
63014.0,68.49907458056742,True
63015.0,73.66517467850596,True
63016.0,75.41503085791706,True
63017.0,65.5201203542621,True
63018.0,66.72911141205326,True
63019.0,67.95217501495682,True
63020.0,64.06177839142589,True
63021.0,65.91612571419778,True
63022.0,68.14352726048642,True
63023.0,74.7734362265958,True
63024.0,75.39626771036365,True
63025.0,77.35228990343109,True
63026.0,71.09343397650127,True
63027.0,69.41031631660165,True
63028.0,65.93356505516068,True
63029.0,69.29160570361472,True
63030.0,71.16486586786355,True
63031.0,73.04137183711913,True
63032.0,70.11738786379931,True
63033.0,81.4965465702042,True
63034.0,83.07533037497096,True
63035.0,80.20552463483558,True
63036.0,78.52948365501297,True
63037.0,71.93492763589764,True
63038.0,70.35376043974262,True
63039.0,71.29077727482672,True
63040.0,70.03932135409507,True
63041.0,75.41445619058966,True
63042.0,76.09242080731097,True
63043.0,73.8330151749865,True
63044.0,69.91285848983348,True
63045.0,67.97371317988977,True
63046.0,65.51904075648719,True
63047.0,65.82349349639665,True
63048.0,67.49549309892315,True
63049.0,64.15749157981169,True
63050.0,67.02748923028102,True
63051.0,98.44365405908651,True
63052.0,63.04316990671884,True
63053.0,78.90119241872448,True
63054.0,75.12736196035259,True
63055.0,68.59671512354764,True
63056.0,66.04834416020383,True
63057.0,67.40450966509843,True
63058.0,66.45032436140936,True
63059.0,66.00314585586024,True
63060.0,69.59059010861013,True
63061.0,94.58045457831867,True
63062.0,65.8067199676507,True
63063.0,77.8256335352887,True
63064.0,69.36998223754622,True
63065.0,68.02126038700858,True
63066.0,65.70362177530797,True
63067.0,66.96603939849241,True
63068.0,63.78434765162359,True
63069.0,68.09595793665044,True
63070.0,70.19305144862236,True
63071.0,74.13258170243331,True
63072.0,73.20957540072844,True
63073.0,68.26516383580376,True
63074.0,66.17220006218706,True
63075.0,65.26680580261677,True
63076.0,67.40039878342647,True
63077.0,66.56240450094651,True
63078.0,67.04862549423135,True
63079.0,73.96734956835881,True
63080.0,73.25559193879863,True
63081.0,71.50854003587278,True
63082.0,76.75980447507722,True
63083.0,68.59359499228414,True
63084.0,66.510915738714,True
63085.0,69.65252061218668,True
63086.0,70.9827365968845,True
63087.0,78.67115253154694,True
63088.0,74.15379902859159,True
63089.0,71.99689644594798,True
63090.0,68.22079106883275,True
63091.0,67.61200632059,True
63092.0,65.49022160631316,True
63093.0,64.54438068310341,True
63094.0,81.7015807666211,True
63095.0,58.296375778083224,True
63096.0,44.11349745538222,True
63097.0,78.41789740266807,True
63098.0,46.67695619309037,True
63099.0,72.01794643630228,True
63100.0,67.29751021606194,True
63101.0,64.9812280547161,True
63102.0,62.00843266302625,True
63103.0,65.22207497773233,True
63104.0,66.74098916089456,True
63105.0,70.43853690057257,True
63106.0,73.07598772249851,True
63107.0,82.45371358729047,True
63108.0,90.92614156245405,True
63109.0,81.86644500149312,True
63110.0,69.16086514787821,True
63111.0,68.09317074753018,True
63112.0,67.36356202037027,True
63113.0,65.49006130106591,True
63114.0,65.7476267386203,True
63115.0,64.79068630682612,True
63116.0,68.75808661457998,True
63117.0,72.5133017928028,True
63118.0,73.61707674647752,True
63119.0,71.68101736380191,True
63120.0,66.6493014252449,True
63121.0,66.38653514367269,True
63122.0,64.7818911824541,True
63123.0,64.513139380112,True
63124.0,62.48724141061784,True
63125.0,64.61493408703197,True
63126.0,65.48968687046104,True
63127.0,63.77132445503661,True
63128.0,65.94676469985347,True
63129.0,67.68424731707368,True
63130.0,77.11848074661496,True
63131.0,80.05200350086459,True
63132.0,75.80185909817885,True
63133.0,72.79998349038061,True
63134.0,69.5362130990202,True
63135.0,67.14275848198065,True
63136.0,68.12408682266235,True
63137.0,68.81243912329974,True
63138.0,98.06552656066758,True
63139.0,63.14051939355843,True
63140.0,112.38328017111769,True
63141.0,94.1745633729462,True
63142.0,65.51392473707146,True
63143.0,67.44555480660775,True
63144.0,68.89826912427723,True
63145.0,80.17109186166772,True
63146.0,81.06302595527887,True
63147.0,78.22166571926891,True
63148.0,69.96714015893768,True
63149.0,69.47428057284786,True
63150.0,69.82598615298541,True
63151.0,68.64313235494959,True
63152.0,63.81944970951916,True
63153.0,63.81944970951916,True
63154.0,68.98396915404143,True
63155.0,68.31966178933416,True
63156.0,67.55926533603765,True
63157.0,71.26315387589968,True
63158.0,82.16492398370961,True
63159.0,83.86082812321207,True
63160.0,82.01403213852971,True
63161.0,56.01170568112443,True
63162.0,69.2558020771695,True
63163.0,77.19030884946152,True
63164.0,68.22079106883275,True
63165.0,70.81794668503893,True
63166.0,67.51115150037182,True
63167.0,65.94676469985347,True
63168.0,65.94676469985347,True
63169.0,66.68773958394772,True
63170.0,67.78445271287723,True
63171.0,73.51891879175491,True
63172.0,72.83304046518857,True
63173.0,74.65063134643007,True
63174.0,70.61345835138921,True
63175.0,69.03299521419832,True
63176.0,66.92109189019696,True
63177.0,67.64270059187444,True
63178.0,65.55528689380658,True
63179.0,68.91530082569052,True
63180.0,66.88893740821284,True
63181.0,70.48445691832727,True
63182.0,77.08063406462772,True
63183.0,73.6019034139208,True
63184.0,74.21884801392886,True
63185.0,70.51903304707896,True
63186.0,68.95132620998493,True
63187.0,67.20508932227412,True
63188.0,65.94676469985347,True
63189.0,65.94676469985347,True
63190.0,66.28977793456056,True
63191.0,65.86438776823715,True
63192.0,65.6974739412943,True
63193.0,67.10424722802972,True
63194.0,74.09573754066763,True
63195.0,73.46653634384668,True
63196.0,75.06129288602206,True
63197.0,74.74556007598223,True
63198.0,71.0121662519591,True
63199.0,68.97319526891737,True
63200.0,68.37207858340356,True
63201.0,74.47903855089884,True
63202.0,72.85452110401555,True
63203.0,65.80453069863582,True
63204.0,67.11915998956809,True
63205.0,65.34418988692639,True
63206.0,73.88288180486863,True
63207.0,73.84831383708136,True
63208.0,73.749323597595,True
63209.0,73.13830044074807,True
63210.0,69.79641074507238,True
63211.0,68.61303466156832,True
63212.0,69.6191683883508,True
63213.0,66.19088264198149,True
63214.0,65.25039786725195,True
63215.0,64.2987316646411,True
63216.0,54.60025761549417,True
63217.0,90.94593741010063,True
63218.0,80.17447535133103,True
63219.0,68.55089553333485,True
63220.0,63.36844310870643,True
63221.0,77.5244545380191,True
63222.0,69.86205423062196,True
63223.0,69.5484206714104,True
63224.0,65.01798616054722,True
63225.0,62.973959303359976,True
63226.0,61.0821530788129,True
63227.0,62.61646599113583,True
63228.0,62.40115965411179,True
63229.0,63.828108788539396,True
63230.0,70.24631214527948,True
63231.0,73.2741829993322,True
63232.0,94.80400880462739,True
63233.0,61.13866162941417,True
63234.0,68.21756957835028,True
63235.0,68.45973011851474,True
63236.0,74.31852298307845,True
63237.0,65.50002733593944,True
63238.0,65.80112195671036,True
63239.0,64.10988073925519,True
63240.0,65.46165980510922,True
63241.0,64.23757872376169,True
63242.0,67.48981441079368,True
63243.0,70.65724789274051,True
63244.0,76.07024023970135,True
63245.0,76.51845757759624,True
63246.0,74.01207354837526,True
63247.0,70.43510694578616,True
63248.0,65.87088512627822,True
63249.0,66.14856762033595,True
63250.0,64.78726038344648,True
63251.0,63.90650412974867,True
63252.0,63.81944970951916,True
63253.0,62.501773862776645,True
63254.0,62.46171797257837,True
63255.0,62.98137040438781,True
63256.0,74.89651409699354,True
63257.0,74.61369675861155,True
63258.0,75.10942803525347,True
63259.0,80.76536775634041,True
63260.0,69.23958456535019,True
63261.0,69.82598615275492,True
63262.0,67.2229750116312,True
63263.0,65.70013468433008,True
63264.0,65.40292170581529,True
63265.0,63.53444170104951,True
63266.0,62.57291101029306,True
63267.0,65.75591784504164,True
63268.0,62.51345969189334,True
63269.0,66.38930528827477,True
63270.0,72.56022034853021,True
63271.0,90.53523363252663,True
63272.0,70.84624412449953,True
63273.0,78.09269139560519,True
63274.0,71.91383615445142,True
63275.0,66.10853721396865,True
63276.0,65.45825947451009,True
63277.0,66.51500760199094,True
63278.0,63.221914988006674,True
63279.0,62.475882347109845,True
63280.0,62.47588234704554,True
63281.0,62.475882347493624,True
63282.0,63.13948387213348,True
63283.0,65.81004526522074,True
63284.0,64.76312922518613,True
63285.0,67.07009535514604,True
63286.0,84.74033378537828,True
63287.0,70.82862126366653,True
63288.0,76.02689393135837,True
63289.0,73.12065186361681,True
63290.0,68.56406010320576,True
63291.0,67.7036114397153,True
63292.0,65.7204812145333,True
63293.0,63.71681880135389,True
63294.0,62.630530722836816,True
63295.0,61.95514520809444,True
63296.0,62.37131473938159,True
63297.0,61.36493179259691,True
