time,ppg
62863.88048721075,10253.0
62863.89048998069,10279.0
62863.90049275063,10268.0
62863.91049552057,10286.0
62863.920498290514,10271.0
62863.93050106045,10274.0
62863.940503830396,10305.0
62863.95050660033,10278.0
62863.96050937028,10319.0
62863.970512140215,10300.0
62863.98051491016,10306.0
62863.9905176801,10301.0
62864.00052045004,10309.0
62864.010523219986,10327.0
62864.02052598992,10321.0
62864.03052875987,10321.0
62864.040531529805,10329.0
62864.05053429975,10360.0
62864.06053706969,10369.0
62864.07053983963,10364.0
62864.08054260957,10355.0
62864.09054537951,10378.0
62864.10054814945,10367.0
62864.110550919395,10408.0
62864.12055368933,10386.0
62864.13055645928,10401.0
62864.140559229214,10387.0
62864.15056199916,10389.0
62864.160564769096,10439.0
62864.17056753904,10405.0
62864.18057030898,10407.0
62864.19057307892,10448.0
62864.20057584887,10427.0
62864.210578618804,10446.0
62864.22058138875,10435.0
62864.230584158686,10458.0
62864.24058692863,10452.0
62864.25058969857,10477.0
62864.26059246851,10475.0
62864.27059523845,10483.0
62864.280598008394,10468.0
62864.29060077833,10486.0
62864.300603548276,10528.0
62864.31060631821,10510.0
62864.32060908816,10503.0
62864.330611858095,10537.0
62864.34061462804,10547.0
62864.35061739798,10517.0
62864.36062016792,10559.0
62864.37062293786,10553.0
62864.3806257078,10533.0
62864.39062847774,10520.0
62864.400631247685,10500.0
62864.41063401763,10507.0
62864.42063678757,10503.0
62864.43063955751,10449.0
62864.44064232745,10458.0
62864.45064509739,10416.0
62864.46064786733,10396.0
62864.470650637275,10418.0
62864.48065340721,10357.0
62864.49065617716,10368.0
62864.500658947094,10376.0
62864.51066171704,10340.0
62864.520664486976,10348.0
62864.53066725692,10336.0
62864.54067002686,10316.0
62864.5506727968,10331.0
62864.56067556674,10313.0
62864.570678336684,10333.0
62864.58068110662,10344.0
62864.590683876566,10306.0
62864.60068664651,10304.0
62864.61068941645,10323.0
62864.62069218639,10350.0
62864.63069495633,10322.0
62864.640697726274,10325.0
62864.65070049621,10332.0
62864.660703266156,10359.0
62864.67070603609,10333.0
62864.68070880604,10327.0
62864.690711575975,10329.0
62864.70071434592,10315.0
62864.71071711586,10337.0
62864.7207198858,10333.0
62864.73072265574,10331.0
62864.74072542568,10318.0
62864.75072819562,10368.0
62864.760730965565,10318.0
62864.7707337355,10327.0
62864.78073650545,10317.0
62864.79073927539,10334.0
62864.80074204533,10329.0
62864.81074481527,10340.0
62864.82074758521,10342.0
62864.830750355155,10331.0
62864.84075312509,10353.0
62864.85075589504,10352.0
62864.860758664974,10365.0
62864.87076143492,10341.0
62864.880764204856,10393.0
62864.8907669748,10394.0
62864.90076974474,10378.0
62864.91077251468,10409.0
62864.92077528462,10370.0
62864.930778054564,10397.0
62864.9407808245,10391.0
62864.950783594446,10433.0
62864.96078636438,10420.0
62864.97078913433,10407.0
62864.980791904265,10438.0
62864.99079467421,10426.0
62865.000797444154,10438.0
62865.01080021409,10463.0
62865.020802984036,10452.0
62865.03080575397,10465.0
62865.04080852392,10473.0
62865.050811293855,10475.0
62865.0608140638,10472.0
62865.07081683374,10463.0
62865.08081960368,10473.0
62865.09082237362,10527.0
62865.10082514356,10482.0
62865.1108279135,10486.0
62865.120830683445,10509.0
62865.13083345338,10543.0
62865.14083622333,10514.0
62865.150838993264,10507.0
62865.16084176321,10545.0
62865.170844533146,10542.0
62865.18084730309,10526.0
62865.190850073035,10537.0
62865.20085284297,10548.0
62865.21085561292,10566.0
62865.220858382854,10552.0
62865.2308611528,10561.0
62865.240863922736,10565.0
62865.25086669268,10569.0
62865.26086946262,10600.0
62865.27087223256,10619.0
62865.2808750025,10613.0
62865.290877772444,10628.0
62865.30088054238,10612.0
62865.310883312326,10606.0
62865.32088608226,10620.0
62865.33088885221,10639.0
62865.340891622145,10639.0
62865.35089439209,10653.0
62865.36089716203,10626.0
62865.37089993197,10621.0
62865.380902701916,10606.0
62865.39090547185,10585.0
62865.4009082418,10561.0
62865.410911011735,10552.0
62865.42091378168,10531.0
62865.43091655162,10496.0
62865.44091932156,10511.0
62865.4509220915,10474.0
62865.46092486144,10473.0
62865.47092763138,10458.0
62865.480930401325,10464.0
62865.49093317126,10426.0
62865.50093594121,10435.0
62865.510938711144,10442.0
62865.52094148109,10410.0
62865.530944251026,10425.0
62865.54094702097,10423.0
62865.55094979091,10401.0
62865.56095256085,10415.0
62865.5709553308,10416.0
62865.580958100734,10422.0
62865.59096087068,10441.0
62865.600963640616,10411.0
62865.61096641056,10398.0
62865.6209691805,10422.0
62865.63097195044,10417.0
62865.64097472038,10415.0
62865.650977490324,10432.0
62865.66098026026,10421.0
62865.670983030206,10408.0
62865.68098580014,10383.0
62865.69098857009,10402.0
62865.700991340025,10410.0
62865.71099410997,10407.0
62865.72099687991,10406.0
62865.73099964985,10437.0
62865.74100241979,10419.0
62865.75100518973,10410.0
62865.76100795967,10400.0
62865.771010729615,10386.0
62865.78101349956,10410.0
62865.7910162695,10419.0
62865.80101903944,10396.0
62865.81102180938,10452.0
62865.82102457932,10419.0
62865.83102734926,10422.0
62865.841030119205,10414.0
62865.85103288914,10430.0
62865.86103565909,10435.0
62865.871038429024,10436.0
62865.88104119897,10444.0
62865.891043968906,10474.0
62865.90104673885,10445.0
62865.91104950879,10469.0
62865.92105227873,10481.0
62865.93105504867,10484.0
62865.941057818614,10487.0
62865.95106058855,10515.0
62865.961063358496,10456.0
62865.97106612844,10504.0
62865.98106889838,10487.0
62865.99107166832,10505.0
62866.00107443826,10537.0
62866.011077208204,10513.0
62866.02107997814,10507.0
62866.031082748086,10512.0
62866.04108551802,10520.0
62866.05108828797,10501.0
62866.061091057905,10556.0
62866.07109382785,10534.0
62866.08109659779,10534.0
