time,ibi_s,hr_bpm
63012.98177595274,0.9402603744747466,63.81211165419741
63014.08208064626,1.1003046935147722,54.53034996000812
63015.222396419544,1.1403157732856926,52.617004347064935
63016.322701113066,1.1003046935220482,54.53034995964752
63017.36298918694,1.0402880738765816,57.676331688022714
63018.41328003075,1.0502908438065788,57.12703329159897
63019.45356810463,1.0402880738838576,57.67633168761932
63020.43383955886,0.9802714542238391,61.20753566929774
63021.304080543734,0.870240984877455,68.94641948913615
63022.11430490896,0.8102243652247125,74.05356167406696
63022.99454866378,0.8802437548220041,68.16293744922135
63023.974820118005,0.9802714542238391,61.20753566929774
63024.594991854356,0.6201717363510397,96.74739508934638
63025.81532978717,1.2203379328129813,49.166708980106
63026.715579081865,0.9002492946965504,66.6482055064807
63027.61582837656,0.9002492946965504,66.6482055064807
63028.45606105162,0.8402326750583597,71.40879161338566
63029.58637405496,1.1303130033411435,53.08264155383799
63030.586651049074,1.0002769941129372,59.98338495549328
63031.57692527324,0.9902742241683882,60.58927773303073
63032.45716902806,0.8802437548147282,68.16293744978478
63033.22738231352,0.7702132854610682,77.90049994279515
63034.46772578621,1.2403434726948035,48.373697544956954
63035.44799724045,0.980271454238391,61.20753566838913
63036.30823545538,0.86023821492563,69.74812204220335
63037.09845428073,0.7902188253501663,75.92833538660948
63037.85866479625,0.760210515523795,78.92550652059741
63038.648883621594,0.7902188253428903,75.92833538730858
63039.56913845618,0.9202548345856485,65.19933147323854
63040.43937944105,0.8702409848701791,68.9464194897126
63041.30962042593,0.870240984877455,68.94641948913615
63042.24988080039,0.9402603744601947,63.81211165518499
63043.2501577945,1.0002769941129372,59.98338495549328
63044.270440328495,1.0202825339947594,58.807240152469554
63045.19069516307,0.9202548345783725,65.19933147375404
63046.07093891789,0.8802437548147282,68.16293744978478
63047.041207602175,0.970268684286566,61.83854119142031
63048.10150121593,1.0602936137584038,56.5880990146862
63049.1417892898,1.0402880738693057,57.67633168842612
63050.10205520415,0.9602659143492929,62.48269266191535
63050.962293419085,0.860238214932906,69.74812204161341
63051.872545483726,0.9102520646410994,65.9158076435204
63052.83281139807,0.9602659143420169,62.482692662388786
63053.93311609159,1.1003046935220482,54.53034995964752
63054.833365386294,0.9002492947038263,66.64820550594204
63055.773625760754,0.9402603744601947,63.81211165518499
63056.77390275486,1.0002769941056613,59.983384955929594
