time,ibi_s,hr_bpm
62865.55296673989,0.8882603890160681,67.54776047872899
62866.47150873307,0.9185419931818615,65.32091123254791
62867.268924309574,0.797415576504136,75.24307496354606
62868.08652762219,0.8176033126146649,73.38522126105659
62868.87384933063,0.7873217084415955,76.20772977130589
62869.71164037936,0.8377910487324698,71.61690267612263
62870.60999463643,0.8983542570640566,66.78879687851442
62871.548724365726,0.9387297292996664,63.916160453086576
62872.5177356992,0.9690113334727357,61.91878043879264
62873.426183824326,0.908448125126597,66.0466991350097
62874.26397487305,0.8377910487251938,71.6169026767446
62875.01092110927,0.7469462362205377,80.32706651497854
62875.76796121354,0.7570401042685262,79.25603896239251
62876.61584613033,0.8478849167877343,70.76432050155321
62877.50410651934,0.8882603890160681,67.54776047872899
62878.422648512525,0.9185419931818615,65.32091123254791
62879.3210027696,0.8983542570713325,66.78879687797348
62880.13860608221,0.8176033126146649,73.38522126105659
62880.96630326288,0.8276971806699294,72.49027953851025
62881.86465751995,0.8983542570713325,66.78879687797348
62882.81348111731,0.9488235973549308,63.23620129944505
62883.77239858272,0.9589174654101953,62.57055707535147
62884.68084670784,0.908448125119321,66.04669913553869
62885.53882549269,0.8579787848502747,69.93179908343603
62886.39680427753,0.8579787848429987,69.93179908402908
62887.30525240266,0.908448125126597,66.0466991350097
62888.264169868075,0.9589174654174712,62.57055707487671
62889.162524125146,0.8983542570713325,66.78879687797348
62889.990221305816,0.8276971806699294,72.49027953851025
62890.89866943094,0.908448125126597,66.0466991350097
62891.83739916024,0.9387297292996664,63.916160453086576
62892.80641049371,0.9690113334654598,61.91878043925757
62893.634107674385,0.8276971806772053,72.49027953787301
62894.47189872311,0.8377910487251938,71.6169026767446
62895.23903269544,0.7671339723310666,78.21319634389262
62895.945603459426,0.7065707639849279,84.91718460244681
62896.732925167875,0.7873217084488715,76.20772977060163
62897.59090395271,0.8579787848357228,69.93179908462213
62898.48925820978,0.8983542570713325,66.78879687797348
62899.3775185988,0.8882603890160681,67.54776047872899
62900.18502804336,0.8075094445594004,74.30253652666275
62900.9016926754,0.7166646320401924,83.72116791809958
62901.6991082519,0.797415576504136,75.24307496354606
62902.4965238284,0.79741557649686,75.2430749642326
62903.253563932674,0.7570401042758022,79.25603896163078
62904.061073377234,0.8075094445594004,74.30253652666275
62904.828207349565,0.7671339723310666,78.21319634389262
62905.57515358578,0.7469462362132617,80.32706651576099
62906.39275689839,0.8176033126146649,73.38522126105659
62907.28101728741,0.8882603890160681,67.54776047872899
62908.15918380836,0.8781665209535277,68.32417151914538
62908.996974857095,0.8377910487324698,71.61690267612263
62909.81457816971,0.8176033126146649,73.38522126105659
62910.68265082261,0.8680726528982632,69.11863862969994
62911.57091121162,0.8882603890087921,67.54776047928229
62912.44907773258,0.8781665209608036,68.32417151857929
62913.26668104519,0.8176033126146649,73.38522126105659
62914.144847566145,0.8781665209535277,68.32417151914538
62915.04320182322,0.8983542570713325,66.78879687797348
62915.97183768446,0.9286358612444019,64.61090132745689
62916.87019194153,0.8983542570713325,66.78879687797348
62917.70798299026,0.8377910487251938,71.6169026767446
62918.616431115384,0.908448125126597,66.0466991350097
62919.423940559944,0.8075094445594004,74.30253652666275
62920.33238868507,0.908448125126597,66.0466991350097
62921.16008586574,0.8276971806699294,72.49027953851025
62921.93731370613,0.7772278403863311,77.19744054738985
62922.633790602056,0.6964768959296634,86.14786843705917
62923.39083070633,0.7570401042758022,79.25603896163078
62924.268997227286,0.8781665209535277,68.32417151914538
62925.17744535242,0.908448125133873,66.04669913448072
62926.11617508171,0.9387297292923904,63.91616045358198
62927.04481094296,0.9286358612516779,64.61090132695065
62927.9027897278,0.8579787848357228,69.93179908462213
62928.66992370013,0.7671339723310666,78.21319634389262
62929.40677606829,0.7368523681579973,81.4274372897648
62930.24456711701,0.8377910487251938,71.6169026767446
62931.15301524214,0.908448125126597,66.0466991350097
62932.101838839495,0.9488235973549308,63.23620129944505
62933.01028696463,0.908448125133873,66.04669913448072
62933.81779640918,0.8075094445521245,74.30253652733225
62934.59502424957,0.7772278403863311,77.19744054738985
62935.47319077053,0.8781665209608036,68.32417151857929
62936.381638895655,0.908448125126597,66.0466991350097
62937.320368624954,0.9387297292996664,63.916160453086576
62938.238910618136,0.9185419931818615,65.32091123254791
62939.12717100715,0.8882603890160681,67.54776047872899
62939.934680451704,0.8075094445521245,74.30253652733225
62940.76237763238,0.8276971806772053,72.49027953787301
62941.640544153335,0.8781665209535277,68.32417151914538
62942.56918001458,0.9286358612444019,64.61090132745689
62943.538191348045,0.9690113334654598,61.91878043925757
62944.46682720929,0.9286358612444019,64.61090132745689
62945.34499373024,0.8781665209535277,68.32417151914538
62946.17269091091,0.8276971806699294,72.49027953851025
62947.08113903605,0.908448125133873,66.04669913448072
62947.99968102923,0.9185419931818615,65.32091123254791
62948.93841075853,0.9387297292996664,63.916160453086576
62949.81657727948,0.8781665209535277,68.32417151914538
62950.62408672404,0.8075094445594004,74.30253652666275
62951.350845224144,0.7267585001027328,82.55837391859681
62952.16844853676,0.8176033126146649,73.38522126105659
62953.06680279383,0.8983542570713325,66.78879687797348
62953.99543865507,0.9286358612371259,64.61090132796312
62954.92407451631,0.9286358612444019,64.61090132745689
62955.85271037755,0.9286358612371259,64.61090132796312
62956.740970766565,0.8882603890160681,67.54776047872899
62957.55857407918,0.8176033126146649,73.38522126105659
62958.27523871123,0.7166646320474683,83.7211679172496
