time,hr_bpm,is_valid
63012.0,,False
63013.0,71.25713412095713,True
63014.0,79.28026183166023,True
63015.0,77.37736024445512,True
63016.0,69.46580671853164,True
63017.0,65.88826234032207,True
63018.0,65.78164605980307,True
63019.0,68.99954919656778,True
63020.0,74.09899956939688,True
63021.0,70.61007052603776,True
63022.0,66.81651164437821,True
63023.0,66.188024966817,True
63024.0,68.71439399363655,True
63025.0,74.71703265254399,True
63026.0,75.75033428098008,True
63027.0,69.64808561474354,True
63028.0,67.48712599617389,True
63029.0,66.62743223593314,True
63030.0,71.07337229751055,True
63031.0,74.4398623170813,True
63032.0,79.70295100350758,True
63033.0,85.4305993307796,True
63034.0,78.45661680549931,True
63035.0,70.32032157757183,True
63036.0,66.9669149483532,True
63037.0,67.71111328724818,True
63038.0,72.11372656231603,True
63039.0,73.22437143592873,True
63040.0,67.17154523328773,True
63041.0,64.37616150615176,True
63042.0,64.43431766864879,True
63043.0,66.46299905117831,True
63044.0,69.8991523352188,True
63045.0,65.89334462098053,True
63046.0,64.74273201342686,True
63047.0,64.94379724560352,True
63048.0,64.3952649189845,True
63049.0,65.63627832903914,True
63050.0,65.66245770306136,True
63051.0,64.47131468639927,True
63052.0,63.916160453086576,True
63053.0,66.12346569131557,True
63054.0,70.50197204899118,True
63055.0,74.18099934429756,True
63056.0,75.38419219649877,True
63057.0,68.04223875226991,True
63058.0,63.20390140574277,True
63059.0,67.17693787615237,True
63060.0,63.88864762926994,True
63061.0,66.35972623776975,True
63062.0,71.54568006763756,True
63063.0,69.28701824563251,True
63064.0,64.18449204769954,True
63065.0,62.99637810321478,True
63066.0,62.57055707535147,True
63067.0,62.57055707513974,True
63068.0,63.974067176139826,True
63069.0,67.20252261624253,True
63070.0,71.70672313134952,True
63071.0,73.20959390035085,True
63072.0,66.91856457787985,True
63073.0,64.15670391020068,True
63074.0,65.98346542617081,True
63075.0,62.57055707518192,True
63076.0,62.31257685987482,True
63077.0,62.80080376011914,True
63078.0,66.30448832496137,True
63079.0,72.0236102137944,True
63080.0,72.54181476606229,True
63081.0,67.09989429760078,True
63082.0,69.45319840935785,True
63083.0,62.834296649926316,True
63084.0,66.75867006025608,True
63085.0,70.99476241962917,True
63086.0,68.96882898746239,True
63087.0,64.66714526719323,True
63088.0,62.25503897373118,True
63089.0,63.080752190336085,True
63090.0,68.38531126039598,True
63091.0,73.60364050331158,True
63092.0,70.80585791067627,True
63093.0,65.67033693438954,True
63094.0,65.32091123234468,True
63095.0,68.11748525308438,True
63096.0,65.37531516761122,True
63097.0,63.390213665657264,True
63098.0,66.00107244559248,True
63099.0,70.17372756069071,True
63100.0,81.5935270171123,True
63101.0,81.30889710521066,True
63102.0,66.23407332317218,True
63103.0,62.09687207190136,True
63104.0,68.89948974875692,True
63105.0,63.6041327812917,True
63106.0,62.570557075007144,True
63107.0,63.23964237874633,True
63108.0,64.33271070043209,True
63109.0,64.58472058209318,True
63110.0,66.16831815620331,True
63111.0,72.56024484271222,True
63112.0,85.75414182672769,True
63113.0,87.52567961668048,True
63114.0,85.91122061088177,True
63115.0,76.9497751899655,True
63116.0,66.34294674890756,True
63117.0,60.80445428604065,True
63118.0,56.718940249156084,True
63119.0,56.450785219731884,True
63120.0,57.49728154222654,True
63121.0,59.76177308634021,True
63122.0,64.56224051739449,True
63123.0,70.85468083328034,True
63124.0,80.388975398272,True
63125.0,82.06295671243613,True
63126.0,75.9719563160233,True
63127.0,68.49380619267546,True
63128.0,64.23242593860364,True
63129.0,62.23838652542186,True
63130.0,61.91878043906172,True
63131.0,63.023879488777105,True
63132.0,68.14407852568168,True
63133.0,76.42379941532772,True
63134.0,84.47398625219321,True
63135.0,85.03217201183845,True
63136.0,84.60967234861046,True
63137.0,74.8585385831319,True
63138.0,68.14643130494397,True
63139.0,64.09536224049957,True
63140.0,63.251220328198954,True
63141.0,66.9120105542456,True
63142.0,75.97631647714648,True
63143.0,82.8459246511017,True
63144.0,83.14003756857468,True
63145.0,78.79182038563748,True
63146.0,69.80028872134122,True
63147.0,63.23697018617868,True
63148.0,61.665597014463074,True
63149.0,61.74663791522389,True
63150.0,64.06022912158618,True
63151.0,65.23704803842787,True
63152.0,71.32277656524666,True
63153.0,82.25436427805293,True
63154.0,85.95990615054465,True
63155.0,85.80447807822863,True
63156.0,77.99776021867982,True
63157.0,70.07753922174744,True
63158.0,64.65783089074323,True
63159.0,62.700699915334916,True
63160.0,63.20703988885563,True
63161.0,69.6987151234758,True
63162.0,77.51566518509252,True
63163.0,80.13260760563263,True
63164.0,75.2301819316724,True
63165.0,67.5833380078533,True
63166.0,62.25192770148083,True
63167.0,60.655131858622894,True
63168.0,61.448105190658275,True
63169.0,66.47980927862187,True
63170.0,73.59645742179784,True
63171.0,81.64568589886746,True
63172.0,82.29930407176772,True
63173.0,77.61627813122246,True
63174.0,70.0515336971704,True
63175.0,66.45328727349542,True
63176.0,64.1451886741415,True
63177.0,63.27184307063943,True
63178.0,63.239472736414,True
63179.0,66.03897161773772,True
63180.0,72.7696217798895,True
63181.0,73.88232527499801,True
63182.0,70.01302549363666,True
63183.0,65.31751059099173,True
63184.0,63.41808443483651,True
63185.0,63.86960988590268,True
63186.0,66.0692388249595,True
63187.0,67.01421882381285,True
63188.0,70.49997301353224,True
63189.0,80.60616583863978,True
63190.0,84.86692854755032,True
63191.0,79.46802567546726,True
63192.0,69.40741202515433,True
63193.0,63.14655570533355,True
63194.0,60.655131858622894,True
63195.0,61.449303794559576,True
63196.0,62.80739032083812,True
63197.0,66.59107093255075,True
63198.0,74.2640153945693,True
63199.0,78.80674991445261,True
63200.0,77.53429713266489,True
63201.0,69.64670115411919,True
63202.0,67.61989638015572,True
63203.0,65.32350466548223,True
63204.0,67.48160129839664,True
63205.0,73.77871523641521,True
63206.0,79.64731436375651,True
63207.0,74.06293042813124,True
63208.0,71.99971969229124,True
63209.0,67.75950230962053,True
63210.0,66.0466991350097,True
63211.0,68.76163037974078,True
63212.0,74.94374899437605,True
63213.0,80.63029710822534,True
63214.0,87.43997344046227,True
63215.0,90.05827526927007,True
63216.0,81.36545397192991,True
63217.0,75.96360004199842,True
63218.0,77.97655388103979,True
63219.0,74.92162501529276,True
63220.0,73.7531202659799,True
63221.0,79.29532500728381,True
63222.0,84.1104495837724,True
63223.0,75.86222468744741,True
63224.0,73.61942780240375,True
63225.0,69.356835199393,True
63226.0,75.11215352229287,True
63227.0,69.54282725857726,True
63228.0,73.8679006444388,True
63229.0,69.16988359097557,True
63230.0,73.88401591144056,True
63231.0,77.33558757390998,True
63232.0,83.03209671672255,True
63233.0,81.9303147723877,True
63234.0,79.55013439406585,True
63235.0,71.80666367176448,True
63236.0,65.94970772589623,True
63237.0,61.465452240550185,True
63238.0,60.04245375914345,True
63239.0,60.31388124078549,True
63240.0,62.21501934411117,True
63241.0,67.49411158440238,True
63242.0,74.27668623120616,True
63243.0,82.76630060940089,True
63244.0,79.79433532146864,True
63245.0,71.64209614356648,True
63246.0,65.54170483963432,True
63247.0,63.991041847135605,True
63248.0,63.91616045356092,True
63249.0,67.89664088073488,True
63250.0,70.54476191882779,True
63251.0,66.70947758440477,True
63252.0,64.99425723795844,True
63253.0,64.24189341240273,True
63254.0,65.22919968673672,True
63255.0,67.14753235780766,True
63256.0,65.69760111618378,True
63257.0,62.898380487155826,True
63258.0,61.97481491052598,True
63259.0,63.19158763952134,True
63260.0,62.57683676017912,True
63261.0,63.27975410390826,True
63262.0,63.916160453086576,True
63263.0,63.916160453086576,True
63264.0,63.91616045321531,True
63265.0,63.48787559041439,True
63266.0,62.57055707504816,True
63267.0,62.84231791859018,True
63268.0,62.931776374190754,True
63269.0,64.8226816536645,True
63270.0,68.91817283504564,True
63271.0,74.74941750810538,True
63272.0,72.43457380607742,True
63273.0,64.53791717954755,True
63274.0,61.01949601094865,True
63275.0,60.75382793595662,True
63276.0,62.71182456279728,True
63277.0,61.101287019872025,True
63278.0,61.455474051355964,True
63279.0,64.30474386251568,True
63280.0,68.95177971151222,True
63281.0,68.87218218284748,True
63282.0,66.37313215911708,True
63283.0,65.41264830454284,True
63284.0,66.0270864464435,True
63285.0,71.47847973708046,True
63286.0,69.48196569086824,True
63287.0,73.23487810575381,True
63288.0,68.88955371709775,True
63289.0,63.41763315131181,True
63290.0,62.71778176565752,True
63291.0,62.040592703085785,True
63292.0,63.05580369476566,True
63293.0,63.23620129944505,True
63294.0,63.23620129944505,True
63295.0,63.219815940015025,True
63296.0,62.76424695546738,True
63297.0,66.41918986576488,True
