time,hr_bpm,is_valid,hr_bpm_clean
62864.0,69.78200272167786,True,69.78200272167786
62865.0,69.78200272167786,True,69.60297161899351
62866.0,69.78200272167786,True,69.6147017115913
62867.0,69.06587831094043,True,69.19683509603
62868.0,69.66162208198243,True,68.84106266891541
62869.0,67.69266964387141,True,67.82354635855481
62870.0,68.00314058610495,True,67.80378378462667
62871.0,64.69442116987481,True,68.14368530963874
62872.0,68.96706544129975,True,68.60189250398165
62873.0,71.3611297070427,True,68.82835558209733
62874.0,69.98370561558602,True,68.72868240158246
62875.0,69.13545597668339,True,68.77191962151205
62876.0,64.19605526730042,True,67.77612168430464
62877.0,69.18325154094772,True,67.72747144571485
62878.0,66.38214002100567,True,67.07435159700466
62879.0,69.74045442263706,True,67.17925994178674
62880.0,65.86985673313245,True,65.44917589755394
62881.0,64.72059699121083,True,63.439704734865494
62882.0,60.53283131978369,True,62.9222772727206
62883.0,56.334784207563494,True,65.34267592934643
62884.0,67.15331711191256,True,71.02768964500065
62885.0,77.97185001626163,True,80.58501960558434
62886.0,93.14566556948188,True,87.19655543296214
62887.0,108.31948112270211,True,87.85898112382021
62888.0,89.39246334445254,True,86.09365833295787
62889.0,70.46544556620296,True,81.77071879326623
62890.0,69.14523606194989,True,73.69249484763618
62891.0,71.53096787102363,True,69.41177971261246
62892.0,67.9283613945519,True,68.92857338819505
62893.0,67.9888876693339,True,68.72151421958465
62894.0,68.0494139441159,True,67.04806970041086
62895.0,68.1099402188979,True,68.59889007521406
62896.0,63.16374527515465,True,67.44977099716564
62897.0,75.6824632685679,True,68.02312261685324
62898.0,62.24329227909184,True,67.54745120669078
62899.0,70.91617204255392,True,67.9942200372551
62900.0,65.73158316808559,True,66.34368746009307
62901.0,65.39758942797623,True,67.28213069102557
62902.0,67.4298003827577,True,66.38713957946504
62903.0,66.93550843375445,True,66.4302078529975
62904.0,66.44121648475118,True,66.52775761161959
62905.0,65.94692453574793,True,66.20654791635314
62906.0,65.8853382210867,True,65.97187934795508
62907.0,65.82375190642546,True,65.82375190642544
62908.0,65.76216559176422,True,66.02172623044831
62909.0,65.70057927710299,True,66.47926119315528
62910.0,66.93679615586223,True,67.19635679454633
62911.0,68.17301303462148,True,68.17301303462148
62912.0,69.40922991338073,True,68.47104607486105
62913.0,70.64544679213996,True,70.32098179789446
62914.0,67.19074447830083,True,73.7228202037217
62915.0,76.18647477102925,True,75.22013027094417
62916.0,85.18220506375769,True,74.81291199956188
62917.0,76.8957802494931,True,75.75196019463449
62918.0,68.6093554352285,True,75.5471883348485
62919.0,71.88598545366389,True,74.1985964202039
62920.0,75.16261547209929,True,75.16261547209929
62921.0,78.4392454905347,True,78.4392454905347
62922.0,81.7158755089701,True,78.13367106531886
62923.0,84.9925055274055,True,76.98238572083456
62924.0,70.35811332758479,True,74.94521690589501
62925.0,69.40618874967767,True,72.02216462050022
62926.0,68.25340141583696,True,68.21322886465023
62927.0,67.10061408199624,True,67.33117154874
62928.0,65.94782674815553,True,67.03270655809118
62929.0,65.94782674803365,True,67.18309256120857
62930.0,67.91386379643347,True,67.00875220446169
62931.0,69.00533143142394,True,67.22559696588026
62932.0,66.2289122982618,True,66.64900635397562
62933.0,67.03205055524835,True,66.01854104527368
62934.0,63.06487368851053,True,65.2636752678291
62935.0,64.76153725292372,True,64.78828113273491
62936.0,65.23100254420112,True,64.31340361091671
62937.0,63.85194162279082,True,64.86313148856239
62938.0,64.6576629461573,True,64.99681885872262
62939.0,65.81351307673899,True,75.33927323299311
62940.0,65.42997410372496,True,96.26019985391133
62941.0,116.94327441555346,True,110.18606567820373
62942.0,168.45657472738196,True,117.04684494442725
62943.0,134.28699206761928,True,117.15041547330104
62944.0,100.11740940785658,True,107.09687431073635
62945.0,65.94782674809389,True,86.50640257057412
62946.0,66.67556860272997,True,72.51557684713259
62947.0,65.50421602657083,True,65.12439714041179
62948.0,64.3328634504117,True,65.54779895839197
62949.0,63.16151087425256,True,65.51329794521689
62950.0,68.06483583799482,True,65.50854189975173
62951.0,66.50306353685455,True,65.08071008847203
62952.0,65.48043579924502,True,64.98715975792064
62953.0,62.1937043940132,True,65.51659028939166
62954.0,62.693759221495526,True,65.99247662762787
62955.0,70.71198849535008,True,66.35468832843343
62956.0,68.88249522803551,True,67.34380056891624
62957.0,67.29149430327284,True,68.19509300447422
62958.0,67.13926559642724,True,67.75584824833429
62959.0,66.95022139928538,True,67.99561080873033
62960.0,68.51576471465053,True,68.86668221715192
62961.0,70.08130803001569,True,68.6879180121928
62962.0,71.64685134538084,True,68.73224572286185
62963.0,66.24544457163158,True,67.85683618405741
62964.0,67.17185995263063,True,66.76501239607546
62965.0,64.13871702062843,True,65.45677435891594
62966.0,64.62218909010583,True,65.32551209040176
62967.0,65.10566115958324,True,65.10566115958322
62968.0,65.58913322906064,True,65.58913322906064
62969.0,66.07260529853804,True,66.71489046121499
62970.0,66.55607736801544,True,67.32291667495096
62971.0,70.25097525087759,True,67.40785329157897
62972.0,68.14579222826305,True,66.84048457314951
62973.0,66.01381631220082,True,67.30032855164043
62974.0,63.23576170639071,True,66.51995190442781
62975.0,68.85529726046994,True,65.58157538931411
62976.0,66.34909201481459,True,65.94905551090326
62977.0,63.45390965269446,True,66.39811075429546
62978.0,67.85121692014663,True,66.06988164054815
62979.0,65.48103792335169,True,65.2685034732954
62980.0,67.21415169173339,True,65.19578802511536
62981.0,62.342201178550766,True,64.39323737009364
62982.0,63.09033241179436,True,64.2143487610796
62983.0,63.83846364503795,True,63.83846364503795
62984.0,64.58659487828155,True,64.8064130817226
62985.0,65.33472611152513,True,65.20445453061762
62986.0,67.18194836197401,True,65.25162326898376
62987.0,65.08053965626954,True,65.7548626811197
62988.0,64.07430733686854,True,66.02403353452927
62989.0,67.10279193896125,True,65.73681605477063
62990.0,66.68058037857297,True,65.56804272880899
62991.0,65.74586096318082,True,65.67059307293763
62992.0,64.2366730264614,True,65.23752370285784
62993.0,64.58705905751181,True,64.95897385106578
62994.0,64.93744508856223,True,64.93744508856223
62995.0,65.28783111961263,True,65.28783111961265
62996.0,65.63821715066305,True,65.75358861167658
62997.0,65.98860318171346,True,65.6248799510283
62998.0,66.91584651783151,True,65.85183010137428
62999.0,64.29390178532088,True,65.96358358680529
63000.0,66.42258187134249,True,65.95732868807825
63001.0,66.19698457781811,True,65.63782274482716
