time,hr_bpm,is_valid
62864.0,,False
62865.0,,False
62866.0,81.66452423776185,True
62867.0,110.35600519224339,True
62868.0,77.04145401675969,True
62869.0,150.10774011144412,True
62870.0,88.66732346607894,True
62871.0,89.79162884954967,True
62872.0,86.0972561191877,True
62873.0,82.22492731831346,True
62874.0,94.2969947976155,True
62875.0,78.65484718412559,True
62876.0,94.411980845711,True
62877.0,74.66157973046359,True
62878.0,66.81298960266192,True
62879.0,77.86915321618717,True
62880.0,85.98480652219247,True
62881.0,79.2094756296518,True
62882.0,85.7543843611968,True
62883.0,91.66921929367795,True
62884.0,88.24672277410899,True
62885.0,85.9496593056369,True
62886.0,86.98918174322239,True
62887.0,90.1612446447446,True
62888.0,89.7373302238079,True
62889.0,92.20443695926033,True
62890.0,82.73108760539981,True
62891.0,77.14092804864465,True
62892.0,72.5164236346774,True
62893.0,70.01447703806343,True
62894.0,70.19669189171198,True
62895.0,69.46542766722193,True
62896.0,71.59111545072531,True
62897.0,76.81863792543044,True
62898.0,82.86266218329054,True
62899.0,88.43240127759051,True
62900.0,115.36558100958602,True
62901.0,108.05766516210369,True
62902.0,87.50629458163361,True
62903.0,121.73971300855284,True
62904.0,79.85689170897953,True
62905.0,74.4669953399187,True
62906.0,76.08219112616872,True
62907.0,76.22202703274718,True
62908.0,73.91653621985022,True
62909.0,83.33323188064435,True
62910.0,121.16939310245517,True
62911.0,91.5927512685405,True
62912.0,95.29507811328236,True
62913.0,95.81791406787484,True
62914.0,165.65530818009344,True
62915.0,91.17948006798707,True
62916.0,79.74733533811722,True
62917.0,152.71429088048373,True
62918.0,79.8415386843471,True
62919.0,76.73610957883822,True
62920.0,73.72471669119129,True
62921.0,75.82127143367619,True
62922.0,76.72507384872486,True
62923.0,78.69041523975552,True
62924.0,77.36484785777047,True
62925.0,79.44354766711862,True
62926.0,80.87601796078465,True
62927.0,83.09377304400037,True
62928.0,81.6579502378189,True
62929.0,77.66729639513868,True
62930.0,77.15208665211027,True
62931.0,74.23687018723005,True
62932.0,73.12442826239594,True
62933.0,73.28465720694166,True
62934.0,75.6254340595084,True
62935.0,77.1519879096442,True
62936.0,84.9580976985963,True
62937.0,151.10878826189094,True
62938.0,100.59025326386818,True
62939.0,93.36324702543861,True
62940.0,95.83616719666293,True
62941.0,89.854945008606,True
62942.0,82.16067880799727,True
62943.0,86.50584316061725,True
62944.0,79.49174327226869,True
62945.0,76.98965658089219,True
62946.0,76.13975251769197,True
62947.0,73.16612039150908,True
62948.0,73.19811998078825,True
62949.0,73.66854580261514,True
62950.0,76.8141355891211,True
62951.0,83.33009755378241,True
62952.0,87.98707912253525,True
62953.0,90.01076776088937,True
62954.0,90.01076776088937,True
62955.0,87.8940387651738,True
62956.0,87.38808831653499,True
62957.0,81.28547589298972,True
62958.0,77.52226815548505,True
62959.0,75.99768285441152,True
62960.0,70.7408709280883,True
62961.0,57.682724969854966,True
62962.0,52.39792621662775,True
62963.0,84.25750158415106,True
62964.0,91.57480217978168,True
62965.0,95.91044728356091,True
62966.0,97.83280183116172,True
62967.0,93.83404282326788,True
62968.0,87.25633924926687,True
62969.0,81.34443727362526,True
62970.0,73.83023002761117,True
62971.0,72.84983286054353,True
62972.0,93.07389394167797,True
62973.0,130.3779820658849,True
62974.0,67.01204828418098,True
62975.0,75.47655252310977,True
62976.0,79.99560598436778,True
62977.0,90.01076776180503,True
62978.0,90.80971459123633,True
62979.0,91.25888617115933,True
62980.0,90.01076776088937,True
62981.0,84.78422353080336,True
62982.0,82.50987044759559,True
62983.0,76.67633483621404,True
62984.0,74.258883402754,True
62985.0,74.67599309731894,True
62986.0,73.582861516576,True
62987.0,158.90082211384632,True
62988.0,81.49036569080236,True
62989.0,90.21429522046795,True
62990.0,94.53235780432323,True
62991.0,111.21546253075333,True
62992.0,94.18405554289774,True
62993.0,84.50412143853717,True
62994.0,80.46320874590786,True
62995.0,75.33162264530688,True
62996.0,76.14837127987774,True
62997.0,77.07086943400284,True
62998.0,123.60823826816376,True
62999.0,108.06177770729633,True
63000.0,87.61441361870352,True
63001.0,90.40608097767766,True
