time,hr_bpm,is_valid,hr_bpm_clean
62864.0,145.1890085727398,True,145.1890085727398
62865.0,145.1890085727398,True,144.08223887549423
62866.0,145.1890085727398,True,142.53276129935045
62867.0,140.76192978375755,True,139.87651402596111
62868.0,136.33485099477534,True,134.3097817353318
62869.0,131.9077722057931,True,125.83256442746247
62870.0,117.35534711959315,True,115.33027786014961
62871.0,102.80292203339322,True,102.8029220333932
62872.0,88.25049694719328,True,90.07587238352203
62873.0,73.69807186099334,True,80.03380459087862
62874.0,68.2725239564372,True,72.8239254021911
62875.0,67.145008156376,True,68.08026421144818
62876.0,66.75352608995566,True,66.55764229992266
62877.0,64.53219099347874,True,66.42617046450812
62878.0,66.0849623033657,True,67.26610095686851
62879.0,67.61516477936445,True,69.26703093003034
62880.0,71.34466061817804,True,70.27370877596357
62881.0,76.75817595576478,True,70.13596338985951
62882.0,69.56558022314479,True,69.51555831000901
62883.0,65.39623537284544,True,68.20627066112704
62884.0,64.513139380112,True,66.19187646308228
62885.0,64.79822237376816,True,65.16270401570036
62886.0,66.68620496554104,True,65.7482178685742
62887.0,64.41971798623514,True,67.29116825019067
62888.0,68.32380463721472,True,69.55791936327181
62889.0,72.22789128819429,True,72.22789128819429
62890.0,76.13197793917385,True,74.65229597781294
62891.0,80.03606459015343,True,75.59701870607066
62892.0,76.5417414343284,True,75.06205947296748
62893.0,73.04741827850336,True,73.04741827850336
62894.0,69.55309512267831,True,69.88952940516643
62895.0,66.05877196685329,True,67.67880863949311
62896.0,64.24662022346881,True,67.15049664297199
62897.0,65.48813760596182,True,68.9154062181557
62898.0,70.40585829589767,True,72.0831530688566
62899.0,78.37764299859687,True,75.14771197374333
62900.0,81.89750622035783,True,76.67047707550223
62901.0,79.56941474790243,True,76.07841637761676
62902.0,73.10196311475636,True,73.61097200039549
62903.0,67.4455548064703,True,69.93475084406022
62904.0,66.04042111249056,True,66.46022159567917
62905.0,63.51640043868144,True,64.28012506190205
62906.0,62.196768505997255,True,63.84732364634508
62907.0,62.201480445870715,True,64.57825003818061
62908.0,65.28154772868542,True,66.70026348600254
62909.0,69.69505307166824,True,71.55645257772434
62910.0,74.1264676777911,True,74.39804037988965
62911.0,86.4777139646063,True,74.60995582391021
62912.0,76.40941945669725,True,73.03367639592007
62913.0,66.3411249487882,True,71.3692124047302
62914.0,61.813655931717456,True,66.4350521865587
62915.0,65.80414772184187,True,63.88875934476114
62916.0,61.80691287374876,True,64.24085268953723
62917.0,63.67795524770941,True,65.62176274997424
62918.0,68.10159167266868,True,67.4166580002644
62919.0,68.71820623390244,True,68.64963605805164
62920.0,74.7786239732928,True,69.23387967523736
62921.0,67.97180316268492,True,68.75038790378468
62922.0,66.59917333363795,True,67.96056511643872
62923.0,65.68413281540529,True,65.77565067756817
62924.0,64.76909229717265,True,65.39302356544951
62925.0,63.85405177894,True,66.35697005013135
62926.0,66.05866760209163,True,68.90944404720715
62927.0,71.41890575704716,True,70.69271781324596
62928.0,78.44650280078432,True,71.5042528354255
62929.0,73.68546112736671,True,71.90450274710099
62930.0,67.91172688983772,True,70.6454064846854
62931.0,68.05991716046907,True,67.85873380057257
62932.0,65.12342444496913,True,66.1388671890121
62933.0,64.5131393802202,True,65.68834516282627
62934.0,65.0861280695644,True,65.32278282038301
62935.0,65.65911675890858,True,65.65911675890858
62936.0,66.23210544825278,True,66.23210544825278
62937.0,66.80509413759698,True,66.80509413759698
62938.0,67.37808282694117,True,68.6698334696566
62939.0,67.95107151628537,True,68.41375808784309
62940.0,74.98281341920664,True,67.95536713640095
62941.0,64.95172853918528,True,68.69725989810104
62942.0,64.51313938038628,True,69.53225961158408
62943.0,71.08754663544161,True,68.76882354091599
62944.0,72.12607008370065,True,69.81951704268526
62945.0,71.16563306586616,True,70.76584097264745
62946.0,70.20519604803167,True,70.20519604803167
62947.0,69.24475903019716,True,68.89383223336932
62948.0,68.28432201236267,True,67.8297104405761
62949.0,65.56925101038895,True,67.12169815560875
62950.0,65.84502410190004,True,66.5949070464264
62951.0,66.66513462319493,True,66.97402838413942
62952.0,66.61080348428541,True,68.60998896557564
62953.0,70.17992870092773,True,70.90461997203809
62954.0,73.74905391757005,True,71.90169043807967
62955.0,77.31817913421237,True,72.0686407024962
62956.0,71.6504869534028,True,71.36794185453554
62957.0,67.44555480636804,True,69.64150840234467
62958.0,66.67643446112444,True,67.66599660259797
62959.0,65.11688665661573,True,67.28876993478578
62960.0,67.4406201354788,True,68.21727639215314
62961.0,69.76435361434184,True,69.76435361434184
62962.0,72.0880870932049,True,71.60946839848253
62963.0,74.41182057206797,True,73.03975631082633
62964.0,74.34246057731916,True,73.13864004955724
62965.0,74.59205969719783,True,72.1420772282082
62966.0,70.25877230799632,True,70.55717740659948
62967.0,67.10527298645968,True,69.02623320794233
62968.0,66.48732146402435,True,67.59136515760186
62969.0,66.68773958403348,True,68.02381907361504
62970.0,67.41771944549546,True,68.71228813708593
62971.0,72.42104188806232,True,70.55558088789455
62972.0,70.54761830381402,True,71.82589239103812
62973.0,75.70378521806747,True,72.79581910811791
62974.0,73.03929709975132,True,72.03865806646394
62975.0,72.26735303089443,True,71.75483494156148
62976.0,68.63523667979247,True,69.68459937248063
