LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1759437248.339746,176449.000,25398,2,EL,1,100,-2103.000000
1759437248.405747,176515.000,25414,1,EL,1,100,-2102.000000
1759437248.472749,176582.000,25430,2,EL,1,100,-2101.399902
1759437248.539750,176649.000,25430,2,EL,1,100,-2101.000000
1759437248.605752,176715.000,25446,1,EL,1,100,-2100.600098
1759437248.672753,176782.000,25460,2,EL,1,100,-2099.600098
1759437248.739754,176849.000,25460,2,EL,1,100,-2098.000000
1759437248.805756,176915.000,25476,1,EL,1,100,-2100.399902
1759437248.872757,176982.000,25494,2,EL,1,100,-2101.000000
1759437248.939759,177049.000,25494,2,EL,1,100,-2100.199951
1759437249.005760,177115.000,25510,1,EL,1,100,-2099.800049
1759437249.072761,177182.000,25524,2,EL,1,100,-2099.000000
1759437249.139762,177249.000,25524,2,EL,1,100,-2098.000000
1759437249.205764,177315.000,25541,1,EL,1,100,-2098.800049
1759437249.272765,177382.000,25556,2,EL,1,100,-2098.199951
1759437249.339767,177449.000,25556,2,EL,1,100,-2096.800049
1759437249.405768,177515.000,25572,1,EL,1,100,-2096.000000
1759437249.472769,177582.000,25587,2,EL,1,100,-2096.399902
1759437249.539771,177649.000,25587,2,EL,1,100,-2097.000000
1759437249.605772,177715.000,25603,1,EL,1,100,-2097.600098
1759437249.672773,177782.000,25621,2,EL,1,100,-2097.199951
1759437249.739775,177849.000,25621,2,EL,1,100,-2098.399902
1759437249.805776,177915.000,25637,1,EL,1,100,-2100.600098
1759437249.872777,177982.000,25652,2,EL,1,100,-2103.600098
1759437249.939779,178049.000,25652,2,EL,1,100,-2106.199951
1759437250.005780,178115.000,25668,1,EL,1,100,-2106.600098
1759437250.072782,178182.000,25683,2,EL,1,100,-2106.000000
1759437250.139783,178249.000,25683,2,EL,1,100,-2106.600098
1759437250.205784,178315.000,25700,1,EL,1,100,-2108.000000
1759437250.272786,178382.000,25715,2,EL,1,100,-2107.600098
1759437250.339787,178449.000,25715,2,EL,1,100,-2106.000000
1759437250.406288,178515.500,25730,2,EL,1,100,-2106.199951
1759437250.472790,178582.000,25730,2,EL,1,100,-2106.000000
1759437250.539791,178649.000,25746,1,EL,1,100,-2106.199951
1759437250.606292,178715.500,25762,2,EL,1,100,-2106.000000
1759437250.672794,178782.000,25762,2,EL,1,100,-2106.800049
1759437250.739795,178849.000,25777,1,EL,1,100,-2107.600098
1759437250.806297,178915.500,25793,2,EL,1,100,-2108.800049
1759437250.872798,178982.000,25793,2,EL,1,100,-2111.199951
1759437250.939799,179049.000,25808,1,EL,1,100,-2113.600098
1759437251.006301,179115.500,25824,2,EL,1,100,-2112.199951
1759437251.072802,179182.000,25824,2,EL,1,100,-2111.000000
1759437251.139803,179249.000,25839,1,EL,1,100,-2113.199951
1759437251.206305,179315.500,25855,2,EL,1,100,-2116.800049
1759437251.272806,179382.000,25855,2,EL,1,100,-2117.800049
1759437251.339808,179449.000,25870,1,EL,1,100,-2117.800049
1759437251.406309,179515.500,25886,2,EL,1,100,-2115.000000
1759437251.472810,179582.000,25886,2,EL,1,100,-2114.600098
1759437251.538811,179648.000,25902,1,EL,1,100,-2112.000000
1759437251.605813,179715.000,25917,2,EL,1,100,-2110.600098
1759437251.672814,179782.000,25917,2,EL,1,100,-2110.600098
1759437251.738816,179848.000,25932,1,EL,1,100,-2112.000000
1759437251.805817,179915.000,25949,2,EL,1,100,-2110.800049
1759437251.872818,179982.000,25949,2,EL,1,100,-2110.600098
1759437251.939820,180049.000,25964,1,EL,1,100,-2110.199951
1759437252.006321,180115.500,25979,2,EL,1,100,-2110.800049
1759437252.072822,180182.000,25979,2,EL,1,100,-2110.600098
1759437252.138824,180248.000,25994,1,EL,1,100,-2111.399902
1759437252.205825,180315.000,26011,2,EL,1,100,-2113.600098
1759437252.272826,180382.000,26011,2,EL,1,100,-2115.199951
1759437252.338828,180448.000,26026,1,EL,1,100,-2116.600098
1759437252.405829,180515.000,26041,2,EL,1,100,-2118.000000
1759437252.472831,180582.000,26041,2,EL,1,100,-2119.000000
1759437252.539832,180649.000,26057,1,EL,1,100,-2117.000000
1759437252.606333,180715.500,26073,2,EL,1,100,-2114.600098
1759437252.672835,180782.000,26073,2,EL,1,100,-2115.199951
1759437252.739336,180848.500,26088,2,EL,1,100,-2116.000000
1759437252.805837,180915.000,26088,2,EL,1,100,-2116.000000
1759437252.872839,180982.000,26105,1,EL,1,100,-2117.199951
1759437252.939340,181048.500,26119,2,EL,1,100,-2119.600098
1759437253.005841,181115.000,26119,2,EL,1,100,-2122.199951
1759437253.072843,181182.000,26135,1,EL,1,100,-2126.199951
1759437253.139344,181248.500,26151,2,EL,1,100,-2128.600098
1759437253.205846,181315.000,26151,2,EL,1,100,-2128.399902
1759437253.272847,181382.000,26167,1,EL,1,100,-2130.199951
1759437253.339348,181448.500,26183,2,EL,1,100,-2130.800049
1759437253.405850,181515.000,26183,2,EL,1,100,-2129.399902
1759437253.472851,181582.000,26199,1,EL,1,100,-2130.600098
1759437253.539352,181648.500,26215,2,EL,1,100,-2132.600098
1759437253.605854,181715.000,26215,2,EL,1,100,-2134.000000
1759437253.672855,181782.000,26231,1,EL,1,100,-2136.199951
1759437253.739357,181848.500,26245,2,EL,1,100,-2139.399902
1759437253.805858,181915.000,26245,2,EL,1,100,-2143.000000
1759437253.872859,181982.000,26262,1,EL,1,100,-2144.000000
1759437253.939360,182048.500,26281,2,EL,1,100,-2141.199951
1759437254.005862,182115.000,26281,2,EL,1,100,-2141.199951
1759437254.072863,182182.000,26297,1,EL,1,100,-2148.399902
1759437254.139364,182248.500,26316,2,EL,1,100,-2148.199951
1759437254.205866,182315.000,26316,2,EL,1,100,-2147.199951
1759437254.272867,182382.000,26332,1,EL,1,100,-2148.000000
1759437254.339369,182448.500,26347,2,EL,1,100,-2148.600098
1759437254.405870,182515.000,26347,2,EL,1,100,-2150.000000
1759437254.472871,182582.000,26363,1,EL,1,100,-2151.000000
1759437254.539373,182648.500,26378,2,EL,1,100,-2154.000000
1759437254.605874,182715.000,26378,2,EL,1,100,-2157.000000
1759437254.672875,182782.000,26394,1,EL,1,100,-2158.000000
1759437254.739377,182848.500,26416,2,EL,1,100,-2158.000000
1759437254.805878,182915.000,26416,2,EL,1,100,-2157.800049
1759437254.872880,182982.000,26433,1,EL,1,100,-2159.600098
1759437254.939381,183048.500,26448,2,EL,1,100,-2164.199951
1759437255.005882,183115.000,26448,2,EL,1,100,-2164.399902
1759437255.072884,183182.000,26465,1,EL,1,100,-2164.600098
1759437255.139385,183248.500,26481,2,EL,1,100,-2164.199951
1759437255.205886,183315.000,26481,2,EL,1,100,-2165.199951
1759437255.272388,183381.500,26497,2,EL,1,100,-2168.199951
1759437255.338889,183448.000,26497,2,EL,1,100,-2169.600098
1759437255.405890,183515.000,26514,1,EL,1,100,-2169.000000
1759437255.472392,183581.500,26530,2,EL,1,100,-2170.399902
1759437255.538893,183648.000,26530,2,EL,1,100,-2173.600098
1759437255.605895,183715.000,26545,1,EL,1,100,-2178.800049
1759437255.672396,183781.500,26561,2,EL,1,100,-2184.600098
1759437255.738897,183848.000,26561,2,EL,1,100,-2187.600098
1759437255.805899,183915.000,26576,1,EL,1,100,-2187.800049
1759437255.872400,183981.500,26594,2,EL,1,100,-2188.199951
1759437255.938901,184048.000,26594,2,EL,1,100,-2187.199951
1759437256.005903,184115.000,26609,1,EL,1,100,-2186.800049
1759437256.072404,184181.500,26625,2,EL,1,100,-2187.399902
1759437256.138905,184248.000,26625,2,EL,1,100,-2186.199951
1759437256.205907,184315.000,26641,1,EL,1,100,-2188.399902
1759437256.272408,184381.500,26656,2,EL,1,100,-2203.600098
1759437256.338909,184448.000,26656,2,EL,1,100,-2220.600098
1759437256.405911,184515.000,26671,1,EL,1,100,-2216.800049
1759437256.472412,184581.500,26690,2,EL,1,100,-2206.600098
1759437256.538913,184648.000,26690,2,EL,1,100,-2203.800049
1759437256.605915,184715.000,26705,1,EL,1,100,-2204.600098
1759437256.672416,184781.500,26720,2,EL,1,100,-2203.800049
1759437256.738918,184848.000,26720,2,EL,1,100,-2203.600098
1759437256.805919,184915.000,26735,1,EL,1,100,-2205.000000
1759437256.872420,184981.500,26752,2,EL,1,100,-2205.399902
1759437256.938922,185048.000,26752,2,EL,1,100,-2206.000000
1759437257.005923,185115.000,26767,1,EL,1,100,-2206.600098
1759437257.072424,185181.500,26782,2,EL,1,100,-2208.800049
1759437257.138926,185248.000,26782,2,EL,1,100,-2210.399902
1759437257.205927,185315.000,26798,1,EL,1,100,-2211.800049
1759437257.272429,185381.500,26816,2,EL,1,100,-2213.399902
1759437257.338930,185448.000,26816,2,EL,1,100,-2214.000000
1759437257.405431,185514.500,26831,2,EL,1,100,-2214.399902
1759437257.471933,185581.000,26831,2,EL,1,100,-2215.199951
1759437257.538934,185648.000,26848,1,EL,1,100,-2215.399902
1759437257.605435,185714.500,26862,2,EL,1,100,-2216.600098
1759437257.671937,185781.000,26862,2,EL,1,100,-2219.399902
1759437257.738938,185848.000,26878,1,EL,1,100,-2222.600098
1759437257.805439,185914.500,26894,2,EL,1,100,-2223.000000
1759437257.871941,185981.000,26894,2,EL,1,100,-2224.399902
1759437257.938942,186048.000,26910,1,EL,1,100,-2226.600098
1759437258.005444,186114.500,26925,2,EL,1,100,-2233.000000
1759437258.071945,186181.000,26925,2,EL,1,100,-2247.600098
1759437258.138446,186247.500,26942,2,EL,1,100,-2251.800049
1759437258.204947,186314.000,26942,2,EL,1,100,-2251.399902
1759437258.271949,186381.000,26959,1,EL,1,100,-2250.399902
1759437258.338450,186447.500,26975,2,EL,1,100,-2248.199951
1759437258.404952,186514.000,26975,2,EL,1,100,-2246.399902
1759437258.471953,186581.000,26990,1,EL,1,100,-2244.000000
1759437258.538454,186647.500,27006,2,EL,1,100,-2240.000000
1759437258.604956,186714.000,27006,2,EL,1,100,-2237.600098
1759437258.671957,186781.000,27021,1,EL,1,100,-2236.399902
1759437258.738458,186847.500,27037,2,EL,1,100,-2236.000000
1759437258.804960,186914.000,27037,2,EL,1,100,-2234.800049
1759437258.871961,186981.000,27053,1,EL,1,100,-2234.199951
1759437258.938462,187047.500,27070,2,EL,1,100,-2235.000000
1759437259.004964,187114.000,27070,2,EL,1,100,-2235.000000
1759437259.071965,187181.000,27085,1,EL,1,100,-2235.000000
1759437259.138467,187247.500,27102,2,EL,1,100,-2235.000000
1759437259.204968,187314.000,27102,2,EL,1,100,-2235.000000
1759437259.271969,187381.000,27117,1,EL,1,100,-2237.199951
1759437259.338471,187447.500,27132,2,EL,1,100,-2237.600098
1759437259.404972,187514.000,27132,2,EL,1,100,-2236.399902
1759437259.471973,187581.000,27147,1,EL,1,100,-2237.000000
1759437259.538475,187647.500,27164,2,EL,1,100,-2237.000000
1759437259.604976,187714.000,27164,2,EL,1,100,-2237.000000
1759437259.671978,187781.000,27179,1,EL,1,100,-2237.600098
1759437259.738479,187847.500,27194,2,EL,1,100,-2238.800049
1759437259.804980,187914.000,27194,2,EL,1,100,-2238.199951
1759437259.871982,187981.000,27210,1,EL,1,100,-2240.399902
1759437259.938483,188047.500,27226,2,EL,1,100,-2246.000000
1759437260.004984,188114.000,27226,2,EL,1,100,-2247.399902
1759437260.071986,188181.000,27241,1,EL,1,100,-2244.000000
1759437260.138487,188247.500,27258,2,EL,1,100,-2240.800049
1759437260.204988,188314.000,27258,2,EL,1,100,-2239.600098
1759437260.271990,188381.000,27272,1,EL,1,100,-2237.600098
1759437260.338491,188447.500,27288,2,EL,1,100,-2237.399902
1759437260.404993,188514.000,27288,2,EL,1,100,-2237.600098
1759437260.471994,188581.000,27303,1,EL,1,100,-2238.399902
1759437260.538495,188647.500,27320,2,EL,1,100,-2239.000000
1759437260.604997,188714.000,27320,2,EL,1,100,-2239.800049
1759437260.671998,188781.000,27334,2,EL,1,100,-2240.199951
1759437260.738999,188848.000,27334,2,EL,1,100,-2240.600098
1759437260.805001,188914.000,27350,1,EL,1,100,-2240.800049
1759437260.872002,188981.000,27366,2,EL,1,100,-2239.600098
1759437260.939003,189048.000,27366,2,EL,1,100,-2238.600098
1759437261.005005,189114.000,27382,1,EL,1,100,-2237.000000
1759437261.072006,189181.000,27396,2,EL,1,100,-2237.000000
1759437261.139008,189248.000,27396,2,EL,1,100,-2236.600098
1759437261.205009,189314.000,27413,1,EL,1,100,-2236.600098
1759437261.271510,189380.500,27428,2,EL,1,100,-2236.800049
1759437261.338012,189447.000,27428,2,EL,1,100,-2236.000000
1759437261.405013,189514.000,27444,1,EL,1,100,-2235.199951
1759437261.471514,189580.500,27459,2,EL,1,100,-2234.600098
1759437261.538016,189647.000,27459,2,EL,1,100,-2235.199951
1759437261.605017,189714.000,27475,1,EL,1,100,-2236.800049
1759437261.671518,189780.500,27490,2,EL,1,100,-2239.199951
1759437261.738020,189847.000,27490,2,EL,1,100,-2242.800049
1759437261.805021,189914.000,27506,1,EL,1,100,-2243.399902
1759437261.871522,189980.500,27521,2,EL,1,100,-2243.000000
1759437261.938024,190047.000,27521,2,EL,1,100,-2243.399902
1759437262.005025,190114.000,27537,1,EL,1,100,-2244.800049
1759437262.071527,190180.500,27552,2,EL,1,100,-2246.000000
1759437262.138028,190247.000,27552,2,EL,1,100,-2247.600098
1759437262.205029,190314.000,27569,1,EL,1,100,-2249.199951
1759437262.271531,190380.500,27583,2,EL,1,100,-2251.600098
1759437262.338032,190447.000,27583,2,EL,1,100,-2252.600098
1759437262.405033,190514.000,27599,1,EL,1,100,-2252.600098
1759437262.471535,190580.500,27617,2,EL,1,100,-2251.399902
1759437262.538036,190647.000,27617,2,EL,1,100,-2252.800049
1759437262.605037,190714.000,27633,1,EL,1,100,-2254.600098
1759437262.671539,190780.500,27650,2,EL,1,100,-2253.800049
1759437262.738040,190847.000,27650,2,EL,1,100,-2254.199951
1759437262.805042,190914.000,27665,1,EL,1,100,-2256.199951
1759437262.871543,190980.500,27681,2,EL,1,100,-2258.600098
1759437262.938044,191047.000,27681,2,EL,1,100,-2260.800049
1759437263.005046,191114.000,27697,2,EL,1,100,-2263.800049
1759437263.072047,191181.000,27697,2,EL,1,100,-2266.399902
1759437263.138048,191247.000,27712,1,EL,1,100,-2270.399902
1759437263.205050,191314.000,27728,2,EL,1,100,-2274.600098
1759437263.272051,191381.000,27728,2,EL,1,100,-2278.600098
1759437263.338052,191447.000,27743,1,EL,1,100,-2281.000000
1759437263.405054,191514.000,27759,2,EL,1,100,-2283.399902
1759437263.472055,191581.000,27759,2,EL,1,100,-2286.399902
1759437263.538556,191647.500,27775,2,EL,1,100,-2288.600098
1759437263.605058,191714.000,27775,2,EL,1,100,-2292.800049
1759437263.672059,191781.000,27791,1,EL,1,100,-2299.600098
1759437263.738560,191847.500,27806,2,EL,1,100,-2305.800049
1759437263.805062,191914.000,27806,2,EL,1,100,-2310.000000
1759437263.872063,191981.000,27822,1,EL,1,100,-2316.000000
1759437263.938565,192047.500,27839,2,EL,1,100,-2319.800049
1759437264.005066,192114.000,27839,2,EL,1,100,-2325.000000
1759437264.071567,192180.500,27857,2,EL,1,100,-2327.800049
1759437264.138069,192247.000,27857,2,EL,1,100,-2328.000000
1759437264.205070,192314.000,27873,1,EL,1,100,-2330.000000
1759437264.271571,192380.500,27888,2,EL,1,100,-2331.800049
1759437264.338073,192447.000,27888,2,EL,1,100,-2333.199951
1759437264.405074,192514.000,27903,1,EL,1,100,-2333.000000
1759437264.471575,192580.500,27920,2,EL,1,100,-2333.800049
1759437264.538077,192647.000,27920,2,EL,1,100,-2336.399902
1759437264.605078,192714.000,27935,1,EL,1,100,-2339.199951
1759437264.671580,192780.500,27950,2,EL,1,100,-2340.000000
1759437264.738081,192847.000,27950,2,EL,1,100,-2341.399902
1759437264.805082,192914.000,27965,1,EL,1,100,-2342.000000
1759437264.871584,192980.500,27982,2,EL,1,100,-2341.800049
1759437264.938085,193047.000,27982,2,EL,1,100,-2343.399902
1759437265.005086,193114.000,27997,1,EL,1,100,-2345.399902
1759437265.071588,193180.500,28012,2,EL,1,100,-2348.399902
1759437265.138089,193247.000,28012,2,EL,1,100,-2351.800049
1759437265.205091,193314.000,28028,1,EL,1,100,-2353.199951
1759437265.271592,193380.500,28046,2,EL,1,100,-2354.000000
1759437265.338093,193447.000,28046,2,EL,1,100,-2355.399902
1759437265.405095,193514.000,28061,1,EL,1,100,-2356.199951
1759437265.471596,193580.500,28077,2,EL,1,100,-2355.800049
1759437265.538097,193647.000,28077,2,EL,1,100,-2355.800049
1759437265.605099,193714.000,28092,1,EL,1,100,-2357.600098
1759437265.671600,193780.500,28108,2,EL,1,100,-2363.399902
1759437265.738101,193847.000,28108,2,EL,1,100,-2363.800049
1759437265.805103,193914.000,28125,1,EL,1,100,-2364.399902
1759437265.871604,193980.500,28141,2,EL,1,100,-2365.600098
1759437265.938105,194047.000,28141,2,EL,1,100,-2366.000000
1759437266.005107,194114.000,28156,1,EL,1,100,-2366.600098
1759437266.071608,194180.500,28172,2,EL,1,100,-2368.000000
1759437266.138109,194247.000,28172,2,EL,1,100,-2369.199951
1759437266.205111,194314.000,28188,1,EL,1,100,-2370.600098
1759437266.271612,194380.500,28204,2,EL,1,100,-2373.600098
1759437266.338114,194447.000,28204,2,EL,1,100,-2375.600098
1759437266.405115,194514.000,28220,1,EL,1,100,-2376.399902
1759437266.471616,194580.500,28237,2,EL,1,100,-2377.399902
1759437266.538118,194647.000,28237,2,EL,1,100,-2378.399902
1759437266.604619,194713.500,28252,2,EL,1,100,-2382.000000
1759437266.671120,194780.000,28252,2,EL,1,100,-2387.399902
1759437266.738122,194847.000,28268,1,EL,1,100,-2389.399902
1759437266.804623,194913.500,28285,2,EL,1,100,-2389.600098
1759437266.871125,194980.000,28285,2,EL,1,100,-2390.000000
1759437266.938126,195047.000,28301,1,EL,1,100,-2391.399902
1759437267.004627,195113.500,28316,2,EL,1,100,-2392.000000
1759437267.071129,195180.000,28316,2,EL,1,100,-2393.000000
1759437267.138130,195247.000,28332,1,EL,1,100,-2395.399902
1759437267.204631,195313.500,28347,2,EL,1,100,-2400.800049
1759437267.271133,195380.000,28347,2,EL,1,100,-2404.600098
1759437267.338134,195447.000,28363,1,EL,1,100,-2414.000000
1759437267.404635,195513.500,28380,2,EL,1,100,-2414.000000
1759437267.471137,195580.000,28380,2,EL,1,100,-2413.000000
1759437267.538138,195647.000,28397,1,EL,1,100,-2414.199951
1759437267.604640,195713.500,28411,2,EL,1,100,-2415.800049
1759437267.671141,195780.000,28411,2,EL,1,100,-2414.800049
1759437267.738142,195847.000,28427,1,EL,1,100,-2415.800049
1759437267.804644,195913.500,28443,2,EL,1,100,-2419.000000
1759437267.871145,195980.000,28443,2,EL,1,100,-2419.399902
1759437267.938146,196047.000,28459,1,EL,1,100,-2419.600098
1759437268.004648,196113.500,28473,2,EL,1,100,-2421.000000
1759437268.071149,196180.000,28473,2,EL,1,100,-2422.000000
1759437268.138150,196247.000,28489,1,EL,1,100,-2422.000000
1759437268.204652,196313.500,28505,2,EL,1,100,-2422.800049
1759437268.271153,196380.000,28505,2,EL,1,100,-2424.000000
1759437268.338154,196447.000,28521,1,EL,1,100,-2424.000000
1759437268.404656,196513.500,28536,2,EL,1,100,-2425.800049
1759437268.471157,196580.000,28536,2,EL,1,100,-2428.399902
1759437268.538158,196647.000,28552,1,EL,1,100,-2430.199951
1759437268.604660,196713.500,28567,2,EL,1,100,-2431.399902
1759437268.671161,196780.000,28567,2,EL,1,100,-2432.800049
1759437268.737663,196846.500,28583,2,EL,1,100,-2435.000000
1759437268.804164,196913.000,28583,2,EL,1,100,-2436.000000
1759437268.871165,196980.000,28601,1,EL,1,100,-2435.800049
1759437268.937667,197046.500,28618,2,EL,1,100,-2435.399902
1759437269.004168,197113.000,28618,2,EL,1,100,-2436.600098
1759437269.071169,197180.000,28633,1,EL,1,100,-2437.399902
1759437269.137671,197246.500,28650,2,EL,1,100,-2438.000000
1759437269.204172,197313.000,28650,2,EL,1,100,-2439.199951
1759437269.271173,197380.000,28665,1,EL,1,100,-2441.800049
1759437269.337675,197446.500,28680,2,EL,1,100,-2444.000000
1759437269.404176,197513.000,28680,2,EL,1,100,-2447.000000
1759437269.471178,197580.000,28695,1,EL,1,100,-2451.399902
1759437269.537679,197646.500,28714,2,EL,1,100,-2452.000000
1759437269.604180,197713.000,28714,2,EL,1,100,-2450.000000
1759437269.671182,197780.000,28729,1,EL,1,100,-2448.199951
1759437269.737683,197846.500,28744,2,EL,1,100,-2448.800049
1759437269.804184,197913.000,28744,2,EL,1,100,-2449.000000
1759437269.871186,197980.000,28760,1,EL,1,100,-2449.000000
1759437269.937687,198046.500,28776,2,EL,1,100,-2449.600098
1759437270.004189,198113.000,28776,2,EL,1,100,-2451.399902
1759437270.071190,198180.000,28791,1,EL,1,100,-2451.399902
1759437270.137691,198246.500,28807,2,EL,1,100,-2452.800049
1759437270.204193,198313.000,28807,2,EL,1,100,-2455.199951
1759437270.271194,198380.000,28822,1,EL,1,100,-2456.000000
1759437270.337695,198446.500,28840,2,EL,1,100,-2457.000000
1759437270.404197,198513.000,28840,2,EL,1,100,-2457.199951
1759437270.471198,198580.000,28855,1,EL,1,100,-2459.199951
1759437270.537699,198646.500,28871,2,EL,1,100,-2461.800049
1759437270.604201,198713.000,28871,2,EL,1,100,-2467.199951
1759437270.671202,198780.000,28886,1,EL,1,100,-2473.800049
1759437270.737703,198846.500,28902,2,EL,1,100,-2470.600098
1759437270.804205,198913.000,28902,2,EL,1,100,-2474.800049
1759437270.871206,198980.000,28920,1,EL,1,100,-2470.000000
1759437270.937707,199046.500,28936,2,EL,1,100,-2466.399902
1759437271.004209,199113.000,28936,2,EL,1,100,-2467.399902
1759437271.071210,199180.000,28950,1,EL,1,100,-2468.399902
1759437271.137712,199246.500,28967,2,EL,1,100,-2469.399902
1759437271.204213,199313.000,28967,2,EL,1,100,-2470.800049
1759437271.270714,199379.500,28982,2,EL,1,100,-2474.000000
1759437271.337216,199446.000,28982,2,EL,1,100,-2474.399902
1759437271.404217,199513.000,29000,1,EL,1,100,-2472.600098
1759437271.470718,199579.500,29015,2,EL,1,100,-2472.399902
1759437271.537220,199646.000,29015,2,EL,1,100,-2473.199951
1759437271.604221,199713.000,29031,1,EL,1,100,-2474.800049
1759437271.670722,199779.500,29046,2,EL,1,100,-2475.600098
1759437271.737224,199846.000,29046,2,EL,1,100,-2476.800049
1759437271.804225,199913.000,29062,1,EL,1,100,-2477.399902
1759437271.870727,199979.500,29077,2,EL,1,100,-2478.800049
1759437271.937228,200046.000,29077,2,EL,1,100,-2478.000000
1759437272.004229,200113.000,29093,1,EL,1,100,-2476.600098
1759437272.070731,200179.500,29108,2,EL,1,100,-2476.399902
1759437272.137232,200246.000,29108,2,EL,1,100,-2476.399902
1759437272.204233,200313.000,29125,1,EL,1,100,-2478.000000
1759437272.270735,200379.500,29139,2,EL,1,100,-2479.399902
1759437272.337236,200446.000,29139,2,EL,1,100,-2479.600098
1759437272.404238,200513.000,29155,1,EL,1,100,-2479.000000
1759437272.470739,200579.500,29171,2,EL,1,100,-2480.600098
1759437272.537240,200646.000,29171,2,EL,1,100,-2483.199951
1759437272.604242,200713.000,29187,1,EL,1,100,-2484.000000
1759437272.670743,200779.500,29203,2,EL,1,100,-2484.199951
1759437272.737244,200846.000,29203,2,EL,1,100,-2481.800049
1759437272.804246,200913.000,29219,1,EL,1,100,-2481.000000
1759437272.870747,200979.500,29235,2,EL,1,100,-2481.000000
1759437272.937248,201046.000,29235,2,EL,1,100,-2481.000000
1759437273.004250,201113.000,29251,1,EL,1,100,-2483.000000
1759437273.070751,201179.500,29265,2,EL,1,100,-2486.199951
1759437273.137252,201246.000,29265,2,EL,1,100,-2487.399902
1759437273.204254,201313.000,29282,1,EL,1,100,-2488.600098
1759437273.270755,201379.500,29297,2,EL,1,100,-2489.399902
1759437273.337256,201446.000,29297,2,EL,1,100,-2489.600098
1759437273.404258,201513.000,29313,1,EL,1,100,-2491.800049
1759437273.470759,201579.500,29331,2,EL,1,100,-2492.000000
1759437273.537261,201646.000,29331,2,EL,1,100,-2492.199951
1759437273.604262,201713.000,29346,1,EL,1,100,-2494.600098
1759437273.670763,201779.500,29361,2,EL,1,100,-2495.800049
1759437273.737265,201846.000,29361,2,EL,1,100,-2497.000000
1759437273.804266,201913.000,29378,2,EL,1,100,-2499.199951
1759437273.871267,201980.000,29378,2,EL,1,100,-2502.399902
1759437273.937269,202046.000,29395,1,EL,1,100,-2504.800049
1759437274.004270,202113.000,29410,2,EL,1,100,-2506.800049
1759437274.071271,202180.000,29410,2,EL,1,100,-2507.199951
1759437274.137273,202246.000,29425,1,EL,1,100,-2508.399902
1759437274.204274,202313.000,29442,2,EL,1,100,-2509.399902
1759437274.271276,202380.000,29442,2,EL,1,100,-2511.800049
1759437274.337277,202446.000,29457,1,EL,1,100,-2514.000000
1759437274.404278,202513.000,29474,2,EL,1,100,-2516.000000
1759437274.471280,202580.000,29474,2,EL,1,100,-2515.399902
1759437274.537281,202646.000,29490,1,EL,1,100,-2515.399902
1759437274.603782,202712.500,29506,2,EL,1,100,-2517.199951
1759437274.670284,202779.000,29506,2,EL,1,100,-2517.800049
1759437274.737285,202846.000,29521,1,EL,1,100,-2519.600098
1759437274.803787,202912.500,29537,2,EL,1,100,-2520.000000
1759437274.870288,202979.000,29537,2,EL,1,100,-2520.199951
1759437274.937289,203046.000,29552,1,EL,1,100,-2520.000000
1759437275.003791,203112.500,29568,2,EL,1,100,-2520.199951
1759437275.070292,203179.000,29568,2,EL,1,100,-2520.800049
1759437275.137293,203246.000,29583,1,EL,1,100,-2523.199951
1759437275.203794,203312.500,29599,2,EL,1,100,-2525.800049
1759437275.270296,203379.000,29599,2,EL,1,100,-2526.600098
1759437275.337297,203446.000,29616,1,EL,1,100,-2525.399902
1759437275.403799,203512.500,29632,2,EL,1,100,-2528.600098
1759437275.470300,203579.000,29632,2,EL,1,100,-2542.800049
1759437275.537301,203646.000,29648,1,EL,1,100,-2543.199951
1759437275.603803,203712.500,29663,2,EL,1,100,-2543.800049
1759437275.670304,203779.000,29663,2,EL,1,100,-2545.800049
1759437275.737305,203846.000,29678,1,EL,1,100,-2547.600098
1759437275.803807,203912.500,29695,2,EL,1,100,-2550.600098
1759437275.870308,203979.000,29695,2,EL,1,100,-2553.600098
1759437275.937310,204046.000,29710,1,EL,1,100,-2556.399902
1759437276.003811,204112.500,29726,2,EL,1,100,-2563.000000
1759437276.070312,204179.000,29726,2,EL,1,100,-2567.000000
1759437276.137314,204246.000,29740,1,EL,1,100,-2570.600098
1759437276.203815,204312.500,29757,2,EL,1,100,-2573.800049
1759437276.270316,204379.000,29757,2,EL,1,100,-2578.199951
1759437276.337318,204446.000,29774,2,EL,1,100,-2581.600098
1759437276.404319,204513.000,29774,2,EL,1,100,-2581.800049
1759437276.470320,204579.000,29790,1,EL,1,100,-2582.800049
1759437276.537322,204646.000,29805,2,EL,1,100,-2584.800049
1759437276.604323,204713.000,29805,2,EL,1,100,-2586.800049
1759437276.670325,204779.000,29821,1,EL,1,100,-2588.000000
1759437276.737326,204846.000,29836,2,EL,1,100,-2588.000000
1759437276.804327,204913.000,29836,2,EL,1,100,-2588.600098
1759437276.870329,204979.000,29853,1,EL,1,100,-2589.399902
1759437276.937330,205046.000,29867,2,EL,1,100,-2590.399902
1759437277.004331,205113.000,29867,2,EL,1,100,-2593.199951
1759437277.070333,205179.000,29883,1,EL,1,100,-2595.000000
1759437277.137334,205246.000,29899,2,EL,1,100,-2595.000000
1759437277.204335,205313.000,29899,2,EL,1,100,-2594.600098
1759437277.270337,205379.000,29915,1,EL,1,100,-2594.800049
