LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1759437308.867982,236976.000,34852,1,SF,1,100,70.4726
1759437309.267990,237376.000,34916,1,SF,1,100,69.6574
1759437309.534996,237643.000,34964,1,SF,1,100,68.8516
1759437309.868002,237976.000,35010,1,SF,1,100,68.0551
1759437310.268010,238376.000,35072,1,SF,1,100,67.2678
1759437310.601017,238709.000,35119,1,SF,1,100,66.4897
1759437310.868023,238976.000,35168,1,SF,1,100,67.8028
1759437311.201030,239309.000,35215,1,SF,1,100,67.0184
1759437311.601038,239709.000,35279,1,SF,1,100,68.3254
1759437311.868043,239976.000,35327,1,SF,1,100,69.6173
1759437312.201050,240309.000,35374,1,SF,1,100,68.8119
1759437312.601058,240709.000,35439,1,SF,1,100,70.0982
1759437312.934065,241042.000,35489,1,SF,1,100,73.4518
1759437313.201070,241309.000,35536,1,SF,1,100,72.6021
1759437313.534077,241642.000,35584,1,SF,1,100,73.8445
1759437313.934085,242042.000,35648,1,SF,1,100,72.9902
1759437314.201091,242309.000,35696,1,SF,1,100,72.1459
1759437314.534097,242642.000,35744,1,SF,1,100,73.3935
1759437314.934106,243042.000,35808,1,SF,1,100,74.6268
1759437315.267112,243375.000,35855,1,SF,1,100,73.7635
1759437315.534118,243642.000,35902,1,SF,1,100,72.9102
1759437315.867125,243975.000,35949,1,SF,1,100,72.0667
1759437316.267133,244375.000,36013,1,SF,1,100,73.3153
1759437316.534138,244642.000,36059,1,SF,1,100,72.4672
1759437316.867145,244975.000,36108,1,SF,1,100,73.7112
1759437317.267153,245375.000,36171,1,SF,1,100,72.8585
1759437317.601160,245709.000,36217,1,SF,1,100,72.0156
1759437317.867166,245975.000,36264,1,SF,1,100,71.1825
1759437318.200172,246308.000,36312,1,SF,1,100,72.4414
1759437318.600180,246708.000,36374,1,SF,1,100,71.6033
1759437318.867186,246975.000,36424,1,SF,1,100,72.8573
1759437319.200193,247308.000,36472,1,SF,1,100,72.0145
1759437319.600201,247708.000,36536,1,SF,1,100,73.2636
1759437319.934208,248042.000,36583,1,SF,1,100,72.4161
1759437320.200213,248308.000,36630,1,SF,1,100,71.5784
1759437320.534220,248642.000,36677,1,SF,1,100,70.7504
1759437320.934228,249042.000,36739,1,SF,1,100,69.9319
1759437321.200233,249308.000,36787,1,SF,1,100,69.1230
1759437321.533240,249641.000,36834,1,SF,1,100,68.3233
1759437321.933249,250041.000,36896,1,SF,1,100,67.5330
1759437322.200254,250308.000,36943,1,SF,1,100,66.7518
1759437322.533261,250641.000,36990,1,SF,1,100,65.9796
1759437322.867268,250975.000,37036,1,SF,1,100,65.2163
1759437323.267276,251375.000,37098,1,SF,1,100,64.4619
1759437323.533281,251641.000,37146,1,SF,1,100,63.7162
1759437323.867288,251975.000,37192,1,SF,1,100,62.9791
1759437324.267296,252375.000,37256,1,SF,1,100,62.2506
1759437324.533302,252641.000,37303,1,SF,1,100,61.5304
1759437324.866308,252974.000,37350,1,SF,1,100,60.8187
1759437325.200315,253308.000,37397,1,SF,1,100,60.1151
1759437325.600323,253708.000,37459,1,SF,1,100,59.4197
1759437325.866329,253974.000,37507,1,SF,1,100,60.8146
1759437326.200336,254308.000,37554,1,SF,1,100,60.1111
1759437326.600344,254708.000,37616,1,SF,1,100,59.4157
1759437326.866349,254974.000,37665,1,SF,1,100,58.7284
1759437327.200356,255308.000,37712,1,SF,1,100,58.0490
1759437327.533363,255641.000,37758,1,SF,1,100,57.3775
1759437327.933371,256041.000,37822,1,SF,1,100,58.7960
1759437328.199376,256307.000,37872,1,SF,1,100,60.1981
1759437328.533383,256641.000,37918,1,SF,1,100,59.5017
1759437328.933391,257041.000,37982,1,SF,1,100,58.8134
1759437329.199397,257307.000,38029,1,SF,1,100,58.1330
1759437329.533404,257641.000,38076,1,SF,1,100,57.4605
1759437329.866410,257974.000,38123,1,SF,1,100,56.7958
1759437330.266419,258374.000,38185,1,SF,1,100,56.1388
1759437330.533424,258641.000,38231,1,SF,1,100,55.4894
1759437330.866431,258974.000,38278,1,SF,1,100,54.8475
1759437331.266439,259374.000,38340,1,SF,1,100,54.2130
1759437331.532444,259640.000,38389,1,SF,1,100,55.6681
1759437331.866451,259974.000,38436,1,SF,1,100,55.0241
1759437332.199458,260307.000,38482,1,SF,1,100,54.3876
1759437332.599466,260707.000,38544,1,SF,1,100,53.7585
1759437332.866472,260974.000,38592,1,SF,1,100,53.1366
1759437333.199479,261307.000,38638,1,SF,1,100,52.5219
1759437333.599487,261707.000,38700,1,SF,1,100,51.9143
1759437333.932493,262040.000,38749,1,SF,1,100,51.3138
1759437334.199499,262307.000,38796,1,SF,1,100,50.7202
1759437334.532506,262640.000,38843,1,SF,1,100,50.1334
1759437334.932514,263040.000,38905,1,SF,1,100,49.5535
1759437335.199519,263307.000,38951,1,SF,1,100,48.9802
1759437335.532526,263640.000,38999,1,SF,1,100,48.4136
1759437335.865533,263973.000,39047,1,SF,1,100,47.8536
1759437336.199540,264307.000,39093,1,SF,1,100,47.3000
1759437336.599548,264707.000,39155,1,SF,1,100,46.7528
1759437336.865553,264973.000,39205,1,SF,1,100,48.2943
1759437337.199560,265307.000,39251,1,SF,1,100,47.7356
1759437337.532567,265640.000,39298,1,SF,1,100,47.1834
1759437337.932575,266040.000,39362,1,SF,1,100,48.7198
1759437338.199581,266307.000,39409,1,SF,1,100,48.1562
1759437338.532587,266640.000,39456,1,SF,1,100,47.5991
1759437338.932595,267040.000,39520,1,SF,1,100,47.0485
1759437339.199601,267307.000,39566,1,SF,1,100,46.5042
1759437339.532608,267640.000,39614,1,SF,1,100,45.9663
1759437339.865615,267973.000,39660,1,SF,1,100,45.4345
1759437340.265623,268373.000,39722,1,SF,1,100,44.9090
1759437340.532628,268640.000,39769,1,SF,1,100,44.3894
1759437340.865635,268973.000,39821,1,SF,1,100,43.8759
1759437341.198642,269306.000,39868,1,SF,1,100,43.3684
1759437341.531649,269639.000,39914,1,SF,1,100,42.8667
1759437341.931657,270039.000,39976,1,SF,1,100,42.3708
1759437342.198662,270306.000,40024,1,SF,1,100,41.8807
1759437342.531669,270639.000,40070,1,SF,1,100,41.3962
1759437342.931677,271039.000,40132,1,SF,1,100,40.9173
1759437343.198683,271306.000,40179,1,SF,1,100,40.4440
1759437343.531689,271639.000,40226,1,SF,1,100,39.9761
1759437343.865696,271973.000,40275,1,SF,1,100,41.5959
1759437344.265704,272373.000,40339,1,SF,1,100,41.1147
1759437344.531710,272639.000,40385,1,SF,1,100,40.6391
1759437344.864717,272972.000,40432,1,SF,1,100,40.1690
1759437345.264725,273372.000,40494,1,SF,1,100,39.7043
1759437345.531730,273639.000,40541,1,SF,1,100,39.2450
1759437345.931738,274039.000,40595,1,SF,1,100,40.8733
1759437346.198744,274306.000,40642,1,SF,1,100,40.4005
1759437346.531751,274639.000,40689,1,SF,1,100,39.9331
1759437346.931759,275039.000,40751,1,SF,1,100,39.4712
1759437347.198764,275306.000,40797,1,SF,1,100,39.0146
1759437347.531771,275639.000,40845,1,SF,1,100,38.5632
1759437347.864778,275972.000,40891,1,SF,1,100,38.1171
1759437348.264786,276372.000,40953,1,SF,1,100,37.6762
1759437348.531791,276639.000,41002,1,SF,1,100,39.3226
1759437348.864798,276972.000,41048,1,SF,1,100,38.8677
1759437349.264807,277372.000,41112,1,SF,1,100,38.4181
1759437349.531812,277639.000,41162,1,SF,1,100,40.0559
1759437349.864819,277972.000,41208,1,SF,1,100,39.5925
1759437350.197825,278305.000,41255,1,SF,1,100,39.1345
1759437350.597834,278705.000,41317,1,SF,1,100,38.6818
1759437350.864839,278972.000,41366,1,SF,1,100,40.3166
1759437351.197846,279305.000,41418,1,SF,1,100,39.8502
1759437351.530853,279638.000,41466,1,SF,1,100,41.4715
1759437351.930861,280038.000,41529,1,SF,1,100,40.9917
1759437352.197866,280305.000,41578,1,SF,1,100,42.5998
1759437352.530873,280638.000,41624,1,SF,1,100,42.1070
1759437352.864880,280972.000,41673,1,SF,1,100,43.7022
1759437353.264888,281372.000,41735,1,SF,1,100,43.1966
1759437353.530894,281638.000,41782,1,SF,1,100,42.6969
1759437353.864900,281972.000,41829,1,SF,1,100,42.2030
1759437354.264909,282372.000,41893,1,SF,1,100,41.7148
1759437354.530914,282638.000,41941,1,SF,1,100,43.3145
1759437354.863921,282971.000,41991,1,SF,1,100,44.8957
1759437355.197928,283305.000,42037,1,SF,1,100,44.3763
