LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1759437239.208560,167318.000,24000,3,PI,1,100,166996
1759437239.248561,167358.000,24000,3,PI,1,100,167005
1759437239.288561,167398.000,24016,2,PI,1,100,166988
1759437239.328562,167438.000,24016,2,PI,1,100,166986
1759437239.368563,167478.000,24031,3,PI,1,100,166978
1759437239.408564,167518.000,24031,3,PI,1,100,166987
1759437239.448565,167558.000,24031,3,PI,1,100,166981
1759437239.488565,167598.000,24047,2,PI,1,100,166989
1759437239.528566,167638.000,24047,2,PI,1,100,166984
1759437239.568567,167678.000,24062,3,PI,1,100,166973
1759437239.608568,167718.000,24062,3,PI,1,100,166993
1759437239.648569,167758.000,24062,3,PI,1,100,166967
1759437239.688570,167798.000,24080,2,PI,1,100,166980
1759437239.728570,167838.000,24080,2,PI,1,100,166975
1759437239.768571,167878.000,24095,3,PI,1,100,166986
1759437239.808572,167918.000,24095,3,PI,1,100,166965
1759437239.848573,167958.000,24095,3,PI,1,100,166990
1759437239.888574,167998.000,24111,2,PI,1,100,166981
1759437239.928575,168038.000,24111,2,PI,1,100,166975
1759437239.968575,168078.000,24126,3,PI,1,100,166985
1759437240.008576,168118.000,24126,3,PI,1,100,166994
1759437240.048577,168158.000,24126,3,PI,1,100,166993
1759437240.088578,168198.000,24142,2,PI,1,100,166987
1759437240.128579,168238.000,24142,2,PI,1,100,166962
1759437240.168579,168278.000,24158,3,PI,1,100,166967
1759437240.208580,168318.000,24158,3,PI,1,100,166959
1759437240.248581,168358.000,24158,3,PI,1,100,166963
1759437240.288582,168398.000,24173,3,PI,1,100,166974
1759437240.328583,168438.000,24173,3,PI,1,100,166966
1759437240.368583,168478.000,24173,3,PI,1,100,166956
1759437240.408584,168518.000,24188,2,PI,1,100,166976
1759437240.448585,168558.000,24188,2,PI,1,100,166940
1759437240.488586,168598.000,24205,3,PI,1,100,166967
1759437240.528587,168638.000,24205,3,PI,1,100,166968
1759437240.568588,168678.000,24205,3,PI,1,100,166968
1759437240.608588,168718.000,24220,2,PI,1,100,166958
1759437240.648589,168758.000,24220,2,PI,1,100,166965
1759437240.688590,168798.000,24236,3,PI,1,100,166965
1759437240.728591,168838.000,24236,3,PI,1,100,166965
1759437240.768592,168878.000,24236,3,PI,1,100,166960
1759437240.808593,168918.000,24251,2,PI,1,100,166948
1759437240.848593,168958.000,24251,2,PI,1,100,166970
1759437240.888594,168998.000,24267,3,PI,1,100,166968
1759437240.928595,169038.000,24267,3,PI,1,100,166966
1759437240.968596,169078.000,24267,3,PI,1,100,166947
1759437241.008596,169118.000,24282,2,PI,1,100,166948
1759437241.048597,169158.000,24282,2,PI,1,100,166952
1759437241.088598,169198.000,24298,3,PI,1,100,166949
1759437241.128599,169238.000,24298,3,PI,1,100,166941
1759437241.168600,169278.000,24298,3,PI,1,100,166933
1759437241.208601,169318.000,24313,2,PI,1,100,166925
1759437241.248601,169358.000,24313,2,PI,1,100,166935
1759437241.288269,169397.667,24329,3,PI,1,100,166933
1759437241.327936,169437.333,24329,3,PI,1,100,166949
1759437241.367604,169477.000,24329,3,PI,1,100,166941
1759437241.407605,169517.000,24344,2,PI,1,100,166925
1759437241.447605,169557.000,24344,2,PI,1,100,166938
1759437241.487606,169597.000,24361,3,PI,1,100,166943
1759437241.527607,169637.000,24361,3,PI,1,100,166962
1759437241.567608,169677.000,24361,3,PI,1,100,166952
1759437241.607609,169717.000,24375,2,PI,1,100,166944
1759437241.647609,169757.000,24375,2,PI,1,100,166958
1759437241.687610,169797.000,24391,3,PI,1,100,166944
1759437241.727611,169837.000,24391,3,PI,1,100,166951
1759437241.767612,169877.000,24391,3,PI,1,100,166944
1759437241.807613,169917.000,24407,3,PI,1,100,166926
1759437241.847614,169957.000,24407,3,PI,1,100,166938
1759437241.887614,169997.000,24407,3,PI,1,100,166939
1759437241.927615,170037.000,24423,2,PI,1,100,166913
1759437241.967616,170077.000,24423,2,PI,1,100,166931
1759437242.007617,170117.000,24437,3,PI,1,100,166916
1759437242.047618,170157.000,24437,3,PI,1,100,166915
1759437242.087619,170197.000,24437,3,PI,1,100,166912
1759437242.127619,170237.000,24453,2,PI,1,100,166937
1759437242.167620,170277.000,24453,2,PI,1,100,166933
1759437242.214621,170324.000,24469,2,PI,1,100,166924
1759437242.261622,170371.000,24469,2,PI,1,100,166926
1759437242.301623,170411.000,24485,3,PI,1,100,166924
1759437242.341624,170451.000,24485,3,PI,1,100,166948
1759437242.381624,170491.000,24485,3,PI,1,100,166949
1759437242.421625,170531.000,24499,2,PI,1,100,166938
1759437242.461626,170571.000,24499,2,PI,1,100,166953
1759437242.501627,170611.000,24516,3,PI,1,100,166927
1759437242.541628,170651.000,24516,3,PI,1,100,166938
1759437242.581629,170691.000,24516,3,PI,1,100,166931
1759437242.621629,170731.000,24531,2,PI,1,100,166921
1759437242.661630,170771.000,24531,2,PI,1,100,166924
1759437242.701631,170811.000,24547,3,PI,1,100,166934
1759437242.741632,170851.000,24547,3,PI,1,100,166914
1759437242.781633,170891.000,24547,3,PI,1,100,166919
1759437242.821634,170931.000,24562,3,PI,1,100,166914
1759437242.861634,170971.000,24562,3,PI,1,100,166913
1759437242.901635,171011.000,24562,3,PI,1,100,166912
1759437242.941636,171051.000,24578,2,PI,1,100,166928
1759437242.981637,171091.000,24578,2,PI,1,100,166931
1759437243.021638,171131.000,24595,3,PI,1,100,166907
1759437243.061638,171171.000,24595,3,PI,1,100,166912
1759437243.101639,171211.000,24595,3,PI,1,100,166915
1759437243.141640,171251.000,24611,2,PI,1,100,166930
1759437243.181641,171291.000,24611,2,PI,1,100,166925
1759437243.221642,171331.000,24627,3,PI,1,100,166936
1759437243.261642,171371.000,24627,3,PI,1,100,166924
1759437243.301643,171411.000,24627,3,PI,1,100,166928
1759437243.341644,171451.000,24642,2,PI,1,100,166931
1759437243.381645,171491.000,24642,2,PI,1,100,166930
1759437243.421646,171531.000,24657,3,PI,1,100,166903
1759437243.461647,171571.000,24657,3,PI,1,100,166915
1759437243.501647,171611.000,24657,3,PI,1,100,166910
1759437243.541648,171651.000,24674,2,PI,1,100,166931
1759437243.581649,171691.000,24674,2,PI,1,100,166910
1759437243.621650,171731.000,24691,3,PI,1,100,166908
1759437243.661651,171771.000,24691,3,PI,1,100,166906
1759437243.701652,171811.000,24691,3,PI,1,100,166919
1759437243.741652,171851.000,24706,2,PI,1,100,166916
1759437243.781653,171891.000,24706,2,PI,1,100,166935
1759437243.821654,171931.000,24722,3,PI,1,100,166918
1759437243.861655,171971.000,24722,3,PI,1,100,166909
1759437243.901656,172011.000,24722,3,PI,1,100,166905
1759437243.941656,172051.000,24740,2,PI,1,100,166910
1759437243.981657,172091.000,24740,2,PI,1,100,166922
1759437244.021658,172131.000,24755,3,PI,1,100,166926
1759437244.061659,172171.000,24755,3,PI,1,100,166909
1759437244.101660,172211.000,24755,3,PI,1,100,166911
1759437244.141660,172251.000,24771,2,PI,1,100,166928
1759437244.181661,172291.000,24771,2,PI,1,100,166921
1759437244.221329,172330.667,24786,3,PI,1,100,166926
1759437244.260996,172370.333,24786,3,PI,1,100,166915
1759437244.300664,172410.000,24786,3,PI,1,100,166909
1759437244.340665,172450.000,24802,3,PI,1,100,166905
1759437244.380665,172490.000,24802,3,PI,1,100,166909
1759437244.420666,172530.000,24802,3,PI,1,100,166923
1759437244.460667,172570.000,24817,2,PI,1,100,166916
1759437244.500668,172610.000,24817,2,PI,1,100,166903
1759437244.540669,172650.000,24834,4,PI,1,100,166924
1759437244.580669,172690.000,24834,4,PI,1,100,166914
1759437244.620670,172730.000,24834,4,PI,1,100,166912
1759437244.660671,172770.000,24834,4,PI,1,100,166918
1759437244.700672,172810.000,24850,3,PI,1,100,166910
1759437244.740673,172850.000,24850,3,PI,1,100,166925
1759437244.780674,172890.000,24850,3,PI,1,100,166943
1759437244.820674,172930.000,24865,2,PI,1,100,166950
1759437244.860675,172970.000,24865,2,PI,1,100,166952
1759437244.900676,173010.000,24881,3,PI,1,100,166923
1759437244.940677,173050.000,24881,3,PI,1,100,166933
1759437244.980678,173090.000,24881,3,PI,1,100,166905
1759437245.020679,173130.000,24896,2,PI,1,100,166932
1759437245.060679,173170.000,24896,2,PI,1,100,166934
1759437245.100680,173210.000,24912,3,PI,1,100,166922
1759437245.140681,173250.000,24912,3,PI,1,100,166928
1759437245.180682,173290.000,24912,3,PI,1,100,166934
1759437245.220683,173330.000,24927,3,PI,1,100,166917
1759437245.260683,173370.000,24927,3,PI,1,100,166928
1759437245.300684,173410.000,24927,3,PI,1,100,166920
1759437245.340685,173450.000,24943,2,PI,1,100,166904
1759437245.380686,173490.000,24943,2,PI,1,100,166928
1759437245.420686,173530.000,24958,3,PI,1,100,166925
1759437245.460687,173570.000,24958,3,PI,1,100,166936
1759437245.500688,173610.000,24958,3,PI,1,100,166919
1759437245.547689,173657.000,24975,2,PI,1,100,166931
1759437245.594690,173704.000,24975,2,PI,1,100,166939
1759437245.634691,173744.000,24990,2,PI,1,100,166924
1759437245.674692,173784.000,24990,2,PI,1,100,166943
1759437245.714693,173824.000,25005,3,PI,1,100,166925
1759437245.754694,173864.000,25005,3,PI,1,100,166939
1759437245.794694,173904.000,25005,3,PI,1,100,166925
1759437245.834695,173944.000,25021,2,PI,1,100,166926
1759437245.874696,173984.000,25021,2,PI,1,100,166945
1759437245.914697,174024.000,25037,3,PI,1,100,166930
1759437245.954698,174064.000,25037,3,PI,1,100,166910
1759437245.994698,174104.000,25037,3,PI,1,100,166932
1759437246.034699,174144.000,25052,2,PI,1,100,166921
1759437246.074700,174184.000,25052,2,PI,1,100,166929
1759437246.114701,174224.000,25068,3,PI,1,100,166936
1759437246.154701,174264.000,25068,3,PI,1,100,166917
1759437246.194702,174304.000,25068,3,PI,1,100,166918
1759437246.234703,174344.000,25083,3,PI,1,100,166946
1759437246.274704,174384.000,25083,3,PI,1,100,166953
1759437246.314705,174424.000,25083,3,PI,1,100,166944
1759437246.354706,174464.000,25099,2,PI,1,100,166951
1759437246.394706,174504.000,25099,2,PI,1,100,166949
1759437246.434707,174544.000,25114,3,PI,1,100,166935
1759437246.474708,174584.000,25114,3,PI,1,100,166933
1759437246.514709,174624.000,25114,3,PI,1,100,166942
1759437246.554710,174664.000,25130,2,PI,1,100,166933
1759437246.594711,174704.000,25130,2,PI,1,100,166931
1759437246.634711,174744.000,25145,3,PI,1,100,166925
1759437246.674712,174784.000,25145,3,PI,1,100,166939
1759437246.714713,174824.000,25145,3,PI,1,100,166942
1759437246.754714,174864.000,25161,2,PI,1,100,166919
1759437246.794715,174904.000,25161,2,PI,1,100,166913
1759437246.834715,174944.000,25177,3,PI,1,100,166926
1759437246.874716,174984.000,25177,3,PI,1,100,166941
1759437246.914717,175024.000,25177,3,PI,1,100,166939
1759437246.954718,175064.000,25192,2,PI,1,100,166934
1759437246.994719,175104.000,25192,2,PI,1,100,166937
1759437247.034719,175144.000,25207,3,PI,1,100,166930
1759437247.074720,175184.000,25207,3,PI,1,100,166960
1759437247.114721,175224.000,25207,3,PI,1,100,166950
1759437247.154722,175264.000,25224,2,PI,1,100,166951
1759437247.194723,175304.000,25224,2,PI,1,100,166944
1759437247.234724,175344.000,25239,3,PI,1,100,166949
1759437247.274724,175384.000,25239,3,PI,1,100,166930
1759437247.314725,175424.000,25239,3,PI,1,100,166932
1759437247.354726,175464.000,25254,2,PI,1,100,166930
1759437247.394727,175504.000,25254,2,PI,1,100,166924
1759437247.434728,175544.000,25269,3,PI,1,100,166937
1759437247.474729,175584.000,25269,3,PI,1,100,166937
1759437247.514729,175624.000,25269,3,PI,1,100,166951
1759437247.554730,175664.000,25286,3,PI,1,100,166934
1759437247.594731,175704.000,25286,3,PI,1,100,166930
1759437247.634732,175744.000,25286,3,PI,1,100,166942
1759437247.674733,175784.000,25301,2,PI,1,100,166917
1759437247.714733,175824.000,25301,2,PI,1,100,166950
1759437247.754401,175863.667,25317,3,PI,1,100,166947
1759437247.794068,175903.333,25317,3,PI,1,100,166937
1759437247.833736,175943.000,25317,3,PI,1,100,166918
1759437247.874237,175983.500,25332,2,PI,1,100,166943
1759437247.914737,176024.000,25332,2,PI,1,100,166950
1759437247.954405,176063.667,25348,3,PI,1,100,166953
1759437247.994072,176103.333,25348,3,PI,1,100,166935
1759437248.033740,176143.000,25348,3,PI,1,100,166932
1759437248.073741,176183.000,25363,2,PI,1,100,166929
1759437248.113742,176223.000,25363,2,PI,1,100,166945
1759437248.153742,176263.000,25380,3,PI,1,100,166947
1759437248.193743,176303.000,25380,3,PI,1,100,166908
1759437248.233744,176343.000,25380,3,PI,1,100,166924
1759437248.274245,176383.500,25394,2,PI,1,100,166923
1759437248.314746,176424.000,25394,2,PI,1,100,166922
1759437248.354413,176463.667,25410,3,PI,1,100,166929
1759437248.394081,176503.333,25410,3,PI,1,100,166932
1759437248.433748,176543.000,25410,3,PI,1,100,166923
1759437248.473749,176583.000,25426,2,PI,1,100,166943
1759437248.513750,176623.000,25426,2,PI,1,100,166934
1759437248.553751,176663.000,25442,3,PI,1,100,166938
1759437248.593751,176703.000,25442,3,PI,1,100,166933
1759437248.633752,176743.000,25442,3,PI,1,100,166932
1759437248.673753,176783.000,25456,2,PI,1,100,166941
1759437248.713754,176823.000,25456,2,PI,1,100,166929
1759437248.758421,176867.667,25472,3,PI,1,100,166947
1759437248.803089,176912.333,25472,3,PI,1,100,166924
1759437248.847757,176957.000,25472,3,PI,1,100,166919
1759437248.887757,176997.000,25490,2,PI,1,100,166925
1759437248.927758,177037.000,25490,2,PI,1,100,166917
1759437248.967759,177077.000,25506,3,PI,1,100,166917
1759437249.007760,177117.000,25506,3,PI,1,100,166913
1759437249.047761,177157.000,25506,3,PI,1,100,166912
1759437249.087761,177197.000,25520,2,PI,1,100,166915
1759437249.127762,177237.000,25520,2,PI,1,100,166928
1759437249.167763,177277.000,25537,3,PI,1,100,166927
1759437249.207764,177317.000,25537,3,PI,1,100,166927
1759437249.247765,177357.000,25537,3,PI,1,100,166929
1759437249.287766,177397.000,25552,2,PI,1,100,166934
1759437249.327766,177437.000,25552,2,PI,1,100,166925
1759437249.367767,177477.000,25568,3,PI,1,100,166908
1759437249.407768,177517.000,25568,3,PI,1,100,166896
1759437249.447769,177557.000,25568,3,PI,1,100,166901
1759437249.487770,177597.000,25583,2,PI,1,100,166920
1759437249.527771,177637.000,25583,2,PI,1,100,166921
1759437249.567771,177677.000,25599,3,PI,1,100,166909
1759437249.607772,177717.000,25599,3,PI,1,100,166889
1759437249.647773,177757.000,25599,3,PI,1,100,166905
1759437249.687774,177797.000,25617,2,PI,1,100,166888
1759437249.727775,177837.000,25617,2,PI,1,100,166894
1759437249.767775,177877.000,25633,3,PI,1,100,166907
1759437249.807776,177917.000,25633,3,PI,1,100,166900
1759437249.847777,177957.000,25633,3,PI,1,100,166902
1759437249.887778,177997.000,25648,3,PI,1,100,166890
1759437249.927778,178037.000,25648,3,PI,1,100,166906
1759437249.967779,178077.000,25648,3,PI,1,100,166882
1759437250.007780,178117.000,25664,2,PI,1,100,166887
1759437250.047781,178157.000,25664,2,PI,1,100,166886
1759437250.087782,178197.000,25679,3,PI,1,100,166881
1759437250.127783,178237.000,25679,3,PI,1,100,166892
1759437250.167783,178277.000,25679,3,PI,1,100,166890
1759437250.207784,178317.000,25696,2,PI,1,100,166881
1759437250.247785,178357.000,25696,2,PI,1,100,166878
1759437250.287786,178397.000,25711,3,PI,1,100,166889
1759437250.327787,178437.000,25711,3,PI,1,100,166880
1759437250.367788,178477.000,25711,3,PI,1,100,166895
1759437250.407789,178517.000,25726,2,PI,1,100,166893
1759437250.447789,178557.000,25726,2,PI,1,100,166873
1759437250.487790,178597.000,25742,3,PI,1,100,166883
1759437250.527791,178637.000,25742,3,PI,1,100,166888
1759437250.567792,178677.000,25742,3,PI,1,100,166878
1759437250.607792,178717.000,25758,2,PI,1,100,166892
1759437250.647793,178757.000,25758,2,PI,1,100,166880
1759437250.687794,178797.000,25773,3,PI,1,100,166866
1759437250.727795,178837.000,25773,3,PI,1,100,166870
1759437250.767796,178877.000,25773,3,PI,1,100,166864
1759437250.807796,178917.000,25789,2,PI,1,100,166884
1759437250.847797,178957.000,25789,2,PI,1,100,166864
1759437250.887798,178997.000,25804,3,PI,1,100,166864
1759437250.927799,179037.000,25804,3,PI,1,100,166866
1759437250.967800,179077.000,25804,3,PI,1,100,166859
1759437251.007801,179117.000,25820,2,PI,1,100,166868
1759437251.047801,179157.000,25820,2,PI,1,100,166869
1759437251.087802,179197.000,25835,3,PI,1,100,166853
1759437251.127803,179237.000,25835,3,PI,1,100,166868
1759437251.167804,179277.000,25835,3,PI,1,100,166867
1759437251.207805,179317.000,25851,2,PI,1,100,166868
1759437251.247806,179357.000,25851,2,PI,1,100,166859
1759437251.287806,179397.000,25866,3,PI,1,100,166849
1759437251.327807,179437.000,25866,3,PI,1,100,166860
1759437251.367808,179477.000,25866,3,PI,1,100,166867
1759437251.407809,179517.000,25882,3,PI,1,100,166870
1759437251.447810,179557.000,25882,3,PI,1,100,166868
1759437251.487810,179597.000,25882,3,PI,1,100,166856
1759437251.527811,179637.000,25898,2,PI,1,100,166858
1759437251.567812,179677.000,25898,2,PI,1,100,166865
1759437251.607480,179716.667,25913,3,PI,1,100,166867
1759437251.647147,179756.333,25913,3,PI,1,100,166858
1759437251.686815,179796.000,25913,3,PI,1,100,166857
1759437251.726815,179836.000,25928,2,PI,1,100,166850
1759437251.766816,179876.000,25928,2,PI,1,100,166858
1759437251.806817,179916.000,25945,3,PI,1,100,166831
1759437251.846818,179956.000,25945,3,PI,1,100,166857
1759437251.886819,179996.000,25945,3,PI,1,100,166852
1759437251.926819,180036.000,25960,2,PI,1,100,166854
1759437251.966820,180076.000,25960,2,PI,1,100,166876
1759437252.006821,180116.000,25975,3,PI,1,100,166870
1759437252.046822,180156.000,25975,3,PI,1,100,166873
1759437252.086823,180196.000,25975,3,PI,1,100,166859
1759437252.133824,180243.000,25990,2,PI,1,100,166864
1759437252.180825,180290.000,25990,2,PI,1,100,166860
1759437252.220825,180330.000,26007,2,PI,1,100,166846
1759437252.260826,180370.000,26007,2,PI,1,100,166842
1759437252.300827,180410.000,26022,3,PI,1,100,166823
1759437252.340828,180450.000,26022,3,PI,1,100,166843
1759437252.380829,180490.000,26022,3,PI,1,100,166827
1759437252.420830,180530.000,26037,3,PI,1,100,166840
1759437252.460830,180570.000,26037,3,PI,1,100,166832
1759437252.500831,180610.000,26037,3,PI,1,100,166832
1759437252.540832,180650.000,26053,2,PI,1,100,166826
1759437252.580833,180690.000,26053,2,PI,1,100,166847
1759437252.620834,180730.000,26069,3,PI,1,100,166831
1759437252.660834,180770.000,26069,3,PI,1,100,166852
1759437252.700835,180810.000,26069,3,PI,1,100,166846
1759437252.740836,180850.000,26084,2,PI,1,100,166829
1759437252.780837,180890.000,26084,2,PI,1,100,166850
1759437252.820838,180930.000,26101,3,PI,1,100,166859
1759437252.860838,180970.000,26101,3,PI,1,100,166864
1759437252.900839,181010.000,26101,3,PI,1,100,166857
1759437252.940840,181050.000,26115,2,PI,1,100,166856
1759437252.980841,181090.000,26115,2,PI,1,100,166854
1759437253.020842,181130.000,26131,3,PI,1,100,166839
1759437253.060843,181170.000,26131,3,PI,1,100,166830
1759437253.100843,181210.000,26131,3,PI,1,100,166830
1759437253.140844,181250.000,26147,2,PI,1,100,166814
1759437253.180845,181290.000,26147,2,PI,1,100,166826
1759437253.220846,181330.000,26163,3,PI,1,100,166832
1759437253.260847,181370.000,26163,3,PI,1,100,166818
1759437253.300848,181410.000,26163,3,PI,1,100,166841
1759437253.340848,181450.000,26179,2,PI,1,100,166811
1759437253.380849,181490.000,26179,2,PI,1,100,166824
1759437253.420850,181530.000,26195,3,PI,1,100,166808
1759437253.460851,181570.000,26195,3,PI,1,100,166828
1759437253.500852,181610.000,26195,3,PI,1,100,166835
1759437253.540852,181650.000,26211,2,PI,1,100,166821
1759437253.580853,181690.000,26211,2,PI,1,100,166841
1759437253.620854,181730.000,26227,3,PI,1,100,166828
1759437253.660855,181770.000,26227,3,PI,1,100,166856
1759437253.700856,181810.000,26227,3,PI,1,100,166840
1759437253.740856,181850.000,26241,3,PI,1,100,166847
1759437253.780857,181890.000,26241,3,PI,1,100,166842
1759437253.820858,181930.000,26241,3,PI,1,100,166829
1759437253.860859,181970.000,26258,2,PI,1,100,166833
1759437253.900860,182010.000,26258,2,PI,1,100,166842
1759437253.940861,182050.000,26277,3,PI,1,100,166812
1759437253.980861,182090.000,26277,3,PI,1,100,166817
1759437254.020862,182130.000,26277,3,PI,1,100,166811
1759437254.060863,182170.000,26293,2,PI,1,100,166814
1759437254.100864,182210.000,26293,2,PI,1,100,166834
1759437254.140865,182250.000,26312,3,PI,1,100,166820
1759437254.180866,182290.000,26312,3,PI,1,100,166831
1759437254.220866,182330.000,26312,3,PI,1,100,166821
1759437254.260867,182370.000,26328,2,PI,1,100,166831
1759437254.300868,182410.000,26328,2,PI,1,100,166840
1759437254.340869,182450.000,26343,3,PI,1,100,166832
1759437254.380869,182490.000,26343,3,PI,1,100,166824
1759437254.420870,182530.000,26343,3,PI,1,100,166833
1759437254.460371,182569.500,26359,2,PI,1,100,166832
1759437254.499872,182609.000,26359,2,PI,1,100,166837
1759437254.539873,182649.000,26374,3,PI,1,100,166833
1759437254.579874,182689.000,26374,3,PI,1,100,166817
1759437254.619874,182729.000,26374,3,PI,1,100,166823
1759437254.659875,182769.000,26390,2,PI,1,100,166839
1759437254.699876,182809.000,26390,2,PI,1,100,166836
1759437254.740210,182849.333,26412,3,PI,1,100,166845
1759437254.780544,182889.667,26412,3,PI,1,100,166825
1759437254.820879,182930.000,26412,3,PI,1,100,166835
1759437254.860379,182969.500,26429,2,PI,1,100,166823
1759437254.899880,183009.000,26429,2,PI,1,100,166828
1759437254.939881,183049.000,26444,3,PI,1,100,166832
1759437254.979882,183089.000,26444,3,PI,1,100,166827
1759437255.019882,183129.000,26444,3,PI,1,100,166817
1759437255.060383,183169.500,26461,2,PI,1,100,166838
1759437255.100884,183210.000,26461,2,PI,1,100,166842
1759437255.140552,183249.667,26477,3,PI,1,100,166853
1759437255.180219,183289.333,26477,3,PI,1,100,166830
1759437255.219887,183329.000,26477,3,PI,1,100,166840
1759437255.259887,183369.000,26493,3,PI,1,100,166827
1759437255.299888,183409.000,26493,3,PI,1,100,166857
1759437255.339889,183449.000,26493,3,PI,1,100,166853
1759437255.379890,183489.000,26510,2,PI,1,100,166834
1759437255.419891,183529.000,26510,2,PI,1,100,166835
1759437255.466892,183576.000,26526,2,PI,1,100,166825
1759437255.513893,183623.000,26526,2,PI,1,100,166821
1759437255.553894,183663.000,26541,3,PI,1,100,166831
1759437255.593894,183703.000,26541,3,PI,1,100,166829
1759437255.633895,183743.000,26541,3,PI,1,100,166832
1759437255.673896,183783.000,26557,2,PI,1,100,166830
1759437255.713897,183823.000,26557,2,PI,1,100,166822
1759437255.753897,183863.000,26572,3,PI,1,100,166830
1759437255.793898,183903.000,26572,3,PI,1,100,166825
1759437255.833899,183943.000,26572,3,PI,1,100,166833
1759437255.873900,183983.000,26590,2,PI,1,100,166848
1759437255.913901,184023.000,26590,2,PI,1,100,166842
1759437255.953902,184063.000,26605,3,PI,1,100,166842
1759437255.993902,184103.000,26605,3,PI,1,100,166848
1759437256.033903,184143.000,26605,3,PI,1,100,166843
1759437256.073904,184183.000,26621,2,PI,1,100,166839
1759437256.113905,184223.000,26621,2,PI,1,100,166864
1759437256.153906,184263.000,26637,3,PI,1,100,166865
1759437256.193907,184303.000,26637,3,PI,1,100,166827
1759437256.233907,184343.000,26637,3,PI,1,100,166825
1759437256.273908,184383.000,26652,2,PI,1,100,166838
1759437256.313909,184423.000,26652,2,PI,1,100,166831
1759437256.353910,184463.000,26667,3,PI,1,100,166820
1759437256.393911,184503.000,26667,3,PI,1,100,166835
1759437256.433911,184543.000,26667,3,PI,1,100,166830
1759437256.473912,184583.000,26686,3,PI,1,100,166841
1759437256.513913,184623.000,26686,3,PI,1,100,166842
1759437256.553914,184663.000,26686,3,PI,1,100,166838
1759437256.593915,184703.000,26701,2,PI,1,100,166826
1759437256.633915,184743.000,26701,2,PI,1,100,166826
1759437256.673916,184783.000,26716,3,PI,1,100,166824
1759437256.713917,184823.000,26716,3,PI,1,100,166854
1759437256.753918,184863.000,26716,3,PI,1,100,166849
1759437256.793919,184903.000,26731,2,PI,1,100,166844
1759437256.833920,184943.000,26731,2,PI,1,100,166843
1759437256.873920,184983.000,26748,3,PI,1,100,166850
1759437256.913921,185023.000,26748,3,PI,1,100,166863
1759437256.953922,185063.000,26748,3,PI,1,100,166864
1759437256.993923,185103.000,26763,2,PI,1,100,166859
1759437257.033924,185143.000,26763,2,PI,1,100,166839
1759437257.073925,185183.000,26778,3,PI,1,100,166850
1759437257.113925,185223.000,26778,3,PI,1,100,166836
1759437257.153926,185263.000,26778,3,PI,1,100,166854
1759437257.193927,185303.000,26794,2,PI,1,100,166843
1759437257.233928,185343.000,26794,2,PI,1,100,166841
1759437257.273929,185383.000,26812,4,PI,1,100,166854
1759437257.313929,185423.000,26812,4,PI,1,100,166853
1759437257.353930,185463.000,26812,4,PI,1,100,166871
1759437257.393931,185503.000,26812,4,PI,1,100,166828
1759437257.433932,185543.000,26827,2,PI,1,100,166852
1759437257.473933,185583.000,26827,2,PI,1,100,166857
1759437257.513933,185623.000,26844,3,PI,1,100,166839
1759437257.553934,185663.000,26844,3,PI,1,100,166858
1759437257.593935,185703.000,26844,3,PI,1,100,166860
1759437257.633936,185743.000,26858,2,PI,1,100,166852
1759437257.673937,185783.000,26858,2,PI,1,100,166842
1759437257.713938,185823.000,26874,3,PI,1,100,166864
1759437257.753938,185863.000,26874,3,PI,1,100,166857
1759437257.793939,185903.000,26874,3,PI,1,100,166837
1759437257.833940,185943.000,26890,2,PI,1,100,166833
1759437257.873941,185983.000,26890,2,PI,1,100,166823
1759437257.913608,186022.667,26906,3,PI,1,100,166856
1759437257.953276,186062.333,26906,3,PI,1,100,166855
1759437257.992943,186102.000,26906,3,PI,1,100,166853
1759437258.032944,186142.000,26921,2,PI,1,100,166838
1759437258.072945,186182.000,26921,2,PI,1,100,166851
1759437258.113279,186222.333,26938,3,PI,1,100,166840
1759437258.153613,186262.667,26938,3,PI,1,100,166856
1759437258.193947,186303.000,26938,3,PI,1,100,166855
1759437258.233448,186342.500,26955,2,PI,1,100,166853
1759437258.272949,186382.000,26955,2,PI,1,100,166855
1759437258.312950,186422.000,26971,3,PI,1,100,166862
1759437258.352951,186462.000,26971,3,PI,1,100,166852
1759437258.392951,186502.000,26971,3,PI,1,100,166872
1759437258.432952,186542.000,26986,2,PI,1,100,166855
1759437258.472953,186582.000,26986,2,PI,1,100,166851
1759437258.512954,186622.000,27002,3,PI,1,100,166845
1759437258.552955,186662.000,27002,3,PI,1,100,166865
1759437258.592956,186702.000,27002,3,PI,1,100,166859
1759437258.633456,186742.500,27017,2,PI,1,100,166842
1759437258.673957,186783.000,27017,2,PI,1,100,166843
1759437258.718291,186827.333,27033,3,PI,1,100,166838
1759437258.762626,186871.667,27033,3,PI,1,100,166848
1759437258.806960,186916.000,27033,3,PI,1,100,166847
1759437258.846961,186956.000,27049,2,PI,1,100,166840
1759437258.886961,186996.000,27049,2,PI,1,100,166849
1759437258.926962,187036.000,27066,3,PI,1,100,166846
1759437258.966963,187076.000,27066,3,PI,1,100,166862
1759437259.006964,187116.000,27066,3,PI,1,100,166856
1759437259.046965,187156.000,27081,2,PI,1,100,166851
1759437259.086966,187196.000,27081,2,PI,1,100,166850
1759437259.126966,187236.000,27098,3,PI,1,100,166870
