subject,ppg_stream,ppg_channel_1based,fs,segment,t_start,t_end,t_center,t_rel,window_s,step_s,bandpass,low_hz,high_hz,psd_total_power_0p5_8,psd_peak_freq_0p5_8,psd_bp_0p5_1,psd_bp_1_2,psd_bp_2_4,psd_bp_4_8,psd_centroid_0p5_8,psd_entropy_0p5_8,psd_bin_00,psd_bin_01,psd_bin_02,psd_bin_03,psd_bin_04,psd_bin_05,psd_bin_06,psd_bin_07,psd_bin_08,psd_bin_09,psd_bin_10,psd_bin_11,psd_bin_12,psd_bin_13,psd_bin_14,psd_bin_15,psd_bin_16,psd_bin_17,psd_bin_18,psd_bin_19,psd_bin_20,psd_bin_21,psd_bin_22,psd_bin_23,psd_bin_24,psd_bin_25,psd_bin_26,psd_bin_27,psd_bin_28,psd_bin_29,psd_bin_30,psd_bin_31,psd_bin_32,psd_bin_33,psd_bin_34,psd_bin_35,psd_bin_36,psd_bin_37,psd_bin_38,psd_bin_39,psd_bin_40,psd_bin_41,psd_bin_42,psd_bin_43,psd_bin_44,psd_bin_45,psd_bin_46,psd_bin_47,psd_bin_48,psd_bin_49,psd_bin_50,psd_bin_51,psd_bin_52,psd_bin_53,psd_bin_54,psd_bin_55,psd_bin_56,psd_bin_57,psd_bin_58,psd_bin_59,psd_bin_60,psd_bin_61,psd_bin_62,psd_bin_63,lle_1,lle_2
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63751.092994140185,63761.13359305899,63756.113293599585,276.39325971441576,10.0,1.0,True,0.5,8.0,0.873657922825886,1.171875,0.0,0.3459394145107022,0.0942999396387168,0.0591771894444781,1.686671201094015,1.817407863095372,0.0,0.0,-0.7869831821746847,0.0,0.0,0.1364190788527902,0.0,0.0,0.0,-1.348641737977706,0.0,0.0,-2.245614717655222,0.0,0.0,-1.7884202249019896,0.0,0.0,0.0,-3.166065014426286,0.0,0.0,-3.0565869539574533,0.0,0.0,-2.7977861081266524,0.0,0.0,0.0,-4.182031194057281,0.0,0.0,-3.6350104242649657,0.0,0.0,-3.124746816362507,0.0,0.0,0.0,-3.910066344769626,0.0,0.0,-4.603953408712265,0.0,0.0,-4.187607170334025,0.0,0.0,0.0,-4.014209683695877,0.0,0.0,-4.34788248232849,0.0,0.0,-5.107224004560896,0.0,0.0,0.0,-4.729344756717858,0.0,0.0,-5.038020411947044,0.0,0.008174536442412806,0.003694788453017941
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63752.09805909702,63762.13865801583,63757.11835855643,277.3983246712596,10.0,1.0,True,0.5,8.0,0.840703526135944,1.171875,0.0,0.3374051488858206,0.0716327112172379,0.0483535357131559,1.5856932061014914,1.724944598527231,0.0,0.0,-0.6803411407484864,0.0,0.0,0.1252595635416134,0.0,0.0,0.0,-1.4329715036287136,0.0,0.0,-2.146658794175168,0.0,0.0,-1.8072674076583684,0.0,0.0,0.0,-3.78715761510205,0.0,0.0,-3.380645193176998,0.0,0.0,-3.2434157376283412,0.0,0.0,0.0,-4.489522129387707,0.0,0.0,-3.4910344755438616,0.0,0.0,-3.267125208542395,0.0,0.0,0.0,-4.323851353571385,0.0,0.0,-4.521773300946152,0.0,0.0,-4.491720985193417,0.0,0.0,0.0,-4.229350559052292,0.0,0.0,-4.695193035784805,0.0,0.0,-5.700565470690225,0.0,0.0,0.0,-5.237699107167063,0.0,0.0,-5.2003887117550285,0.0,0.00785246554802997,0.0035658405806445106
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63753.10312405386,63763.143722972665,63758.12342351326,278.4033896280889,10.0,1.0,True,0.5,8.0,0.8213977613094237,1.171875,0.0,0.3074466410339307,0.0814869779386911,0.0466720996385463,1.6114486668836208,1.7514437635249864,0.0,0.0,-0.6647693884419816,0.0,0.0,0.1075227554071574,0.0,0.0,0.0,-1.8098978689799652,0.0,0.0,-2.015386391212191,0.0,0.0,-1.8673739942832184,0.0,0.0,0.0,-3.490641768231171,0.0,0.0,-2.9550122766519977,0.0,0.0,-3.283674498546179,0.0,0.0,0.0,-3.7904576973219286,0.0,0.0,-3.297815255619614,0.0,0.0,-3.3837835996271104,0.0,0.0,0.0,-4.679646760395951,0.0,0.0,-4.559762219837274,0.0,0.0,-4.90026423787264,0.0,0.0,0.0,-4.140754618409334,0.0,0.0,-4.3939691637207,0.0,0.0,-5.604934743310628,0.0,0.0,0.0,-5.30879257020242,0.0,0.0,-5.116555424374316,0.0,0.00788681748933538,0.0038029940196145522
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63754.108189010694,63764.1487879295,63759.1284884701,279.40845458493277,10.0,1.0,True,0.5,8.0,0.8623022680769766,1.171875,0.0,0.3063209292687087,0.0753417406280701,0.0430366875764871,1.515070304319842,1.6573158253379423,0.0,0.0,-0.3485296511265234,0.0,0.0,0.1696143786109567,0.0,0.0,0.0,-2.1251838716948974,0.0,0.0,-1.933139105043268,0.0,0.0,-1.9100814285455143,0.0,0.0,0.0,-3.380664034796211,0.0,0.0,-3.0081296298069,0.0,0.0,-3.718558714709054,0.0,0.0,0.0,-3.802007113849341,0.0,0.0,-3.3562279404638375,0.0,0.0,-3.5032446221770885,0.0,0.0,0.0,-5.131422604545776,0.0,0.0,-4.645085081341035,0.0,0.0,-4.495179250081563,0.0,0.0,0.0,-4.519681715005879,0.0,0.0,-4.545566441604465,0.0,0.0,-5.132012561043995,0.0,0.0,0.0,-5.212927201077304,0.0,0.0,-5.081746528501312,0.0,0.007599921987361896,0.0034388541753436444
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63755.11325396753,63765.15385288634,63760.13355342693,280.41351954176207,10.0,1.0,True,0.5,8.0,0.8139609890431116,1.171875,0.0,0.2884512717209037,0.0671001157669731,0.0421227735839721,1.511718624359585,1.6656647496599628,0.0,0.0,-0.3432610064278611,0.0,0.0,0.0912914592382823,0.0,0.0,0.0,-2.17421848979369,0.0,0.0,-1.8715283648075345,0.0,0.0,-2.150065650062525,0.0,0.0,0.0,-3.5513795243698594,0.0,0.0,-3.0034042327838253,0.0,0.0,-3.7889491089320257,0.0,0.0,0.0,-3.679660423305756,0.0,0.0,-3.481835081537173,0.0,0.0,-3.7137272397041072,0.0,0.0,0.0,-4.513269926776466,0.0,0.0,-4.8943116178015815,0.0,0.0,-4.274212049423852,0.0,0.0,0.0,-4.526941285114393,0.0,0.0,-4.671211045238158,0.0,0.0,-5.11308269986239,0.0,0.0,0.0,-4.990413043288963,0.0,0.0,-5.22033535660635,0.0,0.007463567120099782,0.0028159248098192017
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63756.11831892437,63766.158917843175,63761.138618383775,281.4185844986059,10.0,1.0,True,0.5,8.0,0.7198161696235565,1.171875,0.0,0.252048611199453,0.079688496390822,0.0357285355937031,1.5512205738147666,1.74390200863285,0.0,0.0,-0.4760851387534466,0.0,0.0,-0.089409137381989,0.0,0.0,0.0,-2.060412867249939,0.0,0.0,-2.110190949105632,0.0,0.0,-2.281665285277799,0.0,0.0,0.0,-3.29173107469886,0.0,0.0,-2.748007916970505,0.0,0.0,-3.203847327864931,0.0,0.0,0.0,-3.8081036919781512,0.0,0.0,-3.7795178144822112,0.0,0.0,-4.349447485782994,0.0,0.0,0.0,-4.560068590378626,0.0,0.0,-4.598968770015822,0.0,0.0,-4.359201882082467,0.0,0.0,0.0,-4.342517127545117,0.0,0.0,-4.722286757768114,0.0,0.0,-5.140904110275902,0.0,0.0,0.0,-5.343937844790919,0.0,0.0,-5.956770257324946,0.0,0.006670228474153921,0.00042617747453515035
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63757.1233838812,63767.16398280001,63762.14368334061,282.4236494554352,10.0,1.0,True,0.5,8.0,0.835811816437289,1.171875,0.0,0.3109328061105548,0.0860357480932813,0.0344978841456981,1.5069230692351456,1.6869520004924334,0.0,0.0,-0.3395910338185088,0.0,0.0,0.0957801469965074,0.0,0.0,0.0,-1.6566097632147987,0.0,0.0,-2.208279950106157,0.0,0.0,-2.294210268351321,0.0,0.0,0.0,-3.422365981870682,0.0,0.0,-2.715972919961199,0.0,0.0,-2.837639655518932,0.0,0.0,0.0,-3.689553249719275,0.0,0.0,-3.8187095129758064,0.0,0.0,-4.663826926833495,0.0,0.0,0.0,-4.778705527841452,0.0,0.0,-4.42809159897746,0.0,0.0,-4.5340491232433795,0.0,0.0,0.0,-4.345635518099949,0.0,0.0,-4.421645515709808,0.0,0.0,-5.218045327070217,0.0,0.0,0.0,-5.321722786622071,0.0,0.0,-5.779563910076709,0.0,0.007391568933686237,0.00300084943013039
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63758.12844883805,63768.169047756855,63763.14874829745,283.4287144122791,10.0,1.0,True,0.5,8.0,0.9060639393882244,1.171875,0.0,0.3258631782703429,0.0912936968306192,0.0320156153265623,1.455792824308254,1.6304111737568905,0.0,0.0,-0.1292968823717485,0.0,0.0,0.1785854458880909,0.0,0.0,0.0,-1.726794488578327,0.0,0.0,-2.1439824248485766,0.0,0.0,-2.3145320697509497,0.0,0.0,0.0,-3.511833851828276,0.0,0.0,-2.5987563424450975,0.0,0.0,-2.721599208959602,0.0,0.0,0.0,-3.55239084387018,0.0,0.0,-3.8926883593578654,0.0,0.0,-4.754239414304972,0.0,0.0,0.0,-4.726973168523794,0.0,0.0,-4.6514386964563865,0.0,0.0,-4.550891562291567,0.0,0.0,0.0,-4.49557417410435,0.0,0.0,-4.504636138152453,0.0,0.0,-5.318846023864694,0.0,0.0,0.0,-5.364519547055421,0.0,0.0,-5.340479360623977,0.0,0.007464768252687815,0.0033075782342746555
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63759.13351379488,63769.17411271369,63764.15381325429,284.43377936912293,10.0,1.0,True,0.5,8.0,0.808425648944988,1.171875,0.0,0.2849960682736088,0.0792715054638042,0.0328909845441828,1.4552293061089756,1.6045137043386557,0.0,0.0,-0.2271607981347385,0.0,0.0,0.0943049498297528,0.0,0.0,0.0,-2.026928658729668,0.0,0.0,-2.3350459718681345,0.0,0.0,-2.6798099796224615,0.0,0.0,0.0,-3.551712491178573,0.0,0.0,-2.6137562011359807,0.0,0.0,-2.918136045973764,0.0,0.0,0.0,-3.6747155378625456,0.0,0.0,-3.949661581638819,0.0,0.0,-4.258865337270245,0.0,0.0,0.0,-4.321032890688178,0.0,0.0,-5.38591979683336,0.0,0.0,-4.400957387222935,0.0,0.0,0.0,-4.612016073208744,0.0,0.0,-4.714963410305995,0.0,0.0,-5.315988451766817,0.0,0.0,0.0,-5.33943575558954,0.0,0.0,-5.685959127911874,0.0,0.007154497716527313,0.0024317998481017474
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63760.13857875172,63770.17917767053,63765.15887821112,285.43884432595223,10.0,1.0,True,0.5,8.0,0.7794505686586846,1.171875,0.0,0.2814205606163408,0.0875440764928122,0.028181308139666,1.4811858229931931,1.6186261523240892,0.0,0.0,-0.3901819755683987,0.0,0.0,0.0838139748841318,0.0,0.0,0.0,-1.9530729409730283,0.0,0.0,-2.66252825195005,0.0,0.0,-2.4435486805215976,0.0,0.0,0.0,-3.3834170635827543,0.0,0.0,-2.6762757630632947,0.0,0.0,-2.736697078425024,0.0,0.0,0.0,-3.6379938021912945,0.0,0.0,-4.594165816025096,0.0,0.0,-4.461919091184547,0.0,0.0,0.0,-4.484398894066756,0.0,0.0,-5.142260718580114,0.0,0.0,-4.55106028713104,0.0,0.0,0.0,-5.1215170778039445,0.0,0.0,-4.808360735269095,0.0,0.0,-5.195375760830183,0.0,0.0,0.0,-5.096833162271425,0.0,0.0,-5.483162408648304,0.0,0.0066297496974835534,0.0007755935077834959
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63761.14364370856,63771.184242627365,63766.163943167965,286.4439092827961,10.0,1.0,True,0.5,8.0,0.7770593836365047,1.171875,0.0,0.2894907844087386,0.0806119547947018,0.0297875243645861,1.474737401149292,1.6446920561230125,0.0,0.0,-0.3724050508778894,0.0,0.0,0.0446647140599238,0.0,0.0,0.0,-1.7819868767021545,0.0,0.0,-2.30349768428388,0.0,0.0,-2.6772874141718015,0.0,0.0,0.0,-3.2440942296898476,0.0,0.0,-2.7860165591807804,0.0,0.0,-2.779537882646561,0.0,0.0,0.0,-3.989500381922899,0.0,0.0,-4.6900216597656845,0.0,0.0,-4.346513918993195,0.0,0.0,0.0,-4.311920395623455,0.0,0.0,-4.519705196740164,0.0,0.0,-4.54047029953742,0.0,0.0,0.0,-5.151039389934406,0.0,0.0,-5.303356043068504,0.0,0.0,-5.308611583729165,0.0,0.0,0.0,-5.149426550536229,0.0,0.0,-5.415858293366692,0.0,0.0068250679288485135,0.0014852485872002292
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63762.148708665394,63772.1893075842,63767.169008124794,287.4489742396254,10.0,1.0,True,0.5,8.0,0.7882440733246865,1.171875,0.0,0.3050315277451249,0.079564923990998,0.0292921558589339,1.4722365796589651,1.6923463413340152,0.0,0.0,-0.2915898719010419,0.0,0.0,-0.0436082797053633,0.0,0.0,0.0,-1.417983971681861,0.0,0.0,-2.120022636929656,0.0,0.0,-2.7612321516299327,0.0,0.0,0.0,-3.3261722049345956,0.0,0.0,-2.855991963950146,0.0,0.0,-2.6493362516378465,0.0,0.0,0.0,-4.141180343449683,0.0,0.0,-4.331378013847359,0.0,0.0,-4.076371763623469,0.0,0.0,0.0,-4.4858735655962825,0.0,0.0,-4.682066578617116,0.0,0.0,-4.962555943268458,0.0,0.0,0.0,-5.1252996284713985,0.0,0.0,-5.258908906612268,0.0,0.0,-5.341753885137571,0.0,0.0,0.0,-5.184876892473783,0.0,0.0,-5.3437916458280705,0.0,0.006883619032153407,0.002745089982775095
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63763.15377362223,63773.19437254104,63768.17407308164,288.45403919646924,10.0,1.0,True,0.5,8.0,0.5247856413201819,1.171875,0.0,0.201919053676619,0.0522734910013125,0.0191733810858811,1.4495353027095002,1.6845430586658996,0.0,0.0,-0.627750135227362,0.0,0.0,-0.4844208845842575,0.0,0.0,0.0,-1.751240979529164,0.0,0.0,-2.649948658864041,0.0,0.0,-3.0637735736543696,0.0,0.0,0.0,-3.5955455452548453,0.0,0.0,-3.292805106245178,0.0,0.0,-3.202432236619676,0.0,0.0,0.0,-4.564756421217067,0.0,0.0,-4.641282009284427,0.0,0.0,-4.558057445982069,0.0,0.0,0.0,-4.753177869535312,0.0,0.0,-5.197887410198681,0.0,0.0,-5.4943630900639935,0.0,0.0,0.0,-5.369851203549326,0.0,0.0,-5.689349992573327,0.0,0.0,-5.791507212506387,0.0,0.0,0.0,-5.700120725869159,0.0,0.0,-6.136823291253738,0.0,0.0018059915944646733,-0.01442683480161232
