r
0.026091599155963697
-0.0735011893888231
-0.020040989602681043
0.18297745288351455
0.011323748261695004
0.05585936772383728
-0.08470288766607685
0.023905990728850784
-0.0395858540218702
-0.07304649757517258
0.037058744773278245
0.18164871085340611
0.024553713462618004
0.18746901525659876
0.0811763215563008
0.2896571758006802
0.2516393053092464
0.08628086736515085
0.27243315866458667
0.19153438059780797
0.23812795296252365
