subject,ppg_stream,ppg_channel_1based,fs,segment,t_start,t_end,t_center,t_rel,window_s,step_s,bandpass,low_hz,high_hz,psd_total_power_0p5_8,psd_peak_freq_0p5_8,psd_bp_0p5_1,psd_bp_1_2,psd_bp_2_4,psd_bp_4_8,psd_centroid_0p5_8,psd_entropy_0p5_8,psd_bin_00,psd_bin_01,psd_bin_02,psd_bin_03,psd_bin_04,psd_bin_05,psd_bin_06,psd_bin_07,psd_bin_08,psd_bin_09,psd_bin_10,psd_bin_11,psd_bin_12,psd_bin_13,psd_bin_14,psd_bin_15,psd_bin_16,psd_bin_17,psd_bin_18,psd_bin_19,psd_bin_20,psd_bin_21,psd_bin_22,psd_bin_23,psd_bin_24,psd_bin_25,psd_bin_26,psd_bin_27,psd_bin_28,psd_bin_29,psd_bin_30,psd_bin_31,psd_bin_32,psd_bin_33,psd_bin_34,psd_bin_35,psd_bin_36,psd_bin_37,psd_bin_38,psd_bin_39,psd_bin_40,psd_bin_41,psd_bin_42,psd_bin_43,psd_bin_44,psd_bin_45,psd_bin_46,psd_bin_47,psd_bin_48,psd_bin_49,psd_bin_50,psd_bin_51,psd_bin_52,psd_bin_53,psd_bin_54,psd_bin_55,psd_bin_56,psd_bin_57,psd_bin_58,psd_bin_59,psd_bin_60,psd_bin_61,psd_bin_62,psd_bin_63
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,pre,62858.87673065632,62868.91732957512,62863.89703011573,5.022143323869386,10.0,1.0,True,0.5,8.0,0.09830453146328397,0.34798385695669576,0.0,0.18566266744349547,-0.5385985872645153,-0.38222174979570717,-0.4957871806054763,-0.7570816640274886,0.0,0.0,0.25223100243598556,0.0,0.0,0.7987336110373348,0.0,0.0,0.0,-0.6754479540941517,0.0,0.0,-0.1682276627230954,0.0,0.0,-0.1271755188571306,0.0,0.0,0.0,-1.4626416178750887,0.0,0.0,0.41341941768872636,0.0,0.0,0.23179511140561113,0.0,0.0,0.0,-0.4935447193214796,0.0,0.0,-0.3118026361983594,0.0,0.0,-1.209101299159772,0.0,0.0,0.0,-0.1492153763999172,0.0,0.0,0.8039324692810417,0.0,0.0,0.008273251426995025,0.0,0.0,0.0,-0.03137515389699734,0.0,0.0,0.32820408150966274,0.0,0.0,-0.2623120291697389,0.0,0.0,0.0,-0.08171345879597845,0.0,0.0,-0.1478075179945109,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,pre,62859.88179561315,62869.92239453196,62864.90209507255,6.027208280698687,10.0,1.0,True,0.5,8.0,0.12155743148454884,0.34798385695669576,0.0,0.5302113806172516,-0.9104599257381538,-0.5562792094565129,-0.6865665569986651,-1.00870749580353,0.0,0.0,0.1956903202379137,0.0,0.0,0.8579597875836232,0.0,0.0,0.0,-0.07937785518130137,0.0,0.0,-0.07855186999232966,0.0,0.0,-0.10240342711441469,0.0,0.0,0.0,-2.1893388622061924,0.0,0.0,0.09607337589142875,0.0,0.0,-0.5117747829864828,0.0,0.0,0.0,-1.9153421143130707,0.0,0.0,-0.3108512253172419,0.0,0.0,-1.3682741600074473,0.0,0.0,0.0,-0.3517816748676264,0.0,0.0,0.4486920490742893,0.0,0.0,-0.3085069073353836,0.0,0.0,0.0,0.10410388306323712,0.0,0.0,0.08140219273416453,0.0,0.0,-0.9054349611093391,0.0,0.0,0.0,-0.28780390602983313,0.0,0.0,-0.3123935983034102,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,pre,62860.88686056999,62870.9274594888,62865.9071600294,7.03227323754254,10.0,1.0,True,0.5,8.0,0.30418996785886504,0.34798385695669576,0.0,0.4676107865228103,-0.689520374606584,-0.5547372904916037,-0.7056881620114751,-0.9345941263270974,0.0,0.0,0.4750438249392702,0.0,0.0,0.8725928900524595,0.0,0.0,0.0,-0.2541811580426269,0.0,0.0,-0.049197907262790934,0.0,0.0,0.0774372528206704,0.0,0.0,0.0,-1.3877554347153436,0.0,0.0,0.08065544298965314,0.0,0.0,-0.10558136303755264,0.0,0.0,0.0,-0.9341368841353219,0.0,0.0,-0.14178256025001662,0.0,0.0,-0.9167979397288827,0.0,0.0,0.0,-0.3919711988314427,0.0,0.0,0.1837712640609066,0.0,0.0,-0.1040465725929945,0.0,0.0,0.0,0.3351409800041198,0.0,0.0,0.03931958806407172,0.0,0.0,-1.3255898691171966,0.0,0.0,0.0,-0.6206311144290657,0.0,0.0,-0.40427926407195036,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,pre,62861.89192552683,62871.932524445634,62866.91222498623,8.037338194371841,10.0,1.0,True,0.5,8.0,0.618280997880704,0.34798385695669576,0.0,0.563460711556786,-0.6003636569225976,-0.4418069849463701,-0.6902380485941475,-0.9313791698396375,0.0,0.0,0.7067012593352956,0.0,0.0,0.9972653893125094,0.0,0.0,0.0,-0.476524056270866,0.0,0.0,0.181882381043018,0.0,0.0,-0.16226466789977156,0.0,0.0,0.0,-1.1616907835444683,0.0,0.0,0.23646841449650635,0.0,0.0,0.09648315489547866,0.0,0.0,0.0,-0.5241645355206234,0.0,0.0,-0.19765334983931948,0.0,0.0,-0.6521446088293301,0.0,0.0,0.0,-0.11120487737396396,0.0,0.0,0.23236686774403054,0.0,0.0,0.15112587175887293,0.0,0.0,0.0,0.3109737515142781,0.0,0.0,0.12680851665157242,0.0,0.0,-0.7589497440056835,0.0,0.0,0.0,-0.3584526113078448,0.0,0.0,-0.18644672975671156,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,pre,62862.89699048366,62872.93758940247,62867.91728994307,9.042403151215694,10.0,1.0,True,0.5,8.0,-0.13221227901134378,0.34798385695669576,0.0,-0.014167078485494502,-0.950918039700632,-0.5803717237055542,-0.769086911296231,-1.150662449121619,0.0,0.0,0.5495353474031813,0.0,0.0,0.7582610348246666,0.0,0.0,0.0,-1.183387134955585,0.0,0.0,-0.05439006750378484,0.0,0.0,-0.49884297656388465,0.0,0.0,0.0,-1.227981972749227,0.0,0.0,-0.08784000383340046,0.0,0.0,-0.7253351875550582,0.0,0.0,0.0,-1.2235114353121292,0.0,0.0,-0.6802511947279611,0.0,0.0,-1.168478611964884,0.0,0.0,0.0,-0.8751839309222805,0.0,0.0,0.08932226944143622,0.0,0.0,0.13334681252480562,0.0,0.0,0.0,0.0818289894682087,0.0,0.0,0.16871801828907204,0.0,0.0,-0.2927049882034174,0.0,0.0,0.0,-0.24671958974358343,0.0,0.0,-0.27023797499473456,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,pre,62863.9020554405,62873.94265435931,62868.9223548999,10.047468108044995,10.0,1.0,True,0.5,8.0,0.12221246565727502,0.34798385695669576,0.0,0.3359153426360836,-0.7993848470439401,-0.713926149270488,-0.8154624093463547,-1.1072390801216636,0.0,0.0,0.5161098511065804,0.0,0.0,0.850535630066112,0.0,0.0,0.0,-0.5057722887520824,0.0,0.0,-0.013292718419587237,0.0,0.0,-0.3621998723024926,0.0,0.0,0.0,-1.2748520630847617,0.0,0.0,0.0373163781470203,0.0,0.0,-0.23976663190476954,0.0,0.0,0.0,-0.7163658579370991,0.0,0.0,-0.33958115182886245,0.0,0.0,-0.9324045403459644,0.0,0.0,0.0,-1.3267035586093645,0.0,0.0,-0.18946282269684486,0.0,0.0,-0.05435958017252563,0.0,0.0,0.0,-0.19502246740576618,0.0,0.0,-0.15488567515848942,0.0,0.0,-0.7208390946740895,0.0,0.0,0.0,-0.5093639861935886,0.0,0.0,-0.42547797696793466,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,pre,62864.90712039734,62874.94771931615,62869.927419856744,11.052533064888848,10.0,1.0,True,0.5,8.0,0.6118831947556763,0.34798385695669576,0.0,0.936118534690294,-0.797575252829463,-0.7022054981455307,-0.8359104119359891,-1.1061484326846303,0.0,0.0,0.5392866233427629,0.0,0.0,1.0389666150688093,0.0,0.0,0.0,0.20168489972011047,0.0,0.0,0.06165708783907753,0.0,0.0,-0.13803852131818167,0.0,0.0,0.0,-1.5460090136416413,0.0,0.0,-0.03645425750832339,0.0,0.0,-0.1203824271769988,0.0,0.0,0.0,-0.9734725179550178,0.0,0.0,0.029472850990104528,0.0,0.0,-0.5238445875899512,0.0,0.0,0.0,-1.4039694154336086,0.0,0.0,-0.48271052973592876,0.0,0.0,-0.1509081638769987,0.0,0.0,0.0,-0.14267695965735405,0.0,0.0,0.0444238041334426,0.0,0.0,-0.9911835943552971,0.0,0.0,0.0,-0.6964155291358133,0.0,0.0,-0.5514868965016669,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,pre,62865.91218535418,62875.95278427299,62870.93248481359,12.0575980217327,10.0,1.0,True,0.5,8.0,0.5556051436421819,0.34798385695669576,0.0,0.6115601782909106,-0.6097356003839016,-0.46310247768000956,-0.6690077654319054,-0.9683103916617719,0.0,0.0,0.5224826007084021,0.0,0.0,1.0271062806071307,0.0,0.0,0.0,-0.2816599428951268,0.0,0.0,-0.38267923602435344,0.0,0.0,0.10061903995401092,0.0,0.0,0.0,-1.3228169331732582,0.0,0.0,0.005542123164945624,0.0,0.0,0.2419140335587147,0.0,0.0,0.0,-0.7521765360103677,0.0,0.0,0.29109183584768583,0.0,0.0,-0.13857669735304498,0.0,0.0,0.0,-1.3273248488080902,0.0,0.0,-0.4115409509715621,0.0,0.0,0.4870201832902181,0.0,0.0,0.0,0.44555209351648056,0.0,0.0,0.2657499834800961,0.0,0.0,-0.7626961232629186,0.0,0.0,0.0,-0.6705676557802371,0.0,0.0,-0.22042150997405496,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,pre,62866.91725031102,62876.957849229824,62871.93754977042,13.062662978562004,10.0,1.0,True,0.5,8.0,0.20298471062654352,0.34798385695669576,0.0,0.38247755834458597,-0.6807518656832255,-0.6839696999869616,-0.7737381314783428,-1.0674912400157255,0.0,0.0,0.406495780108632,0.0,0.0,0.9172518210874127,0.0,0.0,0.0,-0.5318297805114428,0.0,0.0,-0.21130782840228,0.0,0.0,-0.15100654925544874,0.0,0.0,0.0,-1.003691675553937,0.0,0.0,-0.256677369544047,0.0,0.0,0.22593902780144107,0.0,0.0,0.0,-0.5174538054998158,0.0,0.0,0.1510116019803734,0.0,0.0,-0.18424334435860337,0.0,0.0,0.0,-0.9467575251587612,0.0,0.0,-0.8640627943169836,0.0,0.0,-0.016575676479207657,0.0,0.0,0.0,-0.11866112024339773,0.0,0.0,-0.4508114044454554,0.0,0.0,-1.0505808219905783,0.0,0.0,0.0,-0.616528414272954,0.0,0.0,-0.7331878560897332,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,pre,62867.92231526785,62877.96291418666,62872.94261472726,14.067727935405856,10.0,1.0,True,0.5,8.0,-0.10003583766813252,0.34798385695669576,0.0,0.11217623401764597,-0.5840643021473618,-0.7086333118215122,-0.7099381100707993,-0.9418891879000769,0.0,0.0,0.23379460737850682,0.0,0.0,0.7525602126914029,0.0,0.0,0.0,-0.6577367462446755,0.0,0.0,-0.37056705053122085,0.0,0.0,-0.10316431793760336,0.0,0.0,0.0,-0.6141014791470532,0.0,0.0,-0.288767950187872,0.0,0.0,0.22123115233553817,0.0,0.0,0.0,-0.19986573302956184,0.0,0.0,0.15797002368855495,0.0,0.0,-2.5084881821362176e-05,0.0,0.0,0.0,-1.5446922486184098,0.0,0.0,-0.4843566972725445,0.0,0.0,-0.20702228942293216,0.0,0.0,0.0,-0.28970398242217454,0.0,0.0,-0.6230236539071734,0.0,0.0,-0.9860511892216118,0.0,0.0,0.0,-0.7102552712764377,0.0,0.0,-0.7936966704334768,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,pre,62868.92738022469,62878.9679791435,62873.94767968409,15.072792892235157,10.0,1.0,True,0.5,8.0,0.16856654543027283,0.34798385695669576,0.0,0.664931587834601,-0.6029316522877334,-0.6194801948102674,-0.6140419967373637,-0.9334987485361085,0.0,0.0,-0.19389014513805658,0.0,0.0,0.9204747862594022,0.0,0.0,0.0,0.19588609301567875,0.0,0.0,-0.9348220685263205,0.0,0.0,0.17212603201459478,0.0,0.0,0.0,-1.211929577975035,0.0,0.0,-0.16930220991621756,0.0,0.0,0.3051201301392228,0.0,0.0,0.0,-0.6721394366464534,0.0,0.0,0.3364750039569816,0.0,0.0,0.030785704449179163,0.0,0.0,0.0,-1.1376457173880572,0.0,0.0,-0.2806587196648161,0.0,0.0,0.026318102445551286,0.0,0.0,0.0,-0.42582096000604724,0.0,0.0,-0.40190194947377456,0.0,0.0,-0.6802436139116955,0.0,0.0,0.0,-0.6274080809973058,0.0,0.0,-0.8072969580443694,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,pre,62869.93244518153,62879.973044100334,62874.952744640934,16.07785784907901,10.0,1.0,True,0.5,8.0,0.4587292519089479,0.34798385695669576,0.0,0.9494153033314203,-0.6027969037566435,-0.6064495950624912,-0.633242661267666,-1.014647064749878,0.0,0.0,-0.17824668446746209,0.0,0.0,1.0538769619528756,0.0,0.0,0.0,0.35695451550998974,0.0,0.0,-0.80174210302163,0.0,0.0,0.5418660787201126,0.0,0.0,0.0,-2.6828486897967228,0.0,0.0,-0.27162901924179017,0.0,0.0,0.5463095036515242,0.0,0.0,0.0,-0.9079965416047948,0.0,0.0,0.33867050983580005,0.0,0.0,0.0980123488234199,0.0,0.0,0.0,-0.7597620925551228,0.0,0.0,-0.36279049982558265,0.0,0.0,0.010229491776115533,0.0,0.0,0.0,-0.2136387063804411,0.0,0.0,-0.342721788948626,0.0,0.0,-1.1304163814182016,0.0,0.0,0.0,-1.1091687147665024,0.0,0.0,-0.6656584894781408,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,pre,62870.93751013836,62880.97810905717,62875.95780959776,17.08292280590831,10.0,1.0,True,0.5,8.0,0.731507107193828,0.34798385695669576,0.0,1.032221494199169,-0.4418616499195454,-0.670505680690862,-0.6954603402489763,-0.9879342711408564,0.0,0.0,0.0785615864484008,0.0,0.0,1.1494553371943348,0.0,0.0,0.0,0.14883413946722582,0.0,0.0,-0.11175278784750345,0.0,0.0,0.5665220669375328,0.0,0.0,0.0,-0.9608231086349982,0.0,0.0,-0.28230755943513736,0.0,0.0,0.41350652068862565,0.0,0.0,0.0,-0.5596856324634167,0.0,0.0,0.22170886555311872,0.0,0.0,0.04978496441196201,0.0,0.0,0.0,-0.9862283722929736,0.0,0.0,-0.7030465273422917,0.0,0.0,-0.3277104416471271,0.0,0.0,0.0,-0.07583210100628585,0.0,0.0,-0.24900198776936613,0.0,0.0,-0.958558067395968,0.0,0.0,0.0,-0.9905879558147797,0.0,0.0,-0.9435202142380258,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,pre,62871.94257509521,62881.983174014014,62876.96287455461,18.087987762752164,10.0,1.0,True,0.5,8.0,0.3332028581792426,0.34798385695669576,0.0,0.6429868599930081,-0.48506937851134446,-0.7428433382119201,-0.698303888986176,-1.0113559186429426,0.0,0.0,-0.08590431955322629,0.0,0.0,1.0130922528242154,0.0,0.0,0.0,-0.2379551427670481,0.0,0.0,-0.14127688114648002,0.0,0.0,0.6359418857953827,0.0,0.0,0.0,-0.5737075907349863,0.0,0.0,-0.6107897870057064,0.0,0.0,0.1292651877861103,0.0,0.0,0.0,-0.5133128674276142,0.0,0.0,0.16355521406775664,0.0,0.0,-0.1481843848134398,0.0,0.0,0.0,-1.4709391133264023,0.0,0.0,-0.7338115677372901,0.0,0.0,-0.40336046628763184,0.0,0.0,0.0,0.03458709794570604,0.0,0.0,-0.36684815750548494,0.0,0.0,-1.1792990639804373,0.0,0.0,0.0,-1.2140332836729846,0.0,0.0,-1.558818993931572,0.0
