LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1759437260.693838,195985.000,28894,1,SF,1,100,116.2468
1759437261.026857,196318.000,28943,1,SF,1,100,114.9021
1759437261.426880,196718.000,29009,1,SF,1,100,115.6551
1759437261.693895,196985.000,29056,1,SF,1,100,114.3172
1759437262.026914,197318.000,29105,1,SF,1,100,112.9948
1759437262.426936,197718.000,29173,1,SF,1,100,115.8522
1759437262.760955,198052.000,29221,1,SF,1,100,116.5942
1759437263.026970,198318.000,29273,1,SF,1,100,117.3277
1759437263.360989,198652.000,29324,1,SF,1,100,118.0527
1759437263.761012,199052.000,29388,1,SF,1,100,118.7693
1759437264.027027,199318.000,29437,1,SF,1,100,117.3954
1759437264.360046,199651.000,29486,1,SF,1,100,118.1196
1759437264.760069,200051.000,29552,1,SF,1,100,118.8354
1759437265.094088,200385.000,29601,1,SF,1,100,119.5430
1759437265.360103,200651.000,29649,1,SF,1,100,120.2424
1759437265.694122,200985.000,29698,1,SF,1,100,120.9337
1759437266.094145,201385.000,29762,1,SF,1,100,119.5347
1759437266.360160,201651.000,29813,1,SF,1,100,120.2342
1759437266.694179,201985.000,29862,1,SF,1,100,120.9255
1759437267.027198,202318.000,29912,1,SF,1,100,121.6089
1759437267.427220,202718.000,29978,1,SF,1,100,122.2844
1759437267.694235,202985.000,30026,1,SF,1,100,120.8698
1759437268.027254,203318.000,30074,1,SF,1,100,119.4715
1759437268.427277,203718.000,30143,1,SF,1,100,120.1717
1759437268.693292,203984.000,30194,1,SF,1,100,120.8638
1759437269.027311,204318.000,30241,1,SF,1,100,119.4657
1759437269.360330,204651.000,30290,1,SF,1,100,120.1659
1759437269.760353,205051.000,30357,1,SF,1,100,120.8581
1759437270.027368,205318.000,30403,1,SF,1,100,119.4600
1759437270.360387,205651.000,30456,1,SF,1,100,122.2426
1759437270.760410,206051.000,30518,1,SF,1,100,120.8285
1759437271.026425,206317.000,30567,1,SF,1,100,121.5130
1759437271.360444,206651.000,30614,1,SF,1,100,120.1073
1759437271.693463,206984.000,30662,1,SF,1,100,120.8002
1759437272.093485,207384.000,30728,1,SF,1,100,121.4850
1759437272.360500,207651.000,30778,1,SF,1,100,122.1619
1759437272.693519,207984.000,30826,1,SF,1,100,122.8310
1759437273.093542,208384.000,30888,1,SF,1,100,121.4101
1759437273.360557,208651.000,30939,1,SF,1,100,124.1701
1759437273.693576,208984.000,30988,1,SF,1,100,124.8159
1759437274.026595,209317.000,31037,1,SF,1,100,125.4543
1759437274.426618,209717.000,31099,1,SF,1,100,124.0030
1759437274.693633,209984.000,31149,1,SF,1,100,124.6508
1759437275.026652,210317.000,31198,1,SF,1,100,125.2911
1759437275.426675,210717.000,31262,1,SF,1,100,125.9240
1759437275.693690,210984.000,31309,1,SF,1,100,124.4673
1759437276.026709,211317.000,31358,1,SF,1,100,125.1097
1759437276.426731,211717.000,31420,1,SF,1,100,123.6624
1759437276.759750,212050.000,31470,1,SF,1,100,122.2319
1759437277.026765,212317.000,31520,1,SF,1,100,122.9001
1759437277.359784,212650.000,31568,1,SF,1,100,123.5607
1759437277.759807,213050.000,31634,1,SF,1,100,124.2136
1759437278.026822,213317.000,31683,1,SF,1,100,124.8589
1759437278.359841,213650.000,31731,1,SF,1,100,125.4968
1759437278.759864,214050.000,31798,1,SF,1,100,126.1273
1759437279.092883,214383.000,31847,1,SF,1,100,126.7505
1759437279.359898,214650.000,31895,1,SF,1,100,125.2842
1759437279.692917,214983.000,31944,1,SF,1,100,125.9172
1759437280.092939,215383.000,32006,1,SF,1,100,124.4606
1759437280.359955,215650.000,32055,1,SF,1,100,123.0208
1759437280.692974,215983.000,32104,1,SF,1,100,123.6799
1759437281.092996,216383.000,32168,1,SF,1,100,124.3315
1759437281.426015,216716.000,32218,1,SF,1,100,124.9754
1759437281.693030,216983.000,32266,1,SF,1,100,123.5297
1759437282.026049,217316.000,32316,1,SF,1,100,124.1830
1759437282.426072,217716.000,32378,1,SF,1,100,122.7464
1759437282.693087,217983.000,32427,1,SF,1,100,123.4087
1759437283.026106,218316.000,32475,1,SF,1,100,124.0634
1759437283.426129,218716.000,32540,1,SF,1,100,122.6282
1759437283.760148,219050.000,32589,1,SF,1,100,123.2919
1759437284.026163,219316.000,32639,1,SF,1,100,123.9479
1759437284.359182,219649.000,32686,1,SF,1,100,122.5141
1759437284.759204,220049.000,32748,1,SF,1,100,121.0968
1759437285.026220,220316.000,32799,1,SF,1,100,121.7782
1759437285.359239,220649.000,32848,1,SF,1,100,122.4517
1759437285.759261,221049.000,32912,1,SF,1,100,121.0352
1759437286.093280,221383.000,32960,1,SF,1,100,121.7173
1759437286.359295,221649.000,33008,1,SF,1,100,120.3093
1759437286.693314,221983.000,33058,1,SF,1,100,120.9998
1759437287.093337,222383.000,33122,1,SF,1,100,119.6000
1759437287.359352,222649.000,33171,1,SF,1,100,120.2987
1759437287.692371,222982.000,33219,1,SF,1,100,118.9071
1759437288.092394,223382.000,33282,1,SF,1,100,117.5316
1759437288.359409,223649.000,33333,1,SF,1,100,118.2542
1759437288.692428,223982.000,33381,1,SF,1,100,118.9685
1759437289.026447,224316.000,33428,1,SF,1,100,117.5923
1759437289.426470,224716.000,33492,1,SF,1,100,116.2320
1759437289.692485,224982.000,33541,1,SF,1,100,116.9696
1759437290.026504,225316.000,33590,1,SF,1,100,115.6165
1759437290.426526,225716.000,33654,1,SF,1,100,116.3613
1759437290.692541,225982.000,33700,1,SF,1,100,115.0152
1759437291.026560,226316.000,33754,1,SF,1,100,117.8492
1759437291.359579,226649.000,33802,1,SF,1,100,118.5682
1759437291.759602,227049.000,33866,1,SF,1,100,117.1966
1759437292.025617,227315.000,33917,1,SF,1,100,117.9231
1759437292.359636,227649.000,33965,1,SF,1,100,118.6412
1759437292.759659,228049.000,34031,1,SF,1,100,119.3510
1759437293.025674,228315.000,34079,1,SF,1,100,117.9704
1759437293.359693,228649.000,34127,1,SF,1,100,118.6879
1759437293.692712,228982.000,34176,1,SF,1,100,117.3149
1759437294.092734,229382.000,34240,1,SF,1,100,118.0401
1759437294.358750,229648.000,34293,1,SF,1,100,120.8391
1759437294.692769,229982.000,34342,1,SF,1,100,121.5235
1759437295.092791,230382.000,34404,1,SF,1,100,120.1177
1759437295.358806,230648.000,34454,1,SF,1,100,120.8104
1759437295.692825,230982.000,34502,1,SF,1,100,119.4128
1759437296.092848,231382.000,34570,1,SF,1,100,122.1960
1759437296.425867,231715.000,34618,1,SF,1,100,122.8646
1759437296.692882,231982.000,34665,1,SF,1,100,121.4433
1759437297.025901,232315.000,34715,1,SF,1,100,120.0385
1759437297.425924,232715.000,34781,1,SF,1,100,122.8144
1759437297.691939,232981.000,34833,1,SF,1,100,123.4759
1759437298.025958,233315.000,34879,1,SF,1,100,122.0475
1759437298.425981,233715.000,34945,1,SF,1,100,122.7179
1759437298.758999,234048.000,34992,1,SF,1,100,121.2983
1759437299.026015,234315.000,35041,1,SF,1,100,121.9774
1759437299.359033,234648.000,35090,1,SF,1,100,122.6486
1759437299.759056,235048.000,35156,1,SF,1,100,125.3943
1759437300.026071,235315.000,35206,1,SF,1,100,126.0260
1759437300.359090,235648.000,35255,1,SF,1,100,126.6503
1759437300.759113,236048.000,35318,1,SF,1,100,125.1852
1759437301.092132,236381.000,35370,1,SF,1,100,127.9016
1759437301.359147,236648.000,35419,1,SF,1,100,128.5043
1759437301.692166,236981.000,35467,1,SF,1,100,129.1000
1759437302.092189,237381.000,35535,1,SF,1,100,129.6888
1759437302.359204,237648.000,35583,1,SF,1,100,128.1885
1759437302.692223,237981.000,35631,1,SF,1,100,126.7056
1759437303.092245,238381.000,35693,1,SF,1,100,125.2399
1759437303.425264,238714.000,35744,1,SF,1,100,125.8734
1759437303.692280,238981.000,35791,1,SF,1,100,124.4173
1759437304.025298,239314.000,35842,1,SF,1,100,127.1425
1759437304.425321,239714.000,35904,1,SF,1,100,125.6717
1759437304.692336,239981.000,35954,1,SF,1,100,126.3002
1759437305.025355,240314.000,36003,1,SF,1,100,126.9214
1759437305.425378,240714.000,36070,1,SF,1,100,127.5354
1759437305.758397,241047.000,36116,1,SF,1,100,126.0600
1759437306.025412,241314.000,36165,1,SF,1,100,126.6840
1759437306.358431,241647.000,36211,1,SF,1,100,125.2185
1759437306.758454,242047.000,36275,1,SF,1,100,123.7700
1759437307.025469,242314.000,36325,1,SF,1,100,124.4205
1759437307.358488,242647.000,36373,1,SF,1,100,125.0634
1759437307.758510,243047.000,36439,1,SF,1,100,125.6989
1759437308.025526,243314.000,36486,1,SF,1,100,124.2448
1759437308.358545,243647.000,36535,1,SF,1,100,124.8898
1759437308.691563,243980.000,36582,1,SF,1,100,123.4451
1759437309.091586,244380.000,36646,1,SF,1,100,124.0993
1759437309.358601,244647.000,36694,1,SF,1,100,124.7460
1759437309.691620,244980.000,36745,1,SF,1,100,125.3851
1759437310.091643,245380.000,36809,1,SF,1,100,126.0169
1759437310.358658,245647.000,36856,1,SF,1,100,124.5592
1759437310.691677,245980.000,36903,1,SF,1,100,123.1183
1759437311.024696,246313.000,36953,1,SF,1,100,123.7763
1759437311.424719,246713.000,37015,1,SF,1,100,122.3444
1759437311.691734,246980.000,37067,1,SF,1,100,123.0114
1759437312.024753,247313.000,37119,1,SF,1,100,125.7529
1759437312.424775,247713.000,37185,1,SF,1,100,126.3804
1759437312.691791,247980.000,37232,1,SF,1,100,124.9184
1759437313.024809,248313.000,37279,1,SF,1,100,123.4734
1759437313.358828,248647.000,37328,1,SF,1,100,124.1273
1759437313.758851,249047.000,37390,1,SF,1,100,122.6914
1759437314.024866,249313.000,37438,1,SF,1,100,121.2721
1759437314.357885,249646.000,37487,1,SF,1,100,121.9514
1759437314.757908,250046.000,37551,1,SF,1,100,122.6229
1759437315.024923,250313.000,37600,1,SF,1,100,123.2867
1759437315.357942,250646.000,37649,1,SF,1,100,123.9427
1759437315.691961,250980.000,37697,1,SF,1,100,124.5912
1759437316.091984,251380.000,37759,1,SF,1,100,123.1499
1759437316.357999,251646.000,37809,1,SF,1,100,121.7253
1759437316.692018,251980.000,37857,1,SF,1,100,122.3995
1759437317.092040,252380.000,37921,1,SF,1,100,120.9835
1759437317.358056,252646.000,37970,1,SF,1,100,121.6662
1759437317.691074,252979.000,38017,1,SF,1,100,120.2588
1759437318.025093,253313.000,38066,1,SF,1,100,120.9499
1759437318.425116,253713.000,38128,1,SF,1,100,119.5507
1759437318.691131,253979.000,38176,1,SF,1,100,120.2500
1759437319.025150,254313.000,38227,1,SF,1,100,120.9412
1759437319.425173,254713.000,38289,1,SF,1,100,119.5422
1759437319.691188,254979.000,38338,1,SF,1,100,120.2415
1759437320.025207,255313.000,38387,1,SF,1,100,120.9328
1759437320.358226,255646.000,38437,1,SF,1,100,123.6984
1759437320.758249,256046.000,38499,1,SF,1,100,122.2674
1759437321.024264,256312.000,38549,1,SF,1,100,122.9353
1759437321.358283,256646.000,38595,1,SF,1,100,121.5132
1759437321.758305,257046.000,38663,1,SF,1,100,122.1897
1759437322.024320,257312.000,38712,1,SF,1,100,122.8585
1759437322.358340,257646.000,38759,1,SF,1,100,121.4373
1759437322.758362,258046.000,38825,1,SF,1,100,122.1147
1759437323.091381,258379.000,38874,1,SF,1,100,122.7843
1759437323.358396,258646.000,38924,1,SF,1,100,123.4462
1759437323.691415,258979.000,38971,1,SF,1,100,122.0182
1759437324.091438,259379.000,39033,1,SF,1,100,120.6067
1759437324.357453,259645.000,39084,1,SF,1,100,121.2937
1759437324.691472,259979.000,39131,1,SF,1,100,119.8906
1759437325.091495,260379.000,39197,1,SF,1,100,120.5859
1759437325.424514,260712.000,39245,1,SF,1,100,121.2733
1759437325.691529,260979.000,39295,1,SF,1,100,121.9526
1759437326.024548,261312.000,39345,1,SF,1,100,122.6241
1759437326.424570,261712.000,39407,1,SF,1,100,121.2056
1759437326.691586,261979.000,39456,1,SF,1,100,121.8857
1759437327.024604,262312.000,39506,1,SF,1,100,122.5580
1759437327.424627,262712.000,39569,1,SF,1,100,121.1402
1759437327.691642,262979.000,39620,1,SF,1,100,121.8211
1759437328.024661,263312.000,39666,1,SF,1,100,120.4119
1759437328.357680,263645.000,39715,1,SF,1,100,121.1012
1759437328.757703,264045.000,39777,1,SF,1,100,119.7003
1759437329.024718,264312.000,39828,1,SF,1,100,120.3978
1759437329.357737,264645.000,39877,1,SF,1,100,121.0873
1759437329.757760,265045.000,39941,1,SF,1,100,121.7688
1759437330.024775,265312.000,39989,1,SF,1,100,122.4424
1759437330.357794,265645.000,40039,1,SF,1,100,123.1083
1759437330.690813,265978.000,40085,1,SF,1,100,121.6842
1759437331.090835,266378.000,40149,1,SF,1,100,122.3587
1759437331.357851,266645.000,40198,1,SF,1,100,123.0256
1759437331.690869,266978.000,40246,1,SF,1,100,121.6024
1759437332.090892,267378.000,40310,1,SF,1,100,120.1957
1759437332.357907,267645.000,40360,1,SF,1,100,118.8052
1759437332.690926,267978.000,40406,1,SF,1,100,117.4309
1759437333.023945,268311.000,40453,1,SF,1,100,116.0724
1759437333.423968,268711.000,40519,1,SF,1,100,116.8120
1759437333.690983,268978.000,40566,1,SF,1,100,115.4607
1759437334.024002,269311.000,40615,1,SF,1,100,116.2073
1759437334.424025,269711.000,40679,1,SF,1,100,114.8630
1759437334.691040,269978.000,40725,1,SF,1,100,113.5342
1759437335.024059,270311.000,40775,1,SF,1,100,114.3031
1759437335.357078,270644.000,40825,1,SF,1,100,115.0631
1759437335.757100,271044.000,40887,1,SF,1,100,113.7321
1759437336.024115,271311.000,40938,1,SF,1,100,114.4986
1759437336.357134,271644.000,40986,1,SF,1,100,115.2564
1759437336.757157,272044.000,41050,1,SF,1,100,113.9231
1759437337.024172,272311.000,41102,1,SF,1,100,116.7697
1759437337.357191,272644.000,41150,1,SF,1,100,115.4189
1759437337.690210,272977.000,41199,1,SF,1,100,116.1660
1759437338.090233,273377.000,41263,1,SF,1,100,116.9044
1759437338.357248,273644.000,41310,1,SF,1,100,115.5521
1759437338.690267,273977.000,41357,1,SF,1,100,114.2154
1759437339.090290,274377.000,41421,1,SF,1,100,114.9764
1759437339.357305,274644.000,41469,1,SF,1,100,115.7286
1759437339.690324,274977.000,41517,1,SF,1,100,114.3898
1759437340.024343,275311.000,41563,1,SF,1,100,113.0665
1759437340.424365,275711.000,41627,1,SF,1,100,113.8408
1759437340.690380,275977.000,41674,1,SF,1,100,112.5239
1759437341.023399,276310.000,41722,1,SF,1,100,113.3045
1759437341.423422,276710.000,41784,1,SF,1,100,111.9938
1759437341.690437,276977.000,41834,1,SF,1,100,112.7805
1759437342.023456,277310.000,41882,1,SF,1,100,111.4758
1759437342.357475,277644.000,41931,1,SF,1,100,112.2685
1759437342.757498,278044.000,41993,1,SF,1,100,110.9698
1759437343.023513,278310.000,42044,1,SF,1,100,111.7683
1759437343.357532,278644.000,42091,1,SF,1,100,110.4754
1759437343.757555,279044.000,42155,1,SF,1,100,111.2796
1759437344.023570,279310.000,42201,1,SF,1,100,109.9923
1759437344.356589,279643.000,42253,1,SF,1,100,112.8845
1759437344.690608,279977.000,42303,1,SF,1,100,113.6609
1759437345.090630,280377.000,42367,1,SF,1,100,114.4283
1759437345.356645,280643.000,42416,1,SF,1,100,115.1868
1759437345.690664,280977.000,42462,1,SF,1,100,113.8543
1759437346.090687,281377.000,42528,1,SF,1,100,114.6195
1759437346.356702,281643.000,42580,1,SF,1,100,117.4581
1759437346.690721,281977.000,42628,1,SF,1,100,116.0993
1759437347.090744,282377.000,42692,1,SF,1,100,114.7563
1759437347.423763,282710.000,42741,1,SF,1,100,113.4287
1759437347.689778,282976.000,42792,1,SF,1,100,116.2811
1759437348.023797,283310.000,42841,1,SF,1,100,114.9360
1759437348.423820,283710.000,42905,1,SF,1,100,115.6886
1759437348.689835,283976.000,42951,1,SF,1,100,114.3503
1759437349.023854,284310.000,43000,1,SF,1,100,115.1098
1759437349.423876,284710.000,43065,1,SF,1,100,115.8604
1759437349.756895,285043.000,43113,1,SF,1,100,116.6024
1759437350.023910,285310.000,43160,1,SF,1,100,115.2535
1759437350.356929,285643.000,43206,1,SF,1,100,113.9203
1759437350.756952,286043.000,43270,1,SF,1,100,114.6847
1759437351.022967,286309.000,43320,1,SF,1,100,115.4403
1759437351.356986,286643.000,43368,1,SF,1,100,116.1871
1759437351.757009,287043.000,43432,1,SF,1,100,114.8430
1759437352.090028,287376.000,43479,1,SF,1,100,113.5145
1759437352.357043,287643.000,43530,1,SF,1,100,114.2836
1759437352.690062,287976.000,43577,1,SF,1,100,112.9616
1759437353.090085,288376.000,43641,1,SF,1,100,113.7371
1759437353.357100,288643.000,43689,1,SF,1,100,114.5036
1759437353.690119,288976.000,43738,1,SF,1,100,115.2613
1759437354.090141,289376.000,43800,1,SF,1,100,113.9279
1759437354.423160,289709.000,43847,1,SF,1,100,112.6100
1759437354.690175,289976.000,43896,1,SF,1,100,111.3073
1759437355.023194,290309.000,43944,1,SF,1,100,112.1020
1759437355.423217,290709.000,44008,1,SF,1,100,112.8874
1759437355.690232,290976.000,44060,1,SF,1,100,113.6638
1759437356.023251,291309.000,44106,1,SF,1,100,112.3489
1759437356.356270,291642.000,44157,1,SF,1,100,113.1315
1759437356.690289,291976.000,44206,1,SF,1,100,111.8228
1759437357.090312,292376.000,44276,1,SF,1,100,114.6937
1759437357.356327,292642.000,44322,1,SF,1,100,113.3669
